sample_id,class_id,truth_present,baseline_iou,guided_iou,delta_iou,baseline_precision,guided_precision,delta_precision,baseline_recall,guided_recall,delta_recall,baseline_predicted_volume,guided_predicted_volume,delta_predicted_volume,baseline_absolute_volume_error_fraction,guided_absolute_volume_error_fraction,delta_absolute_volume_error_fraction
0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,383.0,349.0,-34.0,nan,nan,nan
0,1,True,0.44254759157773293,0.44217024638506625,-0.0003773451926666893,0.7064867042707494,0.7244431065623118,0.017956402291562368,0.542243721423365,0.5315751109933072,-0.010668610430057734,34748.0,33220.0,-1528.0,0.23247851920570758,0.26622931990369536,0.033750800697987776
0,2,True,0.7067677856482907,0.7068474158514981,7.963020320744807e-05,0.9265203128942721,0.926969696969697,0.0004493840754249412,0.7487357259380097,0.748531810766721,-0.0002039151712887044,19815.0,19800.0,-15.0,0.191884176182708,0.19249592169657423,0.0006117455138662242
0,3,True,0.2551790077552321,0.254050550874919,-0.0011284568803131,0.5280861822578872,0.5414987912973409,0.013412609039453738,0.33055804032202574,0.3236771485584532,-0.006880891763572539,9097.0,8687.0,-410.0,0.3740452762678043,0.4022569324984518,0.028211656230647475
0,4,True,0.5286769959930897,0.5345252431681334,0.00584824717504373,0.6139189984034955,0.6282130842342489,0.014294085830753422,0.7919946884188561,0.7818593243993984,-0.010135364019457693,95208.0,91851.0,-3357.0,0.290063820273438,0.24457663175295727,-0.045487188520480754
0,5,True,0.30415999223338674,0.30803340477422214,0.003873412540835397,0.3597841065686725,0.36566749524784325,0.005883388679170765,0.6629986244841816,0.6615172997566395,-0.0014813247275420327,34832.0,34195.0,-637.0,0.8427679610623214,0.8090678235107396,-0.033700137551581855
0,6,True,0.012611844908393694,0.012023535431056536,-0.000588309477337158,0.43529411764705883,0.4338461538461538,-0.0014479638009050055,0.012821623494758728,0.012215195356493113,-0.0006064281382656151,340.0,325.0,-15.0,0.9705449189985272,0.9718444078662393,0.0012994888677120287
0,7,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan
0,8,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,4.0,3.0,-1.0,nan,nan,nan
0,9,True,0.018963765662038605,0.27562787407145384,0.2566641084094152,0.07301173402868318,0.4298797307734746,0.3568679967447914,0.024977698483496878,0.4344335414808207,0.4094558429973238,3068.0,9063.0,5995.0,0.6578947368421053,0.01059322033898305,-0.6473015165031223
0,10,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,26.0,24.0,-2.0,nan,nan,nan
0,11,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,31.0,34.0,3.0,nan,nan,nan
0,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
0,13,True,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
