sample_id,global_voxel_accuracy,global_mean_iou,target_iou,target_precision,target_recall,target_volume,predicted_target_volume,target_volume_error,target_volume_error_fraction,target_absolute_volume_error,target_absolute_volume_error_fraction,target_centroid_distance,target_connected_components,largest_component_fraction,selected_target_volume,predicted_target_volume_inside_roi,selected_volume_error,selected_volume_error_fraction,selected_absolute_volume_error,selected_absolute_volume_error_fraction,selected_roi_iou,selected_roi_precision,selected_roi_recall,selected_centroid_distance,selected_roi_connected_components,selected_roi_largest_component_fraction,inside_roi_voxel_accuracy,outside_roi_voxel_accuracy,outside_roi_target_iou,outside_roi_target_precision,outside_roi_target_recall,condition_violation_count,paired_hard_change_count,paired_hard_change_fraction,paired_hard_change_inside_roi,paired_hard_change_outside_roi,paired_target_to_other_count,paired_other_to_target_count,truth_present_mean_iou,target_tiny_component_mass_le_5,target_tiny_component_mass_fraction_le_5,target_top4_component_mass_fraction,target_top8_component_mass_fraction,target_components_ge_5,target_components_ge_10,target_components_ge_20,target_components_ge_100,target_component_1_voxels,target_component_2_voxels,target_component_3_voxels,target_component_4_voxels,target_component_5_voxels,target_component_6_voxels,target_component_7_voxels,target_component_8_voxels,hard_property_loss,hard_property_mae,property_confidence_fraction,paired_hard_change_inside_property_confidence,paired_hard_change_outside_property_confidence,hard_observation_loss,hard_observation_mae,path
0,0.614345371723175,0.1948675513267517,0.27562787407145384,0.4298797307734746,0.4344335414808207,8968,9063,95,0.01059322033898305,95,0.01059322033898305,8.839350700378418,114,0.4914487476553018,8968,8337,-631,-0.07036128456735058,631,0.07036128456735058,0.2905511223804907,0.4673143816720643,0.4344335414808207,7.816694736480713,114,0.4495621926352405,0.581194411452714,0.6562492837332966,0.0,0.0,nan,0,6457,0.024631500244140625,6379,78,24,6019,0.3166597783565521,135,0.014895729890764648,0.9248593181065872,0.9552024715877745,30,21,11,5,4454,1977,1561,390,154,51,36,34,2.0511386394500732,0.2388494312763214,0.08468246459960938,4876,1581,126622310400.0,0.2532444894313812,experiments/stage15_binary_seismic_consensus/trace_boundary/flow_property_seed142_v4/guided/sample_0.pt
