generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,12.0,42.0,19.0,8.122159488266334e-05,0.01650773175060749,0.00017304904758930206,0.00017304904758930206,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,12.0,43.0,20.0,6.900660810060799e-05,0.016528980806469917,0.00019429810345172882,0.00019429810345172882,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,12.0,41.0,20.0,6.900660082465038e-05,0.016387082636356354,5.239993333816528e-05,5.239993333816528e-05,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,11.0,10.0,17.0,6.275781925069168e-05,0.016394492238759995,5.980953574180603e-05,5.980953574180603e-05,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,9.0,10.0,17.0,6.275781197473407e-05,0.01645297184586525,0.00011828914284706116,0.00011828914284706116,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,11.0,43.0,20.0,6.144454528111964e-05,0.016347436234354973,1.2753531336784363e-05,1.2753531336784363e-05,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,13.0,41.0,20.0,6.144453072920442e-05,0.016387082636356354,5.239993333816528e-05,5.239993333816528e-05,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,9.0,11.0,17.0,5.940553455729969e-05,0.01640012115240097,6.543844938278198e-05,6.543844938278198e-05,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,11.0,9.0,17.0,5.940550909144804e-05,0.016404548659920692,6.986595690250397e-05,6.986595690250397e-05,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,10.0,9.0,17.0,5.9084559325128794e-05,0.0165038350969553,0.0001691523939371109,0.0001691523939371109,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,10.0,11.0,17.0,5.908455204917118e-05,0.01646529883146286,0.00013061612844467163,0.00013061612844467163,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,11.0,42.0,20.0,5.2042749302927405e-05,0.016413085162639618,7.840245962142944e-05,7.840245962142944e-05,0,False
