role,sample_id,paired_by_seed,selection_score,reason,baseline_geo_misfit,guided_geo_misfit,baseline_voxel_accuracy,guided_voxel_accuracy,baseline_mean_iou,guided_mean_iou,baseline_borehole_consistency,guided_borehole_consistency,baseline_target_iou,guided_target_iou,baseline_target_recall,guided_target_recall,baseline_centroid_distance,guided_centroid_distance
best_guided_geo,0,True,-0.10173938423395157,lowest guided lightweight gravity-proxy misfit among paired samples,0.14212025701999664,0.10173938423395157,0.8209566473960876,0.8211700916290283,0.3030301332473755,0.3032318353652954,0.999752938747406,0.9992764592170715,0.4870564639568329,0.48827144503593445,0.5947925448417664,0.5970607399940491,6.777135372161865,6.752335071563721
max_geo_improvement_preserve_geology,7,True,0.04267185926437378,"largest paired proxy-misfit improvement while preserving voxel_accuracy, mean_iou, and borehole_consistency within tolerance",0.29501086473464966,0.2523390054702759,0.7867767810821533,0.7871562242507935,0.2813282907009125,0.2815585136413574,0.999505877494812,0.9990647435188293,0.37673282623291016,0.37848374247550964,0.5534921288490295,0.5550987720489502,3.2695491313934326,3.257190704345703
representative_guided,15,True,0.6386090260744095,high-quality guided representative balancing target metrics and proxy misfit,0.15697066485881805,0.1272973269224167,0.7974727749824524,0.7977621555328369,0.28760191798210144,0.28781455755233765,0.9996823668479919,0.9993823766708374,0.5010853409767151,0.5032283663749695,0.6653907895088196,0.6666194200515747,7.153228759765625,7.063172340393066
best_target_improvement,4,True,0.003100067377090454,largest paired target_iou improvement,0.2630520164966583,0.23245418071746826,0.7821710705757141,0.7826833724975586,0.25576427578926086,0.25604262948036194,0.9994529485702515,0.9991000294685364,0.41441652178764343,0.4175165891647339,0.5838295221328735,0.5861449837684631,9.57046890258789,9.46125316619873
failure_case,12,True,0.951046034693718,guided sample with relatively weak combined proxy/target result for honest failure-mode display,0.28761646151542664,0.24993787705898285,0.7521083950996399,0.7524783611297607,0.24486367404460907,0.2530342936515808,0.999717652797699,0.9992764592170715,0.29682376980781555,0.2988918423652649,0.41068896651268005,0.41295719146728516,9.213099479675293,9.15290355682373
