sample_id,class_id,truth_present,truth_volume,predicted_volume,volume_error,absolute_volume_error_fraction,iou,precision,recall
0,0,False,0,255,255,nan,0.0,0.0,nan
0,1,True,45273,36285,-8988,0.19852892452455106,0.4187947950734117,0.6634697533416012,0.5317518167561239
0,2,True,24520,22804,-1716,0.0699836867862969,0.7111038796688,0.862436414664094,0.8020799347471452
0,3,True,14533,5531,-9002,0.6194178765568018,0.15257352941176472,0.48020249502802387,0.18275648524048715
0,4,True,73801,93421,19620,0.2658500562323004,0.5391171489581033,0.6269896490082529,0.7936748824541673
0,5,True,18902,33153,14251,0.753941381864353,0.25785327662864876,0.32187132386209394,0.5645434345571897
0,6,True,11543,289,-11254,0.9749631811487481,0.014316330904414917,0.5778546712802768,0.014467642727193971
0,7,False,0,3,3,nan,0.0,0.0,nan
0,8,False,0,7,7,nan,0.0,0.0,nan
0,9,True,8968,5571,-3397,0.3787912578055308,0.01856522348325627,0.04756776162268892,0.02954950936663693
0,10,False,0,194,194,nan,0.0,0.0,nan
0,11,False,0,37,37,nan,0.0,0.0,nan
0,12,False,0,0,0,nan,nan,nan,nan
0,13,True,15,0,-15,1.0,0.0,nan,0.0
