step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,probability_entropy,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
240,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
245,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
250,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
255,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
260,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
265,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
270,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
275,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
280,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
285,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
290,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
295,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
300,0.2,2.592948344587607e-32,0.0,1.1252057636039418e-17,0.0,0.9999999999999999,1.0,-1.1102230246251565e-16,1280.0,nan,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
