sample_id,class_id,truth_present,truth_volume,predicted_volume,volume_error,absolute_volume_error_fraction,iou,precision,recall,candidate_id,retrospective_only,used_for_ranking
181,9,True,1827,13507,11680,6.392993979200876,0.05497076023391813,0.05915451247501296,0.4373289545703339,candidate_000181,True,False
182,0,True,227549,211483,-16066,0.07060457308096278,0.9211972693856118,0.9954086144039946,0.9251282141428879,candidate_000182,True,False
182,9,True,1827,16202,14375,7.868089764641489,0.04984568799860246,0.05283298358227379,0.46852764094143406,candidate_000182,True,False
183,0,True,227549,215022,-12527,0.05505187893596544,0.9380408127517954,0.9962282929188642,0.9413840535445113,candidate_000183,True,False
183,9,True,1827,13510,11683,6.394636015325671,0.07086999022482894,0.07512953367875648,0.5555555555555556,candidate_000183,True,False
184,0,True,227549,211494,-16055,0.07055623184456974,0.9215985784189288,0.9956074404002004,0.9253611310091453,candidate_000184,True,False
184,9,True,1827,16393,14566,7.972632731253421,0.05184158873109341,0.05477947904593424,0.4915161466885605,candidate_000184,True,False
185,0,True,227549,212107,-15442,0.0678623065801212,0.9260855851119756,0.9966290598612965,0.9289955130543311,candidate_000185,True,False
185,9,True,1827,15040,13213,7.232074438970991,0.061084549572219426,0.06456117021276596,0.5314723590585659,candidate_000185,True,False
186,0,True,227549,210508,-17041,0.07488936448852775,0.9183325815732659,0.9961806677180914,0.9215773305969264,candidate_000186,True,False
186,9,True,1827,15627,13800,7.553366174055829,0.06174341504957723,0.06495168618416843,0.5555555555555556,candidate_000186,True,False
187,0,True,227549,214788,-12761,0.05608022887378103,0.9372197113026417,0.996335921932324,0.9404611753951896,candidate_000187,True,False
187,9,True,1827,12142,10315,5.645867542419267,0.08018867924528301,0.08540602866084665,0.5675971538040504,candidate_000187,True,False
188,0,True,227549,212547,-15002,0.06592865712439958,0.9257774724433223,0.9953892550824053,0.9297645781787659,candidate_000188,True,False
188,9,True,1827,14445,12618,6.906403940886699,0.054637371184133775,0.05835929387331257,0.4614121510673235,candidate_000188,True,False
189,0,True,227549,215261,-12288,0.05400155570888029,0.9389175934845433,0.99613957010327,0.9423464836145182,candidate_000189,True,False
189,9,True,1827,13182,11355,6.2151067323481115,0.07100042814328529,0.07548171749355181,0.5446086480569239,candidate_000189,True,False
190,0,True,227549,209097,-18452,0.08109022672039869,0.9120614457620291,0.9961022874551045,0.9153281271286624,candidate_000190,True,False
190,9,True,1827,17830,16003,8.759168035030104,0.05410767910767911,0.05659001682557487,0.5522714833059661,candidate_000190,True,False
191,0,True,227549,211672,-15877,0.06977398274657326,0.9245677378646733,0.9968394497146529,0.9272859911491591,candidate_000191,True,False
191,9,True,1827,14934,13107,7.174055829228243,0.07311607657340419,0.07646980045533681,0.6250684181718664,candidate_000191,True,False
192,0,True,227549,204970,-22579,0.09922697968349674,0.8971046848751475,0.9978533443918622,0.8988393708607816,candidate_000192,True,False
192,9,True,1827,21211,19384,10.609742747673781,0.0640125623498984,0.06534345386827589,0.7586206896551724,candidate_000192,True,False
193,0,True,227549,210963,-16586,0.07288979516499743,0.9185103841728318,0.9951650289387238,0.9226276538240116,candidate_000193,True,False
193,9,True,1827,16391,14564,7.971538040503558,0.04622982828920921,0.04911231773534257,0.44061302681992337,candidate_000193,True,False
194,0,True,227549,213340,-14209,0.06244369344624674,0.930125861880267,0.9958938783163026,0.9337065862737257,candidate_000194,True,False
194,9,True,1827,14750,12923,7.073344280240832,0.05984272105364107,0.06345762711864407,0.5123152709359606,candidate_000194,True,False
195,0,True,227549,208781,-18768,0.08247893860223512,0.9103347124625117,0.9959000100583866,0.9137592342748155,candidate_000195,True,False
195,9,True,1827,17263,15436,8.448823207443898,0.0532994923857868,0.055957828882581245,0.5287356321839081,candidate_000195,True,False
196,0,True,227549,211993,-15556,0.06836329757546726,0.926092443603092,0.9969102753392801,0.9287582015302198,candidate_000196,True,False
196,9,True,1827,14663,12836,7.0257252326217845,0.07001492440464603,0.07358657846279752,0.5905856595511768,candidate_000196,True,False
197,0,True,227549,196832,-30717,0.13499070529863896,0.8603410485709276,0.9970990489351325,0.8624999450667769,candidate_000197,True,False
197,9,True,1827,28818,26991,14.773399014778326,0.03856711966651981,0.03948920813380526,0.6228790366721402,candidate_000197,True,False
198,0,True,227549,213474,-14075,0.06185480929382243,0.930940726276062,0.9960229348773153,0.9344141261882056,candidate_000198,True,False
198,9,True,1827,13178,11351,6.212917350848385,0.06972267769302061,0.07421460009106086,0.535303776683087,candidate_000198,True,False
199,0,True,227549,217514,-10035,0.04410039156401478,0.9495083116143587,0.9965703357025295,0.9526211936769663,candidate_000199,True,False
199,9,True,1827,11289,9462,5.178981937602627,0.0897308075772682,0.09566834972096731,0.5911330049261084,candidate_000199,True,False
200,0,True,227549,215045,-12504,0.054950801805325446,0.9378021015761822,0.9960426887395661,0.9413093443609948,candidate_000200,True,False
200,9,True,1827,12261,10434,5.711001642036125,0.07427177062681105,0.07943887121768207,0.5331143951833607,candidate_000200,True,False
201,0,True,227549,214087,-13462,0.059160884029373896,0.934064971578219,0.9962772144034902,0.9373365736610576,candidate_000201,True,False
201,9,True,1827,14659,12832,7.023535851122058,0.06643379261271751,0.0700593492052664,0.5621237000547346,candidate_000201,True,False
202,0,True,227549,203207,-24342,0.10697476147994497,0.8863353710872497,0.9960286801143662,0.8894787496319474,candidate_000202,True,False
202,9,True,1827,23502,21675,11.863711001642036,0.04157414261041204,0.043017615522083226,0.5533661740558292,candidate_000202,True,False
203,0,True,227549,205712,-21837,0.09596614355589346,0.8974712704085208,0.9961742630473672,0.9005752607130771,candidate_000203,True,False
203,9,True,1827,20274,18447,10.09688013136289,0.049181106100166155,0.05109993094603926,0.5670498084291188,candidate_000203,True,False
204,0,True,227549,209617,-17932,0.07880500463636404,0.9144642630359668,0.9961835156499711,0.9176792690805058,candidate_000204,True,False
204,9,True,1827,16365,14538,7.957307060755337,0.05964585274930102,0.06257256339749466,0.5604816639299398,candidate_000204,True,False
205,0,True,227549,211664,-15885,0.06980914000940457,0.9222584993522636,0.9955637236374631,0.9260642762657714,candidate_000205,True,False
205,9,True,1827,15830,14003,7.6644772851669405,0.05276651562127355,0.05590650663297536,0.48440065681444994,candidate_000205,True,False
206,0,True,227549,217723,-9826,0.043181908072547015,0.9497747086976893,0.9962245605654891,0.9532056831715366,candidate_000206,True,False
206,9,True,1827,10474,8647,4.732895457033388,0.08896954674220964,0.09595188084781363,0.5500821018062397,candidate_000206,True,False
207,0,True,227549,208352,-19197,0.08436424682156371,0.9082810187982103,0.9957907771463677,0.9117816382405548,candidate_000207,True,False
207,9,True,1827,17928,16101,8.812807881773399,0.050518479127891515,0.05298973672467648,0.5199781061850027,candidate_000207,True,False
208,0,True,227549,208621,-18928,0.08318208385886117,0.909258043335522,0.995681163449509,0.9128583294147634,candidate_000208,True,False
208,9,True,1827,18112,16285,8.91351943076081,0.04573346619814339,0.04814487632508834,0.47728516694033934,candidate_000208,True,False
209,0,True,227549,212034,-15515,0.06818311660345684,0.9252428545150355,0.9963354933642717,0.9284022342440529,candidate_000209,True,False
209,9,True,1827,15162,13335,7.2988505747126435,0.06574242519289882,0.06912016884316054,0.5736179529282978,candidate_000209,True,False
210,0,True,227549,209947,-17602,0.07735476754457282,0.9152552018806883,0.9958179921599261,0.9187867228596918,candidate_000210,True,False
210,9,True,1827,17817,15990,8.752052545155994,0.050706033376123234,0.053207610708873546,0.5188834154351396,candidate_000210,True,False
211,0,True,227549,209365,-18184,0.07991245841555006,0.9132601451211021,0.9961216058080385,0.9165190794070728,candidate_000211,True,False
211,9,True,1827,17955,16128,8.827586206896552,0.054084296904140246,0.056530214424951264,0.5555555555555556,candidate_000211,True,False
212,0,True,227549,210541,-17008,0.07474434077934862,0.9201420087221407,0.9971217007613719,0.9225924965611803,candidate_000212,True,False
212,9,True,1827,17089,15262,8.353585112205803,0.06900254309126871,0.07144947041956815,0.6683087027914614,candidate_000212,True,False
213,0,True,227549,212644,-14905,0.06550237531257004,0.92594909848223,0.9952502774590395,0.930059020254978,candidate_000213,True,False
213,9,True,1827,14930,13103,7.171866447728517,0.05118875854714259,0.05465505693235097,0.4466338259441708,candidate_000213,True,False
214,0,True,227549,212868,-14681,0.06451797195329358,0.9290391530776273,0.9964297123099761,0.9321420880777327,candidate_000214,True,False
214,9,True,1827,14823,12996,7.113300492610837,0.06819785718868288,0.0717128786345544,0.5818281335522715,candidate_000214,True,False
215,0,True,227549,210683,-16866,0.074120299364093,0.9194856049091793,0.9964021776792622,0.9225485499826411,candidate_000215,True,False
215,9,True,1827,17294,15467,8.465790914066776,0.05915914252478812,0.061755522146409156,0.5845648604269293,candidate_000215,True,False
216,0,True,227549,221429,-6120,0.026895306065946235,0.9645918568271818,0.9955471053926992,0.9687715612900958,candidate_000216,True,False
216,9,True,1827,7193,5366,2.937055281882868,0.10255469991443589,0.11664117892395384,0.45922276956759717,candidate_000216,True,False
217,0,True,227549,210031,-17518,0.07698561628484414,0.9165962218202365,0.9963719641386272,0.9196656544304743,candidate_000217,True,False
217,9,True,1827,16643,14816,8.109469074986317,0.061128346547167645,0.06393078171002824,0.5823754789272031,candidate_000217,True,False
218,0,True,227549,214617,-12932,0.056831715366800116,0.935284231166512,0.9956806776723186,0.9390944368026227,candidate_000218,True,False
218,9,True,1827,13233,11406,6.2430213464696225,0.0635593220338983,0.06801178871004307,0.49261083743842365,candidate_000218,True,False
219,0,True,227549,210590,-16959,0.0745290025445069,0.9186160569621916,0.9961394178261076,0.921898140620262,candidate_000219,True,False
219,9,True,1827,15485,13658,7.475643130815545,0.062085889570552145,0.06535356796900225,0.5539135194307608,candidate_000219,True,False
220,0,True,227549,210983,-16566,0.07280190200791917,0.9206145518090124,0.9963030196745709,0.9237702648660289,candidate_000220,True,False
220,9,True,1827,15060,13233,7.2430213464696225,0.0623427277302466,0.06580345285524568,0.5424192665571976,candidate_000220,True,False
221,0,True,227549,214612,-12937,0.056853688656069684,0.9359063047285464,0.9960347044899632,0.9394064575102505,candidate_000221,True,False
221,9,True,1827,13024,11197,6.128626163108922,0.06489315932883981,0.06948710073710074,0.4953475643130816,candidate_000221,True,False
222,0,True,227549,220672,-6877,0.030222062061358215,0.9606188651514356,0.9951828958816705,0.9651064166399325,candidate_000222,True,False
222,9,True,1827,7529,5702,3.1209633278598794,0.08803349226654263,0.10054456103068136,0.4143404488232074,candidate_000222,True,False
223,0,True,227549,200557,-26992,0.11862060479281386,0.8737542400700296,0.9953828587384135,0.8773099420344629,candidate_000223,True,False
223,9,True,1827,21321,19494,10.669950738916256,0.03956527596892262,0.041320763566436845,0.4822112753147236,candidate_000223,True,False
224,0,True,227549,216402,-11147,0.0489872510975658,0.9431138772901949,0.995725547823033,0.9469476903875649,candidate_000224,True,False
224,9,True,1827,11918,10091,5.523262178434592,0.07023281164836877,0.07568383957039772,0.49370552818828684,candidate_000224,True,False
225,0,True,227549,210837,-16712,0.07344352205459044,0.9206480641755276,0.9966798996381091,0.9234802174476706,candidate_000225,True,False
225,9,True,1827,16653,14826,8.114942528735632,0.06457745261823838,0.06731519846273945,0.6135741652983032,candidate_000225,True,False
226,0,True,227549,208476,-19073,0.08381930924767853,0.9101450926104404,0.9965511617644237,0.9130209317553581,candidate_000226,True,False
226,9,True,1827,18153,16326,8.935960591133005,0.056025369978858354,0.05839255219522944,0.5801860974274767,candidate_000226,True,False
227,0,True,227549,203585,-23964,0.10531358081116594,0.8877840100533757,0.9959132549058133,0.8910300638543787,candidate_000227,True,False
227,9,True,1827,19857,18030,9.86863711001642,0.04809318961767123,0.050108274160245755,0.5446086480569239,candidate_000227,True,False
228,0,True,227549,216378,-11171,0.0490927228860597,0.9432639946770325,0.9958637199715313,0.9469740583346884,candidate_000228,True,False
228,9,True,1827,11976,10149,5.555008210180624,0.07232753262896209,0.07773881095524382,0.5095785440613027,candidate_000228,True,False
229,0,True,227549,209984,-17565,0.07719216520397805,0.9170453001976051,0.9967426089606827,0.9198018888239456,candidate_000229,True,False
229,9,True,1827,15435,13608,7.448275862068965,0.06352042388022919,0.06679624230644639,0.5643130815544609,candidate_000229,True,False
230,0,True,227549,211111,-16438,0.07223938580261834,0.9188808496863544,0.9950121026379487,0.9231330394772115,candidate_000230,True,False
230,9,True,1827,14242,12415,6.795292829775589,0.0503987449339783,0.05413565510462014,0.4220032840722496,candidate_000230,True,False
231,0,True,227549,207795,-19754,0.08681207124619313,0.908123057772635,0.9970932890589282,0.9105335554100435,candidate_000231,True,False
231,9,True,1827,18890,17063,9.339354132457581,0.06273725248794501,0.06474325039703546,0.6694033935413246,candidate_000231,True,False
232,0,True,227549,194258,-33291,0.14630255461461047,0.8492196405085489,0.9971635659792647,0.8512759889078836,candidate_000232,True,False
232,9,True,1827,31673,29846,16.33607006020799,0.0395655546935609,0.04025510687336217,0.6978653530377669,candidate_000232,True,False
233,0,True,227549,204274,-23275,0.10228566154982004,0.8910327431651872,0.9960641099699423,0.894181033535634,candidate_000233,True,False
233,9,True,1827,23609,21782,11.922276956759715,0.0411788784281621,0.042610868736498796,0.5506294471811713,candidate_000233,True,False
234,0,True,227549,204925,-22624,0.09942473928692282,0.8940743660491394,0.9961888495791144,0.8971430329291713,candidate_000234,True,False
234,9,True,1827,18987,17160,9.392446633825944,0.052860539228084376,0.05503765734449887,0.571975916803503,candidate_000234,True,False
235,0,True,227549,209388,-18161,0.07981138128491007,0.9153570661441416,0.9972586776701625,0.917666085106944,candidate_000235,True,False
235,9,True,1827,15506,13679,7.487137383689108,0.05889180768525872,0.06216948278085902,0.5276409414340448,candidate_000235,True,False
236,0,True,227549,218447,-9102,0.04000017578631416,0.9511593315250678,0.9952803197114174,0.9554689319663018,candidate_000236,True,False
236,9,True,1827,8398,6571,3.5966064586754243,0.0840754877014419,0.09442724458204334,0.4340448823207444,candidate_000236,True,False
237,0,True,227549,215093,-12456,0.054739858228337636,0.9384281216197871,0.9962713802866667,0.9417356261728244,candidate_000237,True,False
237,9,True,1827,12719,10892,5.961685823754789,0.07461583924349882,0.07940875855020049,0.5528188286808976,candidate_000237,True,False
238,0,True,227549,199665,-27884,0.12254063959850406,0.8694818834237703,0.9951368542308366,0.8731921476253466,candidate_000238,True,False
238,9,True,1827,23891,22064,12.076628352490422,0.034388448698869804,0.03578753505504165,0.46798029556650245,candidate_000238,True,False
239,0,True,227549,210214,-17335,0.07618139389757811,0.9167093562412157,0.9959850438124959,0.9201095148737195,candidate_000239,True,False
239,9,True,1827,15852,14025,7.676518883415435,0.05881296041205007,0.061948019177390866,0.5374931581828134,candidate_000239,True,False
240,0,True,227549,212004,-15545,0.06831495633907422,0.9245720040281974,0.9960330937152129,0.9279891364057852,candidate_000240,True,False
240,9,True,1827,14426,12599,6.896004378762999,0.06270432849483458,0.06647719395535838,0.524904214559387,candidate_000240,True,False
241,0,True,227549,212166,-15383,0.06760302176674035,0.9236725712110805,0.9951358841661718,0.9278616913280217,candidate_000241,True,False
241,9,True,1827,14504,12677,6.938697318007663,0.050292623319827645,0.053916161059018204,0.428024083196497,candidate_000241,True,False
242,0,True,227549,205358,-22191,0.09752185243617859,0.8976246104212053,0.9971659248726614,0.8999204566928442,candidate_000242,True,False
242,9,True,1827,20818,18991,10.39463601532567,0.0578809679529104,0.05951580363147276,0.6781609195402298,candidate_000242,True,False
243,0,True,227549,206704,-20845,0.09160664296481197,0.9025156406077494,0.996599001470702,0.9053039125638873,candidate_000243,True,False
243,9,True,1827,18451,16624,9.099069512862616,0.05427888114796714,0.05658229906238144,0.5714285714285714,candidate_000243,True,False
244,0,True,227549,206657,-20892,0.09181319188394588,0.9016515497238657,0.9962159520364662,0.9047501856742943,candidate_000244,True,False
244,9,True,1827,16822,14995,8.20744389709907,0.056002265005662515,0.05879205801926049,0.5413245758073344,candidate_000244,True,False
245,0,True,227549,199685,-27864,0.1224527464414258,0.8704206360325021,0.9956581616045271,0.8737370851992318,candidate_000245,True,False
245,9,True,1827,25678,23851,13.054734537493157,0.03612597001431477,0.03734714541630968,0.524904214559387,candidate_000245,True,False
246,0,True,227549,210104,-17445,0.07666480626150851,0.9159089615682635,0.9958020789704146,0.9194591055113405,candidate_000246,True,False
246,9,True,1827,17328,15501,8.48440065681445,0.05166355550675305,0.05430517082179132,0.5150519978106185,candidate_000246,True,False
247,0,True,227549,217768,-9781,0.042984148469120936,0.9523911823506717,0.9975248888725616,0.9546471309476201,candidate_000247,True,False
247,9,True,1827,10217,8390,4.592227695675971,0.10963700018426387,0.11647254575707154,0.6513409961685823,candidate_000247,True,False
248,0,True,227549,215723,-11826,0.051971223780372576,0.9385553286305929,0.9948452413511772,0.9431419166860764,candidate_000248,True,False
248,9,True,1827,12021,10194,5.579638752052545,0.05444300616766923,0.05947924465518676,0.391351943076081,candidate_000248,True,False
249,0,True,227549,210752,-16797,0.07381706797217302,0.9190313357881233,0.9959763133920437,0.9224562621677089,candidate_000249,True,False
249,9,True,1827,16197,14370,7.865353037766831,0.057312137032909015,0.060319812310921775,0.5347564313081554,candidate_000249,True,False
250,0,True,227549,212214,-15335,0.06739207818975254,0.9262421101966264,0.9964564072115883,0.929303139104105,candidate_000250,True,False
250,9,True,1827,15085,13258,7.256704980842912,0.06774417576867227,0.07113026184951939,0.5873015873015873,candidate_000250,True,False
251,0,True,227549,217364,-10185,0.0447595902421017,0.9475119499938718,0.9958456782171841,0.951272033715815,candidate_000251,True,False
251,9,True,1827,11080,9253,5.064586754241927,0.07710923808729032,0.08339350180505416,0.5057471264367817,candidate_000251,True,False
252,0,True,227549,202791,-24758,0.10880293914717269,0.8851906042738112,0.9964248906509657,0.8880109339087405,candidate_000252,True,False
252,9,True,1827,21426,19599,10.727422003284072,0.04913373037357878,0.05082609913189583,0.5960591133004927,candidate_000252,True,False
253,0,True,227549,198970,-28579,0.12559492680697346,0.8697624871774638,0.9971603759360708,0.8719220915055659,candidate_000253,True,False
253,9,True,1827,22088,20261,11.08976464148878,0.05436028568909267,0.05582216588192684,0.6748768472906403,candidate_000253,True,False
254,0,True,227549,209003,-18546,0.08150332455866649,0.9136022723785895,0.9972153509758234,0.9159389845703563,candidate_000254,True,False
254,9,True,1827,16058,14231,7.789272030651341,0.07481971153846154,0.07753144849919043,0.6814449917898193,candidate_000254,True,False
255,0,True,227549,203518,-24031,0.1056080228873781,0.8870444546588745,0.9956465767155731,0.8904983102540551,candidate_000255,True,False
255,9,True,1827,22287,20460,11.198686371100164,0.0406076036766927,0.042221923094180464,0.5150519978106185,candidate_000255,True,False
256,0,True,227549,210567,-16982,0.07463007967514688,0.9198184104782062,0.996875103886174,0.9224782354569785,candidate_000256,True,False
256,9,True,1827,15953,14126,7.731800766283525,0.06748318924111431,0.07045696734156585,0.615216201423098,candidate_000256,True,False
257,0,True,227549,212216,-15333,0.06738328887404471,0.926141191516946,0.9963951822671241,0.929254797867712,candidate_000257,True,False
257,9,True,1827,15359,13532,7.406677613574165,0.0657984496124031,0.06908001823035353,0.5807334428024084,candidate_000257,True,False
258,0,True,227549,209293,-18256,0.08022887378103177,0.9134895048533482,0.9964308409741367,0.9164883168020954,candidate_000258,True,False
258,9,True,1827,16150,14323,7.839627805145047,0.06316162990123603,0.06613003095975233,0.5845648604269293,candidate_000258,True,False
259,0,True,227549,212082,-15467,0.06797217302646902,0.9263895887649803,0.9968597052083628,0.9291009848428251,candidate_000259,True,False
259,9,True,1827,15345,13518,7.399014778325123,0.06997320705339896,0.07318344737699577,0.6146688560481663,candidate_000259,True,False
260,0,True,227549,211823,-15726,0.06911038941063244,0.9235184155572386,0.9958833554429878,0.9270574689407556,candidate_000260,True,False
260,9,True,1827,15276,13449,7.361247947454844,0.05658862049793044,0.05996334118879288,0.5013683634373289,candidate_000260,True,False
261,0,True,227549,209117,-18432,0.08100233356332043,0.9124588857209178,0.9962795946766643,0.9155786226263354,candidate_000261,True,False
261,9,True,1827,17402,15575,8.524904214559387,0.05479978058145913,0.05740719457533617,0.5467980295566502,candidate_000261,True,False
262,0,True,227549,219504,-8045,0.03535502243472834,0.9573334384126025,0.9961276332094176,0.9609095183894458,candidate_000262,True,False
262,9,True,1827,9113,7286,3.9879584017515053,0.09740194603270137,0.10655108087347745,0.5314723590585659,candidate_000262,True,False
263,0,True,227549,215425,-12124,0.053280831820838585,0.9383116883116883,0.9954183590576767,0.9423816408773495,candidate_000263,True,False
263,9,True,1827,12384,10557,5.778325123152709,0.06282252636302446,0.06782945736434108,0.45977011494252873,candidate_000263,True,False
264,0,True,227549,214934,-12615,0.05543860882710976,0.9376554562970748,0.9962267486763379,0.940997323653367,candidate_000264,True,False
264,9,True,1827,12890,11063,6.05528188286809,0.07407677711283024,0.07874321179208689,0.5555555555555556,candidate_000264,True,False
265,0,True,227549,206030,-21519,0.09456864235834919,0.8989970217238963,0.996257826530117,0.902043076436284,candidate_000265,True,False
265,9,True,1827,19633,17806,9.746031746031745,0.0515484123872991,0.053583252686802835,0.5758073344280241,candidate_000265,True,False
266,0,True,227549,215709,-11840,0.05203274899032736,0.9410917212235336,0.9962634846019406,0.944425156779419,candidate_000266,True,False
266,9,True,1827,12477,10650,5.829228243021347,0.07686516600165626,0.08183056824557185,0.5588396278051451,candidate_000266,True,False
267,0,True,227549,215652,-11897,0.05228324448800039,0.9414712569158187,0.9966056424239051,0.9444998659629354,candidate_000267,True,False
267,9,True,1827,12995,11168,6.112753147235906,0.07953386744355426,0.08403232012312428,0.5977011494252874,candidate_000267,True,False
268,0,True,227549,217240,-10309,0.045304527815986886,0.946594251102864,0.9956407659731172,0.9505337311963578,candidate_000268,True,False
268,9,True,1827,10232,8405,4.600437876299945,0.07862254025044722,0.08590695856137608,0.48111658456486045,candidate_000268,True,False
269,0,True,227549,206231,-21318,0.09368531612971272,0.8998024780032322,0.9962178334004103,0.9028868507442354,candidate_000269,True,False
269,9,True,1827,20691,18864,10.32512315270936,0.04866576631118148,0.050505050505050504,0.571975916803503,candidate_000269,True,False
270,0,True,227549,212637,-14912,0.06553313791754743,0.9280358112724916,0.9964305365482019,0.9311313167713328,candidate_000270,True,False
270,9,True,1827,15158,13331,7.296661193212917,0.062425720898229814,0.0658398205568017,0.5462506841817186,candidate_000270,True,False
271,0,True,227549,214977,-12572,0.055249638539391514,0.9372838468475567,0.9959204938202691,0.940896246522727,candidate_000271,True,False
271,9,True,1827,11960,10133,5.546250684181719,0.07383752628709402,0.07926421404682274,0.5188834154351396,candidate_000271,True,False
272,0,True,227549,206816,-20733,0.09111444128517374,0.9015317669823009,0.9957450100572489,0.905018259803383,candidate_000272,True,False
272,9,True,1827,19748,17921,9.808976464148879,0.04545234287929447,0.04749848085882115,0.5134099616858238,candidate_000272,True,False
273,0,True,227549,210291,-17258,0.07584300524282682,0.916903813318156,0.9959056735666291,0.9203731943449542,candidate_000273,True,False
273,9,True,1827,14965,13138,7.191023535851122,0.061038796916466576,0.06455061810892082,0.5287356321839081,candidate_000273,True,False
274,0,True,227549,213686,-13863,0.060923141828792916,0.9310488194490033,0.9955729434778132,0.9349195118414055,candidate_000274,True,False
274,9,True,1827,14322,12495,6.839080459770115,0.05728689275893675,0.06109481915933529,0.4789272030651341,candidate_000274,True,False
275,0,True,227549,207113,-20436,0.08980922790256164,0.9027819729901285,0.995722142019091,0.9062971052388716,candidate_000275,True,False
275,9,True,1827,18296,16469,9.014230979748222,0.04741828024151572,0.04979230432881504,0.49863163656267107,candidate_000275,True,False
276,0,True,227549,209273,-18276,0.08031676693811003,0.913594687063297,0.9965404041610719,0.9165015007756571,candidate_000276,True,False
276,9,True,1827,18772,16945,9.274767378215653,0.05554701511657699,0.05774557852120179,0.5933223864258347,candidate_000276,True,False
277,0,True,227549,213172,-14377,0.06318199596570409,0.9290019302230917,0.9956748541084195,0.9327661294929883,candidate_000277,True,False
277,9,True,1827,13980,12153,6.651888341543514,0.06073010334183331,0.06473533619456366,0.4953475643130816,candidate_000277,True,False
278,0,True,227549,211124,-16425,0.07218225525051747,0.9207694059128485,0.9960449783065876,0.9241482054414654,candidate_000278,True,False
278,9,True,1827,16942,15115,8.273125342090859,0.05580244135680936,0.05855270924330067,0.5429666119321291,candidate_000278,True,False
279,0,True,227549,211958,-15591,0.0685171106003542,0.9255003154353008,0.9966644335198482,0.9283758662969295,candidate_000279,True,False
279,9,True,1827,15791,13964,7.643130815544609,0.06260554885404102,0.06573364574757773,0.5681444991789819,candidate_000279,True,False
280,0,True,227549,214259,-13290,0.058405002878500895,0.9340559281374214,0.9958601505654372,0.9376969356050785,candidate_000280,True,False
280,9,True,1827,13663,11836,6.478379857690203,0.06197723844782668,0.0661640928053868,0.49480021893814996,candidate_000280,True,False
281,0,True,227549,205193,-22356,0.09824697098207419,0.894658955083384,0.9958478115725196,0.8980087805263921,candidate_000281,True,False
281,9,True,1827,21745,19918,10.902025177887246,0.042916556056986105,0.044607955851919984,0.5309250136836344,candidate_000281,True,False
282,0,True,227549,207196,-20353,0.08944447130068689,0.901638555481681,0.9948502866850711,0.9058664287691882,candidate_000282,True,False
282,9,True,1827,18815,16988,9.298303229337712,0.038225530630721254,0.04039330321551953,0.41598248494800216,candidate_000282,True,False
283,0,True,227549,215170,-12379,0.054401469573586346,0.936848414319901,0.9952223823023656,0.9410808221525913,candidate_000283,True,False
283,9,True,1827,12813,10986,6.013136288998358,0.057727042843725165,0.062358542105673924,0.4373289545703339,candidate_000283,True,False
284,0,True,227549,209772,-17777,0.07812383266900755,0.9150927284272296,0.9961577331579048,0.9183340731007388,candidate_000284,True,False
284,9,True,1827,18271,16444,9.000547345374931,0.05280251440544788,0.05516939412183241,0.5517241379310345,candidate_000284,True,False
285,0,True,227549,209971,-17578,0.07724929575607892,0.9159138381772719,0.9961327992913307,0.9191822420665439,candidate_000285,True,False
285,9,True,1827,18296,16469,9.014230979748222,0.05306400125595269,0.05542195015303891,0.555008210180624,candidate_000285,True,False
286,0,True,227549,209741,-17808,0.07826006706247884,0.915233748828409,0.9963145021717261,0.9183428624164466,candidate_000286,True,False
286,9,True,1827,17202,15375,8.41543513957307,0.05863699582753825,0.061271945122660154,0.5769020251778872,candidate_000286,True,False
287,0,True,227549,208574,-18975,0.08338863277799508,0.9091275208916088,0.9957233403971731,0.9126913324163147,candidate_000287,True,False
287,9,True,1827,16885,15058,8.241926655719759,0.05218173639226271,0.054960023689665384,0.5079365079365079,candidate_000287,True,False
288,0,True,227549,214108,-13441,0.05906859621444172,0.9342501149626645,0.9963289554804118,0.9374772027123828,candidate_000288,True,False
288,9,True,1827,14270,12443,6.810618500273673,0.06864502423156078,0.07245970567624387,0.5659551176792557,candidate_000288,True,False
289,0,True,227549,197630,-29919,0.13148376833121658,0.8619211315714568,0.9959216718109599,0.8649741374385297,candidate_000289,True,False
289,9,True,1827,26154,24327,13.31527093596059,0.03783242461333037,0.038999770589584766,0.5582922824302134,candidate_000289,True,False
290,0,True,227549,205557,-21992,0.09664731552324994,0.8978064448280999,0.9967648875980871,0.900430237003898,candidate_000290,True,False
290,9,True,1827,22876,21049,11.521072796934867,0.04936068986024383,0.05079559363525092,0.6360153256704981,candidate_000290,True,False
291,0,True,227549,208865,-18684,0.08210978734250644,0.9107108456944712,0.9959064467478994,0.9141327801923981,candidate_000291,True,False
291,9,True,1827,18757,16930,9.26655719759168,0.049561492963491736,0.051820653622647546,0.5320197044334976,candidate_000291,True,False
292,0,True,227549,212343,-15206,0.06682516732659778,0.926680565531982,0.9963879195452641,0.9298041300994511,candidate_000292,True,False
292,9,True,1827,14485,12658,6.928297755883963,0.06851827590724485,0.0722126337590611,0.5725232621784346,candidate_000292,True,False
293,0,True,227549,217003,-10546,0.04634606172736422,0.9437366096803813,0.99464984355055,0.9485517405042431,candidate_000293,True,False
293,9,True,1827,8553,6726,3.6814449917898195,0.06845084920226453,0.07775049690167193,0.36398467432950193,candidate_000293,True,False
