step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
75,0.2,4.681214332580566,0.014420293271541595,0.8766455054283142,0.4061219096183777,-1.1585772268530783,0.0,-1.1585772268530783,481.05322265625,0.045836836099624634,0,161920,0,1,1.3206225633621216,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
80,0.2,4.5880303382873535,0.011711936444044113,0.8685187101364136,0.4061219096183777,-1.1385664983022914,0.0,-1.1385664983022914,494.3399963378906,0.04523034021258354,0,161920,0,1,1.328527808189392,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
85,0.2,4.525416374206543,0.009593881666660309,0.8630028367042542,0.4061219096183777,-1.1249846813613078,0.0,-1.1249846813613078,506.9453125,0.04478578642010689,0,161920,0,1,1.3345681428909302,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
90,0.2,4.482804775238037,0.007905455306172371,0.8592178821563721,0.4061219096183777,-1.1156649316550222,0.0,-1.1156649316550222,518.515625,0.04445604234933853,0,161920,0,1,1.3390973806381226,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
95,0.2,4.453417778015137,0.006535718217492104,0.8565919995307922,0.4061219096183777,-1.109199181929657,0.0,-1.109199181929657,528.8544921875,0.04420806095004082,0,161920,0,1,1.3424363136291504,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
100,0.2,4.433010101318359,0.0054136160761117935,0.8547632694244385,0.4061219096183777,-1.1046962726725025,0.0,-1.1046962726725025,537.8869018554688,0.04401925578713417,0,161920,0,1,1.344857931137085,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
105,0.1,0.972525417804718,4.947264096699655e-05,0.4005076289176941,0.4061219096183777,0.013824126617446475,0.0,0.013824126617446475,2.0951766967773438,0.0004960123915225267,0,161920,0,1,1.3464643955230713,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
110,0.1,0.9725911617279053,4.646876550395973e-05,0.40051931142807007,0.4061219096183777,0.013795360598920281,0.0,0.013795360598920281,2.12493634223938,0.0004934867611154914,0,161920,0,1,1.3474657535552979,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
115,0.1,0.9726276993751526,4.4710806832881644e-05,0.40052589774131775,0.4061219096183777,0.01377914302214911,0.0,0.01377914302214911,2.143066167831421,0.000492007180582732,0,161920,0,1,1.3480740785598755,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
120,0.1,0.9726487994194031,4.368360168882646e-05,0.4005301594734192,0.4061219096183777,0.013768649296003077,0.0,0.013768649296003077,2.1539745330810547,0.0004911427386105061,0,161920,0,1,1.3484413623809814,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
125,0.1,0.9726612567901611,4.309005817049183e-05,0.40053248405456543,0.4061219096183777,0.013762925445377938,0.0,0.013762925445377938,2.1604483127593994,0.0004906484973616898,0,161920,0,1,1.3486618995666504,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
130,0.1,0.97266685962677,4.2755309550557286e-05,0.4005335569381714,0.4061219096183777,0.013760283668166395,0.0,0.013760283668166395,2.1642167568206787,0.0004903704393655062,0,161920,0,1,1.3487926721572876,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
135,0.1,0.9726704955101013,4.2575167753966525e-05,0.4005340039730072,0.4061219096183777,0.01375918292766154,0.0,0.01375918292766154,2.1663413047790527,0.0004902217769995332,0,161920,0,1,1.3488695621490479,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
140,0.1,0.9726717472076416,4.2488518374739215e-05,0.40053415298461914,0.4061219096183777,0.013758816014159958,0.0,0.013758816014159958,2.167469024658203,0.000490149890538305,0,161920,0,1,1.3489136695861816,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
145,0.1,0.9726721048355103,4.2458283132873476e-05,0.4005342423915863,0.4061219096183777,0.013758595866058987,0.0,0.013758595866058987,2.16799259185791,0.0004901238717138767,0,161920,0,1,1.34893798828125,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.1,0.9726739525794983,4.2462463170522824e-05,0.4005345404148102,0.4061219096183777,0.013757862039055713,0.0,0.013757862039055713,2.168148994445801,0.0004901257925666869,0,161920,0,1,1.3489502668380737,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.1,0.9726715683937073,4.2487754399189726e-05,0.40053415298461914,0.4061219096183777,0.013758816014159958,0.0,0.013758816014159958,2.168081760406494,0.0004901452921330929,0,161920,0,1,1.3489553928375244,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.1,0.9726713299751282,4.252622602507472e-05,0.400534063577652,0.4061219096183777,0.01375903616226093,0.0,0.01375903616226093,2.167877197265625,0.0004901756183244288,0,161920,0,1,1.3489563465118408,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.05,0.9999999403953552,1.0221773427687708e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.904668690462131e-05,1.4840126823401079e-05,0,161920,0,1,1.3489558696746826,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
170,0.05,0.9999999403953552,1.0231191449605603e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.904376742662862e-05,1.4840126823401079e-05,0,161920,0,1,1.3489556312561035,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.05,0.9999999403953552,1.0236846925693044e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.90420139208436e-05,1.4840126823401079e-05,0,161920,0,1,1.3489553928375244,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
180,0.05,0.9999999403953552,1.0240240877479323e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.9040964363957755e-05,1.4840126823401079e-05,0,161920,0,1,1.348955512046814,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.05,0.9999999403953552,1.0242277026506486e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.9040336812613532e-05,1.4840126823401079e-05,0,161920,0,1,1.3489556312561035,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.05,0.9999999403953552,1.0243498271833573e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.9039954824838787e-05,1.4840126823401079e-05,0,161920,0,1,1.3489556312561035,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.05,0.9999999403953552,1.0244229908806801e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.9039732908131555e-05,1.4840126823401079e-05,0,161920,0,1,1.3489556312561035,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.05,0.9999999403953552,1.0244666226455479e-09,0.4061219096183777,0.4061219096183777,0.0,0.0,0.0,2.9039598302915692e-05,1.4840126823401079e-05,0,161920,0,1,1.3489556312561035,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
