step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
65,0.2,0.030683834105730057,0.002794923260807991,0.008787740021944046,0.007554039824754,0.8262669188694827,0.8506570960838671,-0.024390177214384412,1368.18505859375,0.22760947048664093,189,158452,1056,15,2.860435962677002,1056,1280,1056,1.0,0.825,0.825,0,0.824999988079071,0.824999988079071
70,0.2,0.026985185220837593,0.0025655676145106554,0.00815416406840086,0.007554039824754,0.8387926766029156,0.8506570960838671,-0.011864419480951516,1351.1251220703125,0.22793418169021606,239,158156,1056,15,2.8836452960968018,1056,1280,1056,1.0,0.825,0.825,0,0.824999988079071,0.824999988079071
75,0.2,0.02191903069615364,0.0019699770491570234,0.0073247081600129604,0.005776583217084408,0.85519096902694,0.8857973041754944,-0.030606335148554376,1362.264404296875,0.22810888290405273,260,158088,1104,15,2.888960838317871,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
80,0.2,0.017707671970129013,0.0014171125367283821,0.006601906847208738,0.005776583217084408,0.8694807066392369,0.8857973041754944,-0.01631659753625747,1381.114013671875,0.22820021212100983,232,158016,1104,15,2.9118754863739014,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
85,0.2,0.014861180447041988,0.0010348837822675705,0.006075860001146793,0.005776583217084408,0.8798806205143762,0.8857973041754944,-0.005916683661118194,1398.662841796875,0.22824637591838837,227,158012,1104,15,2.9252359867095947,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
90,0.2,0.013032185845077038,0.0008087684982456267,0.005711526609957218,0.005776583217084408,0.8870834693073577,0.8857973041754944,0.0012861651318633038,1412.13916015625,0.22826740145683289,221,157980,1104,15,2.9318273067474365,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
95,0.2,0.011810846626758575,0.0006918386206962168,0.005450878757983446,0.005776583217084408,0.8922364613508611,0.8857973041754944,0.006439157175366694,1421.1658935546875,0.22827401757240295,185,157952,1104,15,2.9334137439727783,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
100,0.2,0.010922875255346298,0.0006347557064145803,0.005249322392046452,0.004822473041713238,0.8962212183405152,0.9046600038105869,-0.008438785470071708,1426.1727294921875,0.2282724231481552,199,157916,1136,15,2.931215763092041,1136,1280,1136,1.0,0.8875,0.8875,0,0.887499988079071,0.887499988079071
105,0.1,0.002486016834154725,0.000928690773434937,0.0024678707122802734,0.004822473041713238,0.9512103474151973,0.9046600038105869,0.04655034360461041,1345.4322509765625,0.17692072689533234,169,157904,1136,15,2.9286274909973145,1136,1280,1136,1.0,0.8875,0.8875,0,0.887499988079071,0.887499988079071
110,0.1,0.0019629905000329018,0.0006638747872784734,0.002187306061387062,0.005776583217084408,0.9567570933514981,0.8857973041754944,0.07095978917600365,1332.5308837890625,0.1769881397485733,179,157900,1104,15,2.9273316860198975,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
115,0.1,0.0015669038984924555,0.00044674656237475574,0.0019641611725091934,0.005776583217084408,0.9611686541152976,0.8857973041754944,0.07537134993980321,1320.30419921875,0.17701904475688934,167,157857,1104,15,2.927506923675537,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
120,0.1,0.0013230345211923122,0.0003433959500398487,0.0018142493208870292,0.005776583217084408,0.9641324022251943,0.8857973041754944,0.07833509804969985,1311.6611328125,0.17703168094158173,176,157856,1104,15,2.9292409420013428,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
125,0.1,0.0011631068773567677,0.000308725459035486,0.0017049568705260754,0.005776583217084408,0.9662931072640435,0.8857973041754944,0.08049580308854909,1307.0555419921875,0.1770358830690384,163,157828,1104,15,2.932251214981079,1104,1280,1104,1.0,0.8625,0.8625,0,0.862500011920929,0.862500011920929
130,0.1,0.0010378077859058976,0.00028194166952744126,0.001611633924767375,0.005262171383947134,0.9681380961765909,0.8959671945588885,0.07217090161770234,1305.7054443359375,0.1770361363887787,163,157812,1120,15,2.9359359741210938,1120,1280,1120,1.0,0.875,0.875,0,0.875,0.875
135,0.1,0.0009320916724391282,0.0002457320224493742,0.0015285862609744072,0.004169762600213289,0.9697799433950355,0.9175640491970776,0.05221589419795791,1306.4029541015625,0.17703422904014587,175,157780,1152,15,2.9395499229431152,1152,1280,1152,1.0,0.9,0.9,0,0.9000000357627869,0.9000000357627869
140,0.1,0.0008459699456579983,0.00020764661894645542,0.0014582531293854117,0.0025900963228195906,0.9711704250918087,0.948793954593035,0.02237647049877378,1307.963623046875,0.17703062295913696,164,157732,1200,15,2.942397117614746,1200,1280,1200,1.0,0.9375,0.9375,0,0.9375,0.9375
145,0.1,0.0007790715899318457,0.00017838561325334013,0.001401454326696694,0.0025900963228195906,0.9722933339365167,0.948793954593035,0.023499379343481785,1309.47802734375,0.17702552676200867,158,157732,1200,15,2.9439733028411865,1200,1280,1200,1.0,0.9375,0.9375,0,0.9375,0.9375
150,0.1,0.000727047969121486,0.00016070803394541144,0.0013552996097132564,0.0025900963228195906,0.9732058098598162,0.948793954593035,0.024411855266781246,1310.419921875,0.17701910436153412,162,157732,1200,15,2.944033622741699,1200,1280,1200,1.0,0.9375,0.9375,0,0.9375,0.9375
155,0.1,0.0006844545132480562,0.00014977458340581506,0.0013158037327229977,0.0025900963228195906,0.9739866409249518,0.948793954593035,0.025192686331916847,1310.6259765625,0.17701168358325958,166,157732,1200,15,2.9425833225250244,1200,1280,1200,1.0,0.9375,0.9375,0,0.9375,0.9375
160,0.1,0.000647523847874254,0.00014057297084946185,0.0012802708661183715,0.0025900963228195906,0.9746891235178832,0.948793954593035,0.025895168924848222,1310.192138671875,0.1770036667585373,156,157732,1200,15,2.939812183380127,1200,1280,1200,1.0,0.9375,0.9375,0,0.9375,0.9375
165,0.05,0.0012455416144803166,0.0013332884991541505,0.0016045380616560578,0.0011728020617738366,0.9682783809549902,0.9768137751868635,-0.008535394231873328,1232.7056884765625,0.04414213448762894,169,157684,1248,15,2.9385693073272705,1248,1280,1248,1.0,0.975,0.975,0,0.9750000238418579,0.9750000238418579
170,0.05,0.0003466134367045015,0.0005377037450671196,0.0008096722303889692,0.0011728020617738366,0.9839928296763409,0.9768137751868635,0.007179054489477421,1257.9744873046875,0.04412446171045303,165,157684,1248,15,2.9391746520996094,1248,1280,1248,1.0,0.975,0.975,0,0.9750000238418579,0.9750000238418579
175,0.05,6.775528163416311e-05,0.0001882336800917983,0.0003482030297163874,0.0006401594146154821,0.9931160474637908,0.9873440876450448,0.005771959818746009,1272.8453369140625,0.04411064460873604,163,157668,1264,15,2.940288782119751,1264,1280,1264,1.0,0.9875,0.9875,0,0.987500011920929,0.987500011920929
180,0.05,1.216742293763673e-05,4.636915400624275e-05,0.00015587553207296878,0.0,0.9969183502934461,1.0,-0.0030816497065538906,1280.3731689453125,0.04410241171717644,157,157652,1280,15,2.9413089752197266,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
185,0.05,7.315741640923079e-06,1.0069876225315966e-05,0.00014070999168325216,0.0,0.9972181720965873,1.0,-0.002781827903412748,1284.0347900390625,0.044097959995269775,161,157652,1280,15,2.94203519821167,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
190,0.05,1.016448368318379e-05,2.5602355890441686e-05,0.00016582869284320623,0.0,0.9967215769156171,1.0,-0.0032784230843828643,1285.785400390625,0.044095516204833984,164,157652,1280,15,2.942451238632202,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
195,0.05,1.2522647921286989e-05,3.247538552386686e-05,0.00018104851187672466,0.0,0.996420682027018,1.0,-0.0035793179729820546,1286.53955078125,0.04409411922097206,159,157652,1280,15,2.9426116943359375,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
200,0.05,1.3404136552708223e-05,3.425401519052684e-05,0.00018537462165113539,0.0,0.9963351551021725,1.0,-0.0036648448978274795,1286.7403564453125,0.04409326985478401,154,157652,1280,15,2.9425876140594482,1280,1280,1280,1.0,1.0,1.0,0,1.0,1.0
