generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,41.0,9.0,20.0,5.014018097426742e-05,0.01763303019106388,7.580965757369995e-07,7.580965757369995e-07,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,9.0,9.0,9.0,4.919147613691166e-05,0.01769445836544037,6.218627095222473e-05,6.218627095222473e-05,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,9.0,9.0,10.0,4.919147613691166e-05,0.017679570242762566,4.729814827442169e-05,4.729814827442169e-05,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,9.0,9.0,11.0,4.919147613691166e-05,0.017634542658925056,2.2705644369125366e-06,2.2705644369125366e-06,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,9.0,10.0,9.0,4.919147613691166e-05,0.01779269054532051,0.00016041845083236694,0.00016041845083236694,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,9.0,10.0,10.0,4.919147613691166e-05,0.01771538145840168,8.310936391353607e-05,8.310936391353607e-05,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,9.0,10.0,11.0,4.919147613691166e-05,0.01765054650604725,1.827441155910492e-05,1.827441155910492e-05,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,10.0,9.0,9.0,4.919147613691166e-05,0.017727473750710487,9.520165622234344e-05,9.520165622234344e-05,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,10.0,9.0,10.0,4.919147613691166e-05,0.01772109791636467,8.882582187652588e-05,8.882582187652588e-05,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,10.0,9.0,11.0,4.919147613691166e-05,0.017678439617156982,4.61675226688385e-05,4.61675226688385e-05,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,25.0,9.0,29.0,4.919147613691166e-05,0.017771165817975998,0.000138893723487854,0.000138893723487854,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,25.0,9.0,30.0,4.919147613691166e-05,0.017724378034472466,9.21059399843216e-05,9.21059399843216e-05,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,25.0,9.0,31.0,4.919147613691166e-05,0.017643049359321594,1.0777264833450317e-05,1.0777264833450317e-05,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,25.0,10.0,30.0,4.919147613691166e-05,0.017650019377470016,1.774728298187256e-05,1.774728298187256e-05,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,25.0,10.0,31.0,4.919147613691166e-05,0.017680136486887932,4.78643923997879e-05,4.78643923997879e-05,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,26.0,9.0,30.0,4.919147613691166e-05,0.0176379457116127,5.673617124557495e-06,5.673617124557495e-06,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,26.0,9.0,31.0,4.919147613691166e-05,0.017635487020015717,3.214925527572632e-06,3.214925527572632e-06,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,9.0,9.0,12.0,4.919141065329313e-05,0.017659755423665047,2.748332917690277e-05,2.748332917690277e-05,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,9.0,10.0,12.0,4.919141065329313e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,25.0,9.0,32.0,4.919141065329313e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,25.0,10.0,32.0,4.919141065329313e-05,0.01763303019106388,7.580965757369995e-07,7.580965757369995e-07,0,False
1,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,10.0,9.0,12.0,4.919139973935671e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000022_empty,empty,g001_b7e43f1d75130653_0000,22,26.0,9.0,32.0,4.919139973935671e-05,0.017638323828577995,6.051734089851379e-06,6.051734089851379e-06,0,False
1,g001_p000023_empty,empty,g001_b7e43f1d75130653_0000,23,41.0,9.0,19.0,4.918983540846966e-05,0.01763681136071682,4.539266228675842e-06,4.539266228675842e-06,0,False
1,g001_p000024_empty,empty,g001_b7e43f1d75130653_0000,24,25.0,10.0,29.0,4.9113477871287614e-05,0.017773451283574104,0.0001411791890859604,0.0001411791890859604,0,False
1,g001_p000025_empty,empty,g001_b7e43f1d75130653_0000,25,26.0,9.0,29.0,4.9113477871287614e-05,0.017696751281619072,6.447918713092804e-05,6.447918713092804e-05,0,False
1,g001_p000026_empty,empty,g001_b7e43f1d75130653_0000,26,41.0,9.0,18.0,4.8463407438248396e-05,0.01776815764605999,0.000135885551571846,0.000135885551571846,0,False
1,g001_p000027_empty,empty,g001_b7e43f1d75130653_0000,27,41.0,10.0,17.0,4.838505992665887e-05,0.017785895615816116,0.0001536235213279724,0.0001536235213279724,0,False
1,g001_p000028_empty,empty,g001_b7e43f1d75130653_0000,28,41.0,10.0,18.0,4.838505992665887e-05,0.01780947670340538,0.00017720460891723633,0.00017720460891723633,0,False
1,g001_p000029_empty,empty,g001_b7e43f1d75130653_0000,29,41.0,10.0,19.0,4.838505992665887e-05,0.017639268189668655,6.996095180511475e-06,6.996095180511475e-06,0,False
1,g001_p000030_empty,empty,g001_b7e43f1d75130653_0000,30,42.0,9.0,17.0,4.838505992665887e-05,0.017726900056004524,9.462796151638031e-05,9.462796151638031e-05,0,False
1,g001_p000031_empty,empty,g001_b7e43f1d75130653_0000,31,42.0,9.0,18.0,4.838505992665887e-05,0.017682477831840515,5.0205737352371216e-05,5.0205737352371216e-05,0,False
1,g001_p000032_empty,empty,g001_b7e43f1d75130653_0000,32,42.0,9.0,19.0,4.838505992665887e-05,0.017643995583057404,1.1723488569259644e-05,1.1723488569259644e-05,0,False
1,g001_p000033_empty,empty,g001_b7e43f1d75130653_0000,33,41.0,10.0,20.0,4.838499444304034e-05,0.017635298892855644,3.026798367500305e-06,3.026798367500305e-06,0,False
1,g001_p000034_empty,empty,g001_b7e43f1d75130653_0000,34,42.0,9.0,20.0,4.838498352910392e-05,0.01763303019106388,7.580965757369995e-07,7.580965757369995e-07,0,False
1,g001_p000035_empty,empty,g001_b7e43f1d75130653_0000,35,41.0,9.0,17.0,4.825956420972943e-05,0.01776636578142643,0.00013409368693828583,0.00013409368693828583,0,False
1,g001_p000036_empty,empty,g001_b7e43f1d75130653_0000,36,25.0,9.0,33.0,4.81230417790357e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000037_empty,empty,g001_b7e43f1d75130653_0000,37,9.0,9.0,13.0,4.812303086509928e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000038_empty,empty,g001_b7e43f1d75130653_0000,38,9.0,10.0,13.0,4.812303086509928e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000039_empty,empty,g001_b7e43f1d75130653_0000,39,25.0,10.0,33.0,4.812303086509928e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000040_empty,empty,g001_b7e43f1d75130653_0000,40,26.0,9.0,33.0,4.8123027227120474e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000041_empty,empty,g001_b7e43f1d75130653_0000,41,10.0,9.0,13.0,4.812301631318405e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000042_empty,empty,g001_b7e43f1d75130653_0000,42,42.0,8.0,19.0,4.767347490997054e-05,0.01763397455215454,1.7024576663970947e-06,1.7024576663970947e-06,0,False
1,g001_p000043_empty,empty,g001_b7e43f1d75130653_0000,43,43.0,9.0,19.0,4.767347490997054e-05,0.017665984109044075,3.371201455593109e-05,3.371201455593109e-05,0,False
1,g001_p000044_empty,empty,g001_b7e43f1d75130653_0000,44,40.0,9.0,19.0,4.767347127199173e-05,0.017640024423599243,7.752329111099243e-06,7.752329111099243e-06,0,False
1,g001_p000045_empty,empty,g001_b7e43f1d75130653_0000,45,40.0,10.0,19.0,4.767347127199173e-05,0.017644183710217476,1.191161572933197e-05,1.191161572933197e-05,0,False
1,g001_p000046_empty,empty,g001_b7e43f1d75130653_0000,46,41.0,9.0,21.0,4.747726779896766e-05,0.017632272094488144,0.0,0.0,0,False
1,g001_p000047_empty,empty,g001_b7e43f1d75130653_0000,47,41.0,10.0,21.0,4.731661465484649e-05,0.017632272094488144,0.0,0.0,0,False
