control,mode,step,temperature,soft_loss,gradient_norm_before_clip,hard_checked,hard_improved,selected_best_step,hard_loss
shuffled_xy,ENDPOINT_REFERENCE,46,0.2,0.0007141535170376301,2.9670967705897056e-05,False,False,45,
shuffled_xy,ENDPOINT_REFERENCE,47,0.2,0.0006772513734176755,2.5418350560357794e-05,False,False,45,
shuffled_xy,ENDPOINT_REFERENCE,48,0.2,0.0006490375380963087,2.4644739823997952e-05,False,False,45,
shuffled_xy,ENDPOINT_REFERENCE,49,0.2,0.0006273970357142389,2.509711339371279e-05,False,False,45,
shuffled_xy,ENDPOINT_REFERENCE,50,0.2,0.0006065709749236703,2.571514414739795e-05,True,True,50,0.0017279640305787325
shuffled_xy,ENDPOINT_REFERENCE,51,0.2,0.0005853291950188577,2.4296712581417523e-05,False,False,50,
shuffled_xy,ENDPOINT_REFERENCE,52,0.2,0.0005677854060195386,2.3726128347334452e-05,False,False,50,
shuffled_xy,ENDPOINT_REFERENCE,53,0.2,0.0005528263282030821,2.2247708329814486e-05,False,False,50,
shuffled_xy,ENDPOINT_REFERENCE,54,0.2,0.0005384486285038292,2.11290371225914e-05,False,False,50,
shuffled_xy,ENDPOINT_REFERENCE,55,0.2,0.000523849856108427,1.97969566215761e-05,True,True,55,0.0016931428108364344
shuffled_xy,ENDPOINT_REFERENCE,56,0.2,0.0005106134340167046,1.8619644833961502e-05,False,False,55,
shuffled_xy,ENDPOINT_REFERENCE,57,0.2,0.0004992990870960057,1.8587656086310744e-05,False,False,55,
shuffled_xy,ENDPOINT_REFERENCE,58,0.2,0.0004888054099865258,1.782556137186475e-05,False,False,55,
shuffled_xy,ENDPOINT_REFERENCE,59,0.2,0.0004794794658664614,1.5924309991532937e-05,False,False,55,
shuffled_xy,ENDPOINT_REFERENCE,60,0.2,0.00047159241512417793,1.6640484318486415e-05,True,True,60,0.0016800444573163986
shuffled_xy,ENDPOINT_REFERENCE,61,0.2,0.0004640510305762291,1.5492300008190796e-05,False,False,60,
shuffled_xy,ENDPOINT_REFERENCE,62,0.2,0.0004566927964333445,1.461844931327505e-05,False,False,60,
shuffled_xy,ENDPOINT_REFERENCE,63,0.2,0.0004498199559748173,1.3628242413687985e-05,False,False,60,
shuffled_xy,ENDPOINT_REFERENCE,64,0.2,0.000443451339378953,1.3279900485940743e-05,False,False,60,
shuffled_xy,ENDPOINT_REFERENCE,65,0.2,0.00043741893023252487,1.2798281204595696e-05,True,True,65,0.0016762763261795044
shuffled_xy,ENDPOINT_REFERENCE,66,0.2,0.00043162304791621864,1.239441644429462e-05,False,False,65,
shuffled_xy,ENDPOINT_REFERENCE,67,0.2,0.0004260139539837837,1.1971602361882105e-05,False,False,65,
shuffled_xy,ENDPOINT_REFERENCE,68,0.2,0.0004208800382912159,1.1152758816024289e-05,False,False,65,
shuffled_xy,ENDPOINT_REFERENCE,69,0.2,0.0004163214180152863,1.1538591024873313e-05,False,False,65,
shuffled_xy,ENDPOINT_REFERENCE,70,0.2,0.00041177161619998515,1.0742342965386342e-05,True,True,70,0.0016640265239402652
shuffled_xy,ENDPOINT_REFERENCE,71,0.2,0.00040747859748080373,1.0711451977840625e-05,False,False,70,
shuffled_xy,ENDPOINT_REFERENCE,72,0.2,0.0004032690485473722,1.0547365491220262e-05,False,False,70,
shuffled_xy,ENDPOINT_REFERENCE,73,0.2,0.00039917361573316157,9.892163689073641e-06,False,False,70,
shuffled_xy,ENDPOINT_REFERENCE,74,0.2,0.0003952250990550965,9.96896324068075e-06,False,False,70,
shuffled_xy,ENDPOINT_REFERENCE,75,0.2,0.0003911906969733536,8.950737537816167e-06,True,True,75,0.0016564421821385622
shuffled_xy,ENDPOINT_REFERENCE,76,0.2,0.0003872841189149767,9.353232599096373e-06,False,False,75,
shuffled_xy,ENDPOINT_REFERENCE,77,0.2,0.0003836194227915257,8.976384378911462e-06,False,False,75,
shuffled_xy,ENDPOINT_REFERENCE,78,0.2,0.0003802383434958756,8.812294254312292e-06,False,False,75,
shuffled_xy,ENDPOINT_REFERENCE,79,0.2,0.0003769814211409539,9.080718882614747e-06,False,False,75,
shuffled_xy,ENDPOINT_REFERENCE,80,0.2,0.0003737929800990969,8.169811735569965e-06,True,True,80,0.0016482695937156677
shuffled_xy,ENDPOINT_REFERENCE,81,0.2,0.0003709547163452953,8.517181413481012e-06,False,False,80,
shuffled_xy,ENDPOINT_REFERENCE,82,0.2,0.0003683639515656978,8.24382368591614e-06,False,False,80,
shuffled_xy,ENDPOINT_REFERENCE,83,0.2,0.0003657923371065408,8.192808309104294e-06,False,False,80,
shuffled_xy,ENDPOINT_REFERENCE,84,0.2,0.00036330855800770223,8.015210369194392e-06,False,False,80,
shuffled_xy,ENDPOINT_REFERENCE,85,0.2,0.0003610958519857377,8.854342013364658e-06,True,True,85,0.0016371635720133781
shuffled_xy,ENDPOINT_REFERENCE,86,0.2,0.00035881969961337745,7.979107977007516e-06,False,False,85,
shuffled_xy,ENDPOINT_REFERENCE,87,0.2,0.000356712203938514,7.223948159662541e-06,False,False,85,
shuffled_xy,ENDPOINT_REFERENCE,88,0.2,0.0003547556698322296,7.87654789746739e-06,False,False,85,
shuffled_xy,ENDPOINT_REFERENCE,89,0.2,0.000352692324668169,6.7893533923779614e-06,False,False,85,
shuffled_xy,ENDPOINT_REFERENCE,90,0.2,0.00035077016218565404,6.389869213307975e-06,True,True,90,0.0016239021206274629
shuffled_xy,ENDPOINT_REFERENCE,91,0.2,0.0003488017828203738,6.771450443920912e-06,False,False,90,
shuffled_xy,ENDPOINT_REFERENCE,92,0.2,0.0003469395451247692,6.8379213189473376e-06,False,False,90,
shuffled_xy,ENDPOINT_REFERENCE,93,0.2,0.00034508659155108035,6.131288046162808e-06,False,False,90,
shuffled_xy,ENDPOINT_REFERENCE,94,0.2,0.00034329373738728464,6.845437383162789e-06,False,False,90,
shuffled_xy,ENDPOINT_REFERENCE,95,0.2,0.00034140690695494413,5.894812602491584e-06,True,True,95,0.001614858047105372
