sample_id,step,t,w_t,tau,probability_loss,probability_base_loss,probability_bce,probability_dice_loss,probability_dice_score,probability_soft_calibration_mae,loss_positive_scale,loss_negative_scale,roi_hard_core_probability_mean,roi_background_probability_mean,roi_soft_halo_probability_mean,roi_soft_halo_target_mean,probability_spatial_gradient_loss,roi_spatial_gradient_error_mean,roi_predicted_gradient_mean,roi_target_gradient_mean,roi_target_probability_mean,roi_soft_margin_mean,roi_entropy_mean,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_roi,hard_change_outside_roi,target_hard_voxels_before,target_hard_voxels_after,selected_target_recovered_after,alpha,spatial_gradient_weight,probability_loss_mode,guidance_scaling_mode,case_id,arm,source_seed
0,0,0.015625,0.0,0.49975909124103446,1.0172171592712402,1.0172171592712402,0.11528944969177246,0.9019277095794678,0.09807226061820984,0.08084453642368317,1.0,1.0,0.06602908670902252,0.06660082191228867,0.0,0.0,0.0,0.0,0.0,0.0,0.06659143418073654,-0.08365257829427719,2.5782554149627686,0.0,0.0,1769.9180908203125,0.0,1769.9180908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28860855102539,1.5360212326049805,1051.7330322265625,0,0,875,0.003337860107421875,875,0,12756,12727,234,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,1,0.046875,0.0,0.4978353019929562,1.0166443586349487,1.0166443586349487,0.11518143117427826,0.9014629125595093,0.09853708744049072,0.08079931885004044,1.0,1.0,0.06635607779026031,0.06656031310558319,0.0,0.0,0.0,0.0,0.0,0.0,0.06655695289373398,-0.08410323411226273,2.5772736072540283,0.0,0.0,1768.6693115234375,0.0,1768.6693115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.247581481933594,1.605904221534729,0.0,0,0,965,0.003681182861328125,965,0,12727,12710,237,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,2,0.078125,0.0,0.4940062506389088,1.016093373298645,1.016093373298645,0.11508703976869583,0.901006281375885,0.09899372607469559,0.08074964582920074,1.0,1.0,0.06670736521482468,0.06651567667722702,0.0,0.0,0.0,0.0,0.0,0.0,0.06651882082223892,-0.08497049659490585,2.575294256210327,0.0,0.0,1768.2093505859375,0.0,1768.2093505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23293685913086,1.61503005027771,0.0,0,0,1083,0.004131317138671875,1083,0,12710,12665,238,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,3,0.109375,0.0,0.4883088130366042,1.0154800415039062,1.0154800415039062,0.1149989441037178,0.900481104850769,0.09951890259981155,0.08069946616888046,1.0,1.0,0.06713954359292984,0.06647186726331711,0.0,0.0,0.0,0.0,0.0,0.0,0.06648283451795578,-0.08626434952020645,2.5722672939300537,0.0,0.0,1766.422607421875,0.0,1766.422607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17658615112305,1.6316901445388794,0.0,0,0,1117,0.004261016845703125,1117,0,12665,12635,240,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,4,0.140625,0.0,0.48079785862468866,1.0147775411605835,1.0147775411605835,0.11492235213518143,0.8998551964759827,0.10014482587575912,0.08065752685070038,1.0,1.0,0.06768278777599335,0.06643830984830856,0.0,0.0,0.0,0.0,0.0,0.0,0.06645874679088593,-0.08799615502357483,2.5681188106536865,0.0,0.0,1766.161376953125,0.0,1766.161376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16827392578125,1.6365355253219604,0.0,0,0,1366,0.00521087646484375,1366,0,12635,12619,251,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,5,0.171875,0.0,0.4715457220000544,1.0139495134353638,1.0139495134353638,0.11485490202903748,0.8990946412086487,0.10090537369251251,0.0806242972612381,1.0,1.0,0.06836597621440887,0.06641592085361481,0.0,0.0,0.0,0.0,0.0,0.0,0.06644794344902039,-0.09019748121500015,2.562743902206421,0.0,0.0,1766.1903076171875,0.0,1766.1903076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16934585571289,1.6308025121688843,0.0,0,0,1550,0.00591278076171875,1550,0,12619,12599,257,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,6,0.203125,0.0,0.460641506296129,1.012984037399292,1.012984037399292,0.11480382829904556,0.8981801867485046,0.10181980580091476,0.08060692250728607,1.0,1.0,0.06921364367008209,0.06641241163015366,0.0,0.0,0.0,0.0,0.0,0.0,0.06645841151475906,-0.09290292859077454,2.556004047393799,0.0,0.0,1765.7623291015625,0.0,1765.7623291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.15616989135742,1.6240105628967285,0.0,0,0,1669,0.006366729736328125,1669,0,12599,12641,270,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,7,0.234375,0.0,0.4481902250709918,1.0118694305419922,1.0118694305419922,0.11476295441389084,0.8971065282821655,0.10289348661899567,0.08059518039226532,1.0,1.0,0.07023412734270096,0.06641750782728195,0.0,0.0,0.0,0.0,0.0,0.0,0.06648018211126328,-0.09617861360311508,2.5477218627929688,0.0,0.0,1767.371337890625,0.0,1767.371337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20742416381836,1.591455340385437,0.0,0,0,1946,0.00742340087890625,1946,0,12641,12674,278,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,8,0.265625,0.06540312923014306,0.43431179096940364,1.0105572938919067,1.0105572938919067,0.11472494900226593,0.895832359790802,0.1041676253080368,0.08058147877454758,1.0,1.0,0.07146523892879486,0.06642413884401321,0.0,0.0,0.0,0.0,0.0,0.0,0.06650691479444504,-0.10010233521461487,2.5376694202423096,0.0018903713207691908,0.0018903713207691908,1770.983154296875,28.956804275512695,1771.7852783203125,0.016350782307535765,0.01635078154504299,0.01635078154504299,0.0,0.0018903713207691908,1.0,0.016350694000720978,55.34613037109375,1.5662981271743774,0.0,0,0,2238,0.00853729248046875,2238,0,12674,12698,306,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,9,0.296875,0.19509032201612825,0.4191398608984867,1.0070637464523315,1.0070637464523315,0.11444659531116486,0.8926171660423279,0.10738283395767212,0.08052095770835876,1.0,1.0,0.07412067800760269,0.06640694290399551,0.0,0.0,0.0,0.0,0.0,0.0,0.06653361022472382,-0.10477135330438614,2.525562286376953,0.002095065778121352,0.002095065778121352,1771.29150390625,95.74458312988281,1775.9229736328125,0.04877258050403206,0.05405380576848984,0.05405380576848984,0.0,0.0018903713207691908,1.1082826852798462,0.054053544998168945,55.47599792480469,1.5480246543884277,0.0,0,0,2656,0.0101318359375,2656,0,12698,12688,409,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,10,0.328125,0.3214394653031616,0.4028205488386443,0.9978773593902588,0.9978773593902588,0.11353883147239685,0.8843384981155396,0.11566150188446045,0.08032654225826263,1.0,1.0,0.08041118830442429,0.06631430983543396,0.0,0.0,0.0,0.0,0.0,0.0,0.06654579937458038,-0.11031574010848999,2.511037826538086,0.002407445339486003,0.002407445339486003,1770.6038818359375,181.2041473388672,1784.1844482421875,0.0803598663257904,0.10234073549509048,0.10234073549509048,0.0,0.0018903713207691908,1.27353036403656,0.10234031081199646,55.73299789428711,1.5930774211883545,0.0,0,0,3341,0.012744903564453125,3341,0,12688,12686,576,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,11,0.359375,0.4422886902190013,0.3855110186860564,0.9788976907730103,0.9788976907730103,0.1117243841290474,0.8671733140945435,0.13282665610313416,0.07993336021900177,1.0,1.0,0.0931868776679039,0.06612785905599594,0.0,0.0,0.0,0.0,0.0,0.0,0.06657221168279648,-0.1168498545885086,2.493610143661499,0.0028753874357789755,0.0028753874357789755,1768.64990234375,297.4646911621094,1801.4095458984375,0.11057217255475033,0.16818803548812866,0.16818803548812866,0.0,0.0018903713207691908,1.521070122718811,0.1681874394416809,56.270286560058594,1.6354345083236694,0.0,0,0,3969,0.015140533447265625,3969,0,12686,12686,866,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,12,0.390625,0.5555702330196022,0.367377970678444,0.9422065615653992,0.9422065615653992,0.10859707742929459,0.8336094617843628,0.1663905680179596,0.0791846215724945,1.0,1.0,0.11823303252458572,0.06578478962182999,0.0,0.0,0.0,0.0,0.0,0.0,0.06664607673883438,-0.12451817840337753,2.4726030826568604,0.0034994774032384157,0.0034994774032384157,1766.0589599609375,441.51348876953125,1833.6319580078125,0.13889255825490054,0.25,0.2571195363998413,1.0,0.0018903713207691908,1.851211667060852,0.2499992847442627,57.27604675292969,1.6908183097839355,0.0,0,0,4900,0.0186920166015625,4900,0,12686,12613,1286,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,13,0.421875,0.6593458151000688,0.3485960359806528,0.8771957159042358,0.8771957159042358,0.10379856824874878,0.7733971476554871,0.22660283744335175,0.0778292864561081,1.0,1.0,0.16432419419288635,0.06517636775970459,0.0,0.0,0.0,0.0,0.0,0.0,0.06680454313755035,-0.13352344930171967,2.4470269680023193,0.0041311378590762615,0.0041311378590762615,1764.373291015625,441.0923156738281,1834.2049560546875,0.1648364537750172,0.25,0.3602266311645508,1.0,0.0018903713207691908,2.1853578090667725,0.24999943375587463,57.29177474975586,1.7633705139160156,0.0,0,0,5727,0.021846771240234375,5727,0,12613,12349,1638,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,14,0.453125,0.7518398074789773,0.32934609489107236,0.7973942756652832,0.7973942756652832,0.09851811081171036,0.698876142501831,0.30112388730049133,0.07602313160896301,1.0,1.0,0.22472362220287323,0.06434847414493561,0.0,0.0,0.0,0.0,0.0,0.0,0.06698210537433624,-0.14429058134555817,2.4158482551574707,0.004635150544345379,0.004635150544345379,1762.7415771484375,440.6844787597656,1834.5791015625,0.18795995186974432,0.25,0.4608738422393799,1.0,0.0018903713207691908,2.451978921890259,0.24999947845935822,57.30033874511719,1.862450122833252,0.0,0,0,6603,0.025188446044921875,6603,0,12349,11946,1987,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,15,0.484375,0.8314696123025452,0.3098135348654836,0.7049790620803833,0.7049790620803833,0.092658631503582,0.6123204231262207,0.3876795768737793,0.0736168771982193,1.0,1.0,0.30044025182724,0.06316620111465454,0.0,0.0,0.0,0.0,0.0,0.0,0.06706264615058899,-0.1574106216430664,2.3777012825012207,0.004949925933033228,0.004949925933033228,1761.9945068359375,440.4977722167969,1835.1453857421875,0.2078674030756363,0.25,0.5442995429039001,1.0,0.0018903713207691908,2.6184940338134766,0.2499995082616806,57.31252670288086,2.0250978469848633,0.0,0,0,7971,0.030406951904296875,7971,0,11946,11182,2276,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,16,0.515625,0.8968727415326884,0.2901864651345164,0.604501485824585,0.604501485824585,0.08612129092216492,0.5183802247047424,0.48161977529525757,0.07044287025928497,1.0,1.0,0.3907018303871155,0.06144619733095169,0.0,0.0,0.0,0.0,0.0,0.0,0.06685314327478409,-0.17375099658966064,2.3308329582214355,0.005082727875560522,0.005082727875560522,1760.927978515625,440.23114013671875,1834.118896484375,0.2242181853831721,0.25,0.6028656959533691,1.0,0.0018903713207691908,2.6887457370758057,0.2499995082616806,57.27510070800781,2.170492649078369,0.0,0,0,9346,0.03565216064453125,9346,0,11182,10102,2523,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
0,17,0.546875,0.9469301294951056,0.2706539051089276,0.5014928579330444,0.5014928579330444,0.0787867084145546,0.42270612716674805,0.577293872833252,0.06629427522420883,1.0,1.0,0.4924706816673279,0.05892745777964592,0.0,0.0,0.0,0.0,0.0,0.0,0.06604698300361633,-0.19459235668182373,2.272911310195923,0.005073028616607189,0.005073028616607189,1758.6485595703125,439.6612548828125,1829.828857421875,0.2367325323737764,0.25,0.6352989673614502,1.0,0.0018903713207691908,2.68361496925354,0.2499994933605194,57.13371276855469,2.3530776500701904,0.0,0,0,11242,0.04288482666015625,11242,0,10102,8632,2722,0.25,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FIVE_BODY,ORACLE_GUIDED,42
