step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
110,0.1,0.9461115598678589,0.4052025377750397,19.140140533447266,0.4061219096183777,-46.12905184414395,0.0,-46.12905184414395,11725.4658203125,0.17995616793632507,0,161920,0,1,2.0960824489593506,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
115,0.1,4.635731220245361,0.6745931506156921,19.603498458862305,0.23696890473365784,-47.26998493453162,0.4165079521163204,-47.68649288664794,11513.1943359375,0.18044538795948029,0,161361,0,2,2.1185054779052734,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
120,0.1,0.37711188197135925,0.10021902620792389,19.35580825805664,0.2437523454427719,-46.66009368035523,0.3998049854738944,-47.059898665829124,11137.291015625,0.1793811172246933,0,160251,0,2,2.1168107986450195,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
125,0.1,0.44157248735427856,0.1687147468328476,19.109973907470703,0.24265596270561218,-46.05477211369328,0.40250462494468775,-46.45727673863797,10863.8134765625,0.1784755438566208,0,160172,0,2,2.1181983947753906,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
130,0.1,0.16061782836914062,0.1273011714220047,18.883634567260742,0.2519305944442749,-45.497453400150725,0.3796675616910016,-45.877120961841726,10659.875,0.1776728481054306,0,161457,0,2,2.116610288619995,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
135,0.1,0.13437913358211517,0.10907594114542007,18.957571029663086,0.25348103046417236,-45.6795082478486,0.3758499000894535,-46.05535814793806,10615.75390625,0.1777316778898239,0,159813,0,2,2.1263718605041504,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
140,0.1,0.4687041938304901,0.2162613868713379,18.827762603759766,0.18252292275428772,-45.35987903595679,0.5505711008652554,-45.91045013682204,10521.74609375,0.1773379147052765,0,161066,0,2,2.1273930072784424,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
145,0.1,0.0993652418255806,0.06884901225566864,18.8393611907959,0.18642264604568481,-45.388438408798876,0.5409687543800299,-45.92940716317891,10493.2216796875,0.17730149626731873,0,159685,0,2,2.126049280166626,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.1,0.09860347956418991,0.06690426915884018,18.794050216674805,0.17445045709609985,-45.276868525352626,0.5704480527533555,-45.84731657810598,10453.1865234375,0.17713682353496552,0,159886,0,2,2.124309539794922,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.1,0.15947705507278442,0.1448243409395218,18.77552032470703,0.2043265998363495,-45.23124209760046,0.4968835834827283,-45.728125681083185,10431.1435546875,0.1770636886358261,0,159631,0,2,2.127408742904663,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.1,0.44467732310295105,0.2859133780002594,18.74246597290039,0.24140793085098267,-45.1498518770194,0.4055776722860692,-45.55542954930547,10406.171875,0.17695115506649017,0,159829,0,2,2.128749370574951,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.05,2.968606948852539,1.135276436805725,11.643226623535156,0.370333731174469,-27.669289560063373,0.08812176244699021,-27.757411322510364,3330.819580078125,0.1340111345052719,0,161837,0,2,2.133460283279419,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
170,0.05,0.6123488545417786,0.6885733008384705,12.062166213989258,0.48865482211112976,-28.70085072564483,-0.20322201422303499,-28.497628711421797,3481.171142578125,0.13610583543777466,0,159897,0,2,2.1534647941589355,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.05,0.3150794506072998,0.31330230832099915,11.965289115905762,0.21307601034641266,-28.46230881054715,0.4753397802481656,-28.937648590795316,3559.764404296875,0.1362062394618988,0,160232,0,2,2.1793854236602783,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
180,0.05,0.18053294718265533,0.18553052842617035,11.797994613647461,0.14237375557422638,-28.050377077005603,0.6494309905417037,-28.699808067547306,3575.9716796875,0.13501164317131042,0,160142,0,2,2.206390857696533,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.05,0.2509503960609436,0.3920173943042755,11.42529010772705,0.16012483835220337,-27.132661245641984,0.6057222362057034,-27.738383481847688,3540.9853515625,0.1329794079065323,0,160762,0,2,2.217949151992798,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.05,0.20418912172317505,0.35418903827667236,11.343398094177246,0.11909715086221695,-26.931017326389373,0.7067453194679167,-27.63776264585729,3540.839599609375,0.132289856672287,0,160616,0,2,2.224776029586792,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.05,0.5623902082443237,0.6529986262321472,11.089900970458984,0.1709277331829071,-26.306827599820654,0.5791221080795087,-26.885949707900163,3500.783203125,0.13065284490585327,0,161046,0,2,2.23284912109375,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.05,0.14241664111614227,0.24535271525382996,11.160717964172363,0.22013123333454132,-26.48120133351043,0.4579676000701539,-26.939168933580586,3525.211669921875,0.13094817101955414,0,159739,0,2,2.2473204135894775,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
