sample_id,step,t,w_t,geo_loss,grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,effective_guidance_ratio,guidance_mode,mu,alpha
0,0,0.015625,0.0,4.777985572814941,0.04874247685074806,2071.598388671875,0.0,2071.598388671875,0.0,relative,0.01,0.0
0,1,0.046875,0.0,4.761403560638428,0.05070549249649048,2064.541259765625,0.0,2064.541259765625,0.0,relative,0.01,0.0
0,2,0.078125,0.0,4.7429022789001465,0.052825525403022766,2062.130859375,0.0,2062.130859375,0.0,relative,0.01,0.0
0,3,0.109375,0.0,4.722232341766357,0.055124811828136444,2061.258056640625,0.0,2061.258056640625,0.0,relative,0.01,0.0
0,4,0.140625,0.0,4.699033737182617,0.05762534961104393,2059.098388671875,0.0,2059.098388671875,0.0,relative,0.01,0.0
0,5,0.171875,0.0,4.672883987426758,0.060349296778440475,2054.786865234375,0.0,2054.786865234375,0.0,relative,0.01,0.0
0,6,0.203125,0.0,4.643255710601807,0.06332285702228546,2058.802734375,0.0,2058.802734375,0.0,relative,0.01,0.0
0,7,0.234375,0.0,4.609493255615234,0.0665937215089798,2053.304931640625,0.0,2053.304931640625,0.0,relative,0.01,0.0
0,8,0.265625,0.0,4.5710062980651855,0.07018812000751495,2051.3232421875,0.0,2051.3232421875,0.0,relative,0.01,0.0
0,9,0.296875,0.0,4.526872158050537,0.0741674080491066,2055.769287109375,0.0,2055.769287109375,0.0,relative,0.01,0.0
0,10,0.328125,0.0,4.475691318511963,0.07860709726810455,2055.54248046875,0.0,2055.54248046875,0.0,relative,0.01,0.0
0,11,0.359375,0.0,4.415956497192383,0.08356970548629761,2057.402099609375,0.0,2057.402099609375,0.0,relative,0.01,0.0
0,12,0.390625,0.0,4.3456268310546875,0.08913451433181763,2041.5267333984375,0.0,2041.5267333984375,0.0,relative,0.01,0.0
0,13,0.421875,0.0,4.262756824493408,0.0953279510140419,2051.16015625,0.0,2051.16015625,0.0,relative,0.01,0.0
0,14,0.453125,0.0,4.163672924041748,0.10232719033956528,2045.0020751953125,0.0,2045.0020751953125,0.0,relative,0.01,0.0
0,15,0.484375,0.0,4.044831275939941,0.11022721230983734,2049.101318359375,0.0,2049.101318359375,0.0,relative,0.01,0.0
0,16,0.515625,0.0009765625,3.9008800983428955,0.11924315243959427,2031.6231689453125,0.0,2031.6231689453125,0.0,relative,0.01,0.0
0,17,0.546875,0.0087890625,3.726456642150879,0.12927094101905823,2038.139892578125,0.0,2038.139892578125,0.0,relative,0.01,0.0
0,18,0.578125,0.0244140625,3.512179374694824,0.14011123776435852,2041.0634765625,0.0,2041.0634765625,0.0,relative,0.01,0.0
0,19,0.609375,0.0478515625,3.248727560043335,0.15127338469028473,2046.2637939453125,0.0,2046.2637939453125,0.0,relative,0.01,0.0
0,20,0.640625,0.0791015625,2.9247987270355225,0.16281758248806,2045.079833984375,0.0,2045.079833984375,0.0,relative,0.01,0.0
0,21,0.671875,0.1181640625,2.5310475826263428,0.17440053820610046,2045.6766357421875,0.0,2045.6766357421875,0.0,relative,0.01,0.0
0,22,0.703125,0.1650390625,2.0619430541992188,0.18308056890964508,2046.5572509765625,0.0,2046.5572509765625,0.0,relative,0.01,0.0
0,23,0.734375,0.2197265625,1.5341041088104248,0.1824713498353958,2045.5616455078125,0.0,2045.5616455078125,0.0,relative,0.01,0.0
0,24,0.765625,0.2822265625,1.000288963317871,0.16827896237373352,2051.417724609375,0.0,2051.417724609375,0.0,relative,0.01,0.0
0,25,0.796875,0.3525390625,0.551350474357605,0.1460220217704773,2054.208251953125,0.0,2054.208251953125,0.0,relative,0.01,0.0
0,26,0.828125,0.4306640625,0.2937861382961273,0.11656878143548965,2061.32177734375,0.0,2061.32177734375,0.0,relative,0.01,0.0
0,27,0.859375,0.5166015625,0.23169928789138794,0.04790947958827019,2067.88330078125,0.0,2067.88330078125,0.0,relative,0.01,0.0
0,28,0.890625,0.6103515625,0.23164993524551392,0.013143468648195267,2086.2939453125,0.0,2086.2939453125,0.0,relative,0.01,0.0
