pass,seismic_rmse_before,seismic_rmse_after,score_mean_subsurface,score_max,normal_diagonal_mean,prior_lambda,smoothness_lambda,correction_abs_max_time,correction_rms_time
0.0,0.026534395292401314,0.024358678609132767,0.0036809060256928205,1.0,0.5866422057151794,0.0005866422434337437,0.005866421852260828,0.9101186394691467,0.04547957703471184
1.0,0.024358678609132767,0.025770818814635277,0.008237684145569801,1.0,0.5866422057151794,0.0005866422434337437,0.005866421852260828,1.1001646518707275,0.03517073020339012
