generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,12.0,42.0,19.0,8.122159488266334e-05,0.018644075840711594,0.002309393137693405,0.002309393137693405,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,12.0,43.0,20.0,6.900660810060799e-05,0.01891113631427288,0.002576453611254692,0.002576453611254692,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,12.0,41.0,20.0,6.900660082465038e-05,0.017033064737915993,0.0006983820348978043,0.0006983820348978043,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,11.0,10.0,17.0,6.275781925069168e-05,0.017779121175408363,0.0014444384723901749,0.0014444384723901749,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,9.0,10.0,17.0,6.275781197473407e-05,0.017439085990190506,0.0011044032871723175,0.0011044032871723175,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,11.0,43.0,20.0,6.144454528111964e-05,0.01681876927614212,0.0004840865731239319,0.0004840865731239319,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,13.0,41.0,20.0,6.144453072920442e-05,0.016912542283535004,0.0005778595805168152,0.0005778595805168152,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,9.0,11.0,17.0,5.940553455729969e-05,0.01792091131210327,0.001586228609085083,0.001586228609085083,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,11.0,9.0,17.0,5.940550909144804e-05,0.01755504682660103,0.00122036412358284,0.00122036412358284,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,10.0,9.0,17.0,5.9084559325128794e-05,0.01791970245540142,0.0015850197523832321,0.0015850197523832321,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,10.0,11.0,17.0,5.908455204917118e-05,0.01781054586172104,0.0014758631587028503,0.0014758631587028503,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,11.0,42.0,20.0,5.2042749302927405e-05,0.01667170599102974,0.0003370232880115509,0.0003370232880115509,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,13.0,42.0,20.0,5.204273838899098e-05,0.01720401458442211,0.000869331881403923,0.000869331881403923,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,12.0,43.0,19.0,5.1120747230015695e-05,0.017574209719896317,0.001239527016878128,0.001239527016878128,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,12.0,41.0,19.0,5.112074359203689e-05,0.01799940876662731,0.0016647260636091232,0.0016647260636091232,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,10.0,11.0,16.0,5.102583600091748e-05,0.018556300550699234,0.0022216178476810455,0.0022216178476810455,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,10.0,9.0,16.0,5.102581053506583e-05,0.018529707565903664,0.002195024862885475,0.002195024862885475,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,25.0,9.0,36.0,4.963566971127875e-05,0.019358176738023758,0.0030234940350055695,0.0030234940350055695,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,27.0,11.0,36.0,4.9635651521384716e-05,0.017592722550034523,0.0012580398470163345,0.0012580398470163345,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,11.0,10.0,16.0,4.89582926093135e-05,0.017124980688095093,0.0007902979850769043,0.0007902979850769043,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,9.0,10.0,16.0,4.8958278057398275e-05,0.01702595315873623,0.0006912704557180405,0.0006912704557180405,0,False
1,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,12.0,44.0,20.0,4.890865966444835e-05,0.017268644645810127,0.0009339619427919388,0.0009339619427919388,0,False
1,g001_p000022_empty,empty,g001_b7e43f1d75130653_0000,22,12.0,40.0,20.0,4.8908656026469544e-05,0.017097629606723785,0.0007629469037055969,0.0007629469037055969,0,False
1,g001_p000023_empty,empty,g001_b7e43f1d75130653_0000,23,11.0,41.0,20.0,4.62875614175573e-05,0.01761326566338539,0.0012785829603672028,0.0012785829603672028,0,False
1,g001_p000024_empty,empty,g001_b7e43f1d75130653_0000,24,13.0,43.0,20.0,4.628755777957849e-05,0.017289407551288605,0.0009547248482704163,0.0009547248482704163,0,False
1,g001_p000025_empty,empty,g001_b7e43f1d75130653_0000,25,12.0,42.0,20.0,4.379302481538616e-05,0.017768220975995064,0.0014335382729768753,0.0014335382729768753,0,False
1,g001_p000026_empty,empty,g001_b7e43f1d75130653_0000,26,41.0,10.0,24.0,4.329717921791598e-05,0.01714911498129368,0.0008144322782754898,0.0008144322782754898,0,False
1,g001_p000027_empty,empty,g001_b7e43f1d75130653_0000,27,42.0,9.0,24.0,4.329716830397956e-05,0.0171283558011055,0.0007936730980873108,0.0007936730980873108,0,False
1,g001_p000028_empty,empty,g001_b7e43f1d75130653_0000,28,42.0,11.0,24.0,4.3297164666000754e-05,0.01799345389008522,0.0016587711870670319,0.0016587711870670319,0,False
1,g001_p000029_empty,empty,g001_b7e43f1d75130653_0000,29,43.0,10.0,24.0,4.329715375206433e-05,0.016956480219960213,0.0006217975169420242,0.0006217975169420242,0,False
1,g001_p000030_empty,empty,g001_b7e43f1d75130653_0000,30,26.0,9.0,36.0,4.188812818028964e-05,0.01825641468167305,0.0019217319786548615,0.0019217319786548615,0,False
1,g001_p000031_empty,empty,g001_b7e43f1d75130653_0000,31,26.0,11.0,36.0,4.188812090433203e-05,0.017794039100408554,0.0014593563973903656,0.0014593563973903656,0,False
1,g001_p000032_empty,empty,g001_b7e43f1d75130653_0000,32,25.0,10.0,36.0,4.1871462599374354e-05,0.017030740156769753,0.000696057453751564,0.000696057453751564,0,False
1,g001_p000033_empty,empty,g001_b7e43f1d75130653_0000,33,27.0,10.0,36.0,4.1871437133522704e-05,0.017309101298451424,0.0009744185954332352,0.0009744185954332352,0,False
1,g001_p000034_empty,empty,g001_b7e43f1d75130653_0000,34,9.0,9.0,17.0,4.111378439120017e-05,0.018562886863946915,0.002228204160928726,0.002228204160928726,0,False
1,g001_p000035_empty,empty,g001_b7e43f1d75130653_0000,35,11.0,11.0,17.0,4.111373709747568e-05,0.017480775713920593,0.0011460930109024048,0.0011460930109024048,0,False
1,g001_p000036_empty,empty,g001_b7e43f1d75130653_0000,36,10.0,8.0,17.0,4.091047594556585e-05,0.01718977838754654,0.0008550956845283508,0.0008550956845283508,0,False
1,g001_p000037_empty,empty,g001_b7e43f1d75130653_0000,37,10.0,12.0,17.0,4.091047230758704e-05,0.017792848870158195,0.001458166167140007,0.001458166167140007,0,False
1,g001_p000038_empty,empty,g001_b7e43f1d75130653_0000,38,41.0,9.0,24.0,4.043041553813964e-05,0.016959821805357933,0.0006251391023397446,0.0006251391023397446,0,False
1,g001_p000039_empty,empty,g001_b7e43f1d75130653_0000,39,41.0,11.0,24.0,4.0430411900160834e-05,0.016850190237164497,0.0005155075341463089,0.0005155075341463089,0,False
1,g001_p000040_empty,empty,g001_b7e43f1d75130653_0000,40,43.0,9.0,24.0,4.04303937102668e-05,0.01786937564611435,0.0015346929430961609,0.0015346929430961609,0,False
1,g001_p000041_empty,empty,g001_b7e43f1d75130653_0000,41,43.0,11.0,24.0,4.04303937102668e-05,0.018238086253404617,0.0019034035503864288,0.0019034035503864288,0,False
1,g001_p000042_empty,empty,g001_b7e43f1d75130653_0000,42,11.0,42.0,19.0,3.970230318373069e-05,0.017760636284947395,0.0014259535819292068,0.0014259535819292068,0,False
1,g001_p000043_empty,empty,g001_b7e43f1d75130653_0000,43,13.0,42.0,19.0,3.970230318373069e-05,0.01734655164182186,0.0010118689388036728,0.0010118689388036728,0,False
