branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_97a52fe3fcf902bb03ed,new_center,1,0,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,6.173095607664436e-05,41.0,41.0,39.0,ellipsoid,9,33.94360557912685,9.069960482085477,12.518838106885632,9.034864313429892,0,0.25,2.2674901205213693,3.129709526721408,2.258716078357473,0.009460588917136192,0.000574764795601368,0.000574764795601368,False,0,False,,terminated_non_improving_hard_step,False
branch_986c2d98dd7bd18db999,new_center,1,1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,6.173095607664436e-05,41.0,42.0,39.0,ellipsoid,9,140.05301420081562,10.216738703467461,6.449849555799257,8.001534966156104,0,0.25,2.5541846758668654,1.6124623889498142,2.000383741539026,0.009110778570175171,0.00022495444864034653,0.00022495444864034653,False,0,False,,terminated_non_improving_hard_step,False
branch_f5a25bbd75c38c88b058,new_center,1,2,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,6.173095607664436e-05,42.0,41.0,39.0,ellipsoid,9,88.66852277516863,7.484638497607557,9.991618598313472,11.821175332686096,0,0.25,1.8711596244018893,2.497904649578368,2.955293833171524,0.009110778570175171,0.00022495444864034653,0.00022495444864034653,False,0,False,,terminated_non_improving_hard_step,False
branch_71a75802314fa2067d16,new_center,1,3,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,6.173094880068675e-05,42.0,42.0,39.0,dike_hemisphere,9,108.3784039812152,6.9602026354836335,13.792192464052157,7.862544991815387,0,0.25,1.7400506588709084,3.448048116013039,1.9656362479538467,0.009155883453786373,0.00027005933225154877,0.00027005933225154877,False,0,False,,terminated_non_improving_hard_step,False
branch_bcb225b43da350633e60,new_center,1,4,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,6.169795233290642e-05,9.0,41.0,21.0,dike_hemisphere,9,11.694771665313839,11.416029720230092,12.882908191169253,13.24044422109909,0,0.25,2.854007430057523,3.2207270477923133,3.3101110552747723,0.009359588846564293,0.00047376472502946854,0.00047376472502946854,False,0,False,,terminated_non_improving_hard_step,False
branch_61b189279692acf85a40,new_center,1,5,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,6.169795233290642e-05,9.0,42.0,21.0,ellipsoid,9,73.89352658062758,9.3260241652468,9.271963487293934,13.664643496505605,0,0.25,2.3315060413117,2.3179908718234836,3.416160874126401,0.009287332184612751,0.00040150806307792664,0.00040150806307792664,False,0,False,,terminated_non_improving_hard_step,False
branch_01c21c46b8afeff9b8ac,new_center,1,6,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,6.169795233290642e-05,10.0,41.0,21.0,dike_hemisphere,9,88.67712622573787,7.852049182093416,11.145289176007863,9.157355840537475,0,0.25,1.963012295523354,2.7863222940019656,2.2893389601343688,0.009027141146361828,0.00014131702482700348,0.00014131702482700348,False,0,False,,terminated_non_improving_hard_step,False
branch_1ca36857ce3deb88e29a,new_center,1,7,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,6.169794505694881e-05,10.0,42.0,21.0,dike_hemisphere,9,144.50235789362677,12.3065001525419,7.065688742619231,13.200821676546568,0,0.25,3.076625038135475,1.7664221856548077,3.300205419136642,0.009147676639258862,0.00026185251772403717,0.00026185251772403717,False,0,False,,terminated_non_improving_hard_step,False
branch_4711b5b83176c0146795,new_center,1,8,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,5.569587301579304e-05,40.0,41.0,39.0,ellipsoid,9,142.09711655694812,8.55601594564268,9.118549501281159,7.592165011248599,0,0.25,2.13900398641067,2.2796373753202896,1.8980412528121497,0.00933158304542303,0.0004457589238882065,0.0004457589238882065,False,0,False,,terminated_non_improving_hard_step,False
branch_c9742a5ad942254b05e8,new_center,1,9,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,5.569587301579304e-05,40.0,42.0,39.0,dike_hemisphere,9,107.71547182800337,7.0104090357618,9.086002987599725,9.12801987946564,0,0.25,1.75260225894045,2.2715007468999313,2.28200496986641,0.009052555076777935,0.00016673095524311066,0.00016673095524311066,False,0,False,,terminated_non_improving_hard_step,False
branch_05c17d3a39b32213a367,new_center,1,10,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,5.569587301579304e-05,41.0,40.0,39.0,ellipsoid,9,110.77220670438774,13.360088129200104,7.883318812364299,11.068272044007422,0,0.25,3.340022032300026,1.9708297030910749,2.7670680110018555,0.009373094886541367,0.0004872707650065422,0.0004872707650065422,False,0,False,,terminated_non_improving_hard_step,False
branch_946e99fdd0967ffda431,new_center,1,11,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,5.569587301579304e-05,41.0,43.0,39.0,dike_hemisphere,9,52.21242285525821,8.697609417360173,14.354844958554544,11.199660706009823,0,0.25,2.1744023543400433,3.588711239638636,2.7999151765024557,0.009216925129294395,0.0003311010077595711,0.0003311010077595711,False,0,False,,terminated_non_improving_hard_step,False
branch_d2b2b09b36b03fd3d818,new_center,1,12,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,5.569586937781423e-05,42.0,40.0,39.0,ellipsoid,9,85.97105246644753,12.806527380318517,14.472271475228657,12.957059957475643,0,0.25,3.2016318450796293,3.6180678688071644,3.2392649893689107,0.009458080865442753,0.0005722567439079285,0.0005722567439079285,False,0,False,,terminated_non_improving_hard_step,False
branch_eb774c67b39f20b44932,new_center,1,13,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,5.569586937781423e-05,42.0,43.0,39.0,dike_hemisphere,9,174.71832456044808,9.571871857949091,7.160739040984092,11.376243859799143,0,0.25,2.392967964487273,1.790184760246023,2.8440609649497857,0.009027141146361828,0.00014131702482700348,0.00014131702482700348,False,0,False,,terminated_non_improving_hard_step,False
branch_43b821eae2e3b23f0e8d,new_center,1,14,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,5.569586937781423e-05,43.0,41.0,39.0,dike_hemisphere,9,159.63060883025153,11.33455489022586,8.151513453478163,13.286836865297733,0,0.25,2.833638722556465,2.0378783633695408,3.3217092163244333,0.009147675707936287,0.00026185158640146255,0.00026185158640146255,False,0,False,,terminated_non_improving_hard_step,False
branch_35c9d453300d204409e9,new_center,1,15,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,5.5695865739835426e-05,43.0,42.0,39.0,ellipsoid,9,87.29187828979056,12.471258676360954,6.952710364086431,10.660282162596085,0,0.25,3.1178146690902384,1.7381775910216077,2.665070540649021,0.009019892662763596,0.0001340685412287712,0.0001340685412287712,False,0,False,,terminated_non_improving_hard_step,False
branch_c0c044f766c59ff265ab,new_center,1,16,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,5.566444087889977e-05,8.0,41.0,21.0,ellipsoid,9,12.41297095544968,10.874120076267408,7.343850586969914,8.199546644911543,0,0.25,2.718530019066852,1.8359626467424786,2.0498866612278857,0.009110779501497746,0.00022495537996292114,0.00022495537996292114,False,0,False,,terminated_non_improving_hard_step,False
branch_486aa3bcee9989e2aba3,new_center,1,17,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,5.566444087889977e-05,8.0,42.0,21.0,dike_hemisphere,9,39.35387470278744,15.568984308983818,8.401667265695245,10.893816953246827,0,0.25,3.8922460772459546,2.1004168164238113,2.7234542383117066,0.009216926991939545,0.0003311028704047203,0.0003311028704047203,False,0,False,,terminated_non_improving_hard_step,False
branch_364c499362dbdcee1dfa,new_center,1,18,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,5.566444087889977e-05,9.0,40.0,21.0,dike_hemisphere,9,172.45712541101338,13.221076156955991,6.423416583396705,7.317005077734772,0,0.25,3.305269039238998,1.6058541458491762,1.829251269433693,0.009155885316431522,0.000270061194896698,0.000270061194896698,False,0,False,,terminated_non_improving_hard_step,False
