branch_id,generation,evaluation_slot,probe_kind,transition,from_scale,scale,ranking_id,rank_index,canonical_center_score,lineage_parent_state_id,child_state_id,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_lineage_parent,delta_rmse_vs_empty,strictly_improves_lineage_parent,reallocated_existing_slot,displaced_scheduled_move,displaced_scheduled_parent_state_id,condition_violations,truth_used
v4_branch_79a629ecb067a20243d2,1,0,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,0,0.0,empty,g001_p000000_empty,4.0,4.0,6.0,dike_hemisphere,9,154.5440484011571,14.884829032409776,15.294535624314307,9.010927041835465,3.721207258102444,3.8236339060785767,2.2527317604588664,0.0027400129474699497,0.0013845661887899041,0.0013845661887899041,False,False,,,0,False
v4_branch_346c7cf495274aac29aa,1,1,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,1,0.0,empty,g001_p000001_empty,4.0,4.0,7.0,ellipsoid,9,93.38568608685748,11.533596090150594,15.66178569020259,13.770504688507685,2.8833990225376485,3.9154464225506476,3.4426261721269213,0.003000156721100211,0.0016447099624201655,0.0016447099624201655,False,False,,,0,False
v4_branch_a06643462b6fb0ee1b8a,1,2,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,2,0.0,empty,g001_p000002_empty,4.0,4.0,8.0,dike_hemisphere,9,2.4201627917131963,11.781044505878889,6.652386763820174,8.62716503414886,2.945261126469722,1.6630966909550435,2.156791258537215,0.0019213897176086903,0.0005659429589286447,0.0005659429589286447,False,False,,,0,False
v4_branch_acfac72137ac4e2e483f,1,3,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,3,0.0,empty,g001_p000003_empty,4.0,4.0,9.0,dike_hemisphere,9,35.56202350310141,14.402963172839018,9.001800407957017,12.937302702814076,3.6007407932097544,2.250450101989254,3.234325675703519,0.0024971370585262775,0.001141690299846232,0.001141690299846232,False,False,,,0,False
v4_branch_6a807a393c07cddbda41,1,4,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,4,0.0,empty,g001_p000004_empty,4.0,4.0,10.0,ellipsoid,9,43.10281010947506,7.92242395847873,12.291878531050266,12.149970730264696,1.9806059896196826,3.0729696327625664,3.037492682566174,0.0029658698476850986,0.001610423089005053,0.001610423089005053,False,False,,,0,False
v4_branch_2b48b3457c959de0a9d9,1,5,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,5,0.0,empty,g001_p000005_empty,4.0,4.0,11.0,dike_hemisphere,9,56.84491745392405,7.833591037947077,6.807437053155505,10.81969050953954,1.9583977594867692,1.7018592632888763,2.704922627384885,0.0015555579448118806,0.00020011118613183498,0.00020011118613183498,False,False,,,0,False
v4_branch_ff2ed79322323d046bc3,1,6,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,6,0.0,empty,g001_p000006_empty,4.0,4.0,12.0,dike_hemisphere,9,87.83983112760117,7.758925489796136,9.684460133413856,9.869370372282829,1.939731372449034,2.421115033353464,2.467342593070707,0.0019213896011933684,0.0005659428425133228,0.0005659428425133228,False,False,,,0,False
v4_branch_f3c10645e9b3f74c4154,1,7,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,7,0.0,empty,g001_p000007_empty,4.0,4.0,13.0,dike_hemisphere,9,80.85068649403175,8.36758149974754,15.685863051742166,6.431951181444503,2.091895374936885,3.9214657629355414,1.6079877953611257,0.0022417735308408737,0.0008863267721608281,0.0008863267721608281,False,False,,,0,False
v4_branch_d5fd69d9249785127283,1,8,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,8,0.0,empty,g001_p000008_empty,4.0,4.0,14.0,dike_hemisphere,9,154.3713694700639,9.246038181478738,15.369598806861681,9.321866556009176,2.3115095453696846,3.8423997017154203,2.330466639002294,0.0024971370585262775,0.001141690299846232,0.001141690299846232,False,False,,,0,False
v4_branch_b765beef8d28fedceed4,1,9,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,9,0.0,empty,g001_p000009_empty,4.0,4.0,15.0,dike_hemisphere,9,94.34486339694047,14.15220586540368,11.145771702562316,11.635781549326206,3.53805146635092,2.786442925640579,2.9089453873315514,0.003035589586943388,0.0016801428282633424,0.0016801428282633424,False,False,,,0,False
v4_branch_b0f486905852c076748c,1,10,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,10,0.0,empty,g001_p000010_empty,4.0,4.0,16.0,dike_hemisphere,9,36.67920954154552,9.400145888282742,14.874568253654289,7.685941539417954,2.3500364720706854,3.718642063413572,1.9214853848544886,0.003045756136998534,0.0016903093783184886,0.0016903093783184886,False,False,,,0,False
v4_branch_2b984119b72fc39f1d50,1,11,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,11,0.0,empty,g001_p000011_empty,4.0,4.0,17.0,ellipsoid,9,170.146686242125,6.621951669464021,10.858231928955648,8.649234863356693,1.6554879173660053,2.714557982238912,2.162308715839173,0.0021319712977856398,0.0007765245391055942,0.0007765245391055942,False,False,,,0,False
v4_branch_5d6fcd82130ca03ad37c,1,12,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,12,0.0,empty,g001_p000012_empty,4.0,4.0,18.0,ellipsoid,9,156.53800815158374,9.157701322862945,8.790279062207492,6.533167388427262,2.289425330715736,2.197569765551873,1.6332918471068154,0.002674151910468936,0.0013187051517888904,0.0013187051517888904,False,False,,,0,False
v4_branch_5f1c95a06d497ab3391d,1,13,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,13,0.0,empty,g001_p000013_empty,4.0,4.0,19.0,dike_hemisphere,9,152.34625249249413,15.03935973815226,8.382208503542902,11.668889172411257,3.759839934538065,2.0955521258857255,2.9172222931028142,0.0026625660248100758,0.0013071192661300302,0.0013071192661300302,False,False,,,0,False
