branch_id,generation,evaluation_slot,probe_kind,transition,from_scale,scale,ranking_id,rank_index,canonical_center_score,lineage_parent_state_id,child_state_id,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_lineage_parent,delta_rmse_vs_empty,strictly_improves_lineage_parent,reallocated_existing_slot,displaced_scheduled_move,displaced_scheduled_parent_state_id,condition_violations,truth_used
v4_branch_71c2e05f3185ec8ceda0,1,0,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,0,7.275344978552312e-05,empty,g001_p000000_empty,42.0,42.0,38.0,dike_hemisphere,9,105.06689500971473,11.130653605266843,13.26362719440826,10.740188329029966,2.782663401316711,3.315906798602065,2.6850470822574914,0.016433626413345337,0.00021718628704547882,0.00021718628704547882,False,False,,,0,False
v4_branch_536fad440f6994e5d62b,1,1,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,1,6.44840401946567e-05,empty,g001_p000001_empty,26.0,11.0,36.0,dike_hemisphere,9,35.82778729451044,9.362711293297336,15.281171323391032,13.709995396428752,2.340677823324334,3.820292830847758,3.427498849107188,0.01632518321275711,0.0001087430864572525,0.0001087430864572525,False,False,,,0,False
v4_branch_7369069b472b8c6d553b,1,2,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,2,6.448401109082624e-05,empty,g001_p000002_empty,26.0,9.0,36.0,dike_hemisphere,9,49.01488072582643,6.2415666988930445,11.77849865016452,6.968794592868026,1.5603916747232611,2.94462466254113,1.7421986482170064,0.016249220818281174,3.278069198131561e-05,3.278069198131561e-05,False,False,,,0,False
v4_branch_45a4c7f9e95d7ccd939f,1,3,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,3,5.496812082128599e-05,empty,g001_p000003_empty,12.0,41.0,21.0,ellipsoid,9,55.36908702751661,9.230824813544787,6.934960563263923,10.982392530275137,2.307706203386197,1.7337401408159807,2.745598132568784,0.01626988872885704,5.344860255718231e-05,5.344860255718231e-05,False,False,,,0,False
v4_branch_bcc29a0087ccdc078a5c,1,4,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,4,5.496812082128599e-05,empty,g001_p000004_empty,12.0,43.0,21.0,dike_hemisphere,9,70.1575404132806,7.149146866812255,10.362288145253302,12.811821660156152,1.7872867167030637,2.5905720363133256,3.202955415039038,0.016246259212493896,2.981908619403839e-05,2.981908619403839e-05,False,False,,,0,False
v4_branch_e672b5c36d65f3767872,1,5,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,5,5.410551239037886e-05,empty,g001_p000005_empty,27.0,10.0,36.0,dike_hemisphere,9,14.96825065390393,7.0358743255990435,13.01048856687095,13.748950923758187,1.7589685813997609,3.2526221417177377,3.4372377309395468,0.016264626756310463,4.818663001060486e-05,4.818663001060486e-05,False,False,,,0,False
v4_branch_d0fad004f1b20e73017b,1,6,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,6,5.4105508752400056e-05,empty,g001_p000006_empty,25.0,10.0,36.0,dike_hemisphere,9,87.60234051138478,12.873879228621735,13.892721441198542,11.103416575824955,3.218469807155434,3.4731803602996356,2.7758541439562388,0.016366051509976387,0.00014961138367652893,0.00014961138367652893,False,False,,,0,False
v4_branch_c13fc5f240cfd3c727a8,1,7,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,7,5.062896161689423e-05,empty,g001_p000007_empty,42.0,42.0,36.0,ellipsoid,9,48.42125882648074,15.162418769794593,9.93638631247521,10.15382794628593,3.7906046924486483,2.4840965781188027,2.5384569865714823,0.016429610550403595,0.00021317042410373688,0.00021317042410373688,False,False,,,0,False
v4_branch_f9920595fbd582e88acc,1,8,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,8,4.993812763132155e-05,empty,g001_p000008_empty,42.0,42.0,37.0,ellipsoid,9,57.00647101209065,8.200017659354108,12.237932925006314,7.288676725363943,2.050004414838527,3.0594832312515785,1.8221691813409857,0.016444219276309013,0.00022777915000915527,0.00022777915000915527,False,False,,,0,False
v4_branch_211304ebc46282fec977,1,9,new_center,parent_to_0.25,0.0,0.25,g001_b7e43f1d75130653_0000,9,4.909671770292334e-05,empty,g001_p000009_empty,41.0,42.0,38.0,dike_hemisphere,9,149.53207676896727,12.14389253980212,8.65579442964648,7.0254230294058955,3.03597313495053,2.16394860741162,1.7563557573514739,0.016381144523620605,0.00016470439732074738,0.00016470439732074738,False,False,,,0,False
