sample_id,changed_voxel_fraction
0,0.000278472900390625
1,0.000293731689453125
2,0.000659942626953125
3,0.00049591064453125
4,0.000396728515625
5,0.000324249267578125
6,0.00045013427734375
7,0.000446319580078125
8,0.00054168701171875
9,0.00029754638671875
10,0.000827789306640625
11,0.00035858154296875
12,0.000598907470703125
13,0.000484466552734375
14,0.000560760498046875
15,0.00031280517578125
