branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_1328939f1d424a327c4b,new_center,1,0,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,5.1880382670788094e-05,10.0,9.0,17.0,dike_hemisphere,9,105.06689500971473,11.130653605266843,13.26362719440826,10.740188329029966,0,0.25,2.782663401316711,3.315906798602065,2.6850470822574914,0.01550714299082756,0.00025286246091127396,0.00025286246091127396,False,0,False,,terminated_non_improving_hard_step,False
branch_35ddfe3bfb17ce17a9ac,new_center,1,1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,5.188037539483048e-05,10.0,11.0,17.0,dike_hemisphere,9,35.82778729451044,9.362711293297336,15.281171323391032,13.709995396428752,0,0.25,2.340677823324334,3.820292830847758,3.427498849107188,0.015421456657350063,0.00016717612743377686,0.00016717612743377686,False,0,False,,terminated_non_improving_hard_step,False
branch_ad8e42a8c53d612b61c2,new_center,1,2,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,5.0622627895791084e-05,25.0,11.0,36.0,dike_hemisphere,9,49.01488072582643,6.2415666988930445,11.77849865016452,6.968794592868026,0,0.25,1.5603916747232611,2.94462466254113,1.7421986482170064,0.015290687792003155,3.6407262086868286e-05,3.6407262086868286e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_712b845b713cc65d557e,new_center,1,3,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,5.062259879196063e-05,27.0,9.0,36.0,ellipsoid,9,55.36908702751661,9.230824813544787,6.934960563263923,10.982392530275137,0,0.25,2.307706203386197,1.7337401408159807,2.745598132568784,0.015359215438365936,0.00010493490844964981,0.00010493490844964981,False,0,False,,terminated_non_improving_hard_step,False
branch_52bf06bbdadd9bca5736,new_center,1,4,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,5.045986108598299e-05,41.0,41.0,38.0,dike_hemisphere,9,70.1575404132806,7.149146866812255,10.362288145253302,12.811821660156152,0,0.25,1.7872867167030637,2.5905720363133256,3.202955415039038,0.015333833172917366,7.955264300107956e-05,7.955264300107956e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_cef1b61239fa267e0f8b,new_center,1,5,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,5.0459846534067765e-05,43.0,43.0,38.0,dike_hemisphere,9,14.96825065390393,7.0358743255990435,13.01048856687095,13.748950923758187,0,0.25,1.7589685813997609,3.2526221417177377,3.4372377309395468,0.015333833172917366,7.955264300107956e-05,7.955264300107956e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_274f9eb85dd7444266d0,new_center,1,6,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,5.0347854994470254e-05,9.0,10.0,17.0,dike_hemisphere,9,87.60234051138478,12.873879228621735,13.892721441198542,11.103416575824955,0,0.25,3.218469807155434,3.4731803602996356,2.7758541439562388,0.015477484092116356,0.00022320356220006943,0.00022320356220006943,False,0,False,,terminated_non_improving_hard_step,False
branch_0db4afbc97eed38bb135,new_center,1,7,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,5.0347814976703376e-05,11.0,10.0,17.0,ellipsoid,9,48.42125882648074,15.162418769794593,9.93638631247521,10.15382794628593,0,0.25,3.7906046924486483,2.4840965781188027,2.5384569865714823,0.015543932095170021,0.0002896515652537346,0.0002896515652537346,False,0,False,,terminated_non_improving_hard_step,False
branch_59c97cc247f266c741a7,new_center,1,8,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,5.0284455937799066e-05,42.0,42.0,37.0,ellipsoid,9,57.00647101209065,8.200017659354108,12.237932925006314,7.288676725363943,0,0.25,2.050004414838527,3.0594832312515785,1.8221691813409857,0.015496211126446724,0.00024193059653043747,0.00024193059653043747,False,0,False,,terminated_non_improving_hard_step,False
branch_f71597c0596bfdc09fc6,new_center,1,9,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,4.919522689306177e-05,9.0,11.0,17.0,dike_hemisphere,9,149.53207676896727,12.14389253980212,8.65579442964648,7.0254230294058955,0,0.25,3.03597313495053,2.16394860741162,1.7563557573514739,0.015518170781433582,0.00026389025151729584,0.00026389025151729584,False,0,False,,terminated_non_improving_hard_step,False
branch_0b4cfe341779e5f9320c,new_center,1,10,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,4.919520142721012e-05,11.0,9.0,17.0,dike_hemisphere,9,126.25815346725797,7.42690749400205,10.353785693722177,6.45070448275783,0,0.25,1.8567268735005125,2.588446423430544,1.6126761206894575,0.015307423658668995,5.3143128752708435e-05,5.3143128752708435e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_01d0bf90e1826c1a7deb,new_center,1,11,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,4.905810783384368e-05,41.0,42.0,38.0,ellipsoid,9,124.8126669428701,8.968107635794954,8.204825298086925,9.035861568674108,0,0.25,2.2420269089487386,2.0512063245217314,2.258965392168527,0.015431446954607964,0.0001771664246916771,0.0001771664246916771,False,0,False,,terminated_non_improving_hard_step,False
branch_1712b5e71afddcfe87e5,new_center,1,12,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,4.9058086005970836e-05,43.0,42.0,38.0,ellipsoid,9,86.79557662119535,10.356060506329875,15.467926449083457,8.725499684395878,0,0.25,2.589015126582469,3.8669816122708642,2.1813749210989695,0.015574907884001732,0.0003206273540854454,0.0003206273540854454,False,0,False,,terminated_non_improving_hard_step,False
branch_5096befb29a09cceda00,new_center,1,13,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,4.8255769797833636e-05,42.0,41.0,38.0,ellipsoid,9,73.75850051602781,10.884137235601543,11.961049378313037,7.76819714217686,0,0.25,2.7210343089003857,2.9902623445782592,1.942049285544215,0.015505791641771793,0.0002515111118555069,0.0002515111118555069,False,0,False,,terminated_non_improving_hard_step,False
branch_8505318a4be9301b2d7d,new_center,1,14,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,4.825576252187602e-05,42.0,43.0,38.0,dike_hemisphere,9,93.55253140655259,15.811950456976675,9.720428118243081,12.041065112878798,0,0.25,3.9529876142441687,2.4301070295607703,3.0102662782196994,0.015445979312062263,0.00019169878214597702,0.00019169878214597702,False,0,False,,terminated_non_improving_hard_step,False
branch_7afbf418c13f9eb96714,new_center,1,15,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,4.6636490878881887e-05,26.0,9.0,36.0,dike_hemisphere,9,166.06891753022788,6.123542426805432,14.905920461874242,7.825407850893782,0,0.25,1.530885606701358,3.7264801154685605,1.9563519627234456,0.015325447544455528,7.116701453924179e-05,7.116701453924179e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_40ebd94f985c62d37811,new_center,1,16,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,4.6636490878881887e-05,26.0,11.0,36.0,ellipsoid,9,130.41083030247782,12.66254525403484,13.426806682278214,6.390291937927466,0,0.25,3.16563631350871,3.3567016705695534,1.5975729844818665,0.015536992810666561,0.00028271228075027466,0.00028271228075027466,False,0,False,,terminated_non_improving_hard_step,False
branch_7acdfc0a639513bf6652,new_center,1,17,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,4.632365016732365e-05,41.0,43.0,38.0,ellipsoid,9,32.49908287187236,14.277764246681226,12.966351079173553,11.289851361212474,0,0.25,3.5694410616703065,3.241587769793388,2.8224628403031184,0.015561530366539955,0.00030724983662366867,0.00030724983662366867,False,0,False,,terminated_non_improving_hard_step,False
branch_b7803d0fa177d3b10a5c,new_center,1,18,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,4.632363561540842e-05,43.0,41.0,38.0,dike_hemisphere,9,68.45482265372074,8.490335685018763,6.2350021553717365,8.062835568486674,0,0.25,2.122583921254691,1.5587505388429341,2.0157088921216686,0.015357565134763718,0.00010328460484743118,0.00010328460484743118,False,0,False,,terminated_non_improving_hard_step,False
