step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,probability_entropy,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
110,0.5,0.6480501294136047,0.051506608724594116,0.007318970747292042,0.008592767640948296,0.1763318013965084,0.03298022519670463,0.14335157619980377,85.78858184814453,0.0008532431675121188,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
115,0.5,0.6100300550460815,0.024677883833646774,0.007037949748337269,0.008885824121534824,0.20795756791080588,0.0,0.20795756791080588,54.64138412475586,0.0007159513770602643,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
120,0.5,0.5890606045722961,0.004398890770971775,0.0068520656786859035,0.008592767640948296,0.228876738390545,0.03298022519670463,0.19589651319384038,71.15036010742188,0.0007153517799451947,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
125,0.5,0.5906962752342224,0.009094249457120895,0.006823079194873571,0.008885824121534824,0.23213884254834438,0.0,0.23213884254834438,65.25991821289062,0.0007131382008083165,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
130,0.5,0.5946632623672485,0.01567341946065426,0.006818071473389864,0.008885824121534824,0.23270240552407007,0.0,0.23270240552407007,64.89797973632812,0.0007349477964453399,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
135,0.5,0.593007504940033,0.017295632511377335,0.006823716685175896,0.008885824121534824,0.23206710015353604,0.0,0.23206710015353604,71.44921112060547,0.0007704918389208615,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
140,0.5,0.5903751254081726,0.01143455971032381,0.006826755125075579,0.008885824121534824,0.23172515776776237,0.0,0.23172515776776237,64.54769134521484,0.0007654940709471703,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
145,0.5,0.5875042080879211,0.006393530406057835,0.006815912667661905,0.008885824121534824,0.23294535493410018,0.0,0.23294535493410018,70.72220611572266,0.0007724136812612414,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.5,0.5863935351371765,0.002432657405734062,0.006807979661971331,0.008885824121534824,0.2338381258895087,0.0,0.2338381258895087,66.22406768798828,0.0007508793496526778,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.5,0.5863617658615112,0.0008594198152422905,0.0068048895336687565,0.008885824121534824,0.23418588522621286,0.0,0.23418588522621286,68.40935516357422,0.000750260369386524,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.5,0.5863953232765198,0.002206479897722602,0.00680370070040226,0.008885824121534824,0.2343196750976121,0.0,0.2343196750976121,67.7553939819336,0.0007530908333137631,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.5,0.5864050388336182,0.0025980742648243904,0.0068036653101444244,0.008885824121534824,0.23432365787482567,0.0,0.23432365787482567,67.65061950683594,0.0007593053160235286,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
170,0.5,0.5864092707633972,0.0024385005235671997,0.006803966127336025,0.008885824121534824,0.23428980426850998,0.0,0.23428980426850998,68.46227264404297,0.000763187010306865,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.5,0.5863387584686279,0.0020444265101104975,0.006803873460739851,0.008885824121534824,0.23430023285621404,0.0,0.23430023285621404,67.47684478759766,0.0007588124717585742,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
180,0.5,0.586283266544342,0.001529186381958425,0.006803774740546942,0.008885824121534824,0.23431134270844156,0.0,0.23431134270844156,68.33744812011719,0.0007577091455459595,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.5,0.5862554311752319,0.0009969669627025723,0.006803675554692745,0.008885824121534824,0.23432250496563234,0.0,0.23432250496563234,67.5536117553711,0.0007556510390713811,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.5,0.5862333178520203,0.0006465532351285219,0.006803553551435471,0.008885824121534824,0.23433623506602663,0.0,0.23433623506602663,68.18177032470703,0.0007581862737424672,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.5,0.586223840713501,0.0003609581326600164,0.006803492549806833,0.008885824121534824,0.23434310011622372,0.0,0.23434310011622372,67.76612854003906,0.0007586358697153628,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.5,0.586220383644104,0.0001563785772304982,0.006803447846323252,0.008885824121534824,0.23434813099270413,0.0,0.23434813099270413,68.07032012939453,0.0007593169575557113,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
205,0.2,0.6262942552566528,0.06123395636677742,0.006931804120540619,0.008592767640948296,0.2199030696836134,0.03298022519670463,0.18692284448690877,64.50823974609375,0.0005536612588912249,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
210,0.2,0.6145405173301697,0.038254864513874054,0.006946056615561247,0.008592767640948296,0.21829911097075894,0.03298022519670463,0.1853188857740543,67.08457946777344,0.000553897290956229,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
215,0.2,0.6101270318031311,0.022512726485729218,0.006946026813238859,0.008592767640948296,0.21830246488841254,0.03298022519670463,0.1853222396917079,67.26244354248047,0.0005557849071919918,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
220,0.2,0.6082747578620911,0.013480511493980885,0.006938191596418619,0.008592767640948296,0.21918423080152027,0.03298022519670463,0.18620400560481565,66.93490600585938,0.0005597937270067632,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
225,0.2,0.6065457463264465,0.008207005448639393,0.00692504458129406,0.008592767640948296,0.22066378013141275,0.03298022519670463,0.18768355493470812,66.61479187011719,0.0005687987431883812,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
230,0.2,0.6020735502243042,0.005428186152130365,0.006888600531965494,0.008592767640948296,0.22476514977705353,0.03298022519670463,0.1917849245803489,66.74833679199219,0.0005997249390929937,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
235,0.2,0.5865702033042908,0.004648300353437662,0.006853231694549322,0.008885824121534824,0.2287455163623493,0.0,0.2287455163623493,71.07528686523438,0.0007792311371304095,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
240,0.2,0.5887842178344727,0.021018773317337036,0.006834886036813259,0.008592767640948296,0.23081011470293566,0.03298022519670463,0.19782988950623104,69.79762268066406,0.0006770105683244765,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
245,0.2,0.5873448252677917,0.014771020039916039,0.006817889399826527,0.008885824121534824,0.23272289586473482,0.0,0.23272289586473482,70.33259582519531,0.0007242274004966021,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
250,0.2,0.5868391394615173,0.006211285479366779,0.006812571547925472,0.008885824121534824,0.2333213605460429,0.0,0.2333213605460429,69.69709777832031,0.00072031858144328,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
255,0.2,0.5869264006614685,0.005158581770956516,0.006810005288571119,0.008885824121534824,0.23361016429899295,0.0,0.23361016429899295,68.85221862792969,0.0007041376666165888,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
260,0.2,0.5867995619773865,0.0031672525219619274,0.006807390134781599,0.008885824121534824,0.23390447057309338,0.0,0.23390447057309338,68.69924926757812,0.0007289094501174986,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
265,0.2,0.5866401791572571,0.003123187692835927,0.006806391756981611,0.008885824121534824,0.23401682681448777,0.0,0.23401682681448777,67.977783203125,0.000702086603268981,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
270,0.2,0.5864980220794678,0.0019904496148228645,0.0068054404109716415,0.008885824121534824,0.23412389015458523,0.0,0.23412389015458523,68.09829711914062,0.0007257557008415461,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
275,0.2,0.5864135026931763,0.002624629298225045,0.006804829929023981,0.008885824121534824,0.23419259306151996,0.0,0.23419259306151996,67.66880798339844,0.0007054845336824656,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
280,0.2,0.5863538384437561,0.0016181241953745484,0.006804412696510553,0.008885824121534824,0.23423954790866985,0.0,0.23423954790866985,67.78076934814453,0.0007209731847979128,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
285,0.2,0.5863282084465027,0.0021411010529845953,0.0068041556514799595,0.008885824121534824,0.23426847544843188,0.0,0.23426847544843188,67.52977752685547,0.0007088317652232945,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
290,0.2,0.5863107442855835,0.0014744671061635017,0.006804000120609999,0.008885824121534824,0.2342859787061864,0.0,0.2342859787061864,67.57859802246094,0.0007174268248490989,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
295,0.2,0.5863036513328552,0.0015332228504121304,0.006803922820836306,0.008885824121534824,0.2342946779301004,0.0,0.2342946779301004,67.43159484863281,0.0007109256694093347,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
300,0.2,0.586297333240509,0.0010756779229268432,0.0068038771860301495,0.008885824121534824,0.23429981361650742,0.0,0.23429981361650742,67.44413757324219,0.0007153017213568091,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
