branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_265bbc5a0b45e5d0f7de,g001_b7e43f1d75130653_0000,0,4.0,4.0,6.0,ellipsoid,14.4425596270046,14.345571233540058,7.910565364157268,g001_p000000_empty,0.007432935759425163,0.007432935759425163,True,0.25,0.0020362038630992174,False,0.25,0.0020362038630992174,False,,False,True
branch_83d3949f229a9e0feb0e,g001_b7e43f1d75130653_0000,1,4.0,4.0,7.0,ellipsoid,10.36041110779938,9.933621427014039,7.784748983917653,g001_p000001_empty,0.005948677193373442,0.005948677193373442,True,0.25,0.0013310362119227648,False,0.25,0.0013310362119227648,False,,False,True
branch_9094fd8a385143a68b53,g001_b7e43f1d75130653_0000,2,4.0,4.0,8.0,dike_hemisphere,11.132032681810502,6.427371643341984,7.3630002595705974,g001_p000002_empty,0.004838777706027031,0.004838777706027031,True,0.25,0.0008962317369878292,False,0.25,0.0008962317369878292,False,,False,True
branch_daf1008bc5483d1b7727,g001_b7e43f1d75130653_0000,3,4.0,4.0,9.0,dike_hemisphere,12.733733649368876,13.611879445783536,8.195861683841935,g001_p000003_empty,0.006849062629044056,0.006849062629044056,True,0.25,0.0015494078397750854,False,0.25,0.0015494078397750854,False,,False,True
branch_911ece718491700337e8,g001_b7e43f1d75130653_0000,4,4.0,4.0,10.0,dike_hemisphere,7.798237526812782,14.96514496205553,13.21075767939735,g001_p000004_empty,0.005917725153267384,0.005917725153267384,True,0.25,0.0010674211662262678,False,0.25,0.0010674211662262678,False,,False,True
branch_1aba0ddc79258a79e1ed,g001_b7e43f1d75130653_0000,5,4.0,4.0,11.0,ellipsoid,8.888576107776366,7.130622542854599,9.194664432290725,g001_p000005_empty,0.004268941469490528,0.004268941469490528,True,0.25,0.0007856553420424461,False,0.25,0.0007856553420424461,False,,False,True
branch_1fa8a7c9ac73aad1d938,g001_b7e43f1d75130653_0000,6,4.0,4.0,12.0,ellipsoid,9.731235455571657,14.20861048249833,8.07666059319666,g001_p000006_empty,0.006184865720570087,0.006184865720570087,True,0.25,0.0016239886172115803,False,0.25,0.0016239886172115803,False,,False,True
branch_12d2ec9a6a4535559b88,g001_b7e43f1d75130653_0000,7,4.0,4.0,13.0,dike_hemisphere,11.409809591836495,7.209548638978673,6.941494099354311,g001_p000007_empty,0.005202830769121647,0.005202830769121647,True,0.25,0.0003526278305798769,False,0.25,0.0003526278305798769,False,,False,True
branch_8c4d13b34aa5f5f20926,g001_b7e43f1d75130653_0000,8,4.0,4.0,14.0,dike_hemisphere,8.544655546425227,12.42767553800017,10.812632791044674,g001_p000008_empty,0.005614493507891893,0.005614493507891893,True,0.25,0.0014758273027837276,False,0.25,0.0014758273027837276,False,,False,True
branch_b6ecae220fd06edec76e,g001_b7e43f1d75130653_0000,9,4.0,4.0,15.0,dike_hemisphere,15.157723709741802,12.684973529145836,13.345135119501782,g001_p000009_empty,0.0073153432458639145,0.0073153432458639145,True,0.25,0.0015120427124202251,False,0.25,0.0015120427124202251,False,,False,True
branch_a0ff94c75774413c7332,g001_b7e43f1d75130653_0000,10,4.0,4.0,16.0,dike_hemisphere,14.653842097397476,15.535830123122878,6.025632442219404,g001_p000010_empty,0.007556724362075329,0.007556724362075329,True,0.25,0.0020362038630992174,False,0.25,0.0020362038630992174,False,,False,True
branch_128c9d5bc501406844f9,g001_b7e43f1d75130653_0000,11,4.0,4.0,17.0,dike_hemisphere,14.350386721509423,15.154404643538395,11.244704620840427,g001_p000011_empty,0.007523259148001671,0.007523259148001671,True,0.25,0.0013971987646073103,False,0.25,0.0013971987646073103,False,,False,True
branch_66906f527ef6396791a5,g001_b7e43f1d75130653_0000,12,4.0,4.0,18.0,ellipsoid,11.638510731565749,15.87588963992376,6.779185253867019,g001_p000012_empty,0.007022306323051453,0.007022306323051453,True,0.25,0.0020362038630992174,False,0.25,0.0020362038630992174,False,,False,True
branch_6ec22b8ac77465aef25c,g001_b7e43f1d75130653_0000,13,4.0,4.0,19.0,ellipsoid,13.910705027757762,9.332880763709992,8.936701900768945,g001_p000013_empty,0.005919485352933407,0.005919485352933407,True,0.25,0.0016239883843809366,False,0.25,0.0016239883843809366,False,,False,True
branch_0baa00fc4ee574a7dfb1,g001_b7e43f1d75130653_0000,14,4.0,4.0,20.0,dike_hemisphere,11.504973032149465,6.826407230927014,13.921577384446248,g001_p000014_empty,0.004836367443203926,0.004836367443203926,True,0.25,0.000573338009417057,False,0.25,0.000573338009417057,False,,False,True
