sample_id,step,t,w_t,geo_loss,grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,effective_guidance_ratio,guidance_mode,mu,alpha
0,0,0.015625,0.0,0.9806017279624939,0.01769605465233326,2080.95166015625,0.0,2080.95166015625,0.0,relative,0.01,0.05
0,1,0.046875,0.0,0.9779123067855835,0.018243400380015373,2075.549560546875,0.0,2075.549560546875,0.0,relative,0.01,0.05
0,2,0.078125,0.0,0.9748119711875916,0.01882101036608219,2075.4140625,0.0,2075.4140625,0.0,relative,0.01,0.05
0,3,0.109375,0.0,0.9712462425231934,0.019434412941336632,2074.644775390625,0.0,2074.644775390625,0.0,relative,0.01,0.05
0,4,0.140625,0.0,0.9671703577041626,0.02008647471666336,2072.89404296875,0.0,2072.89404296875,0.0,relative,0.01,0.05
0,5,0.171875,0.0,0.9624894261360168,0.020780056715011597,2068.405029296875,0.0,2068.405029296875,0.0,relative,0.01,0.05
0,6,0.203125,0.0,0.9571195840835571,0.021517662331461906,2072.365478515625,0.0,2072.365478515625,0.0,relative,0.01,0.05
0,7,0.234375,0.0,0.9509093165397644,0.022306790575385094,2066.763671875,0.0,2066.763671875,0.0,relative,0.01,0.05
0,8,0.265625,0.0,0.9437193274497986,0.023147841915488243,2065.3525390625,0.0,2065.3525390625,0.0,relative,0.01,0.05
0,9,0.296875,0.0,0.9353764057159424,0.024047276005148888,2070.17626953125,0.0,2070.17626953125,0.0,relative,0.01,0.05
0,10,0.328125,0.0,0.9254941940307617,0.025016427040100098,2069.714599609375,0.0,2069.714599609375,0.0,relative,0.01,0.05
0,11,0.359375,0.0,0.9138541221618652,0.026063183322548866,2071.911865234375,0.0,2071.911865234375,0.0,relative,0.01,0.05
0,12,0.390625,0.0,0.9000738859176636,0.027200251817703247,2057.314453125,0.0,2057.314453125,0.0,relative,0.01,0.05
0,13,0.421875,0.0,0.8837926387786865,0.028422502800822258,2068.04736328125,0.0,2068.04736328125,0.0,relative,0.01,0.05
0,14,0.453125,0.0,0.8642162084579468,0.02975733019411564,2063.15625,0.0,2063.15625,0.0,relative,0.01,0.05
0,15,0.484375,0.0,0.8407309055328369,0.031204652041196823,2068.255859375,0.0,2068.255859375,0.0,relative,0.01,0.05
0,16,0.515625,0.0009765625,0.8123684525489807,0.03278041630983353,2051.154052734375,0.10015397518873215,2051.155517578125,4.882811117568053e-05,relative,0.01,0.05
0,17,0.546875,0.0087890625,0.7782056331634521,0.0344732441008091,2058.270263671875,0.9045129418373108,2058.285888671875,0.0004394529387354851,relative,0.01,0.05
0,18,0.578125,0.0244140625,0.7357782125473022,0.03630772605538368,2060.529296875,2.515293836593628,2060.579833984375,0.0012207027757540345,relative,0.01,0.05
0,19,0.609375,0.0478515625,0.6827759742736816,0.0381525382399559,2065.248779296875,4.941267490386963,2065.36474609375,0.0023925774730741978,relative,0.01,0.05
0,20,0.640625,0.0791015625,0.6167353391647339,0.03979643061757088,2063.621826171875,8.161783218383789,2063.84423828125,0.003955076914280653,relative,0.01,0.05
0,21,0.671875,0.1181640625,0.5362626314163208,0.041136883199214935,2061.660400390625,12.180706024169922,2062.0380859375,0.005908201914280653,relative,0.01,0.05
0,22,0.703125,0.1650390625,0.4423890709877014,0.04206676408648491,2060.17822265625,17.00048828125,2060.745361328125,0.008251950144767761,relative,0.01,0.05
0,23,0.734375,0.2197265625,0.34153708815574646,0.04229656606912613,2056.7060546875,22.59564208984375,2057.440185546875,0.010986325331032276,relative,0.01,0.05
0,24,0.765625,0.2822265625,0.24612084031105042,0.04183165356516838,2059.4833984375,29.06203842163086,2060.259033203125,0.014111324213445187,relative,0.01,0.05
0,25,0.796875,0.3525390625,0.17088483273983002,0.03838028758764267,2057.840576171875,36.27344512939453,2058.44873046875,0.017626946792006493,relative,0.01,0.05
0,26,0.828125,0.4306640625,0.1250239610671997,0.029491765424609184,2061.30126953125,44.38640213012695,2061.633056640625,0.021533194929361343,relative,0.01,0.05
0,27,0.859375,0.5166015625,0.10304899513721466,0.017754096537828445,2062.246337890625,53.26795959472656,2062.295166015625,0.025830065831542015,relative,0.01,0.05
0,28,0.890625,0.6103515625,0.09335392713546753,0.014776162803173065,2077.5859375,63.40284729003906,2077.4892578125,0.03051755763590336,relative,0.01,0.05
0,29,0.921875,0.7119140625,0.09346340596675873,0.022967401891946793,2109.80126953125,75.0998306274414,2109.37890625,0.035595688968896866,relative,0.01,0.05
0,30,0.953125,0.8212890625,0.09310748428106308,0.01715358905494213,2155.06591796875,88.4965591430664,2154.85986328125,0.04106443375349045,relative,0.01,0.05
0,31,0.984375,0.9384765625,0.1065741553902626,0.027690887451171875,2252.14697265625,105.67931365966797,2251.62451171875,0.04692380875349045,relative,0.01,0.05
1,0,0.015625,0.0,0.9998566508293152,0.01681327633559704,2080.9912109375,0.0,2080.9912109375,0.0,relative,0.01,0.05
1,1,0.046875,0.0,0.9971529245376587,0.017349254339933395,2075.621337890625,0.0,2075.621337890625,0.0,relative,0.01,0.05
