sample_id,step,t,w_t,geo_loss,gravity_loss,gravity_gradient_loss,magnetic_loss,grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,effective_guidance_ratio,guidance_mode,physics_mode,mu,alpha,gravity_weight,gravity_gradient_weight,magnetic_weight
0,27,0.859375,0.66015625,1.4240953922271729,0.22636821866035461,0.19405624270439148,1.2623971700668335,1.0,2060.934326171875,0.0,2060.934326171875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
0,28,0.890625,0.7296006944444444,0.849604070186615,0.22498783469200134,0.15620550513267517,0.6980587840080261,0.40606099367141724,2079.1171875,0.0,2079.1171875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
0,29,0.921875,0.8025173611111112,0.7900890111923218,0.22438418865203857,0.15184593200683594,0.6399354338645935,0.07152080535888672,2118.83447265625,0.0,2118.83447265625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
0,30,0.953125,0.87890625,0.7728686332702637,0.22355163097381592,0.15120220184326172,0.6232922673225403,0.05778670310974121,2177.804443359375,0.0,2177.804443359375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
0,31,0.984375,0.958767361111111,0.7472344636917114,0.22069492936134338,0.15062180161476135,0.5992315411567688,0.04992546886205673,2301.252685546875,0.0,2301.252685546875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,0,0.015625,0.0,27.095439910888672,1.0524176359176636,2.7732725143432617,25.875913619995117,0.9999999403953552,2069.684814453125,0.0,2069.684814453125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,1,0.046875,0.0,27.052379608154297,1.051119089126587,2.7688355445861816,25.834611892700195,1.0,2061.8154296875,0.0,2061.8154296875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,2,0.078125,0.0,27.001880645751953,1.049474835395813,2.76362681388855,25.786235809326172,0.9999999403953552,2060.323974609375,0.0,2060.323974609375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,3,0.109375,0.0,26.940929412841797,1.0473521947860718,2.75736141204834,25.72791290283203,1.0,2060.324951171875,0.0,2060.324951171875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,4,0.140625,0.0,26.868070602416992,1.044748306274414,2.749894142150879,25.658222198486328,1.0,2059.093505859375,0.0,2059.093505859375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,5,0.171875,0.0,26.782636642456055,1.0416470766067505,2.7411444187164307,25.576526641845703,1.0,2055.314697265625,0.0,2055.314697265625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,6,0.203125,0.0,26.681629180908203,1.037869930267334,2.7308006286621094,25.47999382019043,1.0,2059.73388671875,0.0,2059.73388671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,7,0.234375,0.0,26.561153411865234,1.0333117246627808,2.7184433937072754,25.364887237548828,0.9999999403953552,2054.7890625,0.0,2054.7890625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,8,0.265625,0.00043402777777777775,26.419496536254883,1.0279176235198975,2.7038791179656982,25.229568481445312,1.0,2053.15478515625,0.0,2053.15478515625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,9,0.296875,0.00390625,26.256420135498047,1.0217697620391846,2.6870484352111816,25.073772430419922,0.9999999403953552,2058.312744140625,0.0,2058.312744140625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,10,0.328125,0.010850694444444446,26.067832946777344,1.0146160125732422,2.6676084995269775,24.89362335205078,1.0,2058.04638671875,0.0,2058.04638671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,11,0.359375,0.021267361111111115,25.845741271972656,1.006022334098816,2.6447131633758545,24.681550979614258,1.0,2059.563720703125,0.0,2059.563720703125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,12,0.390625,0.03515625,25.57847785949707,0.9954535961151123,2.617177963256836,24.426456451416016,0.9999999403953552,2044.270751953125,0.0,2044.270751953125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,13,0.421875,0.052517361111111105,25.260343551635742,0.9826834797859192,2.5844054222106934,24.122900009155273,0.9999999403953552,2054.537353515625,0.0,2054.537353515625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,14,0.453125,0.07335069444444443,24.87437629699707,0.9669942259788513,2.5447378158569336,23.75469398498535,1.0,2049.3955078125,0.0,2049.3955078125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,15,0.484375,0.09765625,24.4060001373291,0.9477742910385132,2.4967525005340576,23.307924270629883,0.9999999403953552,2054.91259765625,0.0,2054.91259765625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,16,0.515625,0.1254340277777778,23.833003997802734,0.9241428375244141,2.4382710456848145,22.761363983154297,0.9999999403953552,2037.8914794921875,0.0,2037.8914794921875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,17,0.546875,0.15668402777777776,23.12802505493164,0.8954272866249084,2.3665475845336914,22.088674545288086,0.9999998807907104,2044.805908203125,0.0,2044.805908203125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,18,0.578125,0.19140625,22.242496490478516,0.8599787354469299,2.276674270629883,21.24333953857422,1.0,2047.615478515625,0.0,2047.615478515625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,19,0.609375,0.22960069444444448,21.12249755859375,0.8163353204727173,2.163154125213623,20.173542022705078,1.0,2052.2138671875,0.0,2052.2138671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,20,0.640625,0.27126736111111116,19.698854446411133,0.7624300718307495,2.019002914428711,18.812889099121094,0.9999999403953552,2050.708251953125,0.0,2050.708251953125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,21,0.671875,0.31640625,17.907318115234375,0.6972798109054565,1.837482213973999,17.099308013916016,1.0,2049.916259765625,0.0,2049.916259765625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,22,0.703125,0.36501736111111105,15.653463363647461,0.6197035312652588,1.6087298393249512,14.941429138183594,1.0,2049.853271484375,0.0,2049.853271484375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,23,0.734375,0.4171006944444445,12.940694808959961,0.5312113761901855,1.3328707218170166,12.34187126159668,1.0,2046.3988037109375,0.0,2046.3988037109375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,24,0.765625,0.47265625,9.886811256408691,0.4356289803981781,1.0220191478729248,9.413492202758789,1.0,2049.78662109375,0.0,2049.78662109375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,25,0.796875,0.5316840277777777,6.707418441772461,0.3501726984977722,0.6982846260070801,6.357760906219482,0.9999999403953552,2050.066650390625,0.0,2050.066650390625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,26,0.828125,0.5941840277777778,4.045269012451172,0.3022124767303467,0.4290522038936615,3.7868995666503906,0.9999999403953552,2055.321044921875,0.0,2055.321044921875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,27,0.859375,0.66015625,2.4099373817443848,0.29108890891075134,0.271208256483078,2.1965909004211426,1.0,2061.453369140625,0.0,2061.453369140625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,28,0.890625,0.7296006944444444,1.636465072631836,0.292391300201416,0.20685981214046478,1.4385545253753662,0.5507100224494934,2080.445556640625,0.0,2080.445556640625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,29,0.921875,0.8025173611111112,1.6013238430023193,0.29332759976387024,0.20538048446178436,1.4033149480819702,0.2644670903682709,2120.69091796875,0.0,2120.69091796875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,30,0.953125,0.87890625,1.5791617631912231,0.2923458516597748,0.2045556753873825,1.3818498849868774,0.22904296219348907,2180.587158203125,0.0,2180.587158203125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
1,31,0.984375,0.958767361111111,1.5392889976501465,0.2885397672653198,0.20170363783836365,1.3445931673049927,0.1690443605184555,2308.271240234375,0.0,2308.271240234375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,0,0.015625,0.0,25.300859451293945,0.947827935218811,2.619516372680664,24.17206573486328,1.0,2070.171630859375,0.0,2070.171630859375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,1,0.046875,0.0,25.25324058532715,0.9461767673492432,2.6145520210266113,24.126514434814453,1.0,2062.72607421875,0.0,2062.72607421875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,2,0.078125,0.0,25.197004318237305,0.9440073370933533,2.608694314956665,24.072826385498047,0.9999999403953552,2061.405029296875,0.0,2061.405029296875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,3,0.109375,0.0,25.129478454589844,0.9412974119186401,2.6017000675201416,24.008403778076172,0.9999998807907104,2061.564697265625,0.0,2061.564697265625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,4,0.140625,0.0,25.049659729003906,0.9381240010261536,2.593492269515991,23.93222427368164,0.9999998807907104,2060.614990234375,0.0,2060.614990234375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,5,0.171875,0.0,24.956296920776367,0.9343273043632507,2.5839450359344482,23.84314727783203,1.0,2056.901611328125,0.0,2056.901611328125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,6,0.203125,0.0,24.846698760986328,0.9298123717308044,2.572787284851074,23.738595962524414,1.0,2061.160400390625,0.0,2061.160400390625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,7,0.234375,0.0,24.717315673828125,0.924572765827179,2.5596601963043213,23.615114212036133,1.0,2056.05712890625,0.0,2056.05712890625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,8,0.265625,0.00043402777777777775,24.56796646118164,0.9185426831245422,2.544524908065796,23.472564697265625,1.0,2054.201416015625,0.0,2054.201416015625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,9,0.296875,0.00390625,24.399982452392578,0.9119477272033691,2.527468204498291,23.31214141845703,1.0,2059.161376953125,0.0,2059.161376953125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,10,0.328125,0.010850694444444446,24.209680557250977,0.9045845866203308,2.508204698562622,23.13033676147461,1.0,2058.82080078125,0.0,2058.82080078125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,11,0.359375,0.021267361111111115,23.9901180267334,0.896040141582489,2.486041784286499,22.92058753967285,0.9999998807907104,2060.14697265625,0.0,2060.14697265625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,12,0.390625,0.03515625,23.73013687133789,0.885897696018219,2.4598827362060547,22.672216415405273,0.9999999403953552,2044.67138671875,0.0,2044.67138671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,13,0.421875,0.052517361111111105,23.423490524291992,0.8740351796150208,2.429070234298706,22.37920570373535,0.9999999403953552,2054.641357421875,0.0,2054.641357421875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,14,0.453125,0.07335069444444443,23.052490234375,0.8598918914794922,2.391796827316284,22.024595260620117,1.0,2049.27978515625,0.0,2049.27978515625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,15,0.484375,0.09765625,22.60097885131836,0.8430352210998535,2.346355676651001,21.592872619628906,0.9999999403953552,2054.73876953125,0.0,2054.73876953125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,16,0.515625,0.1254340277777778,22.042943954467773,0.8226116299629211,2.289987564086914,21.059141159057617,1.0,2037.4423828125,0.0,2037.4423828125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,17,0.546875,0.15668402777777776,21.34691619873047,0.7979708909988403,2.2192282676696777,20.393123626708984,1.0,2044.152099609375,0.0,2044.152099609375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,18,0.578125,0.19140625,20.468040466308594,0.7675233483314514,2.1292667388916016,19.55196189880371,0.9999998807907104,2046.94140625,0.0,2046.94140625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,19,0.609375,0.22960069444444448,19.366437911987305,0.730252206325531,2.0157251358032227,18.49738121032715,0.9999999403953552,2051.6552734375,0.0,2051.6552734375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,20,0.640625,0.27126736111111116,17.997310638427734,0.6846912503242493,1.8738168478012085,17.18651008605957,1.0,2050.219482421875,0.0,2050.219482421875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,21,0.671875,0.31640625,16.344633102416992,0.6304565668106079,1.7017091512680054,15.60397720336914,0.9999999403953552,2049.549072265625,0.0,2049.549072265625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,22,0.703125,0.36501736111111105,14.377151489257812,0.5684792995452881,1.4957337379455566,13.718977928161621,1.0,2049.631591796875,0.0,2049.631591796875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,23,0.734375,0.4171006944444445,11.99573802947998,0.5044428706169128,1.245329737663269,11.432184219360352,1.0,2046.12548828125,0.0,2046.12548828125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,24,0.765625,0.47265625,9.038375854492188,0.450898677110672,0.9350696802139282,8.579158782958984,0.9999999403953552,2049.55712890625,0.0,2049.55712890625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,25,0.796875,0.5316840277777777,5.783829689025879,0.42550116777420044,0.5980281829833984,5.421572208404541,0.9999999403953552,2049.74169921875,0.0,2049.74169921875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,26,0.828125,0.5941840277777778,3.5027577877044678,0.4335753619670868,0.37351730465888977,3.1925907135009766,1.0000001192092896,2054.747314453125,0.0,2054.747314453125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,27,0.859375,0.66015625,2.582125663757324,0.44936123490333557,0.2949868142604828,2.283698320388794,0.8878594636917114,2060.998291015625,0.0,2060.998291015625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,28,0.890625,0.7296006944444444,2.416175365447998,0.45707812905311584,0.2829718291759491,2.1168932914733887,0.45113489031791687,2080.248779296875,0.0,2080.248779296875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,29,0.921875,0.8025173611111112,2.364903688430786,0.4594462513923645,0.27881622314453125,2.065476417541504,0.2502008378505707,2121.508544921875,0.0,2121.508544921875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,30,0.953125,0.87890625,2.341434955596924,0.4584266245365143,0.2768952250480652,2.0429978370666504,0.23617170751094818,2182.30908203125,0.0,2182.30908203125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
2,31,0.984375,0.958767361111111,2.3342485427856445,0.4566422402858734,0.27669963240623474,2.036752462387085,0.1926048994064331,2306.801513671875,0.0,2306.801513671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,0,0.015625,0.0,26.347576141357422,0.9650136828422546,2.7335045337677,25.18169403076172,0.9999999403953552,2069.02685546875,0.0,2069.02685546875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,1,0.046875,0.0,26.296640396118164,0.9637112617492676,2.728001594543457,25.132783889770508,0.9999999403953552,2061.0400390625,0.0,2061.0400390625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,2,0.078125,0.0,26.238859176635742,0.9621297121047974,2.721773386001587,25.077350616455078,1.0,2058.978759765625,0.0,2058.978759765625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,3,0.109375,0.0,26.17063331604004,0.9600704908370972,2.714466094970703,25.011981964111328,1.0,2058.646240234375,0.0,2058.646240234375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,4,0.140625,0.0,26.090429306030273,0.9574909210205078,2.705933094024658,24.935199737548828,1.0,2057.282470703125,0.0,2057.282470703125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,5,0.171875,0.0,25.997604370117188,0.9544181823730469,2.6960806846618652,24.84637451171875,0.9999998807907104,2053.560302734375,0.0,2053.560302734375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,6,0.203125,0.0,25.889301300048828,0.95073401927948,2.6846213340759277,24.742778778076172,0.9999998807907104,2058.150146484375,0.0,2058.150146484375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,7,0.234375,0.0,25.761159896850586,0.9463231563568115,2.6710803508758545,24.620227813720703,0.9999999403953552,2053.597412109375,0.0,2053.597412109375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,8,0.265625,0.00043402777777777775,25.61172103881836,0.9411215782165527,2.655306816101074,24.477333068847656,1.0,2052.022216796875,0.0,2052.022216796875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,9,0.296875,0.00390625,25.43975830078125,0.9351094961166382,2.6371333599090576,24.31291961669922,0.9999999403953552,2056.97607421875,0.0,2056.97607421875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,10,0.328125,0.010850694444444446,25.240541458129883,0.9280397891998291,2.6161201000213623,24.12249183654785,1.0,2056.465087890625,0.0,2056.465087890625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,11,0.359375,0.021267361111111115,25.00651741027832,0.9195547103881836,2.591439962387085,23.898880004882812,1.0,2057.625244140625,0.0,2057.625244140625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,12,0.390625,0.03515625,24.72589683532715,0.9091583490371704,2.561830997467041,23.630859375,0.9999999403953552,2041.931396484375,0.0,2041.931396484375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,13,0.421875,0.052517361111111105,24.392471313476562,0.8966760039329529,2.526573896408081,23.312490463256836,0.9999999403953552,2051.910888671875,0.0,2051.910888671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,14,0.453125,0.07335069444444443,23.99030303955078,0.8814617395401001,2.4839396476745605,22.928586959838867,1.0,2046.505126953125,0.0,2046.505126953125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,15,0.484375,0.09765625,23.506385803222656,0.8630107641220093,2.432541608810425,22.466745376586914,1.0,2051.6513671875,0.0,2051.6513671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,16,0.515625,0.1254340277777778,22.9215030670166,0.8405322432518005,2.3703935146331787,21.90863800048828,0.9999999403953552,2034.59814453125,0.0,2034.59814453125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,17,0.546875,0.15668402777777776,22.20981216430664,0.813123345375061,2.294843912124634,21.22953987121582,0.9999999403953552,2041.2203369140625,0.0,2041.2203369140625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,18,0.578125,0.19140625,21.330310821533203,0.7790594696998596,2.201773166656494,20.390336990356445,1.0,2043.9908447265625,0.0,2043.9908447265625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,19,0.609375,0.22960069444444448,20.236223220825195,0.736783504486084,2.086437463760376,19.346221923828125,0.9999999403953552,2048.592041015625,0.0,2048.592041015625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,20,0.640625,0.27126736111111116,18.849225997924805,0.6836990118026733,1.941048502922058,18.022113800048828,1.0,2046.966796875,0.0,2046.966796875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,21,0.671875,0.31640625,17.080612182617188,0.6175443530082703,1.7571972608566284,16.33254051208496,0.9999999403953552,2046.1571044921875,0.0,2046.1571044921875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,22,0.703125,0.36501736111111105,14.832069396972656,0.5373601317405701,1.5255142450332642,14.182010650634766,0.9999999403953552,2046.385986328125,0.0,2046.385986328125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,23,0.734375,0.4171006944444445,12.047098159790039,0.4475914537906647,1.24014413356781,11.513266563415527,0.9999999403953552,2042.9520263671875,0.0,2042.9520263671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,24,0.765625,0.47265625,8.768346786499023,0.36277228593826294,0.9056066274642944,8.36055850982666,0.9999999403953552,2046.642578125,0.0,2046.642578125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,25,0.796875,0.5316840277777777,5.2450947761535645,0.30849239230155945,0.5503740310668945,4.9532551765441895,1.0,2047.0321044921875,0.0,2047.0321044921875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,26,0.828125,0.5941840277777778,2.645218849182129,0.29801785945892334,0.3015659749507904,2.420818328857422,1.0,2052.00634765625,0.0,2052.00634765625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,27,0.859375,0.66015625,1.8262367248535156,0.30711260437965393,0.2374599575996399,1.613315463066101,0.9745616912841797,2058.224365234375,0.0,2058.224365234375,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,28,0.890625,0.7296006944444444,1.7244350910186768,0.3139493763446808,0.22952787578105927,1.5100784301757812,0.2816099524497986,2077.5205078125,0.0,2077.5205078125,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,29,0.921875,0.8025173611111112,1.7007707357406616,0.3152622580528259,0.22843000292778015,1.4860321283340454,0.20468607544898987,2121.131591796875,0.0,2121.131591796875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,30,0.953125,0.87890625,1.6634552478790283,0.31273767352104187,0.22585920989513397,1.4506216049194336,0.17932908236980438,2189.78515625,0.0,2189.78515625,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
3,31,0.984375,0.958767361111111,1.6134846210479736,0.3088276982307434,0.22246360778808594,1.4034548997879028,0.13929526507854462,2325.926513671875,0.0,2325.926513671875,0.0,relative,joint,0.01,0.0,0.5,0.25,1.0
