step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
100,0.2,0.8864833116531372,0.0023151226341724396,0.01659911312162876,0.022283758968114853,0.05859487199531388,-0.26380516899238393,0.3224000409876978,894.7145385742188,0.047330789268016815,40,160968,136,9,3.072409152984619,136,1280,2,0.014705882352941176,0.0015625,0.0014144271570014145,134,0.0,0.0031250000465661287
105,0.1,1.3009583950042725,0.015331475995481014,0.02004147134721279,0.021979311481118202,-0.13663566003662475,-0.24653867870662682,0.10990301867000207,118.2750015258789,0.0030495866667479277,40,160912,80,10,3.045336961746216,80,1280,0,0.0,0.0,0.0,80,0.0,0.0
110,0.1,1.2509872913360596,0.016216576099395752,0.019656674936413765,0.020318029448390007,-0.11481224623676423,-0.1523204266101008,0.037508180373336586,98.0325698852539,0.003023542230948806,0,161008,80,12,2.910362482070923,80,1280,0,0.0,0.0,0.0,80,0.0,0.0
115,0.1,1.2160611152648926,0.012891114689409733,0.019368166103959084,0.02027897536754608,-0.09844970371070705,-0.15010550634860365,0.0516558026378966,86.87544250488281,0.002936176024377346,0,160968,80,13,2.8980915546417236,80,1280,0,0.0,0.0,0.0,80,0.0,0.0
120,0.1,1.1672875881195068,0.018757712095975876,0.018864907324314117,0.020191209390759468,-0.06990779352552834,-0.14512793073924168,0.07522013721371335,96.06979370117188,0.002907918766140938,0,160912,80,12,3.021421194076538,80,1280,0,0.0,0.0,0.0,80,0.0,0.0
125,0.1,1.0361168384552002,0.029817059636116028,0.01783924177289009,0.019692247733473778,-0.011738010438129942,-0.11682972833501748,0.10509171789688754,101.85557556152344,0.002872768323868513,0,160872,120,10,3.2966952323913574,120,1280,0,0.0,0.0,0.0,120,0.0,0.0
130,0.1,1.0160627365112305,0.014143356122076511,0.01777518540620804,0.01842471770942211,-0.00810510597908043,-0.04494279944920132,0.03683769347012089,96.06265258789062,0.0028158854693174362,0,160856,40,11,3.5757107734680176,40,1280,0,0.0,0.0,0.0,40,0.0,0.0
135,0.1,1.0138936042785645,0.007484714966267347,0.017749575898051262,0.018439728766679764,-0.00665268366423688,-0.045794139287395064,0.03914145562315818,94.28851318359375,0.0027760271914303303,0,160816,40,11,3.7607409954071045,40,1280,0,0.0,0.0,0.0,40,0.0,0.0
140,0.1,1.0089991092681885,0.010041167959570885,0.017695847898721695,0.01839490607380867,-0.003605544114330339,-0.0432520569116297,0.03964651279729936,93.20687103271484,0.0027463750448077917,0,160856,40,12,3.882817506790161,40,1280,0,0.0,0.0,0.0,40,0.0,0.0
145,0.1,1.0011781454086304,0.006981580052524805,0.017633046954870224,0.018396805971860886,-4.383993458878521e-05,-0.04335980807616102,0.043315968141572236,90.52716064453125,0.0026947539299726486,0,160856,0,11,3.9626545906066895,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.1,0.9928919076919556,0.012549205683171749,0.017545606940984726,0.018370915204286575,0.004915248955368323,-0.0418914343634309,0.046806683318799225,89.11965942382812,0.002647478599101305,0,160896,0,12,4.000000953674316,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.1,0.9778555035591125,0.018192540854215622,0.0173929575830698,0.018370915204286575,0.013572632471869794,-0.0418914343634309,0.055464066835300696,90.08328247070312,0.002626710571348667,0,160896,0,12,3.9928083419799805,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.1,0.9546095728874207,0.010864810086786747,0.017197497189044952,0.018026253208518028,0.02465800889580938,-0.0223442110950951,0.04700221999090448,94.28561401367188,0.0026567629538476467,0,160992,0,11,3.9612629413604736,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.05,0.953402578830719,0.016079280525445938,0.017219271510839462,0.017877701669931412,0.023423096039563718,-0.013919232051112118,0.037342328090675836,43.05870819091797,0.0009127775556407869,0,160816,40,12,3.933471918106079,40,1280,0,0.0,0.0,0.0,40,0.0,0.0
170,0.05,0.9458315372467041,0.012377913109958172,0.017131390050053596,0.017863040789961815,0.02840722122951478,-0.013087752231479177,0.041494973460993956,38.14528274536133,0.0009316602372564375,0,160912,0,9,3.914645195007324,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.05,0.9350266456604004,0.011495213955640793,0.017036469653248787,0.017812682315707207,0.03379055392021446,-0.010231712541020732,0.04402226646123519,44.259490966796875,0.0009658061317168176,0,160872,0,11,3.8774287700653076,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
180,0.05,0.9334821701049805,0.016229696571826935,0.01702112890779972,0.01788787543773651,0.03466059175460623,-0.014496228973337466,0.049156820727943695,44.46893310546875,0.0009513768600299954,0,160968,0,10,3.8179855346679688,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.05,0.9286474585533142,0.006637072190642357,0.016995936632156372,0.01787634566426277,0.036089351068611664,-0.013842327298387858,0.04993167836699952,39.029911041259766,0.0009354099165648222,0,160912,0,10,3.7518978118896484,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.05,0.9269254803657532,0.003828258253633976,0.01697772555053234,0.017877917736768723,0.03712217767216286,-0.01393148610511763,0.05105366377728049,45.734344482421875,0.0009966996731236577,0,160952,0,10,3.7105014324188232,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.05,0.9264188408851624,0.004638585727661848,0.016970427706837654,0.01787877455353737,0.03753606891003891,-0.013980079767553333,0.051516148677592244,45.173065185546875,0.0010232122149318457,0,160952,0,9,3.733839273452759,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.05,0.925810694694519,0.0036067627370357513,0.01696496643126011,0.017877869307994843,0.037845800688868,-0.013928739506805954,0.05177454019567396,48.524688720703125,0.0010829271050170064,0,160912,0,9,3.7547740936279297,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
