branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_b025047688f062c21bbf,g001_b7e43f1d75130653_0000,0,42.0,42.0,38.0,ellipsoid,14.4425596270046,14.345571233540058,7.910565364157268,g001_p000000_empty,0.003069530241191387,0.003069530241191387,True,0.25,0.00032280292361974716,False,0.25,0.00032280292361974716,False,,False,True
branch_e0f09188d934b5078ce1,g001_b7e43f1d75130653_0000,1,25.0,9.0,36.0,ellipsoid,10.36041110779938,9.933621427014039,7.784748983917653,g001_p000001_empty,0.0014303913339972496,0.0014303913339972496,True,0.25,0.00018341932445764542,False,0.25,0.00018341932445764542,False,,False,True
branch_1b508b943523500fd1ef,g001_b7e43f1d75130653_0000,2,27.0,11.0,36.0,dike_hemisphere,11.132032681810502,6.427371643341984,7.3630002595705974,g001_p000002_empty,0.0010050693526864052,0.0010050693526864052,True,0.25,0.00011000130325555801,False,0.25,0.00011000130325555801,False,,False,True
branch_51cab4c907c79a62df17,g001_b7e43f1d75130653_0000,3,26.0,9.0,36.0,dike_hemisphere,12.733733649368876,13.611879445783536,8.195861683841935,g001_p000003_empty,0.002055366523563862,0.002055366523563862,True,0.25,0.00019379984587430954,False,0.25,0.00019379984587430954,False,,False,True
branch_15fb438ee27609e39075,g001_b7e43f1d75130653_0000,4,26.0,11.0,36.0,dike_hemisphere,7.798237526812782,14.96514496205553,13.21075767939735,g001_p000004_empty,0.0014985958114266396,0.0014985958114266396,True,0.25,0.00010573305189609528,False,0.25,0.00010573305189609528,False,,False,True
branch_30b7f77359bfce9de9f8,g001_b7e43f1d75130653_0000,5,42.0,42.0,37.0,ellipsoid,8.888576107776366,7.130622542854599,9.194664432290725,g001_p000005_empty,0.00100638996809721,0.00100638996809721,True,0.25,9.203329682350159e-05,False,0.25,9.203329682350159e-05,False,,False,True
branch_8b2501fcc304eaf5af98,g001_b7e43f1d75130653_0000,6,42.0,41.0,38.0,ellipsoid,9.731235455571657,14.20861048249833,8.07666059319666,g001_p000006_empty,0.001634501852095127,0.001634501852095127,True,0.25,0.00022732466459274292,False,0.25,0.00022732466459274292,False,,False,True
branch_31b587a9e87d4a4ad9ec,g001_b7e43f1d75130653_0000,7,42.0,43.0,38.0,dike_hemisphere,11.409809591836495,7.209548638978673,6.941494099354311,g001_p000007_empty,0.0012742122635245323,0.0012742122635245323,True,0.25,3.621634095907211e-05,False,0.25,3.621634095907211e-05,False,,False,True
branch_467612571eeffba11637,g001_b7e43f1d75130653_0000,8,41.0,41.0,39.0,dike_hemisphere,8.544655546425227,12.42767553800017,10.812632791044674,g001_p000008_empty,0.00138083565980196,0.00138083565980196,True,0.25,0.00020890403538942337,False,0.25,0.00020890403538942337,False,,False,True
branch_04f0d0ae9d11d77975af,g001_b7e43f1d75130653_0000,9,43.0,43.0,39.0,dike_hemisphere,15.157723709741802,12.684973529145836,13.345135119501782,g001_p000009_empty,0.0026866821572184563,0.0026866821572184563,True,0.25,0.0001434478908777237,False,0.25,0.0001434478908777237,False,,False,True
