sample_id,step,t,w_t,tau,probability_loss,probability_base_loss,probability_bce,probability_dice_loss,probability_dice_score,probability_soft_calibration_mae,loss_positive_scale,loss_negative_scale,roi_hard_core_probability_mean,roi_background_probability_mean,roi_soft_halo_probability_mean,roi_soft_halo_target_mean,probability_spatial_gradient_loss,roi_spatial_gradient_error_mean,roi_predicted_gradient_mean,roi_target_gradient_mean,roi_target_probability_mean,roi_soft_margin_mean,roi_entropy_mean,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_roi,hard_change_outside_roi,target_hard_voxels_before,target_hard_voxels_after,selected_target_recovered_after,alpha,spatial_gradient_weight,probability_loss_mode,guidance_scaling_mode,arm,source_seed
0,10,0.328125,0.3214394653031616,0.4028205488386443,1.2843399047851562,1.2843399047851562,0.3912990093231201,0.8930408954620361,0.10695909708738327,0.09805808216333389,1.0,1.0,0.06612968444824219,0.06575960665941238,0.06575960665941238,0.09242818504571915,0.0,0.0,0.0,0.0,0.06576941162347794,-0.11127270758152008,2.5110156536102295,0.0,0.0,1774.3590087890625,0.0,1774.3590087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4256477355957,1.5994468927383423,0.0,0,0,3180,0.0121307373046875,3180,0,12166,12048,358,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,11,0.359375,0.4422886902190013,0.3855110186860564,1.2868777513504028,1.2868777513504028,0.3933085799217224,0.8935691714286804,0.10643082857131958,0.09860476851463318,1.0,1.0,0.0661187469959259,0.06558343768119812,0.06558343768119812,0.09242818504571915,0.0,0.0,0.0,0.0,0.06559761613607407,-0.1180727556347847,2.4935953617095947,0.0,0.0,1772.5709228515625,0.0,1772.5709228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.36854553222656,1.640450358390808,0.0,0,0,3684,0.0140533447265625,3684,0,12048,11930,357,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,12,0.390625,0.5555702330196022,0.367377970678444,1.28990638256073,1.28990638256073,0.39571693539619446,0.8941894173622131,0.10581058263778687,0.09923522919416428,1.0,1.0,0.06610888242721558,0.06536491960287094,0.06536491960287094,0.09242818504571915,0.0,0.0,0.0,0.0,0.06538461893796921,-0.1261359304189682,2.472703218460083,0.0,0.0,1770.695556640625,0.0,1770.695556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30827713012695,1.6947987079620361,0.0,0,0,4349,0.016590118408203125,4349,0,11930,11764,361,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,13,0.421875,0.6593458151000688,0.3485960359806528,1.293545126914978,1.293545126914978,0.3986169397830963,0.8949281573295593,0.10507182776927948,0.0999554768204689,1.0,1.0,0.06609092652797699,0.06508370488882065,0.06508370488882065,0.09242818504571915,0.0,0.0,0.0,0.0,0.06511037796735764,-0.13573181629180908,2.4475901126861572,0.0,0.0,1769.729736328125,0.0,1769.729736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27592849731445,1.7637226581573486,0.0,0,0,5178,0.01975250244140625,5178,0,11764,11591,359,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,14,0.453125,0.7518398074789773,0.32934609489107236,1.2978956699371338,1.2978956699371338,0.4021093249320984,0.8957864046096802,0.10421362519264221,0.1007729172706604,1.0,1.0,0.06607910990715027,0.06472831219434738,0.06472831219434738,0.09242818504571915,0.0,0.0,0.0,0.0,0.06476408243179321,-0.14720651507377625,2.417285203933716,0.0,0.0,1768.8878173828125,0.0,1768.8878173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24646759033203,1.8591753244400024,0.0,0,0,6001,0.022891998291015625,6001,0,11591,11352,363,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,15,0.484375,0.8314696123025452,0.3098135348654836,1.3031342029571533,1.3031342029571533,0.40633976459503174,0.8967943787574768,0.1032056212425232,0.10169520974159241,1.0,1.0,0.06606821715831757,0.06427250057458878,0.06427250057458878,0.09242818504571915,0.0,0.0,0.0,0.0,0.06432005763053894,-0.1610264629125595,2.380516767501831,0.0,0.0,1769.0050048828125,0.0,1769.0050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24460983276367,2.0166473388671875,0.0,0,0,7289,0.027805328369140625,7289,0,11352,11125,362,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,16,0.515625,0.8968727415326884,0.2901864651345164,1.309460997581482,1.309460997581482,0.4114896357059479,0.8979713320732117,0.10202865302562714,0.10272473096847534,1.0,1.0,0.06606645882129669,0.06368336826562881,0.06368336826562881,0.09242818504571915,0.0,0.0,0.0,0.0,0.06374647468328476,-0.1778327375650406,2.335576057434082,0.0,0.0,1768.817138671875,0.0,1768.817138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23343276977539,2.156926155090332,0.0,0,0,8668,0.0330657958984375,8668,0,11125,10823,363,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,17,0.546875,0.9469301294951056,0.2706539051089276,1.3171875476837158,1.3171875476837158,0.4178266227245331,0.8993608951568604,0.10063908994197845,0.10386177897453308,1.0,1.0,0.06606552749872208,0.06290416419506073,0.06290416419506073,0.09242818504571915,0.0,0.0,0.0,0.0,0.06298788636922836,-0.1985502690076828,2.2801108360290527,0.0,0.0,1767.55517578125,0.0,1767.55517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.186851501464844,2.332045316696167,0.0,0,0,10409,0.039707183837890625,10409,0,10823,10464,353,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,18,0.578125,0.9807852804032304,0.2514039640193472,1.326701283454895,1.326701283454895,0.42569971084594727,0.9010015726089478,0.09899841994047165,0.10509702563285828,1.0,1.0,0.0660744160413742,0.061868149787187576,0.061868149787187576,0.09242818504571915,0.0,0.0,0.0,0.0,0.06197953596711159,-0.2244788259267807,2.210800886154175,0.0,0.0,1768.0736083984375,0.0,1768.0736083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1934928894043,2.5485970973968506,0.0,0,0,12274,0.04682159423828125,12274,0,10464,10029,353,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,19,0.609375,0.9978589232386035,0.232622029321556,1.3386443853378296,1.3386443853378296,0.43565651774406433,0.9029878377914429,0.09701213985681534,0.10642518103122711,1.0,1.0,0.066067174077034,0.060464199632406235,0.060464199632406235,0.09242818504571915,0.0,0.0,0.0,0.0,0.060612570494413376,-0.25745415687561035,2.122919797897339,0.0,0.0,1767.2569580078125,0.0,1767.2569580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.157955169677734,2.7562177181243896,0.0,0,0,14501,0.055316925048828125,14501,0,10029,9523,342,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,20,0.640625,0.9978589232386035,0.21448898131394362,1.3539631366729736,1.3539631366729736,0.448516309261322,0.9054468870162964,0.09455312788486481,0.10784586519002914,1.0,1.0,0.06601986289024353,0.0585603266954422,0.0585603266954422,0.09242818504571915,0.0,0.0,0.0,0.0,0.05875786021351814,-0.30006110668182373,2.009697914123535,0.0,0.0,1767.418212890625,0.0,1767.418212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.14946365356445,3.015062093734741,0.0,0,0,16516,0.0630035400390625,16516,0,9523,8902,347,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,21,0.671875,0.9807852804032304,0.19717945116135566,1.3741827011108398,1.3741827011108398,0.46560001373291016,0.9085826277732849,0.09141738712787628,0.10939683765172958,1.0,1.0,0.06587833166122437,0.05600632354617119,0.05600632354617119,0.09242818504571915,0.0,0.0,0.0,0.0,0.05626774951815605,-0.3556119501590729,1.8618043661117554,0.0,0.0,1769.093505859375,0.0,1769.093505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.184906005859375,3.3114919662475586,0.0,0,0,18236,0.0695648193359375,18236,0,8902,8255,344,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,22,0.703125,0.9469301294951057,0.18086013910151333,1.4018352031707764,1.4018352031707764,0.48913535475730896,0.912699818611145,0.08730021119117737,0.11115532368421555,1.0,1.0,0.06550052762031555,0.05263053625822067,0.05263053625822067,0.09242818504571915,0.0,0.0,0.0,0.0,0.05297136679291725,-0.4278138279914856,1.6675187349319458,0.0,0.0,1769.598388671875,0.0,1769.598388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17804718017578,3.6698520183563232,0.0,0,0,18445,0.07036209106445312,18445,0,8255,7628,344,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,23,0.734375,0.8968727415326884,0.16568820903059628,1.440725326538086,1.440725326538086,0.5226571559906006,0.9180681705474854,0.08193180710077286,0.11331792920827866,1.0,1.0,0.0647321566939354,0.04840855672955513,0.04840855672955513,0.09242818504571915,0.0,0.0,0.0,0.0,0.048840831965208054,-0.5190610289573669,1.4158642292022705,0.0,0.0,1771.1827392578125,0.0,1771.1827392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20186996459961,4.039423942565918,0.0,0,0,16952,0.064666748046875,16952,0,7628,7074,330,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,24,0.765625,0.8314696123025455,0.1518097749290082,1.4963233470916748,1.4963233470916748,0.5715553164482117,0.9247679710388184,0.07523202896118164,0.11615689098834991,1.0,1.0,0.06341109424829483,0.04362529143691063,0.04362529143691063,0.09242818504571915,0.0,0.0,0.0,0.0,0.044149257242679596,-0.6269165277481079,1.1050848960876465,0.0,0.0,1773.46826171875,0.0,1773.46826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23698806762695,4.511009693145752,0.0,0,0,12913,0.049259185791015625,12913,0,7074,6780,316,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,25,0.796875,0.7518398074789774,0.139358493703871,1.574662446975708,1.574662446975708,0.6425381898880005,0.9321243166923523,0.0678757056593895,0.11989950388669968,1.0,1.0,0.06171221286058426,0.03906561806797981,0.03906561806797981,0.09242818504571915,0.0,0.0,0.0,0.0,0.0396653451025486,-0.7386930584907532,0.7588587403297424,0.0,0.0,1777.7957763671875,0.0,1777.7957763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.32978820800781,5.009673118591309,0.0,0,0,7924,0.0302276611328125,7924,0,6780,6682,315,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,26,0.828125,0.659345815100069,0.12845427799994558,1.679429292678833,1.679429292678833,0.7406920194625854,0.9387372732162476,0.061262745410203934,0.12422442436218262,1.0,1.0,0.06022069230675697,0.03581913933157921,0.03581913933157921,0.09242818504571915,0.0,0.0,0.0,0.0,0.03646533936262131,-0.8321986198425293,0.43643635511398315,0.0,0.0,1782.3160400390625,0.0,1782.3160400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4141845703125,5.609462738037109,0.0,0,0,3939,0.015026092529296875,3939,0,6682,6734,309,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,27,0.859375,0.5555702330196022,0.11920214137531127,1.80763578414917,1.80763578414917,0.8641067147254944,0.9435290694236755,0.05647091194987297,0.12803304195404053,1.0,1.0,0.05925383046269417,0.034398045390844345,0.034398045390844345,0.09242818504571915,0.0,0.0,0.0,0.0,0.035056281834840775,-0.8896608352661133,0.20604664087295532,0.0,0.0,1786.8060302734375,0.0,1786.8060302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.47983169555664,6.311559677124023,0.0,0,0,1941,0.007404327392578125,1941,0,6734,6726,306,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,28,0.890625,0.4422886902190013,0.11169118696339586,1.9467633962631226,1.9467633962631226,1.000535488128662,0.9462279081344604,0.053772084414958954,0.1303694248199463,1.0,1.0,0.058859750628471375,0.034094762057065964,0.034094762057065964,0.09242818504571915,0.0,0.0,0.0,0.0,0.03475058451294899,-0.9148783683776855,0.0856642797589302,0.0,0.0,1793.170654296875,0.0,1793.170654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.59003448486328,7.060195446014404,0.0,0,0,954,0.00363922119140625,954,0,6726,6676,309,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,29,0.921875,0.32143946530316175,0.10599374936109118,2.077932834625244,2.077932834625244,1.1307138204574585,0.9472190141677856,0.05278097465634346,0.13128097355365753,1.0,1.0,0.058842867612838745,0.03385293483734131,0.03385293483734131,0.09242818504571915,0.0,0.0,0.0,0.0,0.034514714032411575,-0.9241388440132141,0.03715851157903671,0.0,0.0,1804.852783203125,0.0,1804.852783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.865257263183594,7.760112285614014,0.0,0,0,629,0.002399444580078125,629,0,6676,6587,307,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,30,0.953125,0.1950903220161286,0.10216469800704375,2.181818962097168,2.181818962097168,1.234135389328003,0.9476836323738098,0.05231636017560959,0.13144786655902863,1.0,1.0,0.0584757998585701,0.033383794128894806,0.033383794128894806,0.09242818504571915,0.0,0.0,0.0,0.0,0.034048281610012054,-0.9281277656555176,0.019723912701010704,0.0,0.0,1835.929443359375,0.0,1835.929443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74595260620117,8.457805633544922,0.0,0,0,478,0.00182342529296875,478,0,6587,6447,303,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
0,31,0.984375,0.06540312923014312,0.10024090875896552,2.2431414127349854,2.2431414127349854,1.295250654220581,0.9478908181190491,0.052109185606241226,0.13132810592651367,1.0,1.0,0.05800047144293785,0.032740768045186996,0.032740768045186996,0.09242818504571915,0.0,0.0,0.0,0.0,0.03340969234704971,-0.9307496547698975,0.012755108997225761,0.0,0.0,1985.346923828125,0.0,1985.346923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.254249572753906,9.855854988098145,0.0,0,0,410,0.00156402587890625,410,0,6447,6283,300,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,42
1,0,0.015625,0.0,0.49975909124103446,1.2739205360412598,1.2739205360412598,0.3832377791404724,0.8906827569007874,0.10931726545095444,0.09578429907560349,1.0,1.0,0.06637716293334961,0.06646303832530975,0.06646303832530975,0.09242818504571915,0.0,0.0,0.0,0.0,0.06646076589822769,-0.08381562680006027,2.578240394592285,0.0,0.0,1774.7833251953125,0.0,1774.7833251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.441104888916016,1.5214977264404297,1051.4927978515625,0,0,886,0.00337982177734375,886,0,12672,12632,343,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
1,1,0.046875,0.0,0.4978353019929562,1.2740848064422607,1.2740848064422607,0.3833807706832886,0.8907040357589722,0.10929598659276962,0.09580142050981522,1.0,1.0,0.06636388599872589,0.06639617681503296,0.06639617681503296,0.09242818504571915,0.0,0.0,0.0,0.0,0.06639531999826431,-0.08430124819278717,2.577259063720703,0.0,0.0,1773.35009765625,0.0,1773.35009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3942756652832,1.593459963798523,0.0,0,0,938,0.00357818603515625,938,0,12632,12572,342,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
1,2,0.078125,0.0,0.4940062506389088,1.2744066715240479,1.2744066715240479,0.3836490511894226,0.8907576203346252,0.10924240201711655,0.09585732966661453,1.0,1.0,0.06634991616010666,0.06632111221551895,0.06632111221551895,0.09242818504571915,0.0,0.0,0.0,0.0,0.06632187962532043,-0.08520852029323578,2.5752792358398438,0.0,0.0,1773.0833740234375,0.0,1773.0833740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3856201171875,1.6044344902038574,0.0,0,0,1058,0.00403594970703125,1058,0,12572,12510,338,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
1,3,0.109375,0.0,0.4883088130366042,1.2748634815216064,1.2748634815216064,0.3840399980545044,0.8908234238624573,0.10917655378580093,0.09595231711864471,1.0,1.0,0.06634868681430817,0.06623873114585876,0.06623873114585876,0.09242818504571915,0.0,0.0,0.0,0.0,0.06624164432287216,-0.08655253797769547,2.572251319885254,0.0,0.0,1772.2139892578125,0.0,1772.2139892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.357940673828125,1.6215736865997314,0.0,0,0,1221,0.004657745361328125,1221,0,12510,12447,338,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
1,4,0.140625,0.0,0.48079785862468866,1.2754616737365723,1.2754616737365723,0.38455796241760254,0.890903651714325,0.10909634828567505,0.09608842432498932,1.0,1.0,0.06636133044958115,0.06615123897790909,0.06615123897790909,0.09242818504571915,0.0,0.0,0.0,0.0,0.06615680456161499,-0.08835424482822418,2.568101406097412,0.0,0.0,1772.431396484375,0.0,1772.431396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.36452865600586,1.628780722618103,0.0,0,0,1299,0.004955291748046875,1299,0,12447,12384,338,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
1,5,0.171875,0.0,0.4715457220000544,1.276228427886963,1.276228427886963,0.38521918654441833,0.8910092711448669,0.10899072140455246,0.096269391477108,1.0,1.0,0.0663827434182167,0.06605690717697144,0.06605690717697144,0.09242818504571915,0.0,0.0,0.0,0.0,0.06606552749872208,-0.0906490907073021,2.5627243518829346,0.0,0.0,1772.7767333984375,0.0,1772.7767333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3753776550293,1.6268410682678223,0.0,0,0,1519,0.005794525146484375,1519,0,12384,12312,339,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
1,6,0.203125,0.0,0.460641506296129,1.277179479598999,1.277179479598999,0.38603878021240234,0.8911407589912415,0.10885924100875854,0.09649848192930222,1.0,1.0,0.06641534715890884,0.06595487147569656,0.06595487147569656,0.09242818504571915,0.0,0.0,0.0,0.0,0.06596706062555313,-0.09348189830780029,2.5559825897216797,0.0,0.0,1772.1727294921875,0.0,1772.1727294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.356597900390625,1.623326063156128,0.0,0,0,1730,0.00659942626953125,1730,0,12312,12241,341,0.0,0.0,calibrated_soft_bce_hard_dice_v2,reference_norm_relative_v2,FLOW_ONLY,142
