sample_id,class_id,truth_present,truth_volume,predicted_volume,volume_error,absolute_volume_error_fraction,iou,precision,recall,candidate_id,retrospective_only,used_for_ranking
23,9,True,2291,16959,14668,6.40244434744653,0.06589147286821706,0.07016923167639601,0.5194238323876037,candidate_000023,True,False
24,0,True,227085,212954,-14131,0.06222780016293458,0.9277719122240573,0.994468288926247,0.932584714974569,candidate_000024,True,False
24,9,True,2291,14647,12356,5.3932780445220425,0.07012888551933283,0.07578343688127262,0.4845045831514622,candidate_000024,True,False
25,0,True,227085,214640,-12445,0.05480326749895414,0.9336671934301937,0.9936917629519195,0.9392342074553581,candidate_000025,True,False
25,9,True,2291,12978,10687,4.664775207333042,0.06027359211165891,0.0668824163969795,0.37887385421213443,candidate_000025,True,False
26,0,True,227085,211578,-15507,0.06828720523152124,0.9216848468918386,0.9943992286532626,0.9264944844441508,candidate_000026,True,False
26,9,True,2291,14550,12259,5.350938454823221,0.06852357083941374,0.07422680412371134,0.4714098646879092,candidate_000026,True,False
27,0,True,227085,203592,-23493,0.1034546535438272,0.8886939819058102,0.9953632755707493,0.8923883127463285,candidate_000027,True,False
27,9,True,2291,21877,19586,8.549105194238324,0.05823627287853577,0.060794441651049046,0.5805325185508512,candidate_000027,True,False
28,0,True,227085,200968,-26117,0.11500979809322501,0.8766846420272699,0.9949992038533498,0.8805645463152564,candidate_000028,True,False
28,9,True,2291,23879,21588,9.422959406372764,0.05163753265019088,0.053812973742619036,0.5608904408555216,candidate_000028,True,False
29,0,True,227085,200823,-26262,0.11564832551687694,0.8790806334038872,0.9968280525637003,0.881546557456459,candidate_000029,True,False
29,9,True,2291,24862,22571,9.85202968136185,0.05843143369455056,0.060292816346231196,0.6542994325621999,candidate_000029,True,False
30,0,True,227085,208494,-18591,0.08186802298698725,0.9083835352362593,0.994436290732587,0.9130237576237973,candidate_000030,True,False
30,9,True,2291,16757,14466,6.314273243125273,0.06312440698777697,0.06749418153607448,0.4936708860759494,candidate_000030,True,False
31,0,True,227085,206764,-20321,0.08948631569676553,0.9009622041309929,0.9944816312317425,0.9054891340247044,candidate_000031,True,False
31,9,True,2291,20727,18436,8.047140986468792,0.05258825681360892,0.05548318618227433,0.501964207769533,candidate_000031,True,False
32,0,True,227085,215293,-11792,0.051927692273818174,0.9346117683073492,0.9926611640880103,0.941114560627078,candidate_000032,True,False
32,9,True,2291,10840,8549,3.7315582714971627,0.0572463768115942,0.06559040590405904,0.3103448275862069,candidate_000032,True,False
33,0,True,227085,211971,-15114,0.06655657573155427,0.9218152928971938,0.9935179812332819,0.927392826474668,candidate_000033,True,False
33,9,True,2291,15370,13079,5.708860759493671,0.05463991400931566,0.05953155497722837,0.39938891313836755,candidate_000033,True,False
34,0,True,227085,215300,-11785,0.0518968668119867,0.9378203162644005,0.9944031583836507,0.9427967501155955,candidate_000034,True,False
34,9,True,2291,12771,10480,4.574421649934527,0.07762753094369321,0.08495810821392216,0.473592317765168,candidate_000034,True,False
35,0,True,227085,206255,-20830,0.09172776713565405,0.9002556535390255,0.9953552641148093,0.9040535482308387,candidate_000035,True,False
35,9,True,2291,19855,17564,7.66652116979485,0.05966792669505718,0.06280533870561572,0.5443037974683544,candidate_000035,True,False
36,0,True,227085,213483,-13602,0.05989827597595614,0.9286868129703322,0.9937044167451272,0.9341832353524011,candidate_000036,True,False
36,9,True,2291,14838,12547,5.4766477520733305,0.05839100346020761,0.06368782854832188,0.4124836316019206,candidate_000036,True,False
37,0,True,227085,206198,-20887,0.09197877446771033,0.8977255307313954,0.9940251602828349,0.9025959442499505,candidate_000037,True,False
37,9,True,2291,21278,18987,8.287647315582715,0.04704575744113727,0.04976971519879688,0.4622435617634221,candidate_000037,True,False
38,0,True,227085,216233,-10852,0.04778827311359183,0.9408870014447703,0.9938723506587801,0.9463769073254508,candidate_000038,True,False
38,9,True,2291,9018,6727,2.936272370144042,0.09339650004834188,0.10711909514304724,0.4216499345264077,candidate_000038,True,False
39,0,True,227085,215539,-11546,0.050844397472312126,0.936653088369773,0.9931984466848227,0.9426998700926965,candidate_000039,True,False
39,9,True,2291,11674,9383,4.095591444783937,0.06262364936843708,0.07049854377248586,0.3592317765168049,candidate_000039,True,False
40,0,True,227085,214526,-12559,0.055305282163066696,0.9336083052012593,0.9939308055899985,0.9389611819362794,candidate_000040,True,False
40,9,True,2291,13225,10934,4.772588389349629,0.06808012666070076,0.07478260869565218,0.4316892186817983,candidate_000040,True,False
41,0,True,227085,206060,-21025,0.09258647642953079,0.8988842857455996,0.9950499854411337,0.9029218134178831,candidate_000041,True,False
41,9,True,2291,21437,19146,8.357049323439545,0.05626780626780627,0.05896347436674908,0.5517241379310345,candidate_000041,True,False
42,0,True,227085,204899,-22186,0.09769909945615078,0.8952485412187953,0.9958760169644557,0.89857982693705,candidate_000042,True,False
42,9,True,2291,22782,20491,8.944129201222173,0.06106644096487516,0.06333947853568607,0.6298559580969009,candidate_000042,True,False
43,0,True,227085,205843,-21242,0.09354206574630645,0.9007244149800238,0.996672221061683,0.9034414426316137,candidate_000043,True,False
43,9,True,2291,21045,18754,8.185945002182454,0.07390704095720202,0.07631266334046091,0.701003928415539,candidate_000043,True,False
44,0,True,227085,203063,-24022,0.10578417773080565,0.890353286544876,0.9977149948538139,0.8921725345135082,candidate_000044,True,False
44,9,True,2291,25049,22758,9.93365342645133,0.0699330802645482,0.0713401732604096,0.7800087298123091,candidate_000044,True,False
45,0,True,227085,209163,-17922,0.07892198956337936,0.9111973679022514,0.9943871526034719,0.9159081401237422,candidate_000045,True,False
45,9,True,2291,17303,15012,6.552597119161938,0.05753454231433506,0.061607813673929375,0.4652989960715845,candidate_000045,True,False
46,0,True,227085,201937,-25148,0.11074267344826827,0.8819643366306231,0.995642205242229,0.8853821256357751,candidate_000046,True,False
46,9,True,2291,24953,22662,9.891750327367962,0.05445678677865077,0.056386005690698515,0.6141422959406373,candidate_000046,True,False
47,0,True,227085,206526,-20559,0.09053438139903561,0.9004273223325225,0.9947706342058626,0.9047096902041086,candidate_000047,True,False
47,9,True,2291,21150,18859,8.231776516804889,0.05442850074220683,0.057210401891252954,0.5281536446966391,candidate_000047,True,False
48,0,True,227085,213629,-13456,0.059255344914899706,0.931727629358522,0.9950381268460743,0.9360767994363344,candidate_000048,True,False
48,9,True,2291,14357,12066,5.26669576604103,0.07767995857068877,0.08358292122309675,0.5237887385421214,candidate_000048,True,False
49,0,True,227085,214374,-12711,0.0559746350485501,0.9346030299179197,0.9948407922602555,0.9391549419820772,candidate_000049,True,False
49,9,True,2291,13575,11284,4.925360104757748,0.08064296417381828,0.08721915285451197,0.516804888694893,candidate_000049,True,False
50,0,True,227085,211009,-16076,0.07079287491467953,0.9180158486931396,0.9937206469866214,0.9233723055243631,candidate_000050,True,False
50,9,True,2291,15451,13160,5.7442164993452645,0.053938457882856124,0.05876642288525014,0.39633347883020514,candidate_000050,True,False
51,0,True,227085,206468,-20617,0.09078979236849638,0.9005729515993985,0.9950016467442897,0.9046656538300636,candidate_000051,True,False
51,9,True,2291,16971,14680,6.4076822348319515,0.06987336147522773,0.074126451004655,0.5491051942383238,candidate_000051,True,False
52,0,True,227085,209887,-17198,0.07573375608252417,0.9138745083611454,0.9941254103398496,0.9188365589977321,candidate_000052,True,False
52,9,True,2291,16235,13944,6.08642514185945,0.060446479679450486,0.06504465660609794,0.4609340899170668,candidate_000052,True,False
53,0,True,227085,212464,-14621,0.06438558249113768,0.9253384845179744,0.9942955041795316,0.9302772089746131,candidate_000053,True,False
53,9,True,2291,14081,11790,5.146224356176342,0.06838945445053511,0.07442653220651943,0.45744216499345264,candidate_000053,True,False
54,0,True,227085,210904,-16181,0.07125525684215162,0.9188162621571891,0.9944287448317718,0.9235704692075655,candidate_000054,True,False
54,9,True,2291,15138,12847,5.6075949367088604,0.06841169619322013,0.07372175980975029,0.48712352684417287,candidate_000054,True,False
55,0,True,227085,211442,-15643,0.06888609991853271,0.9202310265706829,0.9939132244303402,0.9254464187418808,candidate_000055,True,False
55,9,True,2291,14767,12476,5.445656918376255,0.06088687107407177,0.06629647186293763,0.42732431252728065,candidate_000055,True,False
56,0,True,227085,211434,-15651,0.06892132901776868,0.9203221271955754,0.9939839382502341,0.9254772442037122,candidate_000056,True,False
56,9,True,2291,15820,13529,5.905281536446966,0.059618534987128484,0.06441213653603034,0.44478393714535136,candidate_000056,True,False
57,0,True,227085,206831,-20254,0.08919127199066429,0.9009725751336195,0.9943190334137533,0.9056344540590527,candidate_000057,True,False
57,9,True,2291,19251,16960,7.402880838061981,0.053707689297593425,0.05703599812996728,0.47926669576604103,candidate_000057,True,False
58,0,True,227085,211458,-15627,0.06881564172006077,0.9199900179064748,0.9937387093418079,0.9253539423563863,candidate_000058,True,False
58,9,True,2291,16533,14242,6.216499345264077,0.05403438042443586,0.05836811226032783,0.4212134439109559,candidate_000058,True,False
59,0,True,227085,212267,-14818,0.06525309905982342,0.9265768610117169,0.9954632608931204,0.9305061981196469,candidate_000059,True,False
59,9,True,2291,16340,14049,6.132256656481886,0.07662525281710489,0.08115055079559363,0.5787865560890441,candidate_000059,True,False
60,0,True,227085,204072,-23013,0.10134090758966907,0.8912717351253663,0.9956534948449567,0.8947530660325429,candidate_000060,True,False
60,9,True,2291,21446,19155,8.360977738978612,0.06215321281546447,0.06476732257763686,0.6062854648625055,candidate_000060,True,False
61,0,True,227085,206672,-20413,0.08989145033797917,0.9011838650718165,0.9948420685917783,0.905414272188828,candidate_000061,True,False
61,9,True,2291,21615,19324,8.434744652989961,0.05396349528260295,0.05662734212352533,0.5342645133129638,candidate_000061,True,False
62,0,True,227085,211075,-16010,0.07050223484598278,0.920095356205384,0.9947317304275731,0.9246009203602176,candidate_000062,True,False
62,9,True,2291,15060,12769,5.573548668703623,0.07277111413379497,0.07815405046480743,0.5137494543867307,candidate_000062,True,False
63,0,True,227085,217829,-9256,0.04076006781601603,0.9473458454427676,0.9936326200827255,0.9531320871039478,candidate_000063,True,False
63,9,True,2291,9226,6935,3.0270624181580095,0.0841570177915843,0.0969000650336007,0.3902226102138804,candidate_000063,True,False
64,0,True,227085,210020,-17065,0.07514807230772619,0.9150357723363519,0.9944576706980287,0.9197260937534404,candidate_000064,True,False
64,9,True,2291,16222,13931,6.080750763858577,0.05758354755784062,0.06213783750462335,0.4399825403753819,candidate_000064,True,False
65,0,True,227085,217750,-9335,0.041107955170971225,0.9471875683957102,0.993731343283582,0.9528810797718916,candidate_000065,True,False
65,9,True,2291,11161,8870,3.8716717590571803,0.07324078506462423,0.08225069438222382,0.4006983849847228,candidate_000065,True,False
66,0,True,227085,213175,-13910,0.061254596296540946,0.9290950438390858,0.9946710449161487,0.9337428716119515,candidate_000066,True,False
66,9,True,2291,13302,11011,4.806198166739415,0.07999722953317634,0.08682904826341903,0.5041466608467918,candidate_000066,True,False
67,0,True,227085,210600,-16485,0.07259396261311843,0.9194858390857023,0.9955508072174739,0.9232798291388687,candidate_000067,True,False
67,9,True,2291,17898,15607,6.81230903535574,0.07097766696726963,0.07475695608447872,0.5840244434744652,candidate_000067,True,False
68,0,True,227085,200664,-26421,0.11634850386419182,0.8732493671883895,0.993715863333732,0.8780985093687386,candidate_000068,True,False
68,9,True,2291,22949,20658,9.017023134002619,0.03531728126666393,0.03751797463941784,0.3758184199039721,candidate_000068,True,False
69,0,True,227085,215112,-11973,0.05272475064403197,0.9376588435314532,0.9947608687567406,0.9423123500011009,candidate_000069,True,False
69,9,True,2291,11814,9523,4.1567001309471845,0.0897782585181179,0.0983578804807855,0.5072020951549542,candidate_000069,True,False
70,0,True,227085,213877,-13208,0.05816324283858467,0.9313755119024155,0.9942490309850989,0.9364202831538851,candidate_000070,True,False
70,9,True,2291,13891,11600,5.063291139240507,0.06988429752066115,0.07609243395003959,0.46137058053251856,candidate_000070,True,False
71,0,True,227085,210087,-16998,0.07485302860162495,0.9158077408498106,0.9947307544017479,0.9202721447915979,candidate_000071,True,False
71,9,True,2291,16384,14093,6.151462243561763,0.06738683127572016,0.07196044921875,0.5146224356176342,candidate_000071,True,False
72,0,True,227085,215576,-11509,0.050681462888345775,0.9361626747380023,0.9928424314394924,0.9425237245965167,candidate_000072,True,False
72,9,True,2291,11864,9573,4.178524661719773,0.055713007159904536,0.06296358732299392,0.32605848974247054,candidate_000072,True,False
73,0,True,227085,201869,-25216,0.111042120791774,0.8810719313093928,0.9952840703624628,0.8847656163991457,candidate_000073,True,False
73,9,True,2291,24029,21738,9.488432998690529,0.0512021726974998,0.053352199425693955,0.5595809690091663,candidate_000073,True,False
74,0,True,227085,209766,-17319,0.0762665962084682,0.9121134528264723,0.9934212408111897,0.9176563841733272,candidate_000074,True,False
74,9,True,2291,17838,15547,6.786119598428634,0.044577062791904515,0.04815562282767127,0.3749454386730685,candidate_000074,True,False
75,0,True,227085,203540,-23545,0.103683642688861,0.8874561145907754,0.9947627002063476,0.8916220798379462,candidate_000075,True,False
75,9,True,2291,22703,20412,8.909646442601485,0.05144924487821295,0.05386953266088182,0.533828022697512,candidate_000075,True,False
76,0,True,227085,214247,-12838,0.056533896998921106,0.9368304639191093,0.9963686772743608,0.940040073100381,candidate_000076,True,False
76,9,True,2291,14012,11721,5.11610650371017,0.10088459720440272,0.10662289466171852,0.6521169794849411,candidate_000076,True,False
77,0,True,227085,212703,-14382,0.0633331131514631,0.9272042068361087,0.9947579488770727,0.9317568311425237,candidate_000077,True,False
77,9,True,2291,14501,12210,5.329550414666085,0.07510083872206927,0.08089097303634232,0.5120034919249236,candidate_000077,True,False
78,0,True,227085,214188,-12897,0.056793711605786376,0.929635913626783,0.9925439333669487,0.9361736794592334,candidate_000078,True,False
78,9,True,2291,13019,10728,4.682671322566565,0.047410549360333856,0.0532298947691835,0.30248799650807506,candidate_000078,True,False
79,0,True,227085,206876,-20209,0.08899310830746196,0.9032792852851009,0.9955432239602467,0.9069467380055927,candidate_000079,True,False
79,9,True,2291,20574,18283,7.980357922304671,0.0626481386810429,0.06551958782929912,0.5883893496289829,candidate_000079,True,False
80,0,True,227085,209269,-17816,0.07845520399850277,0.9136570754448056,0.9955272878448312,0.9174229913908889,candidate_000080,True,False
80,9,True,2291,17441,15150,6.612832824094282,0.07349980958598552,0.07746115475030102,0.5896988214753383,candidate_000080,True,False
81,0,True,227085,214398,-12687,0.055868947750842196,0.9319312617331601,0.9933115047714998,0.9378162362111104,candidate_000081,True,False
81,9,True,2291,10485,8194,3.5766041030117854,0.07172217095881218,0.0815450643776824,0.3731994762112615,candidate_000081,True,False
82,0,True,227085,206946,-20139,0.08868485368914723,0.9015430313863625,0.994360847757386,0.9061761014598058,candidate_000082,True,False
82,9,True,2291,20507,18216,7.951113051069402,0.051810841983852364,0.05476178865753158,0.4901789611523352,candidate_000082,True,False
83,0,True,227085,213144,-13941,0.06139110905608032,0.9296271620306651,0.9950409113087866,0.9339542462073673,candidate_000083,True,False
83,9,True,2291,14581,12290,5.364469663902226,0.07828976800664664,0.08401344215074412,0.5347010039284156,candidate_000083,True,False
84,0,True,227085,211563,-15522,0.06835325979258867,0.9218801344204978,0.994545360010966,0.9265649426426228,candidate_000084,True,False
84,9,True,2291,14953,12662,5.526844172850284,0.06866633614278632,0.07409884304153012,0.4836316019205587,candidate_000084,True,False
85,0,True,227085,212433,-14652,0.06452209525067706,0.9241997057999439,0.9937344951113999,0.9296166633639387,candidate_000085,True,False
85,9,True,2291,15809,13518,5.900480139676997,0.056009334889148193,0.06072490353596053,0.41903099083369705,candidate_000085,True,False
86,0,True,227085,212527,-14558,0.06410815333465443,0.9253867311364552,0.9941701524982708,0.9304357399211749,candidate_000086,True,False
86,9,True,2291,14900,12609,5.50371017023134,0.05660725261216964,0.06181208053691275,0.40200785683107815,candidate_000086,True,False
87,0,True,227085,207321,-19764,0.08703348966246119,0.9058578874401138,0.9959145479715031,0.9092366294559306,candidate_000087,True,False
87,9,True,2291,19285,16994,7.417721518987341,0.07023809523809524,0.0734249416645061,0.6180707114797032,candidate_000087,True,False
88,0,True,227085,203112,-23973,0.10556839949798534,0.8856545484829623,0.9947959746346843,0.8897769557654622,candidate_000088,True,False
88,9,True,2291,21650,19359,8.450021824530772,0.054298044741941165,0.056951501154734414,0.5381929288520296,candidate_000088,True,False
89,0,True,227085,211078,-16007,0.0704890239337693,0.9202936342719404,0.9948360321776784,0.92471101129533,candidate_000089,True,False
89,9,True,2291,16298,14007,6.113924050632911,0.06864041391204369,0.07326052276352926,0.5211697948494107,candidate_000089,True,False
90,0,True,227085,209403,-17682,0.07786511658630028,0.9124834049712791,0.9945272990358305,0.9170883149481471,candidate_000090,True,False
90,9,True,2291,18052,15761,6.879528590135312,0.05964162933638921,0.06342787502769776,0.4997817546922741,candidate_000090,True,False
91,0,True,227085,215960,-11125,0.04899046612501927,0.9417745929480859,0.9949990739025746,0.946253605478125,candidate_000091,True,False
91,9,True,2291,11946,9655,4.214316892186818,0.0928840101328011,0.10128913443830571,0.5281536446966391,candidate_000091,True,False
92,0,True,227085,203777,-23308,0.10263998062399542,0.8893395717587009,0.9952693385416411,0.8931149129180703,candidate_000092,True,False
92,9,True,2291,21569,19278,8.41466608467918,0.05757723505163778,0.06022532338077797,0.5670013094718463,candidate_000092,True,False
93,0,True,227085,208359,-18726,0.08246251403659423,0.9077419156980693,0.9944038894408209,0.9124028447497633,candidate_000093,True,False
93,9,True,2291,18911,16620,7.254474028808381,0.05577133751618365,0.05922478980487547,0.4888694893059799,candidate_000093,True,False
94,0,True,227085,199335,-27750,0.12220093797476715,0.870369801786944,0.9954749542227908,0.8738269810863774,candidate_000094,True,False
94,9,True,2291,26989,24698,10.780445220427762,0.04927432359792152,0.05094668198154804,0.6001745962461807,candidate_000094,True,False
95,0,True,227085,208413,-18672,0.08222471761675143,0.9069007794027498,0.9937863760897833,0.9120725719444261,candidate_000095,True,False
95,9,True,2291,17970,15679,6.843736359668267,0.04990154420147166,0.05358931552587646,0.4203404626800524,candidate_000095,True,False
96,0,True,227085,210630,-16455,0.07246185349098355,0.9143534413008585,0.9925746569814367,0.9206508576083845,candidate_000096,True,False
96,9,True,2291,15073,12782,5.579223046704496,0.04313348552204734,0.04763484376036622,0.31340026189436926,candidate_000096,True,False
97,0,True,227085,209108,-17977,0.07916418962062664,0.9112829725703269,0.9945721827954932,0.9158376819252703,candidate_000097,True,False
97,9,True,2291,17668,15377,6.711916193801834,0.06147955113545711,0.06542902422458682,0.5045831514622435,candidate_000097,True,False
98,0,True,227085,205127,-21958,0.09669507012792566,0.8936567327660991,0.9943595918626021,0.8982099213950723,candidate_000098,True,False
98,9,True,2291,21941,19650,8.577040593627236,0.04664823773324119,0.04922291600200538,0.4714098646879092,candidate_000098,True,False
99,0,True,227085,209858,-17227,0.07586146156725455,0.9133955158521633,0.9939244632084553,0.918523900742013,candidate_000099,True,False
99,9,True,2291,15347,13056,5.69882147533828,0.055030506041392514,0.059946569362090314,0.4015713662156264,candidate_000099,True,False
100,0,True,227085,210561,-16524,0.07276570447189379,0.9190539041363192,0.995402757395719,0.922971574520554,candidate_000100,True,False
100,9,True,2291,17485,15194,6.63203841117416,0.07169565924239961,0.07566485559050615,0.5774770842426887,candidate_000100,True,False
101,0,True,227085,213475,-13610,0.05993350507519211,0.9308579643070019,0.9949268064176133,0.9352973556157386,candidate_000101,True,False
101,9,True,2291,12624,10333,4.510257529463116,0.08733688124225414,0.09489860583016477,0.5229157573112178,candidate_000101,True,False
102,0,True,227085,204225,-22860,0.10066715106678116,0.8906573969762457,0.9948977843065246,0.8947442587577339,candidate_000102,True,False
102,9,True,2291,23159,20868,9.10868616324749,0.051435653790539146,0.05375879787555594,0.5434308162374509,candidate_000102,True,False
103,0,True,227085,214998,-12087,0.053226765308144526,0.9347854629483746,0.9934557530767728,0.9405773168637295,candidate_000103,True,False
103,9,True,2291,10993,8702,3.7983413356612834,0.07042707493956486,0.07950513963431274,0.381492797904845,candidate_000103,True,False
104,0,True,227085,210436,-16649,0.0733161591474558,0.9146689422782373,0.9932283449599878,0.9204086575511372,candidate_000104,True,False
104,9,True,2291,16568,14277,6.231776516804889,0.04743126909191891,0.05154514727184935,0.37276298559580967,candidate_000104,True,False
105,0,True,227085,214539,-12546,0.055248034876808245,0.9318550662508038,0.9929336857168161,0.9380760508179756,candidate_000105,True,False
105,9,True,2291,13092,10801,4.7145351374945434,0.05298103908549524,0.05912007332722273,0.33784373635966825,candidate_000105,True,False
106,0,True,227085,210160,-16925,0.07453156307109672,0.914684451139409,0.9939141606395128,0.9198361846885528,candidate_000106,True,False
106,9,True,2291,15745,13454,5.872544740288084,0.05944548872180451,0.06427437281676723,0.441728502837189,candidate_000106,True,False
107,0,True,227085,210552,-16533,0.07280533720853424,0.9166527980940201,0.9940679737072077,0.9216945196732501,candidate_000107,True,False
107,9,True,2291,16774,14483,6.321693583587953,0.057462976315935436,0.06176225110289734,0.45220427760803145,candidate_000107,True,False
108,0,True,227085,198543,-28542,0.12568861879912807,0.864826498422713,0.9941826203895378,0.8692251799986789,candidate_000108,True,False
108,9,True,2291,27090,24799,10.824530772588389,0.03966737438075018,0.04138058324104836,0.4893059799214317,candidate_000108,True,False
109,0,True,227085,213816,-13269,0.058431864720258936,0.9300094114557115,0.9936393908781382,0.9355791884096264,candidate_000109,True,False
109,9,True,2291,13279,10988,4.796158882584025,0.05444941080861439,0.06054672791625875,0.3509384548232213,candidate_000109,True,False
110,0,True,227085,211786,-15299,0.06737124865138605,0.9225876261110697,0.9944000075547959,0.9274060373868815,candidate_000110,True,False
110,9,True,2291,16620,14329,6.254474028808381,0.06199809063851294,0.0664259927797834,0.4818856394587516,candidate_000110,True,False
111,0,True,227085,208824,-18261,0.08041482264350354,0.9120912380743502,0.9957380377734361,0.9156659400664949,candidate_000111,True,False
