candidate_id,candidate_index,source_seed,source_noise_sha256,hard_model_sha256,predicted_observation_sha256,condition_violations,global_accuracy,truth_present_mean_iou,label9_iou,label9_precision,label9_recall,label9_truth_voxels,label9_predicted_voxels,label9_absolute_volume_error_fraction,label9_centroid_distance_voxels,major_component_min_recall,major_component_mean_recall,body_recall,body_precision,matched_body_count,matched_body_center_error_mean,matched_body_relative_size_error_mean,target_tiny_component_mass_le_5,target_tiny_component_mass_fraction_le_5,target_top4_component_mass_fraction,target_top8_component_mass_fraction,target_components_ge_5,target_components_ge_10,target_components_ge_20,target_components_ge_100,target_component_1_voxels,target_component_2_voxels,target_component_3_voxels,target_component_4_voxels,target_component_5_voxels,target_component_6_voxels,target_component_7_voxels,target_component_8_voxels,retrospective_only,used_for_ranking,support_pass,support_conditions_exact,support_label9_iou,support_label9_precision,support_label9_recall,support_major_component_min_recall,support_major_component_mean_recall
candidate_000010,10,9321010,f4383df3596d119088247f0e666c291e26d6529a35810c4b11a67b49dc9a57ac,9347ddee8092224c4b5dd636fe9720b3f87b01f3e7e55cf1a30cacb05ed36736,e8978af3e9c7a7a3e1c1370cfa2176992cb35c4958fe73735bf0a876f2bf6cca,0,0.9152450561523438,0.48181191086769104,0.060678744577698396,0.06429459795598334,0.5189873417721519,2291,18493,7.072020951549542,7.692456245422363,0.0024096385542168677,0.42841473287321147,0.4,0.25,2,15.10715528079533,15.024182475411212,89,0.004812631806629535,0.980533174714757,0.9900502892986536,23,10,8,5,12553,4959,383,238,116,20,20,20,True,False,False,True,False,False,True,False,True
candidate_000011,11,9321011,b6668a2f9e746c181fa20fd1a89d3c7b89c4a38bb297325a3a39d8bb82f7453b,347ce50a1c5b3bac41b927f40452e49b01a83dd3d7f4d4db10b21cb5f0f2a5e2,14a0afdf1c75335ca11c21cf9291950f97d95869b1fe17bdf886c404536f3e41,0,0.9280471801757812,0.48993557691574097,0.06249653105400455,0.06681699501542844,0.49148843299869055,2291,16852,6.35573985159319,5.148759841918945,0.0,0.4113579623789409,0.2,0.16666666666666666,1,15.37679911164196,25.455516014234874,47,0.0027889864704486113,0.9922857821030144,0.9963802516021837,11,8,6,2,14895,1725,77,25,23,22,12,12,True,False,False,True,False,False,True,False,True
candidate_000012,12,9321012,5f9bdac3e54da2a9f5732e2f4b67dad9e84d862362f25f0becd0745522706237,b9da7721c98a6df9b155b4bab8a8290eecfef2f1c9c37d0c22309dfdd1c4e0bb,405c82df71c5ae79170c897cd6b1b851e3b7826a5c4ac6f09a5c0f2a48763354,0,0.9080047607421875,0.47862905263900757,0.06305114638447971,0.06553920894633118,0.624181580096028,2291,21819,8.523788738542121,8.277359008789062,0.0,0.538453327591959,0.2,0.2,1,22.17635569058841,36.345195729537366,47,0.00215408588844585,0.9912003299876254,0.9943168797836748,18,12,5,3,21015,450,107,55,26,18,13,11,True,False,False,True,False,False,True,False,True
candidate_000013,13,9321013,5af424d17936db3f37f1e21e60651f68d9b8f5ed8a94d7a8fa0041304c779f8a,0207bdeefda219b3997ead0761fc45f6d5efb398d29e1d61f10cf660c1849e3f,f368e2e34d7789e841cc0e801b7af9e14830af098497c32ce1f385cae2be20f9,0,0.9266433715820312,0.49263063073158264,0.06961744867313278,0.07275908202119996,0.6171977302487996,2291,19434,7.482758620689655,5.5586161613464355,0.0,0.5525132313731582,0.2,0.3333333333333333,1,21.872181539047894,36.8996062992126,28,0.0014407739014099,0.996861171143357,0.9987135947308841,7,7,3,1,19280,55,21,17,12,11,10,3,True,False,False,True,False,False,True,False,True
candidate_000014,14,9321014,a4f03e97648c44168229150507d356ca3742b195d37f17f585b4fdf4d230334b,ed2461d9db7689bfc8c457129daa6359a49baf185abab850528c9c954a462ce4,7965447f8b14b874efe0e37e8c32c72b9e831c1672fe4909b31d9796ec380dab,0,0.961273193359375,0.5169641375541687,0.07833006096930867,0.09307465618860511,0.33085988651243997,2291,8144,2.554779572239197,6.840022563934326,0.0,0.21993634974780407,0.4,0.2222222222222222,2,6.738816373236192,8.741923740696796,64,0.007858546168958742,0.9101178781925344,0.9759332023575639,17,15,9,7,4710,1744,495,463,230,140,122,44,True,False,False,True,False,False,True,False,False
candidate_000015,15,9321015,c504ccd65c4d4c4ada454e6ddd0b00b4e8d01ad12926c282cc7c08b0c1bd677d,9d56f4ed601b7b578913547b178d1d1d4beea6a5af6395ef6f71a8200cf33d77,1116d8db90d59f68c0e3946e166d101619adb40f501811a8fdb099415531c62b,0,0.9034614562988281,0.4736710786819458,0.058296343267808075,0.06063404124345952,0.6019205587079878,2291,22743,8.927106067219555,5.2580437660217285,0.0,0.5524836421704664,0.2,0.2,1,23.4988970462848,37.99803149606299,50,0.0021984786527722818,0.994371894648903,0.997141977751396,13,8,5,3,19838,1743,966,68,26,14,12,11,True,False,False,True,False,False,True,False,True
candidate_000016,16,9321016,99ec5f6e34870a5705cc3a29cb9527cf7fba0a72e4082d83d30b8304e68b83f7,379fc90b66604aeae32c7ac56bb1e456898f6ba65f62fa6241a09b5a1f5ab10e,2279782112b6336c54c1e8c3fb80bc52ff261ff58b42382125403cbac4bbced2,0,0.9564628601074219,0.5243661403656006,0.09874235214140041,0.10922079142776576,0.5072020951549542,2291,10639,3.6438236577913576,8.443979263305664,0.0,0.4034614047210627,0.4,0.2222222222222222,2,9.18174772610432,9.389679715302492,77,0.007237522323526647,0.941065889651283,0.9819531910893881,19,13,9,6,4389,3266,1224,1133,203,104,88,40,True,False,False,True,False,False,True,False,True
candidate_000017,17,9321017,23b74aa2cf169df6f94057ffd131403193b6356f3be18fa5ac46919803865699,407539ddaa848759dd8d4fcb7e8459c40459847116d8595412df4c180a5fb9d8,4ce95e26abdc84d6d5bef01b620159462f36c4f73531dd55143ce1c3f6d9e497,0,0.8728713989257812,0.4444379508495331,0.03482825954736067,0.036223198828072976,0.47490178961152335,2291,30036,12.110432125709297,12.281201362609863,0.02650602409638554,0.38656499508445424,0.2,1.0,1,25.601244496201318,57.89173228346457,44,0.0014649087761353043,0.9981355706485551,0.9988014382740711,7,3,1,1,29944,17,12,7,6,6,5,3,True,False,False,True,False,False,True,False,False
candidate_000018,18,9321018,ceb2b07e4effa5036d770326dbfb18fb1e111fdb9f95c456b1d867e1e4bf1155,8949aa6ea2e75749e00718d94ee8f656f6a2f1641eb9950628c2719456eec9f6,0485f9c84bf4e4a268e20590e89a0916e7359974068f7b062c3b286a9f587a5b,0,0.9429817199707031,0.5059049129486084,0.0772186507056824,0.08504923903312445,0.4561326931470973,2291,12287,4.3631601920558705,9.031737327575684,0.0,0.35793479160079666,0.6,0.5,3,6.946562077814718,8.036717705294881,22,0.0017905102954341987,0.925856596402702,0.9939773744608122,14,10,6,6,5459,4461,809,647,538,266,18,15,True,False,False,True,False,False,True,False,False
candidate_000019,19,9321019,742446e1c4a37e3ac2c900f47a07484b1157f7273c6512e26a0263cd96c442a1,926bf877af75c68010c633d3fbd316ed8f3177c7061ce0393862be1a6c4ad47c,7d1fd5f264b3c82b0257cdff58682573f75d9681506fd4409b8f56e8edb21654,0,0.9107704162597656,0.4817295968532562,0.06603454114459871,0.06913142567738668,0.5958096900916631,2291,19745,7.618507202095155,5.468212604522705,0.0,0.5164643710696611,0.4,0.3333333333333333,2,17.666134507422733,25.500337072591954,73,0.0036971385160800203,0.9858191947328437,0.9910863509749304,21,13,6,3,10585,8543,276,61,43,23,19,19,True,False,False,True,False,False,True,False,True
candidate_000020,20,9321020,eb62b52ef0b556ab14302260434f8c201655a36cf65bab697637a3c7854ee176,728456c707c803313b290482228cce4bd585595e5da6ae9676094fc61f214722,a94ec1123e25b4f51139c598a8ce84e30cda1bd84ad455dc0528cdf30bfdfb0f,0,0.9528160095214844,0.5204365849494934,0.09504355199260002,0.10348300461603022,0.5381929288520296,2291,11915,4.200785683107813,5.800820350646973,0.1293634496919918,0.45936237124296786,0.8,0.5714285714285714,4,8.030402759741,6.4330000999867165,63,0.005287452790600084,0.9361309274024339,0.9875786823331935,18,13,7,5,5473,3509,1146,1026,554,23,21,15,True,False,False,True,False,False,True,False,True
candidate_000021,21,9321021,89d25d84611540267073b1e76854a7e4fe86d2a492865fa3207b422c5def0e47,1c418982c02284dd9d273ccc7e6ab75d33db3f5db8b8824b0856781fc8178d8b,1fcc3b5e4c5ec9b45018693029bef13af71029982c8daf3b292a149749d28a9e,0,0.9365921020507812,0.49655795097351074,0.06589838278364957,0.07162629757785467,0.45176778699257963,2291,14450,5.307289393278045,9.554643630981445,0.0,0.3566216707339643,0.6,0.2727272727272727,3,5.652348196162386,6.8469829229842505,66,0.004567474048442907,0.9385467128027681,0.9813148788927336,20,16,11,7,6127,3355,2911,1169,250,206,102,60,True,False,False,True,False,False,True,False,False
candidate_000022,22,9321022,49922d143dbbbf2f44888dfa7854361075ffafbfb82fcf85a37f0dda7c1d2274,f6a58014054d1d421b07be17fd0a9cabe6cb729eab4e73ff578e7fdfd7245735,c4e681f81567858deb598a232654505356c2c3aea28401b603db5be7dc9d93a6,0,0.9550361633300781,0.5256114602088928,0.10284141185724117,0.11718574949585481,0.4565691837625491,2291,8926,2.896115233522479,8.392601013183594,0.0,0.3614896771842474,0.6,0.2727272727272727,3,6.55317106649339,6.008799361981961,79,0.008850548958099932,0.9064530584808425,0.9605646426170737,29,17,11,8,4095,2753,926,317,141,136,106,100,True,False,False,True,False,False,True,False,False
candidate_000023,23,9321023,01b0605f9d2a05ae996bb74f0e48af2e2de83b4a991990392d0d9d6517cc5860,4a388fe4b665a00380f7f27d2fa22340132d1d8496dca044179a12d44449b5eb,372a6a0ed8a05f7cfc83fb47f14f602139d6244d4d84e2629f21043547e5c9b7,0,0.9202766418457031,0.48715394735336304,0.06589147286821706,0.07016923167639601,0.5194238323876037,2291,16959,6.40244434744653,5.679596424102783,0.0,0.41662168767751734,0.2,0.25,1,18.179311585384976,31.165354330708663,69,0.004068636122412878,0.9917447962733652,0.9941034259095466,14,6,4,3,16367,281,129,42,14,10,9,7,True,False,False,True,False,False,True,False,True
candidate_000024,24,9321024,3e2d293d617618a8a68ca5c2c971434c044f088e878680f6b6cddeb5bd7f2ed0,84cab061a0f79699869115b7f2c624bc8a7ceefd5b7e702b9958b8c2eace949a,4e64f6402c210276b7cef42743741eb4022cd8c0b05f5e32f0abdc76e3ce4851,0,0.9370956420898438,0.49895042181015015,0.07012888551933283,0.07578343688127262,0.4845045831514622,2291,14647,5.3932780445220425,4.9338579177856445,0.012048192771084338,0.3783576284482267,0.6,0.25,3,13.768961420615746,7.057280703044115,46,0.0031405748617464326,0.9292005188775858,0.9767187820031406,20,14,12,8,10553,1951,736,370,257,234,104,101,True,False,False,True,False,False,True,False,False
candidate_000025,25,9321025,915da645c4845b31eca343a501868d8a16fbfd2e1c04e02b56fded4b6091242e,42d11932b71f6a3b8305bc6773d2178e1d9e5ee300c11c0cf1df850ece38b037,38051f134b6fa0851803060115c761ec9cf75807c93629741dddf4077ff8f616,0,0.9419326782226562,0.49697038531303406,0.06027359211165891,0.0668824163969795,0.37887385421213443,2291,12978,4.664775207333042,8.375385284423828,0.11033274956217162,0.289398021465004,0.8,0.36363636363636365,4,7.18760486648375,6.542123046258868,43,0.003313299429804284,0.9414393589150871,0.9853598397287717,19,15,11,7,7547,2795,1675,201,195,174,148,53,True,False,False,True,False,False,True,False,False
candidate_000026,26,9321026,b0e7b04a4ddfb68a11a93e9657b5f2b365c295f4bfa8da91c797dc0d68d99fb1,9d35a7f09482f691cbcb91004ef09ee750f9e7ca6b0c6243063b28d26af54a6d,b5bb72c7b94d9ab57546abe8c95c6301ce0236bb72530c2ff810f0dfdba2eea0,0,0.9317054748535156,0.49510422348976135,0.06852357083941374,0.07422680412371134,0.4714098646879092,2291,14550,5.350938454823221,5.6565117835998535,0.09650924024640657,0.397571408772651,0.2,0.2,1,20.541949412766215,26.77755905511811,97,0.006666666666666667,0.980893470790378,0.9857044673539519,24,11,5,1,14138,53,49,32,32,14,12,12,True,False,False,True,False,False,True,False,False
candidate_000027,27,9321027,9242f7e6e44d5aa32d43bfd59f767c32d7bf6d8367ba425f0456e0932c02439d,c02201bcb35f14be52e9da3d3a8c07eeedce85844a826ac22485967834133b08,5a47f8d32bee37268d122919abafdd388d425d6ac3a79eecfb04951434180687,0,0.9031143188476562,0.4734651446342468,0.05823627287853577,0.060794441651049046,0.5805325185508512,2291,21877,8.549105194238324,8.412878036499023,0.0,0.5095034682830888,0.2,0.3333333333333333,1,19.630868376617475,41.68700787401575,52,0.002376925538236504,0.995246148923527,0.9973488138227362,9,6,3,1,21712,22,21,18,15,14,9,8,True,False,False,True,False,False,True,False,True
candidate_000028,28,9321028,f97296a4ae21102a02f735c0cad5db03cb879c3af0737b76c2a311e4fd377dd5,02259e77e4fab790f73b0b58e1de63f63ed5c93138b2bbd5e68ef39bd446c262,916f1958b0498991bb5b4be4e5d78ccade04d88c115a9308d4120b8314efa4bf,0,0.8927001953125,0.46416109800338745,0.05163753265019088,0.053812973742619036,0.5608904408555216,2291,23879,9.422959406372764,7.725327491760254,0.0,0.45435604691680304,0.2,0.2,1,15.466694272663565,33.124015748031496,63,0.00263830143640856,0.9914150508815277,0.9942627413208258,18,9,5,3,17362,6055,207,50,22,17,15,14,True,False,False,True,False,False,True,False,True
candidate_000029,29,9321029,5775566dda19cffed31ebbf41060c3977eeb1d27c7c14ac566bd8578ebb2c567,1419b20f4bf25445d973a8b782f843e003767bc283e2fdc5afb3fe4b265300c1,14c6796ad98340156749d7ec85c5924c437e9b5923a2774f5fedc7152d210937,0,0.8943672180175781,0.4687560498714447,0.05843143369455056,0.060292816346231196,0.6542994325621999,2291,24862,9.85202968136185,9.533536911010742,0.28674698795180725,0.5857902202971028,0.2,0.16666666666666666,1,21.006814976353308,46.846456692913385,43,0.0017295470999919556,0.993041589574451,0.9966615718767597,12,10,6,3,24333,179,104,73,38,20,17,15,True,False,False,True,False,False,True,True,True
candidate_000030,30,9321030,18be0f41b930b17876391b378b81587314abc554543f5dcf582accf1b39963e4,e4d242ab684c20be9df62c63133b2e9a1c8e6cdd91fbe699ca9ee4d07225dd31,e83f2a2bd91a1561fb3538232bbeea26a17b9b875d82d11ccec987fa4de9dad2,0,0.9202308654785156,0.48575398325920105,0.06312440698777697,0.06749418153607448,0.4936708860759494,2291,16757,6.314273243125273,7.884065628051758,0.0,0.3975800542000731,0.2,0.09090909090909091,1,20.61946740232698,25.4251968503937,88,0.005251536671241869,0.9650892164468581,0.9855582741540848,23,14,11,5,13451,1933,430,358,173,67,56,47,True,False,False,True,False,False,True,False,False
candidate_000031,31,9321031,7db711e0d7e11c1609beff87b8a34bf078b4b084ed1fb1b5b41fb0a7506151b6,7e7d8b08b33353cbdf46f59995bcfb4ef84d9f59514a4c087d51f382b33e2aee,c6ed8cf859e44a2ff86a66fac0e6b61e228a91a153be0d122c909bc0d34df073,0,0.9137763977050781,0.47677525877952576,0.05258825681360892,0.05548318618227433,0.501964207769533,2291,20727,8.047140986468792,15.096986770629883,0.0,0.4050183430609708,0.4,0.25,2,14.503748543983505,20.65942185309028,46,0.002219327447290973,0.9851401553529213,0.9934867564046895,19,11,8,4,15881,3540,895,103,67,61,24,21,True,False,False,True,False,False,True,False,True
candidate_000032,32,9321032,394ea1358b64d7f39297141c2232d0c532930edc1f027ae313f0ae4d01561f4b,222c2b594bcf310954296d6f38e988911a43965512db7c6fc351092b9787fb05,2bfe7ffd8d1c15be3efad75e02067fea85a857b8ab65d93d6c34e8cf1dcfb16d,0,0.942962646484375,0.495929092168808,0.0572463768115942,0.06559040590405904,0.3103448275862069,2291,10840,3.7315582714971627,7.199878215789795,0.0,0.20904229913247313,0.4,0.16666666666666666,2,7.177681381421125,11.471348829683961,104,0.00959409594095941,0.9261070110701107,0.9645756457564576,29,16,12,6,4944,4110,576,409,213,102,55,47,True,False,False,True,False,False,True,False,False
candidate_000033,33,9321033,06b38e023d78c8090618e1704f07e898630f63c9bee865a258a8a15e55787c1d,6015abb9614ef398bdab7b47d03fca2122a190b95d73073f2e9e6c579443c0f0,54a2d9361618d5bc6bba940cc0c425acdf6592e95edc68b58d3a8867000018a7,0,0.931854248046875,0.48822760581970215,0.05463991400931566,0.05953155497722837,0.39938891313836755,2291,15370,5.708860759493671,7.375283241271973,0.0,0.3312989566112502,0.4,0.2222222222222222,2,11.74373369215102,19.50432801208068,63,0.004098893949251789,0.9785296031229668,0.9888093689004555,19,11,9,4,9664,4060,912,404,74,33,27,24,True,False,False,True,False,False,True,False,False
candidate_000034,34,9321034,f15a63fd89e3dfc9620a5f4533c21fb99f5456c05465a810e5216b1f15de6abb,1fd9b6c66efc3511b97d821b1c62d1f556bad01393d902db7f01821790075772,5ea1388895a159080c5f28ab262d7516e374d1a9fbeac90d50fb1045a3e5c630,0,0.9458465576171875,0.5077239274978638,0.07762753094369321,0.08495810821392216,0.473592317765168,2291,12771,4.574421649934527,5.778228282928467,0.008213552361396304,0.38501954322568166,0.2,0.2,1,21.05601811951413,20.944881889763778,49,0.0038368177903061623,0.9862970793203352,0.9952235533630882,11,6,5,4,11175,749,364,308,89,12,7,6,True,False,False,True,False,False,True,False,False
candidate_000035,35,9321035,21f756b58b0e994feda5add93b10b812c54f9c79ce7deeaf006474b889204116,2d0be41470a0027bf3ee7dc1beabac910334a2114716c91199aa021eb2a781cf,725683551da30e15bdb4320541b65ab47b4842937bf90c8f646879dbc149544a,0,0.91290283203125,0.4799618124961853,0.05966792669505718,0.06280533870561572,0.5443037974683544,2291,19855,7.66652116979485,6.950908184051514,0.03490759753593429,0.4833931035884174,0.2,0.125,1,18.951932338809392,37.25196850393701,107,0.0053890707630319815,0.9848400906572652,0.9893225887685722,26,12,8,1,19459,42,27,26,25,23,21,20,True,False,False,True,False,False,True,False,True
candidate_000036,36,9321036,760d40c93ffdd921e2890cd839c2ea24287daca7326ca9f9c2f4258bbf8cc66b,39d24f122efb24dcc7bd6bdeaa8940947992977024a8e6754d11176a40feaa58,258d46a86ff61ef76af161b9f34f68d6f55dc1da46edf22851513d494aa64864,0,0.9378509521484375,0.49353891611099243,0.05839100346020761,0.06368782854832188,0.4124836316019206,2291,14838,5.4766477520733305,6.635891437530518,0.007228915662650603,0.3066440903699741,0.4,0.2857142857142857,2,14.742582765479934,14.05357200601465,69,0.004650222401940962,0.985847149211484,0.9919126566922766,14,10,7,2,14416,106,77,29,27,23,22,18,True,False,False,True,False,False,True,False,False
candidate_000037,37,9321037,b3b2295a4fe2a25d9738d020d46effb943f326e1ef843d1cdc5d1dd2206fb142,a341de4596903d2b7d5baf59c67f54b58ef6c5675b06570433308f0fffe883bf,abf9d89f3ecb2508f87fe7dad614fdac3d14d4f67b8fad6ff63603fb532155c6,0,0.9109230041503906,0.4723856449127197,0.04704575744113727,0.04976971519879688,0.4622435617634221,2291,21278,8.287647315582715,8.33277702331543,0.0,0.3652998989488523,0.4,0.4,2,13.467869191408724,12.986416514414138,70,0.003289782874330294,0.9913995676285365,0.9951123225867092,12,10,5,4,13676,3953,3030,436,41,13,13,12,True,False,False,True,False,False,True,False,False
candidate_000038,38,9321038,9a54ee89dbe23b38a03fe70bf4a909ea1be2a76ec17baff45333fd20adf174ee,19ff7a2096c7e8bb1a1a11bc71ffbe1e0c4640b8e32ec97295d4e82a2dd0db87,679f2b3e1da09a495436620316bf63dda77bed77bc3efc5a0e209e76dbce1b3d,0,0.9484939575195312,0.5171417593955994,0.09339650004834188,0.10711909514304724,0.4216499345264077,2291,9018,2.936272370144042,4.256240367889404,0.0,0.3080109888993147,0.4,0.18181818181818182,2,3.474774760400244,6.596820731312695,80,0.008871146595697495,0.8853404302506099,0.9630738522954092,23,17,11,7,3735,2309,1571,369,242,227,154,78,True,False,False,True,False,False,True,False,False
candidate_000039,39,9321039,253317c2a5d56e93fffef6ac2d67e13860029d62e6ffdcf735610875bd5ec751,204fb9dedb94a3f3a37a0527363d6236c4b235c114027d3b56b3e2a00e750627,8861f0ebbd16f6d79d953e517567de12f716336ac5dd02383b398c23b2d03888,0,0.94476318359375,0.4996383786201477,0.06262364936843708,0.07049854377248586,0.3592317765168049,2291,11674,4.095591444783937,6.867267608642578,0.0,0.2478628290273425,0.8,0.36363636363636365,4,11.377852359348896,6.087133366186534,77,0.006595854034606818,0.9478327908172006,0.9788418708240535,21,16,11,6,4879,3498,1613,1075,146,103,62,51,True,False,False,True,False,False,True,False,False
