sample_id,truth_component_rank,truth_component_voxels,recovered_voxels,recall,candidate_id,retrospective_only,used_for_ranking
26,3,487,47,0.09650924024640657,candidate_000026,True,False
26,4,415,179,0.43132530120481927,candidate_000026,True,False
26,5,301,291,0.9667774086378738,candidate_000026,True,False
27,1,571,348,0.6094570928196147,candidate_000027,True,False
27,2,517,462,0.8936170212765957,candidate_000027,True,False
27,3,487,0,0.0,candidate_000027,True,False
27,4,415,222,0.5349397590361445,candidate_000027,True,False
27,5,301,298,0.9900332225913622,candidate_000027,True,False
28,1,571,472,0.8266199649737302,candidate_000028,True,False
28,2,517,511,0.988394584139265,candidate_000028,True,False
28,3,487,0,0.0,candidate_000028,True,False
28,4,415,1,0.0024096385542168677,candidate_000028,True,False
28,5,301,301,1.0,candidate_000028,True,False
29,1,571,342,0.5989492119089317,candidate_000029,True,False
29,2,517,469,0.90715667311412,candidate_000029,True,False
29,3,487,268,0.5503080082135524,candidate_000029,True,False
29,4,415,119,0.28674698795180725,candidate_000029,True,False
29,5,301,301,1.0,candidate_000029,True,False
30,1,571,295,0.5166374781085814,candidate_000030,True,False
30,2,517,509,0.9845261121856866,candidate_000030,True,False
30,3,487,0,0.0,candidate_000030,True,False
30,4,415,37,0.0891566265060241,candidate_000030,True,False
30,5,301,290,0.9634551495016611,candidate_000030,True,False
31,1,571,438,0.7670753064798599,candidate_000031,True,False
31,2,517,441,0.8529980657640233,candidate_000031,True,False
31,3,487,0,0.0,candidate_000031,True,False
31,4,415,0,0.0,candidate_000031,True,False
31,5,301,271,0.9003322259136213,candidate_000031,True,False
32,1,571,92,0.16112084063047286,candidate_000032,True,False
32,2,517,349,0.6750483558994197,candidate_000032,True,False
32,3,487,0,0.0,candidate_000032,True,False
32,4,415,0,0.0,candidate_000032,True,False
32,5,301,270,0.8970099667774086,candidate_000032,True,False
33,1,571,209,0.3660245183887916,candidate_000033,True,False
33,2,517,390,0.7543520309477756,candidate_000033,True,False
33,3,487,0,0.0,candidate_000033,True,False
33,4,415,85,0.20481927710843373,candidate_000033,True,False
33,5,301,231,0.7674418604651163,candidate_000033,True,False
34,1,571,396,0.6935201401050788,candidate_000034,True,False
34,2,517,411,0.7949709864603481,candidate_000034,True,False
34,3,487,4,0.008213552361396304,candidate_000034,True,False
34,4,415,18,0.043373493975903614,candidate_000034,True,False
34,5,301,256,0.8504983388704319,candidate_000034,True,False
35,1,571,336,0.5884413309982487,candidate_000035,True,False
35,2,517,422,0.816247582205029,candidate_000035,True,False
35,3,487,17,0.03490759753593429,candidate_000035,True,False
35,4,415,205,0.4939759036144578,candidate_000035,True,False
35,5,301,267,0.8870431893687708,candidate_000035,True,False
36,1,571,177,0.30998248686514884,candidate_000036,True,False
36,2,517,416,0.804642166344294,candidate_000036,True,False
36,3,487,51,0.10472279260780287,candidate_000036,True,False
36,4,415,3,0.007228915662650603,candidate_000036,True,False
36,5,301,298,0.9900332225913622,candidate_000036,True,False
37,1,571,261,0.45709281961471104,candidate_000037,True,False
37,2,517,517,1.0,candidate_000037,True,False
37,3,487,2,0.004106776180698152,candidate_000037,True,False
37,4,415,0,0.0,candidate_000037,True,False
37,5,301,279,0.9269102990033222,candidate_000037,True,False
38,1,571,307,0.5376532399299475,candidate_000038,True,False
38,2,517,359,0.6943907156673114,candidate_000038,True,False
38,3,487,0,0.0,candidate_000038,True,False
38,4,415,0,0.0,candidate_000038,True,False
38,5,301,300,0.9966777408637874,candidate_000038,True,False
39,1,571,110,0.19264448336252188,candidate_000039,True,False
39,2,517,408,0.7891682785299806,candidate_000039,True,False
39,3,487,0,0.0,candidate_000039,True,False
39,4,415,4,0.00963855421686747,candidate_000039,True,False
39,5,301,301,1.0,candidate_000039,True,False
40,1,571,128,0.22416812609457093,candidate_000040,True,False
40,2,517,482,0.9323017408123792,candidate_000040,True,False
40,3,487,10,0.02053388090349076,candidate_000040,True,False
40,4,415,68,0.163855421686747,candidate_000040,True,False
40,5,301,301,1.0,candidate_000040,True,False
41,1,571,351,0.6147110332749562,candidate_000041,True,False
41,2,517,517,1.0,candidate_000041,True,False
41,3,487,58,0.11909650924024641,candidate_000041,True,False
41,4,415,189,0.45542168674698796,candidate_000041,True,False
41,5,301,149,0.4950166112956811,candidate_000041,True,False
42,1,571,478,0.8371278458844134,candidate_000042,True,False
42,2,517,474,0.9168278529980658,candidate_000042,True,False
42,3,487,154,0.3162217659137577,candidate_000042,True,False
42,4,415,36,0.08674698795180723,candidate_000042,True,False
42,5,301,301,1.0,candidate_000042,True,False
43,1,571,482,0.8441330998248686,candidate_000043,True,False
43,2,517,458,0.8858800773694391,candidate_000043,True,False
43,3,487,292,0.5995893223819302,candidate_000043,True,False
43,4,415,73,0.17590361445783131,candidate_000043,True,False
43,5,301,301,1.0,candidate_000043,True,False
44,1,571,451,0.7898423817863398,candidate_000044,True,False
44,2,517,427,0.8259187620889749,candidate_000044,True,False
44,3,487,426,0.8747433264887063,candidate_000044,True,False
44,4,415,194,0.4674698795180723,candidate_000044,True,False
44,5,301,289,0.9601328903654485,candidate_000044,True,False
45,1,571,245,0.4290718038528897,candidate_000045,True,False
45,2,517,497,0.9613152804642167,candidate_000045,True,False
45,3,487,7,0.014373716632443531,candidate_000045,True,False
45,4,415,22,0.05301204819277108,candidate_000045,True,False
45,5,301,295,0.9800664451827242,candidate_000045,True,False
46,1,571,387,0.6777583187390543,candidate_000046,True,False
46,2,517,347,0.6711798839458414,candidate_000046,True,False
46,3,487,11,0.022587268993839837,candidate_000046,True,False
46,4,415,367,0.8843373493975903,candidate_000046,True,False
46,5,301,295,0.9800664451827242,candidate_000046,True,False
47,1,571,407,0.712784588441331,candidate_000047,True,False
47,2,517,457,0.8839458413926499,candidate_000047,True,False
47,3,487,0,0.0,candidate_000047,True,False
47,4,415,46,0.1108433734939759,candidate_000047,True,False
47,5,301,300,0.9966777408637874,candidate_000047,True,False
48,1,571,467,0.8178633975481612,candidate_000048,True,False
48,2,517,477,0.9226305609284333,candidate_000048,True,False
48,3,487,0,0.0,candidate_000048,True,False
48,4,415,0,0.0,candidate_000048,True,False
48,5,301,256,0.8504983388704319,candidate_000048,True,False
49,1,571,558,0.9772329246935202,candidate_000049,True,False
49,2,517,381,0.7369439071566731,candidate_000049,True,False
49,3,487,0,0.0,candidate_000049,True,False
49,4,415,3,0.007228915662650603,candidate_000049,True,False
49,5,301,242,0.8039867109634552,candidate_000049,True,False
50,1,571,136,0.2381786339754816,candidate_000050,True,False
50,2,517,348,0.6731141199226306,candidate_000050,True,False
50,3,487,68,0.13963039014373715,candidate_000050,True,False
50,4,415,55,0.13253012048192772,candidate_000050,True,False
50,5,301,301,1.0,candidate_000050,True,False
51,1,571,171,0.29947460595446584,candidate_000051,True,False
51,2,517,483,0.9342359767891683,candidate_000051,True,False
51,3,487,371,0.7618069815195072,candidate_000051,True,False
51,4,415,0,0.0,candidate_000051,True,False
51,5,301,233,0.7740863787375415,candidate_000051,True,False
52,1,571,295,0.5166374781085814,candidate_000052,True,False
52,2,517,504,0.9748549323017408,candidate_000052,True,False
52,3,487,3,0.006160164271047228,candidate_000052,True,False
52,4,415,0,0.0,candidate_000052,True,False
52,5,301,254,0.8438538205980066,candidate_000052,True,False
53,1,571,251,0.4395796847635727,candidate_000053,True,False
53,2,517,404,0.781431334622824,candidate_000053,True,False
53,3,487,99,0.2032854209445585,candidate_000053,True,False
53,4,415,0,0.0,candidate_000053,True,False
53,5,301,294,0.9767441860465116,candidate_000053,True,False
54,1,571,180,0.31523642732049034,candidate_000054,True,False
54,2,517,509,0.9845261121856866,candidate_000054,True,False
54,3,487,22,0.045174537987679675,candidate_000054,True,False
54,4,415,125,0.30120481927710846,candidate_000054,True,False
54,5,301,280,0.9302325581395349,candidate_000054,True,False
55,1,571,85,0.14886164623467601,candidate_000055,True,False
55,2,517,368,0.7117988394584139,candidate_000055,True,False
55,3,487,225,0.4620123203285421,candidate_000055,True,False
55,4,415,0,0.0,candidate_000055,True,False
55,5,301,301,1.0,candidate_000055,True,False
56,1,571,414,0.7250437828371279,candidate_000056,True,False
56,2,517,338,0.6537717601547389,candidate_000056,True,False
56,3,487,0,0.0,candidate_000056,True,False
56,4,415,0,0.0,candidate_000056,True,False
56,5,301,267,0.8870431893687708,candidate_000056,True,False
57,1,571,201,0.3520140105078809,candidate_000057,True,False
57,2,517,494,0.9555125725338491,candidate_000057,True,False
57,3,487,95,0.19507186858316222,candidate_000057,True,False
57,4,415,28,0.06746987951807229,candidate_000057,True,False
57,5,301,280,0.9302325581395349,candidate_000057,True,False
58,1,571,268,0.46935201401050786,candidate_000058,True,False
58,2,517,408,0.7891682785299806,candidate_000058,True,False
58,3,487,0,0.0,candidate_000058,True,False
58,4,415,0,0.0,candidate_000058,True,False
58,5,301,289,0.9601328903654485,candidate_000058,True,False
59,1,571,356,0.6234676007005254,candidate_000059,True,False
59,2,517,494,0.9555125725338491,candidate_000059,True,False
59,3,487,0,0.0,candidate_000059,True,False
59,4,415,175,0.42168674698795183,candidate_000059,True,False
59,5,301,301,1.0,candidate_000059,True,False
60,1,571,236,0.4133099824868651,candidate_000060,True,False
60,2,517,416,0.804642166344294,candidate_000060,True,False
60,3,487,336,0.6899383983572895,candidate_000060,True,False
60,4,415,104,0.25060240963855424,candidate_000060,True,False
60,5,301,297,0.9867109634551495,candidate_000060,True,False
61,1,571,443,0.7758318739054291,candidate_000061,True,False
61,2,517,480,0.9284332688588007,candidate_000061,True,False
61,3,487,0,0.0,candidate_000061,True,False
61,4,415,0,0.0,candidate_000061,True,False
61,5,301,301,1.0,candidate_000061,True,False
62,1,571,397,0.6952714535901926,candidate_000062,True,False
62,2,517,434,0.839458413926499,candidate_000062,True,False
62,3,487,0,0.0,candidate_000062,True,False
62,4,415,45,0.10843373493975904,candidate_000062,True,False
62,5,301,301,1.0,candidate_000062,True,False
63,1,571,355,0.6217162872154116,candidate_000063,True,False
63,2,517,229,0.44294003868471954,candidate_000063,True,False
63,3,487,13,0.026694045174537988,candidate_000063,True,False
63,4,415,0,0.0,candidate_000063,True,False
63,5,301,297,0.9867109634551495,candidate_000063,True,False
64,1,571,238,0.4168126094570928,candidate_000064,True,False
64,2,517,495,0.9574468085106383,candidate_000064,True,False
64,3,487,2,0.004106776180698152,candidate_000064,True,False
64,4,415,33,0.07951807228915662,candidate_000064,True,False
64,5,301,240,0.7973421926910299,candidate_000064,True,False
65,1,571,136,0.2381786339754816,candidate_000065,True,False
65,2,517,484,0.9361702127659575,candidate_000065,True,False
65,3,487,7,0.014373716632443531,candidate_000065,True,False
65,4,415,10,0.024096385542168676,candidate_000065,True,False
65,5,301,281,0.9335548172757475,candidate_000065,True,False
66,1,571,400,0.7005253940455342,candidate_000066,True,False
66,2,517,378,0.7311411992263056,candidate_000066,True,False
66,3,487,0,0.0,candidate_000066,True,False
66,4,415,159,0.38313253012048193,candidate_000066,True,False
66,5,301,218,0.7242524916943521,candidate_000066,True,False
67,1,571,446,0.7810858143607706,candidate_000067,True,False
67,2,517,461,0.8916827852998066,candidate_000067,True,False
67,3,487,149,0.3059548254620123,candidate_000067,True,False
67,4,415,0,0.0,candidate_000067,True,False
67,5,301,282,0.9368770764119602,candidate_000067,True,False
68,1,571,128,0.22416812609457093,candidate_000068,True,False
68,2,517,339,0.655705996131528,candidate_000068,True,False
68,3,487,19,0.039014373716632446,candidate_000068,True,False
68,4,415,88,0.21204819277108433,candidate_000068,True,False
68,5,301,287,0.9534883720930233,candidate_000068,True,False
69,1,571,404,0.7075306479859895,candidate_000069,True,False
69,2,517,468,0.9052224371373307,candidate_000069,True,False
69,3,487,0,0.0,candidate_000069,True,False
69,4,415,0,0.0,candidate_000069,True,False
69,5,301,290,0.9634551495016611,candidate_000069,True,False
70,1,571,200,0.3502626970227671,candidate_000070,True,False
70,2,517,329,0.6363636363636364,candidate_000070,True,False
70,3,487,48,0.09856262833675565,candidate_000070,True,False
70,4,415,224,0.5397590361445783,candidate_000070,True,False
70,5,301,256,0.8504983388704319,candidate_000070,True,False
71,1,571,312,0.5464098073555166,candidate_000071,True,False
71,2,517,422,0.816247582205029,candidate_000071,True,False
71,3,487,155,0.3182751540041068,candidate_000071,True,False
71,4,415,0,0.0,candidate_000071,True,False
71,5,301,290,0.9634551495016611,candidate_000071,True,False
72,1,571,254,0.4448336252189142,candidate_000072,True,False
72,2,517,280,0.5415860735009671,candidate_000072,True,False
72,3,487,0,0.0,candidate_000072,True,False
72,4,415,42,0.10120481927710843,candidate_000072,True,False
72,5,301,171,0.5681063122923588,candidate_000072,True,False
73,1,571,450,0.7880910683012259,candidate_000073,True,False
73,2,517,497,0.9613152804642167,candidate_000073,True,False
73,3,487,21,0.043121149897330596,candidate_000073,True,False
73,4,415,92,0.2216867469879518,candidate_000073,True,False
73,5,301,222,0.7375415282392026,candidate_000073,True,False
74,1,571,264,0.46234676007005254,candidate_000074,True,False
74,2,517,226,0.437137330754352,candidate_000074,True,False
74,3,487,7,0.014373716632443531,candidate_000074,True,False
74,4,415,61,0.14698795180722893,candidate_000074,True,False
74,5,301,301,1.0,candidate_000074,True,False
75,1,571,322,0.563922942206655,candidate_000075,True,False
75,2,517,473,0.9148936170212766,candidate_000075,True,False
75,3,487,126,0.2587268993839836,candidate_000075,True,False
75,4,415,1,0.0024096385542168677,candidate_000075,True,False
75,5,301,301,1.0,candidate_000075,True,False
76,1,571,528,0.9246935201401051,candidate_000076,True,False
76,2,517,438,0.8471953578336557,candidate_000076,True,False
76,3,487,236,0.48459958932238195,candidate_000076,True,False
76,4,415,0,0.0,candidate_000076,True,False
76,5,301,292,0.9700996677740864,candidate_000076,True,False
77,1,571,410,0.7180385288966725,candidate_000077,True,False
77,2,517,462,0.8936170212765957,candidate_000077,True,False
77,3,487,16,0.03285420944558522,candidate_000077,True,False
77,4,415,0,0.0,candidate_000077,True,False
77,5,301,285,0.946843853820598,candidate_000077,True,False
78,1,571,62,0.1085814360770578,candidate_000078,True,False
78,2,517,356,0.688588007736944,candidate_000078,True,False
78,3,487,0,0.0,candidate_000078,True,False
78,4,415,0,0.0,candidate_000078,True,False
78,5,301,275,0.9136212624584718,candidate_000078,True,False
79,1,571,497,0.8704028021015762,candidate_000079,True,False
79,2,517,262,0.5067698259187621,candidate_000079,True,False
79,3,487,0,0.0,candidate_000079,True,False
79,4,415,288,0.6939759036144578,candidate_000079,True,False
79,5,301,301,1.0,candidate_000079,True,False
80,1,571,502,0.8791593695271454,candidate_000080,True,False
80,2,517,479,0.9264990328820116,candidate_000080,True,False
80,3,487,61,0.12525667351129363,candidate_000080,True,False
80,4,415,20,0.04819277108433735,candidate_000080,True,False
80,5,301,289,0.9601328903654485,candidate_000080,True,False
81,1,571,249,0.436077057793345,candidate_000081,True,False
81,2,517,313,0.6054158607350096,candidate_000081,True,False
81,3,487,0,0.0,candidate_000081,True,False
81,4,415,0,0.0,candidate_000081,True,False
81,5,301,293,0.973421926910299,candidate_000081,True,False
82,1,571,322,0.563922942206655,candidate_000082,True,False
82,2,517,517,1.0,candidate_000082,True,False
82,3,487,0,0.0,candidate_000082,True,False
82,4,415,0,0.0,candidate_000082,True,False
82,5,301,284,0.9435215946843853,candidate_000082,True,False
83,1,571,464,0.8126094570928196,candidate_000083,True,False
83,2,517,472,0.9129593810444874,candidate_000083,True,False
83,3,487,0,0.0,candidate_000083,True,False
83,4,415,10,0.024096385542168676,candidate_000083,True,False
83,5,301,279,0.9269102990033222,candidate_000083,True,False
84,1,571,455,0.7968476357267951,candidate_000084,True,False
84,2,517,369,0.7137330754352031,candidate_000084,True,False
84,3,487,0,0.0,candidate_000084,True,False
84,4,415,92,0.2216867469879518,candidate_000084,True,False
84,5,301,192,0.6378737541528239,candidate_000084,True,False
85,1,571,223,0.3905429071803853,candidate_000085,True,False
85,2,517,439,0.8491295938104448,candidate_000085,True,False
85,3,487,0,0.0,candidate_000085,True,False
85,4,415,0,0.0,candidate_000085,True,False
85,5,301,298,0.9900332225913622,candidate_000085,True,False
86,1,571,210,0.36777583187390545,candidate_000086,True,False
86,2,517,418,0.8085106382978723,candidate_000086,True,False
86,3,487,0,0.0,candidate_000086,True,False
86,4,415,69,0.16626506024096385,candidate_000086,True,False
86,5,301,224,0.7441860465116279,candidate_000086,True,False
87,1,571,569,0.9964973730297724,candidate_000087,True,False
87,2,517,371,0.7176015473887815,candidate_000087,True,False
87,3,487,189,0.38809034907597534,candidate_000087,True,False
87,4,415,0,0.0,candidate_000087,True,False
87,5,301,287,0.9534883720930233,candidate_000087,True,False
88,1,571,421,0.7373029772329247,candidate_000088,True,False
88,2,517,511,0.988394584139265,candidate_000088,True,False
88,3,487,39,0.08008213552361396,candidate_000088,True,False
88,4,415,0,0.0,candidate_000088,True,False
88,5,301,262,0.8704318936877077,candidate_000088,True,False
89,1,571,481,0.8423817863397548,candidate_000089,True,False
89,2,517,314,0.6073500967117988,candidate_000089,True,False
89,3,487,0,0.0,candidate_000089,True,False
89,4,415,109,0.26265060240963856,candidate_000089,True,False
89,5,301,290,0.9634551495016611,candidate_000089,True,False
90,1,571,369,0.6462346760070052,candidate_000090,True,False
90,2,517,477,0.9226305609284333,candidate_000090,True,False
90,3,487,1,0.002053388090349076,candidate_000090,True,False
90,4,415,0,0.0,candidate_000090,True,False
90,5,301,298,0.9900332225913622,candidate_000090,True,False
91,1,571,432,0.7565674255691769,candidate_000091,True,False
91,2,517,398,0.769825918762089,candidate_000091,True,False
91,3,487,0,0.0,candidate_000091,True,False
91,4,415,92,0.2216867469879518,candidate_000091,True,False
91,5,301,288,0.9568106312292359,candidate_000091,True,False
92,1,571,396,0.6935201401050788,candidate_000092,True,False
92,2,517,429,0.8297872340425532,candidate_000092,True,False
92,3,487,89,0.18275154004106775,candidate_000092,True,False
92,4,415,90,0.21686746987951808,candidate_000092,True,False
92,5,301,295,0.9800664451827242,candidate_000092,True,False
93,1,571,445,0.7793345008756567,candidate_000093,True,False
93,2,517,304,0.5880077369439072,candidate_000093,True,False
93,3,487,95,0.19507186858316222,candidate_000093,True,False
93,4,415,15,0.03614457831325301,candidate_000093,True,False
93,5,301,261,0.867109634551495,candidate_000093,True,False
94,1,571,444,0.7775831873905429,candidate_000094,True,False
94,2,517,422,0.816247582205029,candidate_000094,True,False
94,3,487,6,0.012320328542094456,candidate_000094,True,False
94,4,415,216,0.5204819277108433,candidate_000094,True,False
94,5,301,287,0.9534883720930233,candidate_000094,True,False
95,1,571,120,0.21015761821366025,candidate_000095,True,False
95,2,517,493,0.9535783365570599,candidate_000095,True,False
95,3,487,0,0.0,candidate_000095,True,False
95,4,415,61,0.14698795180722893,candidate_000095,True,False
95,5,301,289,0.9601328903654485,candidate_000095,True,False
96,1,571,206,0.3607705779334501,candidate_000096,True,False
96,2,517,225,0.43520309477756286,candidate_000096,True,False
96,3,487,0,0.0,candidate_000096,True,False
96,4,415,40,0.0963855421686747,candidate_000096,True,False
96,5,301,247,0.8205980066445183,candidate_000096,True,False
97,1,571,297,0.5201401050788091,candidate_000097,True,False
97,2,517,438,0.8471953578336557,candidate_000097,True,False
97,3,487,133,0.2731006160164271,candidate_000097,True,False
97,4,415,0,0.0,candidate_000097,True,False
97,5,301,288,0.9568106312292359,candidate_000097,True,False
98,1,571,282,0.4938704028021016,candidate_000098,True,False
98,2,517,440,0.851063829787234,candidate_000098,True,False
98,3,487,57,0.11704312114989733,candidate_000098,True,False
98,4,415,0,0.0,candidate_000098,True,False
98,5,301,301,1.0,candidate_000098,True,False
99,1,571,212,0.3712784588441331,candidate_000099,True,False
99,2,517,403,0.7794970986460348,candidate_000099,True,False
99,3,487,6,0.012320328542094456,candidate_000099,True,False
99,4,415,5,0.012048192771084338,candidate_000099,True,False
99,5,301,294,0.9767441860465116,candidate_000099,True,False
100,1,571,537,0.9404553415061296,candidate_000100,True,False
100,2,517,425,0.8220502901353965,candidate_000100,True,False
100,3,487,0,0.0,candidate_000100,True,False
100,4,415,62,0.1493975903614458,candidate_000100,True,False
100,5,301,299,0.9933554817275747,candidate_000100,True,False
101,1,571,417,0.7302977232924693,candidate_000101,True,False
101,2,517,461,0.8916827852998066,candidate_000101,True,False
101,3,487,8,0.01642710472279261,candidate_000101,True,False
101,4,415,19,0.04578313253012048,candidate_000101,True,False
101,5,301,293,0.973421926910299,candidate_000101,True,False
102,1,571,135,0.23642732049036777,candidate_000102,True,False
102,2,517,380,0.7350096711798839,candidate_000102,True,False
102,3,487,254,0.5215605749486653,candidate_000102,True,False
102,4,415,193,0.4650602409638554,candidate_000102,True,False
