role,sample_id,paired_by_seed,selection_score,reason,baseline_geo_misfit,guided_geo_misfit,baseline_voxel_accuracy,guided_voxel_accuracy,baseline_mean_iou,guided_mean_iou,baseline_borehole_consistency,guided_borehole_consistency,baseline_target_iou,guided_target_iou,baseline_target_recall,guided_target_recall,baseline_centroid_distance,guided_centroid_distance
best_guided_geo,6,True,-0.6505115628242493,lowest guided lightweight gravity-proxy misfit among paired samples,0.9139609336853027,0.6505115628242493,0.6856613159179688,0.6855392456054688,0.20340612530708313,0.20336772501468658,0.9995768070220947,0.9961912631988525,0.07065029442310333,0.07108350843191147,0.07918968796730042,0.07986817508935928,19.995317459106445,19.656225204467773
max_geo_improvement_preserve_geology,8,True,0.40048015117645264,"largest paired proxy-misfit improvement while preserving voxel_accuracy, mean_iou, and borehole_consistency within tolerance",1.7169530391693115,1.3164728879928589,0.6618919372558594,0.6619415283203125,0.19436563551425934,0.19438031315803528,1.0,0.9961912631988525,0.06182430312037468,0.06267190724611282,0.09256567060947418,0.09275951981544495,25.007646560668945,24.74469757080078
representative_guided,6,True,-0.7360562188923359,high-quality guided representative balancing target metrics and proxy misfit,0.9139609336853027,0.6505115628242493,0.6856613159179688,0.6855392456054688,0.20340612530708313,0.20336772501468658,0.9995768070220947,0.9961912631988525,0.07065029442310333,0.07108350843191147,0.07918968796730042,0.07986817508935928,19.995317459106445,19.656225204467773
best_target_improvement,2,True,0.0013128966093063354,largest paired target_iou improvement,1.247504472732544,0.9822313785552979,0.6891555786132812,0.6891746520996094,0.20729967951774597,0.20732183754444122,0.9987304210662842,0.9961912631988525,0.12226328998804092,0.12357618659734726,0.1667151302099228,0.1671997606754303,19.75537109375,19.45808219909668
failure_case,8,True,2.253800980746746,guided sample with relatively weak combined proxy/target result for honest failure-mode display,1.7169530391693115,1.3164728879928589,0.6618919372558594,0.6619415283203125,0.19436563551425934,0.19438031315803528,1.0,0.9961912631988525,0.06182430312037468,0.06267190724611282,0.09256567060947418,0.09275951981544495,25.007646560668945,24.74469757080078
