state,step,layer,left,right,cosine,left_norm,right_norm,norm_ratio_left_over_right,voxelwise_correlation
base_step_16,16,clipped_negative_gradient,zero,shuffled_xy,0.937536233828823,2.5191406227690605e-05,2.696019617834656e-05,0.9343925415469869,0.9375362338069124
base_step_16,16,applied_physics_velocity,correct,zero,0.9453191047281342,1914.831531895745,1914.7897740177532,1.000021808074473,0.9453191049162915
base_step_16,16,applied_physics_velocity,correct,shuffled_xy,0.8877510643114935,1914.831531895745,1914.839699372701,0.9999957346419344,0.887751064625934
base_step_16,16,applied_physics_velocity,zero,shuffled_xy,0.9375362338453831,1914.7897740177532,1914.839699372701,0.9999739271360604,0.937536233823472
base_step_16,16,euler_state_delta,correct,zero,0.9453191047281342,59.83848537174203,59.83718043805479,1.000021808074473,0.9453191049162915
base_step_16,16,euler_state_delta,correct,shuffled_xy,0.8877510643114935,59.83848537174203,59.83874060539691,0.9999957346419344,0.887751064625934
base_step_16,16,euler_state_delta,zero,shuffled_xy,0.9375362338453831,59.83718043805479,59.83874060539691,0.9999739271360604,0.937536233823472
base_step_16,16,raw_negative_gradient_hidden_roi,correct,zero,0.5492305625678486,3.227093077375937e-06,1.907985279173478e-06,1.6913616224407584,0.5492310443157032
base_step_16,16,raw_negative_gradient_hidden_roi,correct,shuffled_xy,0.5636599325993518,3.227093077375937e-06,1.945207683451028e-06,1.6589966741498228,0.5636616204058039
base_step_16,16,raw_negative_gradient_hidden_roi,zero,shuffled_xy,0.9773276466813458,1.907985279173478e-06,1.945207683451028e-06,0.9808645603272999,0.9773277691641927
base_step_16,16,raw_negative_gradient_outside_hidden_roi,correct,zero,0.9499781630056715,2.6462573847028735e-05,2.5119047352616424e-05,1.053486363378043,0.9499781629719402
base_step_16,16,raw_negative_gradient_outside_hidden_roi,correct,shuffled_xy,0.8916923466039013,2.6462573847028735e-05,2.688993017921719e-05,0.9841071981466597,0.8916923465693231
base_step_16,16,raw_negative_gradient_outside_hidden_roi,zero,shuffled_xy,0.9373236926943874,2.5119047352616424e-05,2.688993017921719e-05,0.9341432716709152,0.9373236926599304
base_step_20,20,raw_negative_gradient,correct,zero,0.9654750077331749,8.893050205265533e-05,8.576299731247824e-05,1.0369332327394791,0.965475006730346
base_step_20,20,raw_negative_gradient,correct,shuffled_xy,0.9297335925412039,8.893050205265533e-05,8.948429847007411e-05,0.9938112448006285,0.9297335921784335
base_step_20,20,raw_negative_gradient,zero,shuffled_xy,0.9620104742332177,8.576299731247824e-05,8.948429847007411e-05,0.9584139204171068,0.9620104742500378
base_step_20,20,clipped_negative_gradient,correct,zero,0.9654750077331749,8.893050205265533e-05,8.576299731247824e-05,1.0369332327394791,0.965475006730346
base_step_20,20,clipped_negative_gradient,correct,shuffled_xy,0.9297335925412039,8.893050205265533e-05,8.948429847007411e-05,0.9938112448006285,0.9297335921784335
base_step_20,20,clipped_negative_gradient,zero,shuffled_xy,0.9620104742332177,8.576299731247824e-05,8.948429847007411e-05,0.9584139204171068,0.9620104742500378
base_step_20,20,applied_physics_velocity,correct,zero,0.9654750077135578,1914.407248139849,1914.3992147594126,1.0000041962932154,0.9654750067107283
base_step_20,20,applied_physics_velocity,correct,shuffled_xy,0.9297335926120524,1914.407248139849,1914.4084555384725,0.9999993693098147,0.9297335922492813
base_step_20,20,applied_physics_velocity,zero,shuffled_xy,0.9620104742888894,1914.3992147594126,1914.4084555384725,0.9999951730368547,0.9620104743057104
base_step_20,20,euler_state_delta,correct,zero,0.9654750077135578,59.82522650437028,59.824975461231645,1.0000041962932154,0.9654750067107283
base_step_20,20,euler_state_delta,correct,shuffled_xy,0.9297335926120524,59.82522650437028,59.825264235577265,0.9999993693098147,0.9297335922492813
base_step_20,20,euler_state_delta,zero,shuffled_xy,0.9620104742888894,59.824975461231645,59.825264235577265,0.9999951730368547,0.9620104743057104
base_step_20,20,raw_negative_gradient_hidden_roi,correct,zero,0.6212873605037765,9.740520150876962e-06,6.392724115659064e-06,1.5236884893902158,0.6212882179490042
base_step_20,20,raw_negative_gradient_hidden_roi,correct,shuffled_xy,0.6267417956620017,9.740520150876962e-06,6.451281468570929e-06,1.5098581883817042,0.6267438026483434
base_step_20,20,raw_negative_gradient_hidden_roi,zero,shuffled_xy,0.9922565487266801,6.392724115659064e-06,6.451281468570929e-06,0.9909231439990424,0.9922566977442384
base_step_20,20,raw_negative_gradient_outside_hidden_roi,correct,zero,0.9689112966112424,8.839545498795566e-05,8.552441047093643e-05,1.0335698837467566,0.9689112957485491
base_step_20,20,raw_negative_gradient_outside_hidden_roi,correct,shuffled_xy,0.9328095004090231,8.839545498795566e-05,8.925144615127859e-05,0.9904092179988653,0.9328094995450583
base_step_20,20,raw_negative_gradient_outside_hidden_roi,zero,shuffled_xy,0.9618499654582214,8.552441047093643e-05,8.925144615127859e-05,0.9582411732127574,0.9618499653582343
base_step_24,24,raw_negative_gradient,correct,zero,0.9818571550608897,0.0002847598504184155,0.0002790502738094049,1.02046074541002,0.981857155923976
base_step_24,24,raw_negative_gradient,correct,shuffled_xy,0.9680608715529578,0.0002847598504184155,0.00028194665087277277,1.0099777725216257,0.9680608722456651
base_step_24,24,raw_negative_gradient,zero,shuffled_xy,0.9853060826767889,0.0002790502738094049,0.00028194665087277277,0.9897272159310918,0.9853060825739789
base_step_24,24,clipped_negative_gradient,correct,zero,0.9818571550608897,0.0002847598504184155,0.0002790502738094049,1.02046074541002,0.981857155923976
base_step_24,24,clipped_negative_gradient,correct,shuffled_xy,0.9680608715529578,0.0002847598504184155,0.00028194665087277277,1.0099777725216257,0.9680608722456651
base_step_24,24,clipped_negative_gradient,zero,shuffled_xy,0.9853060826767889,0.0002790502738094049,0.00028194665087277277,0.9897272159310918,0.9853060825739789
base_step_24,24,applied_physics_velocity,correct,zero,0.9818571551458788,1912.563974246831,1912.5626870315853,1.000000673031663,0.9818571560089641
base_step_24,24,applied_physics_velocity,correct,shuffled_xy,0.9680608716109729,1912.563974246831,1912.563343182452,1.0000003299573745,0.9680608723036807
base_step_24,24,applied_physics_velocity,zero,shuffled_xy,0.9853060826242922,1912.5626870315853,1912.563343182452,0.9999996569259423,0.9853060825214823
base_step_24,24,euler_state_delta,correct,zero,0.9818571551458788,59.76762419521347,59.76758396973704,1.000000673031663,0.9818571560089641
base_step_24,24,euler_state_delta,correct,shuffled_xy,0.9680608716109729,59.76762419521347,59.76760447445162,1.0000003299573745,0.9680608723036807
base_step_24,24,euler_state_delta,zero,shuffled_xy,0.9853060826242922,59.76758396973704,59.76760447445162,0.9999996569259423,0.9853060825214823
base_step_24,24,raw_negative_gradient_hidden_roi,correct,zero,0.8509743189698117,2.4916260138501594e-05,2.1701960142619576e-05,1.1481110450281211,0.8509742652686114
base_step_24,24,raw_negative_gradient_hidden_roi,correct,shuffled_xy,0.8561732700666717,2.4916260138501594e-05,2.164726252755089e-05,1.1510120555331274,0.8561732227281295
base_step_24,24,raw_negative_gradient_hidden_roi,zero,shuffled_xy,0.9939793125050114,2.1701960142619576e-05,2.164726252755089e-05,1.00252676822296,0.9939793007279994
base_step_24,24,raw_negative_gradient_outside_hidden_roi,correct,zero,0.9828010473274743,0.000283667679496676,0.0002782051046243976,1.0196350634171625,0.9828010482934715
base_step_24,24,raw_negative_gradient_outside_hidden_roi,correct,shuffled_xy,0.968874058564401,0.000283667679496676,0.00028111440724985353,1.0090826801507655,0.9688740593339565
base_step_24,24,raw_negative_gradient_outside_hidden_roi,zero,shuffled_xy,0.9852544746084401,0.0002782051046243976,0.00028111440724985353,0.989650823471064,0.9852544744844304
base_step_28,28,raw_negative_gradient,correct,zero,0.9796061442570477,0.0001999060121164983,0.00019566478443220543,1.0216759888428588,0.9796061440789281
base_step_28,28,raw_negative_gradient,correct,shuffled_xy,0.9758564717799886,0.0001999060121164983,0.00019659889560087306,1.0168216434050537,0.9758564715685463
base_step_28,28,raw_negative_gradient,zero,shuffled_xy,0.9935239748725639,0.00019566478443220543,0.00019659889560087306,0.9952486448827056,0.9935239748066018
base_step_28,28,clipped_negative_gradient,correct,zero,0.9796061442570477,0.0001999060121164983,0.00019566478443220543,1.0216759888428588,0.9796061440789281
base_step_28,28,clipped_negative_gradient,correct,shuffled_xy,0.9758564717799886,0.0001999060121164983,0.00019659889560087306,1.0168216434050537,0.9758564715685463
base_step_28,28,clipped_negative_gradient,zero,shuffled_xy,0.9935239748725639,0.00019566478443220543,0.00019659889560087306,0.9952486448827056,0.9935239748066018
base_step_28,28,applied_physics_velocity,correct,zero,0.979606144239687,1923.227738002044,1923.225792935536,1.0000010113562927,0.9796061440615678
base_step_28,28,applied_physics_velocity,correct,shuffled_xy,0.9758564716127409,1923.227738002044,1923.2262100644286,1.0000007944658862,0.9758564714012987
base_step_28,28,applied_physics_velocity,zero,shuffled_xy,0.9935239746993436,1923.225792935536,1923.2262100644286,0.9999997831098129,0.9935239746333813
base_step_28,28,euler_state_delta,correct,zero,0.979606144239687,60.10086681256387,60.1008060292355,1.0000010113562927,0.9796061440615678
base_step_28,28,euler_state_delta,correct,shuffled_xy,0.9758564716127409,60.10086681256387,60.100819064513395,1.0000007944658862,0.9758564714012987
base_step_28,28,euler_state_delta,zero,shuffled_xy,0.9935239746993436,60.1008060292355,60.100819064513395,0.9999997831098129,0.9935239746333813
base_step_28,28,raw_negative_gradient_hidden_roi,correct,zero,0.851881922927985,2.2069117703474196e-06,1.4213754556204822e-06,1.5526592650947544,0.851881889059014
base_step_28,28,raw_negative_gradient_hidden_roi,correct,shuffled_xy,0.8519608215724112,2.2069117703474196e-06,1.4216583773202098e-06,1.5523502731418448,0.8519607944474747
base_step_28,28,raw_negative_gradient_hidden_roi,zero,shuffled_xy,0.999813320459483,1.4213754556204822e-06,1.4216583773202098e-06,0.9998009917823852,0.999813322678377
base_step_28,28,raw_negative_gradient_outside_hidden_roi,correct,zero,0.9796233708837825,0.0001998938298716583,0.00019565962168703992,1.0216406847161907,0.9796233707029617
base_step_28,28,raw_negative_gradient_outside_hidden_roi,correct,shuffled_xy,0.9758734417794194,0.0001998938298716583,0.00019659375534065467,1.0167862632527942,0.97587344156465
base_step_28,28,raw_negative_gradient_outside_hidden_roi,zero,shuffled_xy,0.9935236450172029,0.00019565962168703992,0.00019659375534065467,0.9952484062782355,0.9935236449505902
base_step_32,32,raw_negative_gradient,correct,zero,0.990717028199982,0.0001389967810623557,0.00013915222700769755,0.9988829072399017,0.9907170281980471
base_step_32,32,raw_negative_gradient,correct,shuffled_xy,0.9868804600517255,0.0001389967810623557,0.00013998445087234627,0.9929444320148725,0.9868804600489776
base_step_32,32,raw_negative_gradient,zero,shuffled_xy,0.9961281605776219,0.00013915222700769755,0.00013998445087234627,0.9940548835284024,0.9961281605768242
base_step_32,32,clipped_negative_gradient,correct,zero,0.990717028199982,0.0001389967810623557,0.00013915222700769755,0.9988829072399017,0.9907170281980471
base_step_32,32,clipped_negative_gradient,correct,shuffled_xy,0.9868804600517255,0.0001389967810623557,0.00013998445087234627,0.9929444320148725,0.9868804600489776
base_step_32,32,clipped_negative_gradient,zero,shuffled_xy,0.9961281605776219,0.00013915222700769755,0.00013998445087234627,0.9940548835284024,0.9961281605768242
base_step_32,32,applied_physics_velocity,correct,zero,0.9907170280838566,1699.844670256314,1699.844837977151,0.9999999013316785,0.9907170280819213
base_step_32,32,applied_physics_velocity,correct,shuffled_xy,0.9868804601763507,1699.844670256314,1699.8455562509848,0.9999994787793117,0.9868804601736025
base_step_32,32,applied_physics_velocity,zero,shuffled_xy,0.9961281606942863,1699.844837977151,1699.8455562509848,0.9999995774475915,0.9961281606934892
base_step_32,32,euler_state_delta,correct,zero,0.9907170280838566,53.12014594550981,53.12015118678597,0.9999999013316785,0.9907170280819213
base_step_32,32,euler_state_delta,correct,shuffled_xy,0.9868804601763507,53.12014594550981,53.120173632843276,0.9999994787793117,0.9868804601736025
base_step_32,32,euler_state_delta,zero,shuffled_xy,0.9961281606942863,53.12015118678597,53.120173632843276,0.9999995774475915,0.9961281606934892
base_step_32,32,raw_negative_gradient_hidden_roi,correct,zero,nan,7.40619509090071e-07,7.338996810342695e-07,1.0091563305305318,nan
base_step_32,32,raw_negative_gradient_hidden_roi,correct,shuffled_xy,nan,7.40619509090071e-07,7.338999717519408e-07,1.0091559307763558,nan
base_step_32,32,raw_negative_gradient_hidden_roi,zero,shuffled_xy,nan,7.338996810342695e-07,7.338999717519408e-07,0.9999996038728948,nan
base_step_32,32,raw_negative_gradient_outside_hidden_roi,correct,zero,0.9907167844152839,0.00013899480791899817,0.00013915029167220586,0.9988826199978512,0.990716784413347
base_step_32,32,raw_negative_gradient_outside_hidden_roi,correct,shuffled_xy,0.9868801126947719,0.00013899480791899817,0.00013998252704128394,0.9929439827729752,0.9868801126920176
base_step_32,32,raw_negative_gradient_outside_hidden_roi,zero,shuffled_xy,0.9961280540167933,0.00013915029167220586,0.00013998252704128394,0.99405471963774,0.9961280540159927
common_base_endpoint,32,raw_negative_gradient,correct,zero,0.990717028199982,0.0001389967810623557,0.00013915222700769755,0.9988829072399017,0.9907170281980471
common_base_endpoint,32,raw_negative_gradient,correct,shuffled_xy,0.9868804600517255,0.0001389967810623557,0.00013998445087234627,0.9929444320148725,0.9868804600489776
common_base_endpoint,32,raw_negative_gradient,zero,shuffled_xy,0.9961281605776219,0.00013915222700769755,0.00013998445087234627,0.9940548835284024,0.9961281605768242
common_base_endpoint,32,clipped_negative_gradient,correct,zero,0.990717028199982,0.0001389967810623557,0.00013915222700769755,0.9988829072399017,0.9907170281980471
common_base_endpoint,32,clipped_negative_gradient,correct,shuffled_xy,0.9868804600517255,0.0001389967810623557,0.00013998445087234627,0.9929444320148725,0.9868804600489776
common_base_endpoint,32,clipped_negative_gradient,zero,shuffled_xy,0.9961281605776219,0.00013915222700769755,0.00013998445087234627,0.9940548835284024,0.9961281605768242
common_base_endpoint,32,applied_physics_velocity,correct,zero,0.9907170280838566,1699.844670256314,1699.844837977151,0.9999999013316785,0.9907170280819213
common_base_endpoint,32,applied_physics_velocity,correct,shuffled_xy,0.9868804601763507,1699.844670256314,1699.8455562509848,0.9999994787793117,0.9868804601736025
common_base_endpoint,32,applied_physics_velocity,zero,shuffled_xy,0.9961281606942863,1699.844837977151,1699.8455562509848,0.9999995774475915,0.9961281606934892
common_base_endpoint,32,euler_state_delta,correct,zero,0.9907170280838566,53.12014594550981,53.12015118678597,0.9999999013316785,0.9907170280819213
common_base_endpoint,32,euler_state_delta,correct,shuffled_xy,0.9868804601763507,53.12014594550981,53.120173632843276,0.9999994787793117,0.9868804601736025
common_base_endpoint,32,euler_state_delta,zero,shuffled_xy,0.9961281606942863,53.12015118678597,53.120173632843276,0.9999995774475915,0.9961281606934892
common_base_endpoint,32,raw_negative_gradient_hidden_roi,correct,zero,nan,7.40619509090071e-07,7.338996810342695e-07,1.0091563305305318,nan
common_base_endpoint,32,raw_negative_gradient_hidden_roi,correct,shuffled_xy,nan,7.40619509090071e-07,7.338999717519408e-07,1.0091559307763558,nan
common_base_endpoint,32,raw_negative_gradient_hidden_roi,zero,shuffled_xy,nan,7.338996810342695e-07,7.338999717519408e-07,0.9999996038728948,nan
common_base_endpoint,32,raw_negative_gradient_outside_hidden_roi,correct,zero,0.9907167844152839,0.00013899480791899817,0.00013915029167220586,0.9988826199978512,0.990716784413347
common_base_endpoint,32,raw_negative_gradient_outside_hidden_roi,correct,shuffled_xy,0.9868801126947719,0.00013899480791899817,0.00013998252704128394,0.9929439827729752,0.9868801126920176
common_base_endpoint,32,raw_negative_gradient_outside_hidden_roi,zero,shuffled_xy,0.9961280540167933,0.00013915029167220586,0.00013998252704128394,0.99405471963774,0.9961280540159927
