generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,9.0,9.0,9.0,4.999789234716445e-05,0.011849215254187584,0.0009663384407758713,0.0009663384407758713,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,9.0,9.0,10.0,4.999789234716445e-05,0.011369290761649609,0.00048641394823789597,0.00048641394823789597,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,9.0,9.0,11.0,4.999789234716445e-05,0.011095632798969746,0.000212755985558033,0.000212755985558033,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,9.0,10.0,9.0,4.999789234716445e-05,0.01192726381123066,0.0010443869978189468,0.0010443869978189468,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,9.0,10.0,10.0,4.999789234716445e-05,0.01218198612332344,0.001299109309911728,0.001299109309911728,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,9.0,10.0,11.0,4.999789234716445e-05,0.011191735975444317,0.0003088591620326042,0.0003088591620326042,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,10.0,9.0,9.0,4.999789234716445e-05,0.011657081544399261,0.0007742047309875488,0.0007742047309875488,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,10.0,9.0,10.0,4.999789234716445e-05,0.011538928374648094,0.0006560515612363815,0.0006560515612363815,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,10.0,9.0,11.0,4.999789234716445e-05,0.01132456585764885,0.00044168904423713684,0.00044168904423713684,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,25.0,9.0,29.0,4.999789234716445e-05,0.01155728567391634,0.0006744088605046272,0.0006744088605046272,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,25.0,9.0,30.0,4.999789234716445e-05,0.011672085151076317,0.0007892083376646042,0.0007892083376646042,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,25.0,9.0,31.0,4.999789234716445e-05,0.012054282240569592,0.0011714054271578789,0.0011714054271578789,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,25.0,10.0,29.0,4.999789234716445e-05,0.012852509506046772,0.0019696326926350594,0.0019696326926350594,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,25.0,10.0,30.0,4.999789234716445e-05,0.01137598231434822,0.0004931055009365082,0.0004931055009365082,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,25.0,10.0,31.0,4.999789234716445e-05,0.011558708734810352,0.0006758319213986397,0.0006758319213986397,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,26.0,9.0,29.0,4.999789234716445e-05,0.011443170718848705,0.0005602939054369926,0.0005602939054369926,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,26.0,9.0,30.0,4.999789234716445e-05,0.011273715645074844,0.0003908388316631317,0.0003908388316631317,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,26.0,9.0,31.0,4.999789234716445e-05,0.01193555910140276,0.001052682287991047,0.001052682287991047,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,41.0,9.0,17.0,4.999789234716445e-05,0.011897571384906769,0.0010146945714950562,0.0010146945714950562,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,41.0,9.0,18.0,4.999789234716445e-05,0.011353186331689358,0.0004703095182776451,0.0004703095182776451,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,41.0,9.0,19.0,4.999789234716445e-05,0.01144060306251049,0.0005577262490987778,0.0005577262490987778,0,False
1,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,41.0,10.0,17.0,4.999789234716445e-05,0.012000037357211113,0.0011171605437994003,0.0011171605437994003,0,False
1,g001_p000022_empty,empty,g001_b7e43f1d75130653_0000,22,41.0,10.0,18.0,4.999789234716445e-05,0.013194568455219269,0.002311691641807556,0.002311691641807556,0,False
1,g001_p000023_empty,empty,g001_b7e43f1d75130653_0000,23,41.0,10.0,19.0,4.999789234716445e-05,0.012448933906853199,0.0015660570934414864,0.0015660570934414864,0,False
1,g001_p000024_empty,empty,g001_b7e43f1d75130653_0000,24,42.0,9.0,17.0,4.999789234716445e-05,0.012352194637060165,0.0014693178236484528,0.0014693178236484528,0,False
