step,temperature,objective,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,probability_sum,probability_entropy,selected_indices,selected_count,selected_body_count,body_true_positive,body_precision,body_recall
0,1.0,,0.19927643239498138,0.4061219096183777,0.509318685657131,0.0,0.509318685657131,1.430435061454773,0.3653338849544525,,0,0,0,0.0,0.0
1,1.0,0.24401217699050903,0.17659656703472137,0.4061219096183777,0.565163654429123,0.0,0.565163654429123,1.63047456741333,0.39740025997161865,,0,0,0,0.0,0.0
2,1.0,0.19044815003871918,0.15594059228897095,0.4061219096183777,0.6160251673309024,0.0,0.6160251673309024,1.851345419883728,0.4300597608089447,,0,0,0,0.0,0.0
3,1.0,0.14765764772891998,0.1409771740436554,0.4061219096183777,0.6528698139528399,0.0,0.6528698139528399,2.086697578430176,0.46200084686279297,,0,0,0,0.0,0.0
4,1.0,0.12057451158761978,0.13492999970912933,0.4061219096183777,0.6677598609838125,0.0,0.6677598609838125,2.315162420272827,0.49040254950523376,,0,0,0,0.0,0.0
5,1.0,0.11137677729129791,0.13576889038085938,0.4061219096183777,0.6656942480438006,0.0,0.6656942480438006,2.4991722106933594,0.5113641619682312,,0,0,0,0.0,0.0
6,1.0,0.11425206810235977,0.13752423226833344,0.4061219096183777,0.6613720436861892,0.0,0.6613720436861892,2.611240863800049,0.5228986740112305,,0,0,0,0.0,0.0
7,1.0,0.11840503662824631,0.1362554281949997,0.4061219096183777,0.664496238769695,0.0,0.664496238769695,2.6495537757873535,0.5257808566093445,,0,0,0,0.0,0.0
8,1.0,0.11678197979927063,0.1313442438840866,0.4061219096183777,0.6765891207211465,0.0,0.6765891207211465,2.628505229949951,0.5219630599021912,,0,0,0,0.0,0.0
9,1.0,0.10854476690292358,0.12398276478052139,0.4061219096183777,0.6947153998733415,0.0,0.6947153998733415,2.5664405822753906,0.5133841633796692,,0,0,0,0.0,0.0
10,1.0,0.09640722721815109,0.11587563157081604,0.4061219096183777,0.7146777141875911,0.0,0.7146777141875911,2.4801177978515625,0.5016748905181885,,0,0,0,0.0,0.0
11,1.0,0.08371393382549286,0.10851883143186569,0.4061219096183777,0.7327924722558357,0.0,0.7327924722558357,2.383425712585449,0.488208144903183,,0,0,0,0.0,0.0
12,1.0,0.07287001609802246,0.10279235988855362,0.4061219096183777,0.7468928480486439,0.0,0.7468928480486439,2.2873191833496094,0.47415804862976074,,0,0,0,0.0,0.0
13,1.0,0.06488875299692154,0.09880609810352325,0.4061219096183777,0.7567082795499293,0.0,0.7567082795499293,2.199845314025879,0.4604916572570801,,0,0,0,0.0,0.0
14,1.0,0.05959024280309677,0.0960678830742836,0.4061219096183777,0.7634506270184829,0.0,0.7634506270184829,2.126192808151245,0.4479258954524994,,0,0,0,0.0,0.0
15,1.0,0.05611484497785568,0.09386388212442398,0.4061219096183777,0.7688775712380909,0.0,0.7688775712380909,2.0689358711242676,0.436898797750473,,0,0,0,0.0,0.0
16,1.0,0.0534650981426239,0.09160122275352478,0.4061219096183777,0.7744489509576076,0.0,0.7744489509576076,2.0285205841064453,0.4275835454463959,,0,0,0,0.0,0.0
17,1.0,0.050881411880254745,0.08896464109420776,0.4061219096183777,0.7809410450723884,0.0,0.7809410450723884,2.003864288330078,0.4199399948120117,,0,0,0,0.0,0.0
18,1.0,0.047986969351768494,0.08591564744710922,0.4061219096183777,0.7884486273398992,0.0,0.7884486273398992,1.9929101467132568,0.4137817323207855,,0,0,0,0.0,0.0
19,1.0,0.04475448280572891,0.08261305093765259,0.16272610425949097,0.7965806596957994,0.5993171005908041,0.19726355910499527,1.9930479526519775,0.4088396430015564,6,1,1,1,1.0,0.5
20,1.0,0.041379913687705994,0.07931239902973175,0.16272610425949097,0.8047079038305036,0.5993171005908041,0.2053908032396995,2.0014071464538574,0.4048123359680176,6,1,1,1,1.0,0.5
21,1.0,0.038139019161462784,0.0762622132897377,0.16272610425949097,0.8122184214060272,0.5993171005908041,0.21290132081522306,2.0150766372680664,0.40140315890312195,6,1,1,1,1.0,0.5
22,1.0,0.035264190286397934,0.07362260669469833,0.16272610425949097,0.8187179638648907,0.5993171005908041,0.2194008632740866,2.031290054321289,0.3983449339866638,6,1,1,1,1.0,0.5
23,1.0,0.032872963696718216,0.07142031937837601,0.16272610425949097,0.8241406885792302,0.5993171005908041,0.22482358798842605,2.0476021766662598,0.3954145908355713,6,1,1,1,1.0,0.5
24,1.0,0.030949154868721962,0.06955926865339279,0.16272610425949097,0.8287231813748837,0.5993171005908041,0.22940608078407954,2.0620410442352295,0.3924398422241211,6,1,1,1,1.0,0.5
25,1.0,0.02937423810362816,0.06787377595901489,0.16272610425949097,0.8328733950286156,0.5993171005908041,0.23355629443781145,2.0732057094573975,0.38929998874664307,6,1,1,1,1.0,0.5
26,1.0,0.027984891086816788,0.06619498133659363,0.16272610425949097,0.8370071159204502,0.5993171005908041,0.23769001532964606,2.080294609069824,0.38592299818992615,6,1,1,1,1.0,0.5
27,1.0,0.026631152257323265,0.06440100818872452,0.16272610425949097,0.841424442603354,0.5993171005908041,0.2421073420125499,2.083064317703247,0.38228076696395874,6,1,1,1,1.0,0.5
28,1.0,0.025215202942490578,0.06243893876671791,0.16272610425949097,0.8462556752345861,0.5993171005908041,0.246938574643782,2.081737518310547,0.37838292121887207,6,1,1,1,1.0,0.5
29,1.0,0.023704126477241516,0.06032026186585426,0.16272610425949097,0.8514725247831725,0.5993171005908041,0.25215542419236836,2.0768871307373047,0.3742696940898895,6,1,1,1,1.0,0.5
30,1.0,0.02211952582001686,0.05810381844639778,0.16272610425949097,0.8569301062801649,0.5993171005908041,0.25761300568936074,2.069312572479248,0.3700030744075775,6,1,1,1,1.0,0.5
31,1.0,0.02051703631877899,0.05587150529026985,0.16272610425949097,0.8624267640650787,0.5993171005908041,0.26310966347427456,2.059929370880127,0.3656579852104187,6,1,1,1,1.0,0.5
32,1.0,0.018962308764457703,0.05370683968067169,0.16272610425949097,0.8677568522930993,0.5993171005908041,0.26843975170229517,2.0496716499328613,0.36131352186203003,6,1,1,1,1.0,0.5
33,1.0,0.01751292310655117,0.05167784169316292,0.16272610425949097,0.8727528841235794,0.5993171005908041,0.2734357835327753,2.0394175052642822,0.3570440709590912,6,1,1,1,1.0,0.5
34,1.0,0.016207365319132805,0.04982638731598854,0.16272610425949097,0.8773117476897292,0.5993171005908041,0.2779946470989251,2.029930353164673,0.35291334986686707,6,1,1,1,1.0,0.5
35,1.0,0.015061365440487862,0.04816792905330658,0.16272610425949097,0.8813953940614316,0.5993171005908041,0.2820782934706275,2.021820545196533,0.3489692807197571,6,1,1,1,1.0,0.5
36,1.0,0.014071812853217125,0.04669409245252609,0.16272610425949097,0.8850244437774772,0.5993171005908041,0.2857073431866731,2.0155229568481445,0.3452416658401489,6,1,1,1,1.0,0.5
37,1.0,0.013221788220107555,0.04538227617740631,0.16272610425949097,0.8882545484432227,0.5993171005908041,0.2889374478524186,2.0112876892089844,0.3417416512966156,6,1,1,1,1.0,0.5
38,1.0,0.012488319538533688,0.04420410096645355,0.16272610425949097,0.8911555867350496,0.5993171005908041,0.29183848614424546,2.009183168411255,0.33846306800842285,6,1,1,1,1.0,0.5
39,1.0,0.011847948655486107,0.04313306510448456,0.16272610425949097,0.8937928142192191,0.5993171005908041,0.29447571362841496,2.0091090202331543,0.33538517355918884,6,1,1,1,1.0,0.5
40,1.0,0.011280796490609646,0.04214807599782944,0.16272610425949097,0.8962181675018841,0.5993171005908041,0.29690106691108,2.010819911956787,0.3324761986732483,6,1,1,1,1.0,0.5
41,1.0,0.010771838016808033,0.04123416915535927,0.16272610425949097,0.8984684938714438,0.5993171005908041,0.29915139328063967,2.0139551162719727,0.3296978175640106,6,1,1,1,1.0,0.5
42,1.0,0.010310593992471695,0.040380582213401794,0.16272610425949097,0.9005702936555519,0.5993171005908041,0.30125319306474774,2.018075704574585,0.327009379863739,6,1,1,1,1.0,0.5
43,1.0,0.009889532811939716,0.03957797959446907,0.16272610425949097,0.9025465539850842,0.5993171005908041,0.3032294533942801,2.0227067470550537,0.32437193393707275,6,1,1,1,1.0,0.5
