candidate_id,candidate_index,source_seed,source_noise_sha256,hard_model_sha256,predicted_observation_sha256,condition_violations,model_chunk,prediction_chunk,chunk_offset,batch_seconds
candidate_000017,17,9321017,23b74aa2cf169df6f94057ffd131403193b6356f3be18fa5ac46919803865699,407539ddaa848759dd8d4fcb7e8459c40459847116d8595412df4c180a5fb9d8,4ce95e26abdc84d6d5bef01b620159462f36c4f73531dd55143ce1c3f6d9e497,0,cache/models_000016_000019.pt.gz,cache/predictions_000016_000019.pt.gz,1,11.771163935074583
candidate_000018,18,9321018,ceb2b07e4effa5036d770326dbfb18fb1e111fdb9f95c456b1d867e1e4bf1155,8949aa6ea2e75749e00718d94ee8f656f6a2f1641eb9950628c2719456eec9f6,0485f9c84bf4e4a268e20590e89a0916e7359974068f7b062c3b286a9f587a5b,0,cache/models_000016_000019.pt.gz,cache/predictions_000016_000019.pt.gz,2,11.771163935074583
candidate_000019,19,9321019,742446e1c4a37e3ac2c900f47a07484b1157f7273c6512e26a0263cd96c442a1,926bf877af75c68010c633d3fbd316ed8f3177c7061ce0393862be1a6c4ad47c,7d1fd5f264b3c82b0257cdff58682573f75d9681506fd4409b8f56e8edb21654,0,cache/models_000016_000019.pt.gz,cache/predictions_000016_000019.pt.gz,3,11.771163935074583
candidate_000020,20,9321020,eb62b52ef0b556ab14302260434f8c201655a36cf65bab697637a3c7854ee176,728456c707c803313b290482228cce4bd585595e5da6ae9676094fc61f214722,a94ec1123e25b4f51139c598a8ce84e30cda1bd84ad455dc0528cdf30bfdfb0f,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,0,11.772991128033027
candidate_000021,21,9321021,89d25d84611540267073b1e76854a7e4fe86d2a492865fa3207b422c5def0e47,1c418982c02284dd9d273ccc7e6ab75d33db3f5db8b8824b0856781fc8178d8b,1fcc3b5e4c5ec9b45018693029bef13af71029982c8daf3b292a149749d28a9e,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,1,11.772991128033027
candidate_000022,22,9321022,49922d143dbbbf2f44888dfa7854361075ffafbfb82fcf85a37f0dda7c1d2274,f6a58014054d1d421b07be17fd0a9cabe6cb729eab4e73ff578e7fdfd7245735,c4e681f81567858deb598a232654505356c2c3aea28401b603db5be7dc9d93a6,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,2,11.772991128033027
candidate_000023,23,9321023,01b0605f9d2a05ae996bb74f0e48af2e2de83b4a991990392d0d9d6517cc5860,4a388fe4b665a00380f7f27d2fa22340132d1d8496dca044179a12d44449b5eb,372a6a0ed8a05f7cfc83fb47f14f602139d6244d4d84e2629f21043547e5c9b7,0,cache/models_000020_000023.pt.gz,cache/predictions_000020_000023.pt.gz,3,11.772991128033027
candidate_000024,24,9321024,3e2d293d617618a8a68ca5c2c971434c044f088e878680f6b6cddeb5bd7f2ed0,84cab061a0f79699869115b7f2c624bc8a7ceefd5b7e702b9958b8c2eace949a,4e64f6402c210276b7cef42743741eb4022cd8c0b05f5e32f0abdc76e3ce4851,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,0,11.773743981029838
candidate_000025,25,9321025,915da645c4845b31eca343a501868d8a16fbfd2e1c04e02b56fded4b6091242e,42d11932b71f6a3b8305bc6773d2178e1d9e5ee300c11c0cf1df850ece38b037,38051f134b6fa0851803060115c761ec9cf75807c93629741dddf4077ff8f616,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,1,11.773743981029838
candidate_000026,26,9321026,b0e7b04a4ddfb68a11a93e9657b5f2b365c295f4bfa8da91c797dc0d68d99fb1,9d35a7f09482f691cbcb91004ef09ee750f9e7ca6b0c6243063b28d26af54a6d,b5bb72c7b94d9ab57546abe8c95c6301ce0236bb72530c2ff810f0dfdba2eea0,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,2,11.773743981029838
candidate_000027,27,9321027,9242f7e6e44d5aa32d43bfd59f767c32d7bf6d8367ba425f0456e0932c02439d,c02201bcb35f14be52e9da3d3a8c07eeedce85844a826ac22485967834133b08,5a47f8d32bee37268d122919abafdd388d425d6ac3a79eecfb04951434180687,0,cache/models_000024_000027.pt.gz,cache/predictions_000024_000027.pt.gz,3,11.773743981029838
candidate_000028,28,9321028,f97296a4ae21102a02f735c0cad5db03cb879c3af0737b76c2a311e4fd377dd5,02259e77e4fab790f73b0b58e1de63f63ed5c93138b2bbd5e68ef39bd446c262,916f1958b0498991bb5b4be4e5d78ccade04d88c115a9308d4120b8314efa4bf,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,0,11.773273182101548
candidate_000029,29,9321029,5775566dda19cffed31ebbf41060c3977eeb1d27c7c14ac566bd8578ebb2c567,1419b20f4bf25445d973a8b782f843e003767bc283e2fdc5afb3fe4b265300c1,14c6796ad98340156749d7ec85c5924c437e9b5923a2774f5fedc7152d210937,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,1,11.773273182101548
candidate_000030,30,9321030,18be0f41b930b17876391b378b81587314abc554543f5dcf582accf1b39963e4,e4d242ab684c20be9df62c63133b2e9a1c8e6cdd91fbe699ca9ee4d07225dd31,e83f2a2bd91a1561fb3538232bbeea26a17b9b875d82d11ccec987fa4de9dad2,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,2,11.773273182101548
candidate_000031,31,9321031,7db711e0d7e11c1609beff87b8a34bf078b4b084ed1fb1b5b41fb0a7506151b6,7e7d8b08b33353cbdf46f59995bcfb4ef84d9f59514a4c087d51f382b33e2aee,c6ed8cf859e44a2ff86a66fac0e6b61e228a91a153be0d122c909bc0d34df073,0,cache/models_000028_000031.pt.gz,cache/predictions_000028_000031.pt.gz,3,11.773273182101548
candidate_000032,32,9321032,394ea1358b64d7f39297141c2232d0c532930edc1f027ae313f0ae4d01561f4b,222c2b594bcf310954296d6f38e988911a43965512db7c6fc351092b9787fb05,2bfe7ffd8d1c15be3efad75e02067fea85a857b8ab65d93d6c34e8cf1dcfb16d,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,0,11.782415573019534
candidate_000033,33,9321033,06b38e023d78c8090618e1704f07e898630f63c9bee865a258a8a15e55787c1d,6015abb9614ef398bdab7b47d03fca2122a190b95d73073f2e9e6c579443c0f0,54a2d9361618d5bc6bba940cc0c425acdf6592e95edc68b58d3a8867000018a7,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,1,11.782415573019534
candidate_000034,34,9321034,f15a63fd89e3dfc9620a5f4533c21fb99f5456c05465a810e5216b1f15de6abb,1fd9b6c66efc3511b97d821b1c62d1f556bad01393d902db7f01821790075772,5ea1388895a159080c5f28ab262d7516e374d1a9fbeac90d50fb1045a3e5c630,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,2,11.782415573019534
candidate_000035,35,9321035,21f756b58b0e994feda5add93b10b812c54f9c79ce7deeaf006474b889204116,2d0be41470a0027bf3ee7dc1beabac910334a2114716c91199aa021eb2a781cf,725683551da30e15bdb4320541b65ab47b4842937bf90c8f646879dbc149544a,0,cache/models_000032_000035.pt.gz,cache/predictions_000032_000035.pt.gz,3,11.782415573019534
candidate_000036,36,9321036,760d40c93ffdd921e2890cd839c2ea24287daca7326ca9f9c2f4258bbf8cc66b,39d24f122efb24dcc7bd6bdeaa8940947992977024a8e6754d11176a40feaa58,258d46a86ff61ef76af161b9f34f68d6f55dc1da46edf22851513d494aa64864,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,0,11.790844372007996
candidate_000037,37,9321037,b3b2295a4fe2a25d9738d020d46effb943f326e1ef843d1cdc5d1dd2206fb142,a341de4596903d2b7d5baf59c67f54b58ef6c5675b06570433308f0fffe883bf,abf9d89f3ecb2508f87fe7dad614fdac3d14d4f67b8fad6ff63603fb532155c6,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,1,11.790844372007996
candidate_000038,38,9321038,9a54ee89dbe23b38a03fe70bf4a909ea1be2a76ec17baff45333fd20adf174ee,19ff7a2096c7e8bb1a1a11bc71ffbe1e0c4640b8e32ec97295d4e82a2dd0db87,679f2b3e1da09a495436620316bf63dda77bed77bc3efc5a0e209e76dbce1b3d,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,2,11.790844372007996
candidate_000039,39,9321039,253317c2a5d56e93fffef6ac2d67e13860029d62e6ffdcf735610875bd5ec751,204fb9dedb94a3f3a37a0527363d6236c4b235c114027d3b56b3e2a00e750627,8861f0ebbd16f6d79d953e517567de12f716336ac5dd02383b398c23b2d03888,0,cache/models_000036_000039.pt.gz,cache/predictions_000036_000039.pt.gz,3,11.790844372007996
candidate_000040,40,9321040,b8276f6f31e618ec5c3d7f65e45a96b0736cbeef9b7bdef78435ed50ba44d95a,55a17f0ab5f03d174ce10611afaf814861555dc7be9e2af885659c95c4ad2d6d,79346b72dad0c515f1b46bf80eb39c093a6eaf6047bd9857bd35230ca6b9a8fb,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,0,11.790752872941084
candidate_000041,41,9321041,89eb5e1005500385a08bca1cf6d1b7b0191906cc428843f639702517a98c58c2,8d3f5957a0a31f15b92c62ac22e650144d856e968fba52fc9d812f2c6c06e78f,cbe4f08db9ffbfe0dde63c5dbbf9e4a7d6c3567c06481214f1ffef81fc6a1b0c,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,1,11.790752872941084
candidate_000042,42,9321042,7af01db224d8c4944b4d5324b30b7d266dc8b5bbd54d4fb363f3935e920ed274,40fa03722e94a279266e5afa26f0e303b88039ecf71b049ae9efd44b0b705efe,9b9df0e146a4cc9ed4b70ee63c208f1c5087949626a8363f2c02532d93425382,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,2,11.790752872941084
candidate_000043,43,9321043,550037bb17870ea419ffd583d8965c2ec61c7b0a9dc1a51c21094175203bcf86,05fd561341a410c89cbb4d3182dcf938e6a44339712f98980526774a10affe17,de999b94f9975e707ec4a2d30d6c8f563e7d05a121f927e1eba623110844cb67,0,cache/models_000040_000043.pt.gz,cache/predictions_000040_000043.pt.gz,3,11.790752872941084
candidate_000044,44,9321044,301e1f1a857121b79115254bbc5abb0b80912c352f8b3f634db2fae6db168254,acf4239d90a29464c09e079544b8ca0060851864d1a18f84ea8bedc82121e1b1,2a0c699240e75a969fa266dfb4bdcd960dc9f9dba638b7142a5382240ef92754,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,0,11.791181307984516
candidate_000045,45,9321045,53bc765131ef7fcb6cdb3f85b1e5c967df5aa038ef591e529d5cd3f32eaeb9e1,9037f3a2e6edf779dda619273de516f462a1d0bba883f00e8e71bf6b12eb5e3b,0c9323749edad46a48cec59ceabe2d8e50c1ad86d4dee1d7ad31ff3b2d8e4188,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,1,11.791181307984516
candidate_000046,46,9321046,1a0925d9c6ab12bca94807c3a343f43f4818da87c505b66215912e67eb6f3076,4fbc459a8eea9fe50b1a77c8c959a077968dda8a5710a84da4c75054a2d4540a,c84971ea53eb1492abc40871b7ad2837d48d755f90959543bd6c22cb642988bf,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,2,11.791181307984516
candidate_000047,47,9321047,71f32e0a25a52ddce5c9e0fabdcf924dbf63e9d02aa55c82e4ad008257d4ec66,08b8d421ea64477256dd21913650e2f9b794ddfbcf19ea35db58ac51aa64c80f,3f376efab1fd89c54f0fa06e8caca94ff0d3a907f66334fe2d46a78c2c779ec8,0,cache/models_000044_000047.pt.gz,cache/predictions_000044_000047.pt.gz,3,11.791181307984516
candidate_000048,48,9321048,bbbb32f0b4c0efca84565fe9d465b33d8cf84ce3c29a35635532a8e80491b792,496d1b17237062ec4d61066dfb99562c7629000133dc84cb7138e56941cd83f2,f8e7288a1239f5fb3bbd9800b0c115d34be6b8e9296bde8cdd86ffe2640699d7,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,0,11.791096706991084
candidate_000049,49,9321049,ce8c579bdb5c246cfe7072d756a09ea0972f311fa04f9d3f5e2a09120c8b411f,380048a3a1473d236b47ede45d822c7264a058a5f1196a08678d7ba8ba9a678b,b8f5fb0dc71ca8f45cb0ce6908423293b07360db1f354d90bdf5b7bbc60fe2b0,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,1,11.791096706991084
candidate_000050,50,9321050,afff1e0382410e90d1ef008a1befa260598d575a1da3f702858bb0ba21281d63,aba5e514ad8b6a6080f449ec479fc131e2a700bf6f0e48dee80f6b60ad963ac5,10d8d331be7ee787cbbe796a7b5612a31010f98da6cd2cae137a0935722e816f,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,2,11.791096706991084
candidate_000051,51,9321051,a03ebfcd94a3498e24f16d76cbc3e7cf200b58ae3bcaef92c92b693766f51d01,c9f95403cf9cbc98523532f42f2bd94aead64b0850ee5639017b5b735686d6e6,66d26d948b3fef867341c336022d9d4f2719eb9f1497e444a4b23e352fb53b8b,0,cache/models_000048_000051.pt.gz,cache/predictions_000048_000051.pt.gz,3,11.791096706991084
candidate_000052,52,9321052,79bfb4bdacd3e8f3623d06d5f0f7c9822bdb2487c81a63260087feac574e25e0,fdf64f60400b759a543984f8756420fd0eb91c6f9c2c778537a72436386cf037,ded10b4c986532007f9d1caf91fe114a75b12866de09c90695a5ed93af3489a5,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,0,11.792250906932168
candidate_000053,53,9321053,c6376b9bec6e35b5b71680ef602bf8ae5b79274320e5641484059efc6fa683e0,4558496d9d235239923dbfc5d4edfdfa2507f70b4b404584f674ccbd1203ef17,9830cacf80f3225c4b01b7532aa2e484b4fffafbcd655a5ad1e9da2bffcbbae2,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,1,11.792250906932168
candidate_000054,54,9321054,030813658fa0025ceee8ab742e23af18b01409de1171d61bc1fb35458d7db29d,90af84553a7a8ab226f86c0b82ac89d5e7b68ee5b5c4bf8fc6057bc5d2e89b36,ff1ade9d0082fc534641b9e93d26d75dd1dc2bd0bc05512306697aa32e023711,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,2,11.792250906932168
candidate_000055,55,9321055,90b8f8e0a37b4045e0038e3a2813ddd9d339c4185ae8e91837a59029f7144d97,0c3abdb92c557f319d8d119b5b302a2b7f14bd431dab70bcf973f19944cdb3c3,9ba0e2c0abacb6989aaedf5bcdf864d99d9a4a1f7c853add5d18c3859625b86d,0,cache/models_000052_000055.pt.gz,cache/predictions_000052_000055.pt.gz,3,11.792250906932168
candidate_000056,56,9321056,f2b0f129cedca87ab60315eb8898959902acfe9bdb028d79958cca1c36c47fed,c78a26f45a01055dee5c7db6278811e7f08aad8e067621f72f09fa4d3c3b4374,59fd0ae1c81af1e7f9529f71f1f8fc122937798473e6db1c149cb83c7c9503b0,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,0,11.791422471986152
candidate_000057,57,9321057,4bf22ad827a4923b99639dd77129e1ab03ce087ab9b317567a66d46d10cf90a1,91ac1e79dbf6639cf538edd3777fd2e5c1f035bee346c4ceccf18e2b4007540d,5c2555eaa502bb8172a15b5c2c48e390a4d33209b98c997487b1367f9aec35f5,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,1,11.791422471986152
candidate_000058,58,9321058,627b6a25c41f933a84b3c151120af025696b8c8c35f6d42eb3eb61d0d6cf9124,e130bde7442638580f3b6cc4f60394f6bb0e9a0fc3480ebfa635ab642a33bce2,1066892a91d7c46d09bb0459be123861c4ab3db4cc9dce6338f24ce75a158d6e,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,2,11.791422471986152
candidate_000059,59,9321059,a09e3366473a2d9c4cfbd42ae5cdf7df663bf14e35a9bd550f78cd61f58e0383,2af6cc2790168b384dcbfc1e2daa465bd08668b1f37a2c97f825a384fc1ee584,7b5553178e396c5d21b52393a066510bdb90b05ce2c014bf7db615ee33b5266e,0,cache/models_000056_000059.pt.gz,cache/predictions_000056_000059.pt.gz,3,11.791422471986152
candidate_000060,60,9321060,860ea8acb3fafa5b26c2908b78ef9fa7416c79b9509e43b02679b4d1893d954f,b6075a9e2936a2fe6a876661d835b7c0ae72595a7d8a7570268e61598166d8bd,dd9bcc5933fe6e94375f82f45454131ee2daf42aee5154a315f39aa511400dd5,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,0,11.79215033503715
candidate_000061,61,9321061,7ac172363f622693e5d25a080fc2726fc34431bae131960634183695c4f9c1a6,2f0e65718f9872f409fa93917385c31ac57e7e6752f3effd27ed139f4aa3dad8,06328cdf656b3779709c86fa9b10bb6a0adbfd28e3f92ec43f3ef2df2dadaad7,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,1,11.79215033503715
candidate_000062,62,9321062,2755ac455c102112d5309e2774d5d045fa10656b36a169115e3418854388b015,1f056bd41f4a4330d493ced7b429013351bc3423d30651defe1ff4b6a392e12f,ccf23785c2e2b5e42ef235ba681437ae2945b65002040485d07504cb892e38b7,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,2,11.79215033503715
candidate_000063,63,9321063,1c59fa2f51c5898238b88373dd302132f323e806d1cd206261ef9bd0de100e5f,b788dc28987c49feeaf9d119dce891c7777a9cccfea5efd49e28e39279c63750,1f94e18ec8bb01024136dabd322c1ce738e1ee2f87c7bc7b9a81ce8ac1f43eb5,0,cache/models_000060_000063.pt.gz,cache/predictions_000060_000063.pt.gz,3,11.79215033503715
candidate_000064,64,9321064,d74d788afebb771d1b7f9687dffd0cc77d79275aa63928ba317aa9047ab41810,8c11f37e3c215cafe25122eb86692be803389b2701c32d3ec889062f211d9e6a,75573658210c1cd14160944663bdc59ef3271d11391c17173df49d710c234c2a,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,0,11.793259793077596
candidate_000065,65,9321065,c1e3dcb68a4a3da25c83044291e16ba92bcffb53535138166ebb5bd2580063b3,736cf0ae5f31a000e2559bb2a1eea52da6e2a7f4a09356a92135186b1297af09,3ba2ce633656688100195bc5e66e64e4577de4dcd15e4a722f5a0e111880beae,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,1,11.793259793077596
candidate_000066,66,9321066,6723f4ac393f71a38669279aa3451b788ecb5566aac90281c0e942c302b8c4f4,93e8a568067a4e0ff69cc35c119994a9a15e9e5b7a4011404e543a3baff8154a,fa1fb9405eed54949af03094ad838a2a89b3c266935b8daff6f42147844a131b,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,2,11.793259793077596
candidate_000067,67,9321067,5b769f4094c035ac3389be1500d10c6af2206e77e1ba48bd0f35a3bfae92390d,c3e5f063a721505e6c71fffa092bf5917c59e73a399bac38bcbc91c3c515a9e3,2a374e37ca6b7d5493e0fa984b9320bd5d31e86db480570eaa6fe93556d76523,0,cache/models_000064_000067.pt.gz,cache/predictions_000064_000067.pt.gz,3,11.793259793077596
candidate_000068,68,9321068,aa005e5e825d703d55cefc6980b914e7c622a4934c5166100058d77e6fec2001,89e542c9e54530b033906cffad9589e9321648727a910b6fc7dcf1185c518346,33c5ec051d4c6f8db23613c8ba18383adc8dddb93146e35dfd0a0cfa4e827ab9,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,0,11.793547219014727
candidate_000069,69,9321069,3af11482b31defedf1fdf42a2b79bf304d7c6cfb6ca499feb6f324e5bbbf62c8,96f3e33f83e480dd7146821524e5de2df7283ce8f80e2dfeeec96807fa7bc5e8,9b2af230831dbd8a99539b9b0b5ec949b95fd37e57bc23ebbca3c30232e00080,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,1,11.793547219014727
candidate_000070,70,9321070,2778bb2a220cdaa12d1d1e7b890f92ecd6b2b83f5214a8e663181b9dfffa9c6c,cadb03c18c475f38eb6207055b30004c927b99111d30e1198b079123f3e32047,f6dcd6933c4c904245f391a100a7d06a672b9df66c11678278677b32a6d78bad,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,2,11.793547219014727
candidate_000071,71,9321071,0b92f3ad9db8e087a724abdf3fccb995f7c1f22151db06309a6f6f6acc51aafe,fcc04467a20c039f61ba1c60c6186ea60879412dfefd8f70a806bdcb40707c0d,c7d090081478b0fc5236a1488bdcf0a5bd9efd39b133b1da7e1d8a68c4ef63ba,0,cache/models_000068_000071.pt.gz,cache/predictions_000068_000071.pt.gz,3,11.793547219014727
candidate_000072,72,9321072,384750c5d621af48595f8867760276cfc7cf5b95caca143829b743737c70b426,bfa5cf243bf58d76acd892f5ceffb1abde3986099b0f21c1092a42a83a73b5eb,e1ebde2578b3c52f7c02f4395462a5d9fc8ae754bd225c73883376ded1925368,0,cache/models_000072_000075.pt.gz,cache/predictions_000072_000075.pt.gz,0,11.79296814603731
