iteration,beta,likelihood_weight,accepted,acceptance_probability,log_acceptance_ratio,log_uniform,previous_hard_seismic_loss,proposed_hard_seismic_loss,current_hard_seismic_loss,proposed_hard_seismic_rmse_amplitude,proposed_hard_seismic_mae_amplitude,proposed_condition_violations,proposed_sample_sha256,current_sample_sha256,proposal_latent_sha256,innovation_sha256,proposal_changed_from_current_voxels,proposal_changed_from_current_fraction,retained_changed_from_initial_voxels,retained_changed_from_initial_fraction,proposal_evaluation_seconds,proposal_latent_l2,proposal_latent_rms,proposal_latent_mean,proposal_latent_std
1,0.1,1.0,True,1.0,0.03416252136230469,-0.19271871798982618,17.860631942749023,17.792306900024414,17.792306900024414,0.042180925607681274,0.013012563809752464,0,b0f17f3a5faaa5cb8ebce5e9f8e78a8d4ff6d90b3075b1cc0673a96ad2e15fd0,b0f17f3a5faaa5cb8ebce5e9f8e78a8d4ff6d90b3075b1cc0673a96ad2e15fd0,1d44d23da839ee68584e363769c33801e83042585aa78ff9d8c004c0e68d8e2b,51d7186457cb93966c016cc749009c235df8e581ec9250fd743dce0f6b67cd21,5341,0.020374298095703125,5341,0.020374298095703125,4.005725347000407,1983.050791052477,1.000042016722497,-0.0006862958218636408,1.0000417812313869
