generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,41.0,41.0,39.0,6.173095607664436e-05,0.009460588917136192,0.000574764795601368,0.000574764795601368,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,41.0,42.0,39.0,6.173095607664436e-05,0.009110778570175171,0.00022495444864034653,0.00022495444864034653,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,42.0,41.0,39.0,6.173095607664436e-05,0.009110778570175171,0.00022495444864034653,0.00022495444864034653,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,42.0,42.0,39.0,6.173094880068675e-05,0.009155883453786373,0.00027005933225154877,0.00027005933225154877,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,9.0,41.0,21.0,6.169795233290642e-05,0.009359588846564293,0.00047376472502946854,0.00047376472502946854,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,9.0,42.0,21.0,6.169795233290642e-05,0.009287332184612751,0.00040150806307792664,0.00040150806307792664,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,10.0,41.0,21.0,6.169795233290642e-05,0.009027141146361828,0.00014131702482700348,0.00014131702482700348,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,10.0,42.0,21.0,6.169794505694881e-05,0.009147676639258862,0.00026185251772403717,0.00026185251772403717,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,40.0,41.0,39.0,5.569587301579304e-05,0.00933158304542303,0.0004457589238882065,0.0004457589238882065,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,40.0,42.0,39.0,5.569587301579304e-05,0.009052555076777935,0.00016673095524311066,0.00016673095524311066,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,41.0,40.0,39.0,5.569587301579304e-05,0.009373094886541367,0.0004872707650065422,0.0004872707650065422,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,41.0,43.0,39.0,5.569587301579304e-05,0.009216925129294395,0.0003311010077595711,0.0003311010077595711,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,42.0,40.0,39.0,5.569586937781423e-05,0.009458080865442753,0.0005722567439079285,0.0005722567439079285,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,42.0,43.0,39.0,5.569586937781423e-05,0.009027141146361828,0.00014131702482700348,0.00014131702482700348,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,43.0,41.0,39.0,5.569586937781423e-05,0.009147675707936287,0.00026185158640146255,0.00026185158640146255,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,43.0,42.0,39.0,5.5695865739835426e-05,0.009019892662763596,0.0001340685412287712,0.0001340685412287712,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,8.0,41.0,21.0,5.566444087889977e-05,0.009110779501497746,0.00022495537996292114,0.00022495537996292114,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,8.0,42.0,21.0,5.566444087889977e-05,0.009216926991939545,0.0003311028704047203,0.0003311028704047203,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,9.0,40.0,21.0,5.566444087889977e-05,0.009155885316431522,0.000270061194896698,0.000270061194896698,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,9.0,43.0,21.0,5.566444087889977e-05,0.008976747281849384,9.092316031455994e-05,9.092316031455994e-05,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,10.0,40.0,21.0,5.566443724092096e-05,0.009287332184612751,0.00040150806307792664,0.00040150806307792664,0,False
1,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,10.0,43.0,21.0,5.566443724092096e-05,0.009155885316431522,0.000270061194896698,0.000270061194896698,0,False
