step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
45,0.2,0.7659205794334412,0.3150690793991089,0.011800520122051239,0.0075339204631745815,-0.32801639562644946,0.15214161791520264,-0.4801580135416521,1085.7598876953125,0.04298943281173706,0,161408,384,3,2.043799877166748,384,1280,384,1.0,0.3,0.3,0,0.30000001192092896,0.30000001192092896
50,0.2,1.6911171674728394,0.3524773120880127,0.013155157677829266,0.01395344641059637,-0.48046568308140336,-0.5703041405895202,0.08983845750811681,1097.5631103515625,0.04300806298851967,0,161152,384,5,2.120501756668091,384,1280,384,1.0,0.3,0.3,0,0.30000001192092896,0.30000001192092896
55,0.2,2.0395634174346924,0.39160746335983276,0.012331713922321796,0.012463966384530067,-0.38779630945382393,-0.4026798430911549,0.01488353363733097,1058.9403076171875,0.04304559901356697,0,161152,128,6,2.2323756217956543,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
60,0.2,1.9655389785766602,0.43044427037239075,0.011598424054682255,0.012457719072699547,-0.30527274634813395,-0.40197677810302634,0.0967040317548924,1063.3734130859375,0.04319816455245018,0,161152,128,6,2.3185691833496094,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
65,0.2,2.2014822959899902,0.38335123658180237,0.01262373011559248,0.012394793331623077,-0.42065946196243376,-0.39489519059737566,-0.0257642713650581,1087.9964599609375,0.04325314611196518,0,161024,128,6,2.486976146697998,128,1280,128,1.0,0.1,0.1,0,0.10000000149011612,0.10000000149011612
70,0.2,2.395496129989624,0.6386686563491821,0.012039306573569775,0.013367400504648685,-0.35488913677601097,-0.5043512365108314,0.1494620997348204,1059.8660888671875,0.043192509561777115,0,160768,256,8,2.526250123977661,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
75,0.2,1.5371969938278198,0.19859176874160767,0.012977316044270992,0.011389927007257938,-0.460451598723457,-0.2818087384437884,-0.17864286027966858,1006.7832641601562,0.043013762682676315,0,160640,256,8,2.4916648864746094,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
80,0.2,1.1188679933547974,0.09752848744392395,0.011826084926724434,0.009399118833243847,-0.33089342811364886,-0.05776557184662834,-0.2731278562670205,1007.7825317382812,0.04302149638533592,0,160640,256,8,2.5969913005828857,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
85,0.2,0.5809925198554993,0.5232349038124084,0.012280798517167568,0.009094560518860817,-0.38206635076256035,-0.023490944055500673,-0.3585754067070597,991.3756103515625,0.04265119880437851,0,160640,384,8,2.66479229927063,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
90,0.2,0.7416955232620239,0.5721272230148315,0.01191791333258152,0.00765262683853507,-0.3412276868836981,0.13878254466134388,-0.48001023154504197,990.650146484375,0.04255302995443344,0,160512,384,8,2.7557878494262695,384,1280,256,0.6666666666666666,0.2,0.18181818181818182,128,0.20000000298023224,0.20000000298023224
95,0.2,1.124845027923584,0.9069969654083252,0.011071832850575447,0.009424190036952496,-0.2460108031783821,-0.060587055072690355,-0.18542374810569173,1030.697265625,0.043000925332307816,0,160384,256,9,2.840256452560425,256,1280,256,1.0,0.2,0.2,0,0.20000000298023224,0.20000000298023224
