step,temperature,objective,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,probability_sum,probability_entropy,selected_indices,selected_count,selected_body_count,body_true_positive,body_precision,body_recall
0,1.0,,0.018330875784158707,0.017632273957133293,-0.03962063139013261,0.0,-0.03962063139013261,1.430435061454773,0.3653338849544525,,0,0,0,0.0,0.0
1,1.0,1.0840550661087036,0.01821831800043583,0.017632273957133293,-0.03323700872203417,0.0,-0.03323700872203417,1.2519747018814087,0.33449679613113403,,0,0,0,0.0,0.0
2,1.0,1.073174238204956,0.018194055184721947,0.017632273957133293,-0.03186096296793184,0.0,-0.03186096296793184,1.1517603397369385,0.31615903973579407,,0,0,0,0.0,0.0
3,1.0,1.071932077407837,0.018026262521743774,0.017632273957133293,-0.02234473928707814,0.0,-0.02234473928707814,1.0334794521331787,0.29347506165504456,,0,0,0,0.0,0.0
4,1.0,1.054530382156372,0.017952358350157738,0.017632273957133293,-0.018153324625208134,0.0,-0.018153324625208134,0.9264710545539856,0.2718910872936249,,0,0,0,0.0,0.0
5,1.0,1.0481609106063843,0.017925595864653587,0.017632273957133293,-0.016635512142869624,0.0,-0.016635512142869624,0.8389934301376343,0.2534213066101074,,0,0,0,0.0,0.0
6,1.0,1.0470271110534668,0.017904289066791534,0.017632273957133293,-0.015427114524170227,0.0,-0.015427114524170227,0.7699617147445679,0.2382720410823822,,0,0,0,0.0,0.0
7,1.0,1.04622220993042,0.017837122082710266,0.017632273957133293,-0.011617793942799937,0.0,-0.011617793942799937,0.703895628452301,0.22325417399406433,,0,0,0,0.0,0.0
8,1.0,1.040169358253479,0.01779354363679886,0.017632273957133293,-0.009146278015963016,0.0,-0.009146278015963016,0.643851637840271,0.20912860333919525,,0,0,0,0.0,0.0
9,1.0,1.036767601966858,0.017765723168849945,0.017632273957133293,-0.007568462924355979,0.0,-0.007568462924355979,0.5913920998573303,0.19638440012931824,,0,0,0,0.0,0.0
10,1.0,1.0350359678268433,0.01774744875729084,0.017632273957133293,-0.006532044615320309,0.0,-0.006532044615320309,0.5464447736740112,0.18514148890972137,,0,0,0,0.0,0.0
11,1.0,1.0342350006103516,0.017734838649630547,0.017632273957133293,-0.005816872670343143,0.0,-0.005816872670343143,0.5082548260688782,0.1753358244895935,,0,0,0,0.0,0.0
12,1.0,1.0339205265045166,0.01772564835846424,0.017632273957133293,-0.005295652821522445,0.0,-0.005295652821522445,0.47587883472442627,0.1668277233839035,,0,0,0,0.0,0.0
13,1.0,1.0338488817214966,0.017718613147735596,0.017632273957133293,-0.004896656597566773,0.0,-0.004896656597566773,0.4484047591686249,0.1594579517841339,,0,0,0,0.0,0.0
14,1.0,1.0338916778564453,0.01771300844848156,0.017632273957133293,-0.004578790662199461,0.0,-0.004578790662199461,0.4250313639640808,0.15307334065437317,,0,0,0,0.0,0.0
15,1.0,1.0339839458465576,0.017708301544189453,0.017632273957133293,-0.004311842433993185,0.0,-0.004311842433993185,0.405084490776062,0.14753662049770355,,0,0,0,0.0,0.0
16,1.0,1.034079909324646,0.0177029836922884,0.017632273957133293,-0.004010244811702091,0.0,-0.004010244811702091,0.3879738450050354,0.1427191197872162,,0,0,0,0.0,0.0
17,1.0,1.0340228080749512,0.017695758491754532,0.017632273957133293,-0.0036004734712935527,0.0,-0.0036004734712935527,0.37237584590911865,0.13826969265937805,,0,0,0,0.0,0.0
18,1.0,1.033705472946167,0.01768975518643856,0.017632273957133293,-0.0032600009190539847,0.0,-0.0032600009190539847,0.3582570254802704,0.13419266045093536,,0,0,0,0.0,0.0
19,1.0,1.0334837436676025,0.017684755846858025,0.017632273957133293,-0.0029764674625816223,0.0,-0.0029764674625816223,0.3455479145050049,0.1304805427789688,,0,0,0,0.0,0.0
20,1.0,1.0333340167999268,0.017680583521723747,0.017632273957133293,-0.0027398374541991455,0.0,-0.0027398374541991455,0.334159255027771,0.12711864709854126,,0,0,0,0.0,0.0
21,1.0,1.0332374572753906,0.01767708733677864,0.017632273957133293,-0.002541554183782324,0.0,-0.002541554183782324,0.32399290800094604,0.12408798933029175,,0,0,0,0.0,0.0
22,1.0,1.033179521560669,0.017674148082733154,0.017632273957133293,-0.0023748567939485543,0.0,-0.0023748567939485543,0.3149491548538208,0.1213674396276474,,0,0,0,0.0,0.0
23,1.0,1.033149242401123,0.017671629786491394,0.017632273957133293,-0.0022320336817462927,0.0,-0.0022320336817462927,0.30693119764328003,0.11893515288829803,,0,0,0,0.0,0.0
24,1.0,1.033133864402771,0.017669416964054108,0.017632273957133293,-0.002106535266586329,0.0,-0.002106535266586329,0.2997381389141083,0.116738460958004,,0,0,0,0.0,0.0
25,1.0,1.0331263542175293,0.017667509615421295,0.017632273957133293,-0.0019983615484686634,0.0,-0.0019983615484686634,0.29330122470855713,0.11476098746061325,,0,0,0,0.0,0.0
26,1.0,1.0331289768218994,0.017665864899754524,0.017632273957133293,-0.0019050828442714884,0.0,-0.0019050828442714884,0.28755685687065125,0.11298691481351852,,0,0,0,0.0,0.0
27,1.0,1.033138394355774,0.017664439976215363,0.017632273957133293,-0.0018242694708732188,0.0,-0.0018242694708732188,0.2824467122554779,0.11140136420726776,,0,0,0,0.0,0.0
28,1.0,1.0331518650054932,0.01766320876777172,0.017632273957133293,-0.0017544424907209866,0.0,-0.0017544424907209866,0.2779175341129303,0.10999032109975815,,0,0,0,0.0,0.0
29,1.0,1.0331677198410034,0.01766214519739151,0.017632273957133293,-0.0016941229662628121,0.0,-0.0016941229662628121,0.2739208936691284,0.10874073207378387,,0,0,0,0.0,0.0
30,1.0,1.03318452835083,0.01766122691333294,0.017632273957133293,-0.0016420432367394433,0.0,-0.0016420432367394433,0.27041301131248474,0.1076405942440033,,0,0,0,0.0,0.0
31,1.0,1.0332015752792358,0.017660435289144516,0.017632273957133293,-0.0015971469181845777,0.0,-0.0015971469181845777,0.267353892326355,0.10667868703603745,,0,0,0,0.0,0.0
32,1.0,1.0332175493240356,0.017659761011600494,0.017632273957133293,-0.001558905818615619,0.0,-0.001558905818615619,0.26470744609832764,0.10584470629692078,,0,0,0,0.0,0.0
33,1.0,1.033232569694519,0.017659185454249382,0.017632273957133293,-0.001526263554066487,0.0,-0.001526263554066487,0.26244083046913147,0.105129174888134,,0,0,0,0.0,0.0
34,1.0,1.0332459211349487,0.017658699303865433,0.017632273957133293,-0.0014986919325541415,0.0,-0.0014986919325541415,0.2605242133140564,0.10452327132225037,,0,0,0,0.0,0.0
35,1.0,1.0332573652267456,0.01765829510986805,0.017632273957133293,-0.0014757684004920169,0.0,-0.0014757684004920169,0.2589304447174072,0.10401894897222519,,0,0,0,0.0,0.0
36,1.0,1.0332670211791992,0.017657965421676636,0.017632273957133293,-0.001457070404293992,0.0,-0.001457070404293992,0.257634699344635,0.10360868275165558,,0,0,0,0.0,0.0
37,1.0,1.0332746505737305,0.017657700926065445,0.017632273957133293,-0.0014420697519768044,0.0,-0.0014420697519768044,0.2566143274307251,0.10328559577465057,,0,0,0,0.0,0.0
38,1.0,1.0332802534103394,0.01765749789774418,0.017632273957133293,-0.0014305551667475047,0.0,-0.0014305551667475047,0.25584858655929565,0.10304325819015503,,0,0,0,0.0,0.0
39,1.0,1.0332838296890259,0.01765735074877739,0.017632273957133293,-0.0014222097334162243,0.0,-0.0014222097334162243,0.2553183436393738,0.10287575423717499,,0,0,0,0.0,0.0
40,1.0,1.0332856178283691,0.01765725389122963,0.017632273957133293,-0.0014167165367930945,0.0,-0.0014167165367930945,0.2550061047077179,0.10277754068374634,,0,0,0,0.0,0.0
41,1.0,1.03328537940979,0.0176572035998106,0.017632273957133293,-0.0014138643000849438,0.0,-0.0014138643000849438,0.2548956274986267,0.10274350643157959,,0,0,0,0.0,0.0
42,1.0,1.0332835912704468,0.017657194286584854,0.017632273957133293,-0.0014133361081019036,0.0,-0.0014133361081019036,0.25497186183929443,0.10276883840560913,,0,0,0,0.0,0.0
43,1.0,1.0332798957824707,0.01765722781419754,0.017632273957133293,-0.0014152375992406707,0.0,-0.0014152375992406707,0.25522077083587646,0.10284902155399323,,0,0,0,0.0,0.0
44,1.0,1.0332750082015991,0.017657296732068062,0.017632273957133293,-0.0014191462199149019,0.0,-0.0014191462199149019,0.25562936067581177,0.10297983884811401,,0,0,0,0.0,0.0
45,1.0,1.033268690109253,0.01765740104019642,0.017632273957133293,-0.001425061970124375,0.0,-0.001425061970124375,0.25618526339530945,0.10315732657909393,,0,0,0,0.0,0.0
46,1.0,1.0332610607147217,0.017657538875937462,0.017632273957133293,-0.0014328792114728373,0.0,-0.0014328792114728373,0.25687694549560547,0.10337769985198975,,0,0,0,0.0,0.0
47,1.0,1.0332525968551636,0.017657704651355743,0.017632273957133293,-0.0014422810287701981,0.0,-0.0014422810287701981,0.25769346952438354,0.10363736003637314,,0,0,0,0.0,0.0
48,1.0,1.03324294090271,0.017657900229096413,0.017632273957133293,-0.0014533730604129325,0.0,-0.0014533730604129325,0.2586243748664856,0.1039329320192337,,0,0,0,0.0,0.0
49,1.0,1.0332326889038086,0.01765812188386917,0.017632273957133293,-0.0014659440296083126,0.0,-0.0014659440296083126,0.25965964794158936,0.104261115193367,,0,0,0,0.0,0.0
50,1.0,1.0332220792770386,0.01765836961567402,0.017632273957133293,-0.0014799939363561165,0.0,-0.0014799939363561165,0.260789692401886,0.10461877286434174,,0,0,0,0.0,0.0
51,1.0,1.0332107543945312,0.017658639699220657,0.017632273957133293,-0.0014953115038629505,0.0,-0.0014953115038629505,0.2620052099227905,0.10500285029411316,,0,0,0,0.0,0.0
52,1.0,1.0331991910934448,0.017658932134509087,0.017632273957133293,-0.0015118967321290366,0.0,-0.0015118967321290366,0.2632971405982971,0.10541042685508728,,0,0,0,0.0,0.0
53,1.0,1.0331873893737793,0.017659245058894157,0.017632273957133293,-0.001529643982757678,0.0,-0.001529643982757678,0.264656662940979,0.10583867132663727,,0,0,0,0.0,0.0
54,1.0,1.0331757068634033,0.01765957474708557,0.017632273957133293,-0.001548341978955703,0.0,-0.001548341978955703,0.26607513427734375,0.1062847301363945,,0,0,0,0.0,0.0
55,1.0,1.0331639051437378,0.017659921199083328,0.017632273957133293,-0.0015679907207233335,0.0,-0.0015679907207233335,0.26754409074783325,0.1067458987236023,,0,0,0,0.0,0.0
56,1.0,1.033152461051941,0.01766028255224228,0.017632273957133293,-0.0015884845696634287,0.0,-0.0015884845696634287,0.2690550982952118,0.10721950978040695,,0,0,0,0.0,0.0
57,1.0,1.0331413745880127,0.017660658806562424,0.017632273957133293,-0.0016098235257766547,0.0,-0.0016098235257766547,0.2705998420715332,0.10770293325185776,,0,0,0,0.0,0.0
58,1.0,1.0331305265426636,0.017661048099398613,0.017632273957133293,-0.0016319019506658705,0.0,-0.0016319019506658705,0.27217018604278564,0.10819356143474579,,0,0,0,0.0,0.0
59,1.0,1.0331202745437622,0.0176614448428154,0.017632273957133293,-0.0016544029291414297,0.0,-0.0016544029291414297,0.2737579345703125,0.10868889093399048,,0,0,0,0.0,0.0
60,1.0,1.0331106185913086,0.017661849036812782,0.017632273957133293,-0.0016773264612035543,0.0,-0.0016773264612035543,0.27535519003868103,0.10918644070625305,,0,0,0,0.0,0.0
61,1.0,1.0331015586853027,0.01766226254403591,0.017632273957133293,-0.0017007781852484971,0.0,-0.0017007781852484971,0.2769540846347809,0.1096837967634201,,0,0,0,0.0,0.0
62,1.0,1.0330932140350342,0.01766267605125904,0.017632273957133293,-0.001724229909293662,0.0,-0.001724229909293662,0.27854683995246887,0.11017857491970062,,0,0,0,0.0,0.0
63,1.0,1.0330854654312134,0.01766309328377247,0.017632273957133293,-0.0017478929101317764,0.0,-0.0017478929101317764,0.28012603521347046,0.11066852509975433,,0,0,0,0.0,0.0
64,1.0,1.0330784320831299,0.017663508653640747,0.017632273957133293,-0.001771450272573416,0.0,-0.001771450272573416,0.2816842794418335,0.11115141957998276,,0,0,0,0.0,0.0
65,1.0,1.0330722332000732,0.017663922160863876,0.017632273957133293,-0.0017949019966185809,0.0,-0.0017949019966185809,0.28321462869644165,0.11162521690130234,,0,0,0,0.0,0.0
66,1.0,1.0330666303634644,0.017664331942796707,0.017632273957133293,-0.001818142443870352,0.0,-0.001818142443870352,0.28471052646636963,0.11208786815404892,,0,0,0,0.0,0.0
67,1.0,1.0330617427825928,0.017664732411503792,0.017632273957133293,-0.0018408546991393049,0.0,-0.0018408546991393049,0.2861655652523041,0.11253757774829865,,0,0,0,0.0,0.0
68,1.0,1.033057451248169,0.01766512542963028,0.017632273957133293,-0.0018631444008216924,0.0,-0.0018631444008216924,0.28757399320602417,0.11297260224819183,,0,0,0,0.0,0.0
69,1.0,1.0330537557601929,0.017665503546595573,0.017632273957133293,-0.0018845889953313932,0.0,-0.0018845889953313932,0.28893062472343445,0.11339139938354492,,0,0,0,0.0,0.0
70,1.0,1.0330504179000854,0.01766587235033512,0.017632273957133293,-0.0019055053978580538,0.0,-0.0019055053978580538,0.2902306616306305,0.11379259824752808,,0,0,0,0.0,0.0
71,1.0,1.0330476760864258,0.017666224390268326,0.017632273957133293,-0.0019254710548153309,0.0,-0.0019254710548153309,0.2914699912071228,0.11417500674724579,,0,0,0,0.0,0.0
72,1.0,1.0330454111099243,0.017666559666395187,0.017632273957133293,-0.0019444859662030023,0.0,-0.0019444859662030023,0.2926451563835144,0.11453761905431747,,0,0,0,0.0,0.0
73,1.0,1.0330435037612915,0.017666878178715706,0.017632273957133293,-0.001962550132021512,0.0,-0.001962550132021512,0.29375332593917847,0.11487960815429688,,0,0,0,0.0,0.0
74,1.0,1.0330418348312378,0.017667178064584732,0.017632273957133293,-0.0019795579138741637,0.0,-0.0019795579138741637,0.2947923541069031,0.11520036309957504,,0,0,0,0.0,0.0
75,1.0,1.0330404043197632,0.017667459324002266,0.017632273957133293,-0.0019955093117605127,0.0,-0.0019955093117605127,0.29576075077056885,0.11549946665763855,,0,0,0,0.0,0.0
76,1.0,1.0330392122268677,0.017667720094323158,0.017632273957133293,-0.0020102986872845285,0.0,-0.0020102986872845285,0.2966576814651489,0.1157766804099083,,0,0,0,0.0,0.0
77,1.0,1.0330383777618408,0.01766796037554741,0.017632273957133293,-0.002023926040445767,0.0,-0.002023926040445767,0.2974829375743866,0.1160319447517395,,0,0,0,0.0,0.0
78,1.0,1.0330376625061035,0.01766818016767502,0.017632273957133293,-0.0020363913712444504,0.0,-0.0020363913712444504,0.2982369065284729,0.11626540869474411,,0,0,0,0.0,0.0
79,1.0,1.0330369472503662,0.017668379470705986,0.017632273957133293,-0.0020476946796805784,0.0,-0.0020476946796805784,0.29892051219940186,0.11647733300924301,,0,0,0,0.0,0.0
80,1.0,1.0330363512039185,0.01766856014728546,0.017632273957133293,-0.002057941604150848,0.0,-0.002057941604150848,0.2995351552963257,0.11666817963123322,,0,0,0,0.0,0.0
81,0.5,1.0396744012832642,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.007960936054587364,0.005506956484168768,,0,0,0,0.0,0.0
82,0.5,1.039673089981079,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.00799547042697668,0.005528225563466549,,0,0,0,0.0,0.0
83,0.5,1.039671778678894,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.008031639270484447,0.0055504548363387585,,0,0,0,0.0,0.0
84,0.5,1.0396703481674194,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.008069355972111225,0.005573557689785957,,0,0,0,0.0,0.0
85,0.5,1.0396687984466553,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.00810854509472847,0.005597525276243687,,0,0,0,0.0,0.0
86,0.5,1.0396673679351807,0.017632195726037025,0.017632273957133293,4.436812657160338e-06,0.0,4.436812657160338e-06,0.008149148896336555,0.005622281692922115,,0,0,0,0.0,0.0
87,0.5,1.039665699005127,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.00819111242890358,0.005647800397127867,,0,0,0,0.0,0.0
88,0.5,1.0396640300750732,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.008234391920268536,0.005674091633409262,,0,0,0,0.0,0.0
89,0.5,1.0396623611450195,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.008278957568109035,0.005701118148863316,,0,0,0,0.0,0.0
90,0.5,1.0396604537963867,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.008324777707457542,0.005728845484554768,,0,0,0,0.0,0.0
91,0.5,1.039658546447754,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.00837183091789484,0.00575728714466095,,0,0,0,0.0,0.0
92,0.5,1.0396567583084106,0.017632193863391876,0.017632273957133293,4.542451053746177e-06,0.0,4.542451053746177e-06,0.008420102298259735,0.005786429159343243,,0,0,0,0.0,0.0
93,0.5,1.0396547317504883,0.017632192000746727,0.017632273957133293,4.648089450332016e-06,0.0,4.648089450332016e-06,0.008469576016068459,0.005816235207021236,,0,0,0,0.0,0.0
94,0.5,1.039652705192566,0.017632192000746727,0.017632273957133293,4.648089450332016e-06,0.0,4.648089450332016e-06,0.008520248346030712,0.005846723914146423,,0,0,0,0.0,0.0
95,0.5,1.039650559425354,0.017632192000746727,0.017632273957133293,4.648089450332016e-06,0.0,4.648089450332016e-06,0.008572113700211048,0.005877920892089605,,0,0,0,0.0,0.0
96,0.5,1.0396485328674316,0.017632190138101578,0.017632273957133293,4.7537278469178545e-06,0.0,4.7537278469178545e-06,0.008625172078609467,0.005909757688641548,,0,0,0,0.0,0.0
97,0.5,1.0396462678909302,0.017632190138101578,0.017632273957133293,4.7537278469178545e-06,0.0,4.7537278469178545e-06,0.008679429069161415,0.005942261777818203,,0,0,0,0.0,0.0
98,0.5,1.0396441221237183,0.017632190138101578,0.017632273957133293,4.7537278469178545e-06,0.0,4.7537278469178545e-06,0.008734889328479767,0.005975478794425726,,0,0,0,0.0,0.0
99,0.5,1.0396417379379272,0.017632190138101578,0.017632273957133293,4.7537278469178545e-06,0.0,4.7537278469178545e-06,0.008791563101112843,0.006009377539157867,,0,0,0,0.0,0.0
100,0.5,1.0396394729614258,0.01763218827545643,0.017632273957133293,4.859366243614716e-06,0.0,4.859366243614716e-06,0.008849459700286388,0.00604395754635334,,0,0,0,0.0,0.0
101,0.5,1.0396370887756348,0.01763218827545643,0.017632273957133293,4.859366243614716e-06,0.0,4.859366243614716e-06,0.008908595889806747,0.006079234182834625,,0,0,0,0.0,0.0
102,0.5,1.0396348237991333,0.01763218827545643,0.017632273957133293,4.859366243614716e-06,0.0,4.859366243614716e-06,0.008968988433480263,0.0061152102425694466,,0,0,0,0.0,0.0
103,0.5,1.0396323204040527,0.01763218641281128,0.017632273957133293,4.965004640200554e-06,0.0,4.965004640200554e-06,0.009030655026435852,0.0061518969014286995,,0,0,0,0.0,0.0
104,0.5,1.0396296977996826,0.01763218641281128,0.017632273957133293,4.965004640200554e-06,0.0,4.965004640200554e-06,0.009093618020415306,0.006189309060573578,,0,0,0,0.0,0.0
105,0.5,1.0396270751953125,0.01763218455016613,0.017632273957133293,5.070643036786393e-06,0.0,5.070643036786393e-06,0.009157899767160416,0.006227442529052496,,0,0,0,0.0,0.0
106,0.5,1.0396244525909424,0.01763218455016613,0.017632273957133293,5.070643036786393e-06,0.0,5.070643036786393e-06,0.009223527275025845,0.006266356445848942,,0,0,0,0.0,0.0
107,0.5,1.0396218299865723,0.01763218268752098,0.017632273957133293,5.176281433372232e-06,0.0,5.176281433372232e-06,0.009290527552366257,0.00630602752789855,,0,0,0,0.0,0.0
108,0.5,1.039618968963623,0.01763218268752098,0.017632273957133293,5.176281433372232e-06,0.0,5.176281433372232e-06,0.009358933195471764,0.006346461828798056,,0,0,0,0.0,0.0
109,0.5,1.0396162271499634,0.01763218268752098,0.017632273957133293,5.176281433372232e-06,0.0,5.176281433372232e-06,0.009428771212697029,0.006387673318386078,,0,0,0,0.0,0.0
110,0.5,1.0396132469177246,0.01763218082487583,0.017632273957133293,5.2819198299580705e-06,0.0,5.2819198299580705e-06,0.009500078856945038,0.006429733242839575,,0,0,0,0.0,0.0
111,0.5,1.0396102666854858,0.01763218082487583,0.017632273957133293,5.2819198299580705e-06,0.0,5.2819198299580705e-06,0.009572891518473625,0.0064725978299975395,,0,0,0,0.0,0.0
112,0.5,1.0396074056625366,0.017632178962230682,0.017632273957133293,5.387558226543909e-06,0.0,5.387558226543909e-06,0.009647246450185776,0.006516345776617527,,0,0,0,0.0,0.0
113,0.5,1.0396043062210083,0.017632177099585533,0.017632273957133293,5.493196623129748e-06,0.0,5.493196623129748e-06,0.009723185561597347,0.006560937501490116,,0,0,0,0.0,0.0
114,0.5,1.0396010875701904,0.017632175236940384,0.017632273957133293,5.598835019715587e-06,0.0,5.598835019715587e-06,0.009800752624869347,0.0066064344719052315,,0,0,0,0.0,0.0
115,0.5,1.0395978689193726,0.017632175236940384,0.017632273957133293,5.598835019715587e-06,0.0,5.598835019715587e-06,0.009879987686872482,0.006652834825217724,,0,0,0,0.0,0.0
116,0.5,1.0395946502685547,0.017632175236940384,0.017632273957133293,5.598835019715587e-06,0.0,5.598835019715587e-06,0.009960941970348358,0.006700159981846809,,0,0,0,0.0,0.0
117,0.5,1.0395913124084473,0.017632173374295235,0.017632273957133293,5.704473416412448e-06,0.0,5.704473416412448e-06,0.010043665766716003,0.0067484816536307335,,0,0,0,0.0,0.0
118,0.5,1.0395878553390503,0.017632171511650085,0.017632273957133293,5.8101118129982865e-06,0.0,5.8101118129982865e-06,0.010128210298717022,0.0067977746948599815,,0,0,0,0.0,0.0
119,0.5,1.0395842790603638,0.017632171511650085,0.017632273957133293,5.8101118129982865e-06,0.0,5.8101118129982865e-06,0.010214628651738167,0.006848077289760113,,0,0,0,0.0,0.0
120,0.5,1.0395808219909668,0.017632169649004936,0.017632273957133293,5.915750209584125e-06,0.0,5.915750209584125e-06,0.010302981361746788,0.006899436004459858,,0,0,0,0.0,0.0
121,0.5,1.0395771265029907,0.017632169649004936,0.017632273957133293,5.915750209584125e-06,0.0,5.915750209584125e-06,0.010393328033387661,0.006951889954507351,,0,0,0,0.0,0.0
122,0.5,1.0395734310150146,0.017632167786359787,0.017632273957133293,6.021388606169964e-06,0.0,6.021388606169964e-06,0.010485732927918434,0.007005440071225166,,0,0,0,0.0,0.0
123,0.5,1.039569616317749,0.017632165923714638,0.017632273957133293,6.127027002755803e-06,0.0,6.127027002755803e-06,0.01058026310056448,0.007060100790113211,,0,0,0,0.0,0.0
124,0.5,1.0395656824111938,0.01763216406106949,0.017632273957133293,6.2326653993416414e-06,0.0,6.2326653993416414e-06,0.010676989331841469,0.007115985732525587,,0,0,0,0.0,0.0
125,0.5,1.0395616292953491,0.01763216219842434,0.017632273957133293,6.33830379592748e-06,0.0,6.33830379592748e-06,0.010775983333587646,0.007173079065978527,,0,0,0,0.0,0.0
126,0.5,1.0395575761795044,0.01763216219842434,0.017632273957133293,6.33830379592748e-06,0.0,6.33830379592748e-06,0.010877324268221855,0.007231415249407291,,0,0,0,0.0,0.0
127,0.5,1.0395532846450806,0.01763215847313404,0.017632273957133293,6.54958058921018e-06,0.0,6.54958058921018e-06,0.010981095023453236,0.007291026413440704,,0,0,0,0.0,0.0
128,0.5,1.0395488739013672,0.01763215847313404,0.017632273957133293,6.54958058921018e-06,0.0,6.54958058921018e-06,0.011087380349636078,0.007351993583142757,,0,0,0,0.0,0.0
129,0.5,1.039544701576233,0.01763215661048889,0.017632273957133293,6.655218985796019e-06,0.0,6.655218985796019e-06,0.01119627058506012,0.007414357271045446,,0,0,0,0.0,0.0
130,0.5,1.0395400524139404,0.017632154747843742,0.017632273957133293,6.760857382381857e-06,0.0,6.760857382381857e-06,0.011307863518595695,0.007478134240955114,,0,0,0,0.0,0.0
131,0.5,1.0395355224609375,0.017632152885198593,0.017632273957133293,6.866495778967696e-06,0.0,6.866495778967696e-06,0.011422257870435715,0.00754339387640357,,0,0,0,0.0,0.0
132,0.5,1.0395307540893555,0.017632151022553444,0.017632273957133293,6.972134175553535e-06,0.0,6.972134175553535e-06,0.011539558880031109,0.007610177621245384,,0,0,0,0.0,0.0
133,0.5,1.0395258665084839,0.017632149159908295,0.017632273957133293,7.077772572139374e-06,0.0,7.077772572139374e-06,0.011659880168735981,0.007678532972931862,,0,0,0,0.0,0.0
134,0.5,1.0395207405090332,0.017632147297263145,0.017632273957133293,7.183410968725212e-06,0.0,7.183410968725212e-06,0.011783340945839882,0.007748536765575409,,0,0,0,0.0,0.0
135,0.5,1.039515733718872,0.017632145434617996,0.017632273957133293,7.289049365311051e-06,0.0,7.289049365311051e-06,0.011910061351954937,0.007820267230272293,,0,0,0,0.0,0.0
136,0.5,1.0395104885101318,0.017632143571972847,0.017632273957133293,7.39468776189689e-06,0.0,7.39468776189689e-06,0.012040181085467339,0.007893729954957962,,0,0,0,0.0,0.0
137,0.5,1.0395050048828125,0.017632141709327698,0.017632273957133293,7.500326158593751e-06,0.0,7.500326158593751e-06,0.012173833325505257,0.007969038560986519,,0,0,0,0.0,0.0
138,0.5,1.0394995212554932,0.01763213984668255,0.017632273957133293,7.60596455517959e-06,0.0,7.60596455517959e-06,0.012311168946325779,0.00804626103490591,,0,0,0,0.0,0.0
139,0.5,1.0394937992095947,0.01763213612139225,0.017632273957133293,7.817241348351267e-06,0.0,7.817241348351267e-06,0.012452343478798866,0.008125455118715763,,0,0,0,0.0,0.0
140,0.5,1.0394878387451172,0.0176321342587471,0.017632273957133293,7.922879744937106e-06,0.0,7.922879744937106e-06,0.012597526423633099,0.008206695318222046,,0,0,0,0.0,0.0
