generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,37.0,30.0,17.0,8.985492968349718e-06,0.017682956531643867,0.003205341286957264,0.003205341286957264,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,43.0,56.0,39.0,8.79508752404945e-06,0.017260657623410225,0.0027830423787236214,0.0027830423787236214,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,34.0,43.0,22.0,8.667049769428559e-06,0.01566123217344284,0.001183616928756237,0.001183616928756237,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,51.0,45.0,19.0,8.366426300199237e-06,0.01647331938147545,0.001995704136788845,0.001995704136788845,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,59.0,5.0,19.0,8.018434527912177e-06,0.015992972999811172,0.001515357755124569,0.001515357755124569,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,59.0,4.0,19.0,8.018432708922774e-06,0.015272803604602814,0.0007951883599162102,0.0007951883599162102,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,38.0,32.0,35.0,7.5660245784092695e-06,0.015645865350961685,0.0011682501062750816,0.0011682501062750816,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,36.0,31.0,19.0,7.554219337180257e-06,0.016468295827507973,0.001990680582821369,0.001990680582821369,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,39.0,32.0,35.0,7.390586688416079e-06,0.016694266349077225,0.002216651104390621,0.002216651104390621,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,38.0,33.0,35.0,7.215148798422888e-06,0.01685439981520176,0.002376784570515156,0.002376784570515156,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,39.0,33.0,35.0,7.215148798422888e-06,0.01651996746659279,0.002042352221906185,0.002042352221906185,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,45.0,38.0,17.0,7.183050001913216e-06,0.015551639720797539,0.0010740244761109352,0.0010740244761109352,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,6.0,32.0,21.0,7.090032795531442e-06,0.015845732763409615,0.001368117518723011,0.001368117518723011,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,44.0,38.0,17.0,7.045578058750834e-06,0.016500676050782204,0.0020230608060956,0.0020230608060956,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,11.0,49.0,17.0,6.9269635787350126e-06,0.017059173434972763,0.0025815581902861595,0.0025815581902861595,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,45.0,41.0,14.0,6.843950814072741e-06,0.017476672306656837,0.002999057061970234,0.002999057061970234,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,53.0,49.0,19.0,6.781237516406691e-06,0.017708133906126022,0.003230518661439419,0.003230518661439419,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,41.0,45.0,15.0,6.742332971043652e-06,0.017858732491731644,0.00338111724704504,0.00338111724704504,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,40.0,34.0,36.0,6.723759270244045e-06,0.016164487227797508,0.0016868719831109047,0.0016868719831109047,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,43.0,40.0,14.0,6.723219030391192e-06,0.01587224379181862,0.0013946285471320152,0.0013946285471320152,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,23.0,23.0,24.0,6.679286343569402e-06,0.015715841203927994,0.0012382259592413902,0.0012382259592413902,0,False
