sample_id,class_id,truth_present,baseline_iou,guided_iou,delta_iou,baseline_precision,guided_precision,delta_precision,baseline_recall,guided_recall,delta_recall,baseline_predicted_volume,guided_predicted_volume,delta_predicted_volume,baseline_absolute_volume_error_fraction,guided_absolute_volume_error_fraction,delta_absolute_volume_error_fraction
0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,291.0,270.0,-21.0,nan,nan,nan
0,1,True,0.41760097493036213,0.426432099835341,0.008831124904978893,0.6634673895004702,0.6644969615124916,0.0010295720120213625,0.5298301415854925,0.5434364853223775,0.013606343736885074,36154.0,37025.0,871.0,0.20142248139067434,0.18218364146400726,-0.019238839926667084
0,2,True,0.7116045275376993,0.7059965487489215,-0.005607978788777834,0.8626539827276314,0.8562832475800122,-0.006370735147619211,0.8025285481239804,0.8008972267536705,-0.0016313213703099683,22811.0,22934.0,123.0,0.06969820554649266,0.06468189233278956,-0.005016313213703091
0,3,True,0.15250909510885258,0.15455111161396165,0.0020420165051090733,0.4868202764976958,0.4649421375085092,-0.021878138989186613,0.18172435147595128,0.1879859629808023,0.006261611504851022,5425.0,5876.0,451.0,0.6267116218261887,0.5956787999724764,-0.031032821853712256
0,4,True,0.5393530897892194,0.5374743889945851,-0.0018787007946342582,0.6279791299866878,0.6232076192092313,-0.004771510777456522,0.7926044362542513,0.7962087234590317,0.003604287204780454,93148.0,94288.0,1140.0,0.26215091936423623,0.27759786452758095,0.015446945163344716
0,5,True,0.25817793835932007,0.25493421052631576,-0.0032437278330043062,0.32279286926994905,0.3169358423470144,-0.0058570269229346605,0.563273727647868,0.5658131414665115,0.0025394138186435322,32984.0,33745.0,761.0,0.7450005290445455,0.7852608189609566,0.04026028991641106
0,6,True,0.014153371075656201,0.014044703262824356,-0.00010866781283184503,0.5892857142857143,0.5503355704697986,-0.03895014381591566,0.014294377544832365,0.014207744953651564,-8.663259118080191e-05,280.0,298.0,18.0,0.9757428744693754,0.9741834878281209,-0.0015593866412544344
0,7,False,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,11.0,11.0,nan,nan,nan
0,8,False,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,18.0,18.0,nan,nan,nan
0,9,True,0.02859647939569704,0.019277739009071877,-0.009318740386625161,0.0674836861371956,0.08133971291866028,0.013856026781464678,0.04727921498661909,0.024643175735950044,-0.022636039250669048,6283.0,2717.0,-3566.0,0.2993978590544157,0.6970338983050848,0.3976360392506691
0,10,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,161.0,315.0,154.0,nan,nan,nan
0,11,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,18.0,56.0,38.0,nan,nan,nan
0,12,False,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan
0,13,True,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9333333333333333,-0.06666666666666665
