sample_id,path,target_label,target_iou,target_precision,target_recall,target_f1,target_volume,predicted_target_volume,target_volume_error,target_volume_error_fraction,target_centroid_distance,target_connected_components,largest_component_fraction,ensemble_probability_overlap_inside_truth,global_geo_misfit,global_voxel_accuracy,global_mean_iou
0,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_0.pt,8,0.020141160115599632,0.04505198448896408,0.03514568880200386,0.03948700428009033,3329.0,2597.0,-732.0,-0.2198858516070892,19.839067459106445,39,0.6056988833269157,0.04012090712785721,0.7343957424163818,0.8210514783859253,0.3029686510562897
1,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_1.pt,8,0.0173045601695776,0.050959233194589615,0.025533193722367287,0.03402041271328926,3329.0,1668.0,-1661.0,-0.49894863322319016,23.496309280395508,40,0.44964028776978415,0.04012090712785721,0.46197059750556946,0.7936877012252808,0.2816466689109802
2,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_2.pt,8,0.024995749816298485,0.054464615881443024,0.04415740445256233,0.04877239093184471,3329.0,2699.0,-630.0,-0.1892460198257735,24.688020706176758,36,0.5824379399777695,0.04012090712785721,0.8982744216918945,0.7834944725036621,0.2561776638031006
3,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_3.pt,8,0.011092150583863258,0.03685329481959343,0.015620306134223938,0.021940927952528,3329.0,1411.0,-1918.0,-0.5761489936917994,13.309405326843262,52,0.49326718639262934,0.04012090712785721,0.5230809450149536,0.7823275923728943,0.2784194350242615
4,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_4.pt,8,0.022630078718066216,0.05269709601998329,0.03814959526062012,0.044258587062358856,3329.0,2410.0,-919.0,-0.27605887653950134,23.646137237548828,49,0.6609958506224066,0.04012090712785721,0.6776871085166931,0.7822374701499939,0.25568339228630066
5,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_5.pt,8,0.025050099939107895,0.05339978635311127,0.04505857452750206,0.048875849694013596,3329.0,2809.0,-520.0,-0.15620306398317813,22.291934967041016,51,0.823068707725169,0.04012090712785721,0.8679317831993103,0.7974585890769958,0.26411738991737366
6,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_6.pt,8,0.029184037819504738,0.07924528419971466,0.04415740445256233,0.05671296268701553,3329.0,1855.0,-1474.0,-0.442775608290778,21.510271072387695,60,0.6140161725067386,0.04012090712785721,0.5007981061935425,0.8069640398025513,0.27110347151756287
7,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_7.pt,8,0.022226303815841675,0.05411449074745178,0.03634725138545036,0.04348607361316681,3329.0,2236.0,-1093.0,-0.32832682487233406,20.544862747192383,64,0.38953488372093026,0.04012090712785721,0.5097405910491943,0.7868669033050537,0.2612855136394501
8,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_8.pt,8,0.013266761787235737,0.02464228868484497,0.027936317026615143,0.02618611790239811,3329.0,3774.0,445.0,0.1336737759086813,11.260135650634766,60,0.5421303656597775,0.04012090712785721,0.7808153629302979,0.7887309789657593,0.2639058530330658
9,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_9.pt,8,0.04367925971746445,0.08514605462551117,0.08230699598789215,0.083702452480793,3329.0,3218.0,-111.0,-0.033343346350255335,22.109342575073242,47,0.8095090118085767,0.04012090712785721,0.7796741127967834,0.768235445022583,0.25269049406051636
10,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_10.pt,8,0.04131736606359482,0.07609594613313675,0.0829077810049057,0.07935594767332077,3329.0,3627.0,298.0,0.08951637128266747,8.462318420410156,38,0.9622277364212848,0.04012090712785721,0.5664712190628052,0.7836509943008423,0.2625495195388794
11,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_11.pt,8,0.025242717936635017,0.24795641005039215,0.02733553573489189,0.049242421984672546,3329.0,367.0,-2962.0,-0.8897566836887955,16.088964462280273,37,0.5040871934604905,0.04012090712785721,0.46378806233406067,0.7806627154350281,0.25217708945274353
12,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_12.pt,8,0.024899151176214218,0.04431790113449097,0.053769901394844055,0.04858849197626114,3329.0,4039.0,710.0,0.21327726043857015,15.560280799865723,62,0.49517207229512256,0.04012090712785721,0.6665710806846619,0.7522649168968201,0.24489061534404755
13,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/candidate_screening/paper_cond_gen_0_label8/guided_alpha0_05/sample_13.pt,8,0.020859872922301292,0.04250486567616463,0.03935115784406662,0.04086725786328316,3329.0,3082.0,-247.0,-0.07419645539200961,16.602760314941406,51,0.536015574302401,0.04012090712785721,1.5678163766860962,0.7634541988372803,0.25554439425468445
