branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_03d3ee0e92cc6052488c,g001_b7e43f1d75130653_0000,0,4.0,4.0,6.0,dike_hemisphere,14.884829032409776,15.294535624314307,9.010927041835465,g001_p000000_empty,0.0074711471097543836,0.0074711471097543836,True,0.25,0.0013845661887899041,False,0.25,0.0013845661887899041,False,,False,True
branch_590205db3e3a4e0df9cf,g001_b7e43f1d75130653_0000,1,4.0,4.0,7.0,ellipsoid,11.533596090150594,15.66178569020259,13.770504688507685,g001_p000001_empty,0.007173081976361573,0.007173081976361573,True,0.25,0.0016447099624201655,False,0.25,0.0016447099624201655,False,,False,True
branch_f1718b30ca4b4f312e13,g001_b7e43f1d75130653_0000,2,4.0,4.0,8.0,dike_hemisphere,11.781044505878889,6.652386763820174,8.62716503414886,g001_p000002_empty,0.004625194822438061,0.004625194822438061,True,0.25,0.0005659429589286447,False,0.25,0.0005659429589286447,False,,False,True
branch_0c87c11aa81eb008676d,g001_b7e43f1d75130653_0000,3,4.0,4.0,9.0,dike_hemisphere,14.402963172839018,9.001800407957017,12.937302702814076,g001_p000003_empty,0.006223685690201819,0.006223685690201819,True,0.25,0.001141690299846232,False,0.25,0.001141690299846232,False,,False,True
branch_a4a119a08c4bf726cff5,g001_b7e43f1d75130653_0000,4,4.0,4.0,10.0,ellipsoid,7.92242395847873,12.291878531050266,12.149970730264696,g001_p000004_empty,0.005504758679307997,0.005504758679307997,True,0.25,0.001610423089005053,False,0.25,0.001610423089005053,False,,False,True
branch_1424751d3c225c70be8b,g001_b7e43f1d75130653_0000,5,4.0,4.0,11.0,dike_hemisphere,7.833591037947077,6.807437053155505,10.81969050953954,g001_p000005_empty,0.003768273745663464,0.003768273745663464,True,0.25,0.00020011118613183498,False,0.25,0.00020011118613183498,False,,False,True
branch_8655da2c7f31c8496e25,g001_b7e43f1d75130653_0000,6,4.0,4.0,12.0,dike_hemisphere,7.758925489796136,9.684460133413856,9.869370372282829,g001_p000006_empty,0.0047473224112764,0.0047473224112764,True,0.25,0.0005659428425133228,False,0.25,0.0005659428425133228,False,,False,True
branch_5ab426258c8fb86e7e3a,g001_b7e43f1d75130653_0000,7,4.0,4.0,13.0,dike_hemisphere,8.36758149974754,15.685863051742166,6.431951181444503,g001_p000007_empty,0.006197332986630499,0.006197332986630499,True,0.25,0.0008863267721608281,False,0.25,0.0008863267721608281,False,,False,True
branch_69eafd0c294e72589b4b,g001_b7e43f1d75130653_0000,8,4.0,4.0,14.0,dike_hemisphere,9.246038181478738,15.369598806861681,9.321866556009176,g001_p000008_empty,0.006330688600428402,0.006330688600428402,True,0.25,0.001141690299846232,False,0.25,0.001141690299846232,False,,False,True
branch_902190571d0202a0acd0,g001_b7e43f1d75130653_0000,9,4.0,4.0,15.0,dike_hemisphere,14.15220586540368,11.145771702562316,11.635781549326206,g001_p000009_empty,0.006678924080915749,0.006678924080915749,True,0.25,0.0016801428282633424,False,0.25,0.0016801428282633424,False,,False,True
branch_fc313e8aa8f578d6c1e6,g001_b7e43f1d75130653_0000,10,4.0,4.0,16.0,dike_hemisphere,9.400145888282742,14.874568253654289,7.685941539417954,g001_p000010_empty,0.006048348383046687,0.006048348383046687,True,0.25,0.0016903093783184886,False,0.25,0.0016903093783184886,False,,False,True
branch_7ca6a67640f924a17a83,g001_b7e43f1d75130653_0000,11,4.0,4.0,17.0,ellipsoid,6.621951669464021,10.858231928955648,8.649234863356693,g001_p000011_empty,0.0045526447938755155,0.0045526447938755155,True,0.25,0.0007765245391055942,False,0.25,0.0007765245391055942,False,,False,True
branch_861866bd7f9584994cda,g001_b7e43f1d75130653_0000,12,4.0,4.0,18.0,ellipsoid,9.157701322862945,8.790279062207492,6.533167388427262,g001_p000012_empty,0.005168429692275822,0.005168429692275822,True,0.25,0.0013187051517888904,False,0.25,0.0013187051517888904,False,,False,True
