branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_03d3ee0e92cc6052488c,new_center,1,0,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,0.0,4.0,4.0,6.0,dike_hemisphere,9,154.5440484011571,14.884829032409776,15.294535624314307,9.010927041835465,0,0.25,3.721207258102444,3.8236339060785767,2.2527317604588664,0.0027400129474699497,0.0013845661887899041,0.0013845661887899041,False,0,False,,terminated_non_improving_hard_step,False
branch_590205db3e3a4e0df9cf,new_center,1,1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,0.0,4.0,4.0,7.0,ellipsoid,9,93.38568608685748,11.533596090150594,15.66178569020259,13.770504688507685,0,0.25,2.8833990225376485,3.9154464225506476,3.4426261721269213,0.003000156721100211,0.0016447099624201655,0.0016447099624201655,False,0,False,,terminated_non_improving_hard_step,False
branch_f1718b30ca4b4f312e13,new_center,1,2,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,0.0,4.0,4.0,8.0,dike_hemisphere,9,2.4201627917131963,11.781044505878889,6.652386763820174,8.62716503414886,0,0.25,2.945261126469722,1.6630966909550435,2.156791258537215,0.0019213897176086903,0.0005659429589286447,0.0005659429589286447,False,0,False,,terminated_non_improving_hard_step,False
branch_0c87c11aa81eb008676d,new_center,1,3,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,0.0,4.0,4.0,9.0,dike_hemisphere,9,35.56202350310141,14.402963172839018,9.001800407957017,12.937302702814076,0,0.25,3.6007407932097544,2.250450101989254,3.234325675703519,0.0024971370585262775,0.001141690299846232,0.001141690299846232,False,0,False,,terminated_non_improving_hard_step,False
branch_a4a119a08c4bf726cff5,new_center,1,4,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,0.0,4.0,4.0,10.0,ellipsoid,9,43.10281010947506,7.92242395847873,12.291878531050266,12.149970730264696,0,0.25,1.9806059896196826,3.0729696327625664,3.037492682566174,0.0029658698476850986,0.001610423089005053,0.001610423089005053,False,0,False,,terminated_non_improving_hard_step,False
branch_1424751d3c225c70be8b,new_center,1,5,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,0.0,4.0,4.0,11.0,dike_hemisphere,9,56.84491745392405,7.833591037947077,6.807437053155505,10.81969050953954,0,0.25,1.9583977594867692,1.7018592632888763,2.704922627384885,0.0015555579448118806,0.00020011118613183498,0.00020011118613183498,False,0,False,,terminated_non_improving_hard_step,False
branch_8655da2c7f31c8496e25,new_center,1,6,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,0.0,4.0,4.0,12.0,dike_hemisphere,9,87.83983112760117,7.758925489796136,9.684460133413856,9.869370372282829,0,0.25,1.939731372449034,2.421115033353464,2.467342593070707,0.0019213896011933684,0.0005659428425133228,0.0005659428425133228,False,0,False,,terminated_non_improving_hard_step,False
branch_5ab426258c8fb86e7e3a,new_center,1,7,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,0.0,4.0,4.0,13.0,dike_hemisphere,9,80.85068649403175,8.36758149974754,15.685863051742166,6.431951181444503,0,0.25,2.091895374936885,3.9214657629355414,1.6079877953611257,0.0022417735308408737,0.0008863267721608281,0.0008863267721608281,False,0,False,,terminated_non_improving_hard_step,False
branch_69eafd0c294e72589b4b,new_center,1,8,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,0.0,4.0,4.0,14.0,dike_hemisphere,9,154.3713694700639,9.246038181478738,15.369598806861681,9.321866556009176,0,0.25,2.3115095453696846,3.8423997017154203,2.330466639002294,0.0024971370585262775,0.001141690299846232,0.001141690299846232,False,0,False,,terminated_non_improving_hard_step,False
branch_902190571d0202a0acd0,new_center,1,9,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,0.0,4.0,4.0,15.0,dike_hemisphere,9,94.34486339694047,14.15220586540368,11.145771702562316,11.635781549326206,0,0.25,3.53805146635092,2.786442925640579,2.9089453873315514,0.003035589586943388,0.0016801428282633424,0.0016801428282633424,False,0,False,,terminated_non_improving_hard_step,False
