branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_3d1d31b06d8f7f16286b,new_center,1,0,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,9.885829967970494e-06,20.0,30.0,19.0,dike_hemisphere,9,105.06689500971473,11.130653605266843,13.26362719440826,10.740188329029966,0,0.25,2.782663401316711,3.315906798602065,2.6850470822574914,0.01655369997024536,0.000224357470870018,0.000224357470870018,False,0,False,,terminated_non_improving_hard_step,False
branch_5a5c456ebf4e2f87b62d,new_center,1,1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,9.868009328783955e-06,6.0,36.0,36.0,dike_hemisphere,9,35.82778729451044,9.362711293297336,15.281171323391032,13.709995396428752,0,0.25,2.340677823324334,3.820292830847758,3.427498849107188,0.016463471576571465,0.00013412907719612122,0.00013412907719612122,False,0,False,,terminated_non_improving_hard_step,False
branch_4ee3697a0abe744b2ec9,new_center,1,2,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,9.80021013674559e-06,28.0,18.0,20.0,dike_hemisphere,9,49.01488072582643,6.2415666988930445,11.77849865016452,6.968794592868026,0,0.25,1.5603916747232611,2.94462466254113,1.7421986482170064,0.01636185310781002,3.2510608434677124e-05,3.2510608434677124e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_26ec14dd0c70abec486d,new_center,1,3,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,9.525522727926727e-06,56.0,39.0,37.0,ellipsoid,9,55.36908702751661,9.230824813544787,6.934960563263923,10.982392530275137,0,0.25,2.307706203386197,1.7337401408159807,2.745598132568784,0.016412053257226944,8.271075785160065e-05,8.271075785160065e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_5d62f1a5f7d9cf0f1f24,new_center,1,4,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,9.284149200539105e-06,37.0,47.0,21.0,dike_hemisphere,9,70.1575404132806,7.149146866812255,10.362288145253302,12.811821660156152,0,0.25,1.7872867167030637,2.5905720363133256,3.202955415039038,0.01638602837920189,5.6685879826545715e-05,5.6685879826545715e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_56076005bea0f9e89b8e,new_center,1,5,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,9.152731763606425e-06,13.0,29.0,37.0,dike_hemisphere,9,14.96825065390393,7.0358743255990435,13.01048856687095,13.748950923758187,0,0.25,1.7589685813997609,3.2526221417177377,3.4372377309395468,0.01638602837920189,5.6685879826545715e-05,5.6685879826545715e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_77dbf7c93eca0760be34,new_center,1,6,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,8.958597391028889e-06,30.0,39.0,37.0,dike_hemisphere,9,87.60234051138478,12.873879228621735,13.892721441198542,11.103416575824955,0,0.25,3.218469807155434,3.4731803602996356,2.7758541439562388,0.016502056270837784,0.0001727137714624405,0.0001727137714624405,False,0,False,,terminated_non_improving_hard_step,False
branch_23d0dba5bfa733765dba,new_center,1,7,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,8.703160347067751e-06,19.0,41.0,36.0,ellipsoid,9,48.42125882648074,15.162418769794593,9.93638631247521,10.15382794628593,0,0.25,3.7906046924486483,2.4840965781188027,2.5384569865714823,0.01654105819761753,0.0002117156982421875,0.0002117156982421875,False,0,False,,terminated_non_improving_hard_step,False
branch_3b828700d3f57b018f03,new_center,1,8,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,8.651571988593787e-06,53.0,38.0,37.0,ellipsoid,9,57.00647101209065,8.200017659354108,12.237932925006314,7.288676725363943,0,0.25,2.050004414838527,3.0594832312515785,1.8221691813409857,0.01655556820333004,0.00022622570395469666,0.00022622570395469666,False,0,False,,terminated_non_improving_hard_step,False
branch_60257f4ad9e773146ead,new_center,1,9,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,8.604181857663207e-06,53.0,39.0,37.0,dike_hemisphere,9,149.53207676896727,12.14389253980212,8.65579442964648,7.0254230294058955,0,0.25,3.03597313495053,2.16394860741162,1.7563557573514739,0.016491249203681946,0.00016190670430660248,0.00016190670430660248,False,0,False,,terminated_non_improving_hard_step,False
branch_e5e5577cdc10f90de6a3,new_center,1,10,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,8.388719834329095e-06,32.0,57.0,36.0,dike_hemisphere,9,126.25815346725797,7.42690749400205,10.353785693722177,6.45070448275783,0,0.25,1.8567268735005125,2.588446423430544,1.6126761206894575,0.01636185310781002,3.2510608434677124e-05,3.2510608434677124e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_af6ab2c809036f4d7a1f,new_center,1,11,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,8.269797035609372e-06,23.0,9.0,38.0,ellipsoid,9,124.8126669428701,8.968107635794954,8.204825298086925,9.035861568674108,0,0.25,2.2420269089487386,2.0512063245217314,2.258965392168527,0.016481557860970497,0.0001522153615951538,0.0001522153615951538,False,0,False,,terminated_non_improving_hard_step,False
branch_86a95383e158fa0ed95c,new_center,1,12,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,8.199151125154458e-06,8.0,38.0,39.0,ellipsoid,9,86.79557662119535,10.356060506329875,15.467926449083457,8.725499684395878,0,0.25,2.589015126582469,3.8669816122708642,2.1813749210989695,0.016583099961280823,0.00025375746190547943,0.00025375746190547943,False,0,False,,terminated_non_improving_hard_step,False
branch_608258edd4b8e8b3caa8,new_center,1,13,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,8.17068666947307e-06,55.0,38.0,35.0,ellipsoid,9,73.75850051602781,10.884137235601543,11.961049378313037,7.76819714217686,0,0.25,2.7210343089003857,2.9902623445782592,1.942049285544215,0.01655556634068489,0.00022622384130954742,0.00022622384130954742,False,0,False,,terminated_non_improving_hard_step,False
branch_a5411bbd9a9ee1c087ef,new_center,1,14,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,8.148169399646576e-06,12.0,32.0,21.0,dike_hemisphere,9,93.55253140655259,15.811950456976675,9.720428118243081,12.041065112878798,0,0.25,3.9529876142441687,2.4301070295607703,3.0102662782196994,0.01648613065481186,0.0001567881554365158,0.0001567881554365158,False,0,False,,terminated_non_improving_hard_step,False
branch_4da8afeeabe916f02765,new_center,1,15,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,8.147575499606319e-06,42.0,27.0,37.0,dike_hemisphere,9,166.06891753022788,6.123542426805432,14.905920461874242,7.825407850893782,0,0.25,1.530885606701358,3.7264801154685605,1.9563519627234456,0.016426678746938705,9.733624756336212e-05,9.733624756336212e-05,False,0,False,,terminated_non_improving_hard_step,False
