step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,probability_entropy,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
0,1.0,,,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
1,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
5,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
10,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
15,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
20,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
25,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
30,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
35,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
40,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
45,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
50,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
55,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
60,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
65,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
70,1.0,1.0,0.0,0.010884398594498634,0.010882876813411713,-0.00013983261163508232,0.0,-0.00013983261163508232,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
