sample_id,changed_voxel_fraction
0,0.000385284423828125
1,0.000408172607421875
2,0.000591278076171875
3,0.000583648681640625
4,0.00052642822265625
5,0.000591278076171875
6,0.000675201416015625
7,0.0006256103515625
8,0.00072479248046875
9,0.00037384033203125
10,0.000942230224609375
11,0.000568389892578125
12,0.000705718994140625
13,0.000690460205078125
14,0.000598907470703125
15,0.000492095947265625
