step,tau,total_loss,seismic_loss,seismic_rmse_amplitude,tv_loss,gradient_norm,target_voxels,condition_violations
0,1.0,163.75645446777344,163.756103515625,0.1279672235250473,0.03545723110437393,4.40317964553833,95856,0
1,0.9997035239602382,159.0376434326172,159.0372314453125,0.12610995769500732,0.04152177646756172,4.576928615570068,95511,0
2,0.9988145646305109,135.53192138671875,135.5314483642578,0.11641797423362732,0.04749578610062599,3.989494800567627,95838,0
3,0.99733452763824,112.2647933959961,112.26426696777344,0.10595482587814331,0.05261855199933052,3.406015157699585,96557,0
4,0.995265753226125,101.23579406738281,101.23522186279297,0.1006157174706459,0.05705951899290085,3.1909756660461426,97514,0
5,0.9926115125517385,93.13069152832031,93.13008117675781,0.09650392085313797,0.06102554127573967,2.917466640472412,98150,0
6,0.9893760025151538,86.67424774169922,86.67359924316406,0.09309865534305573,0.06472370028495789,2.631934404373169,98929,0
7,0.9855643391227826,82.3271255493164,82.3264389038086,0.09073391556739807,0.06829573959112167,2.4609766006469727,99972,0
8,0.9811825493979185,79.39405822753906,79.39334106445312,0.08910293877124786,0.07176559418439865,2.407701015472412,100720,0
9,0.9762375618507729,75.9718246459961,75.9710693359375,0.08716138452291489,0.0751647874712944,2.227938175201416,101308,0
10,0.9707371955230775,73.13355255126953,73.13276672363281,0.08551769703626633,0.07851806282997131,2.1392199993133545,101964,0
11,0.9646901476245713,70.99859619140625,70.9977798461914,0.08426018059253693,0.08185166120529175,2.0765388011932373,102417,0
12,0.9581059797809245,68.7037353515625,68.702880859375,0.0828871950507164,0.08514722436666489,1.882712960243225,102802,0
13,0.9509951029148435,67.52904510498047,67.52816009521484,0.08217552304267883,0.08842163532972336,1.824368953704834,103131,0
14,0.9433687607842615,65.84261322021484,65.8416976928711,0.08114289492368698,0.09165927022695541,1.7312308549880981,103497,0
15,0.9352390122036465,64.19438934326172,64.19344329833984,0.08012081682682037,0.09488276392221451,1.681986689567566,103840,0
16,0.9266187119765368,63.043949127197266,63.04296875,0.07939960062503815,0.09809345006942749,1.6414262056350708,104216,0
17,0.9175214905694545,61.72732162475586,61.72631072998047,0.07856608927249908,0.10126706212759018,1.5843666791915894,104480,0
18,0.9079617325593363,60.44935989379883,60.44831466674805,0.07774851471185684,0.10440460592508316,1.491005301475525,104738,0
19,0.8979545538885603,59.49480056762695,59.49372482299805,0.07713217288255692,0.10751768201589584,1.4416011571884155,104942,0
20,0.8875157779635345,58.79170608520508,58.79059982299805,0.07667502760887146,0.11059972643852234,1.441727876663208,105143,0
21,0.8766619106346388,58.10064697265625,58.099510192871094,0.07622303813695908,0.11367295682430267,1.4180892705917358,105328,0
22,0.8654101140970826,57.07636260986328,57.0751953125,0.07554812729358673,0.1167432963848114,1.3920667171478271,105626,0
23,0.8537781797539467,56.746803283691406,56.74560546875,0.07532967627048492,0.11982307583093643,1.4361631870269775,105900,0
24,0.8417845000843182,56.119380950927734,56.1181526184082,0.07491204887628555,0.12291516363620758,1.3848013877868652,106067,0
25,0.8294480395610004,55.549102783203125,55.54784393310547,0.07453042268753052,0.12602455914020538,1.3288100957870483,106230,0
26,0.8167883046637834,55.123435974121094,55.12214279174805,0.07424429059028625,0.12914885580539703,1.3068549633026123,106499,0
27,0.8038253130356898,54.721038818359375,54.7197151184082,0.07397277653217316,0.1322888731956482,1.3953264951705933,106768,0
28,0.790579561830967,54.483299255371094,54.4819450378418,0.07381188124418259,0.13544510304927826,1.3955435752868652,106991,0
29,0.7770719953048727,54.05769729614258,54.056312561035156,0.07352299243211746,0.13862155377864838,1.36904776096344,107395,0
30,0.763323971696503,54.13668441772461,54.1352653503418,0.0735766738653183,0.14183729887008667,1.3547911643981934,107603,0
31,0.7493572294570254,53.870723724365234,53.8692741394043,0.07339569181203842,0.14507561922073364,1.4051289558410645,107877,0
32,0.7351938528767203,53.39149856567383,53.3900146484375,0.07306846976280212,0.1483364850282669,1.412721037864685,108058,0
33,0.720856237165178,53.43016052246094,53.42864227294922,0.07309489697217941,0.15163511037826538,1.421716570854187,108321,0
34,0.7063670530398692,53.14719009399414,53.1456413269043,0.07290105521678925,0.15497419238090515,1.3839247226715088,108421,0
35,0.6917492108790815,52.88056182861328,52.87897872924805,0.07271793484687805,0.15835775434970856,1.4125161170959473,108692,0
36,0.6770258244959007,52.94942092895508,52.94780349731445,0.07276523858308792,0.1617715060710907,1.3834869861602783,108911,0
37,0.6622201745905232,52.61007308959961,52.608421325683594,0.07253166288137436,0.16519495844841003,1.4591457843780518,109163,0
38,0.6473556719386825,52.4703254699707,52.4686393737793,0.07243523746728897,0.16864348948001862,1.5107195377349854,109473,0
39,0.6324558203744013,52.11720657348633,52.11548614501953,0.07219105213880539,0.1721305549144745,1.4580258131027222,109650,0
40,0.6175441796255987,52.391719818115234,52.38996505737305,0.0723809078335762,0.17564836144447327,1.5722240209579468,109833,0
41,0.6026443280613176,52.387542724609375,52.38574981689453,0.0723779946565628,0.1791944056749344,1.5955621004104614,109973,0
42,0.5877798254094769,51.92006301879883,51.918235778808594,0.07205431163311005,0.1827668696641922,1.6211029291152954,110215,0
43,0.5729741755040995,51.91526794433594,51.91340255737305,0.07205095142126083,0.18635293841362,1.6683101654052734,110296,0
44,0.5582507891209187,51.48683166503906,51.48493194580078,0.07175299525260925,0.18995483219623566,1.6617189645767212,110538,0
45,0.5436329469601308,51.552188873291016,51.550254821777344,0.07179850339889526,0.19356931746006012,1.75542414188385,110719,0
46,0.5291437628348221,51.207916259765625,51.2059440612793,0.07155832648277283,0.19719892740249634,1.7607784271240234,110902,0
47,0.5148061471232797,51.45942687988281,51.457420349121094,0.07173382490873337,0.20082096755504608,1.7501646280288696,111170,0
48,0.5006427705429746,51.00975799560547,51.007713317871094,0.07141967862844467,0.20442460477352142,1.813910722732544,111318,0
49,0.4866760283034971,51.08043670654297,51.0783576965332,0.07146912813186646,0.20798180997371674,1.8419653177261353,111588,0
50,0.4729280046951273,51.00679016113281,51.004676818847656,0.07141755521297455,0.2115122675895691,1.913549780845642,111745,0
51,0.4594204381690332,50.78404998779297,50.781898498535156,0.07126141339540482,0.21501682698726654,1.9684534072875977,111951,0
52,0.4461746869643104,50.34712600708008,50.344940185546875,0.07095416635274887,0.21848651766777039,2.0251219272613525,112054,0
53,0.43321169533621673,49.84397506713867,49.84175491333008,0.07059869170188904,0.22188641130924225,1.9289277791976929,112195,0
54,0.4205519604389998,50.28668212890625,50.28443145751953,0.07091151177883148,0.22522222995758057,2.075483560562134,112225,0
55,0.40821549991568185,50.09322738647461,50.0909423828125,0.07077495753765106,0.22846804559230804,2.111325979232788,112498,0
56,0.39622182024605346,49.846534729003906,49.84421920776367,0.07060044258832932,0.231624573469162,2.1828458309173584,112533,0
57,0.38458988590291754,49.85456848144531,49.85222244262695,0.07060610502958298,0.23467868566513062,2.2486796379089355,112682,0
58,0.37333808936536117,49.80558776855469,49.8032112121582,0.07057139277458191,0.2376265525817871,2.2390923500061035,112908,0
59,0.3624842220364656,49.96674728393555,49.9643440246582,0.07068546116352081,0.24049139022827148,2.220813751220703,113023,0
60,0.35204544611143973,49.73350143432617,49.7310676574707,0.07052025943994522,0.24321019649505615,2.2862634658813477,113135,0
