branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_f78cdd13980821711505,g001_b7e43f1d75130653_0000,0,12.0,42.0,19.0,dike_hemisphere,14.884829032409776,15.294535624314307,9.010927041835465,g001_p000000_empty,0.002309393137693405,0.002309393137693405,True,0.25,0.00017304904758930206,False,0.25,0.00017304904758930206,False,,False,True
branch_f14896134925e4ecf5de,g001_b7e43f1d75130653_0000,1,12.0,43.0,20.0,ellipsoid,11.533596090150594,15.66178569020259,13.770504688507685,g001_p000001_empty,0.002576453611254692,0.002576453611254692,True,0.25,0.00019429810345172882,False,0.25,0.00019429810345172882,False,,False,True
branch_0409a82a176acf10c494,g001_b7e43f1d75130653_0000,2,12.0,41.0,20.0,dike_hemisphere,11.781044505878889,6.652386763820174,8.62716503414886,g001_p000002_empty,0.0006983820348978043,0.0006983820348978043,True,0.25,5.239993333816528e-05,False,0.25,5.239993333816528e-05,False,,False,True
branch_df406c33f36279bd0109,g001_b7e43f1d75130653_0000,3,11.0,10.0,17.0,dike_hemisphere,14.402963172839018,9.001800407957017,12.937302702814076,g001_p000003_empty,0.0014444384723901749,0.0014444384723901749,True,0.25,5.980953574180603e-05,False,0.25,5.980953574180603e-05,False,,False,True
branch_19eedb24575910c5743e,g001_b7e43f1d75130653_0000,4,9.0,10.0,17.0,ellipsoid,7.92242395847873,12.291878531050266,12.149970730264696,g001_p000004_empty,0.0011044032871723175,0.0011044032871723175,True,0.25,0.00011828914284706116,False,0.25,0.00011828914284706116,False,,False,True
branch_407d780d2a1423d517e7,g001_b7e43f1d75130653_0000,5,11.0,43.0,20.0,dike_hemisphere,7.833591037947077,6.807437053155505,10.81969050953954,g001_p000005_empty,0.0004840865731239319,0.0004840865731239319,True,0.25,1.2753531336784363e-05,False,0.25,1.2753531336784363e-05,False,,False,True
branch_d1d617b90969743ada31,g001_b7e43f1d75130653_0000,6,13.0,41.0,20.0,dike_hemisphere,7.758925489796136,9.684460133413856,9.869370372282829,g001_p000006_empty,0.0005778595805168152,0.0005778595805168152,True,0.25,5.239993333816528e-05,False,0.25,5.239993333816528e-05,False,,False,True
branch_ac63194c3b9af45070c3,g001_b7e43f1d75130653_0000,7,9.0,11.0,17.0,dike_hemisphere,8.36758149974754,15.685863051742166,6.431951181444503,g001_p000007_empty,0.001586228609085083,0.001586228609085083,True,0.25,6.543844938278198e-05,False,0.25,6.543844938278198e-05,False,,False,True
branch_956f93b17a947c824571,g001_b7e43f1d75130653_0000,8,11.0,9.0,17.0,dike_hemisphere,9.246038181478738,15.369598806861681,9.321866556009176,g001_p000008_empty,0.00122036412358284,0.00122036412358284,True,0.25,6.986595690250397e-05,False,0.25,6.986595690250397e-05,False,,False,True
branch_5171efde5e7daaba5464,g001_b7e43f1d75130653_0000,9,10.0,9.0,17.0,dike_hemisphere,14.15220586540368,11.145771702562316,11.635781549326206,g001_p000009_empty,0.0015850197523832321,0.0015850197523832321,True,0.25,0.0001691523939371109,False,0.25,0.0001691523939371109,False,,False,True
branch_7e5afc5f4de21b080ace,g001_b7e43f1d75130653_0000,10,10.0,11.0,17.0,dike_hemisphere,9.400145888282742,14.874568253654289,7.685941539417954,g001_p000010_empty,0.0014758631587028503,0.0014758631587028503,True,0.25,0.00013061612844467163,False,0.25,0.00013061612844467163,False,,False,True
branch_23b270311d23986d0eab,g001_b7e43f1d75130653_0000,11,11.0,42.0,20.0,ellipsoid,6.621951669464021,10.858231928955648,8.649234863356693,g001_p000011_empty,0.0003370232880115509,0.0003370232880115509,True,0.25,7.840245962142944e-05,False,0.25,7.840245962142944e-05,False,,False,True
branch_a696007e58346f176012,g001_b7e43f1d75130653_0000,12,13.0,42.0,20.0,ellipsoid,9.157701322862945,8.790279062207492,6.533167388427262,g001_p000012_empty,0.000869331881403923,0.000869331881403923,True,0.25,0.0001637618988752365,False,0.25,0.0001637618988752365,False,,False,True
branch_a94f8992d1663539ce20,g001_b7e43f1d75130653_0000,13,12.0,43.0,19.0,dike_hemisphere,15.03935973815226,8.382208503542902,11.668889172411257,g001_p000013_empty,0.001239527016878128,0.001239527016878128,True,0.25,0.00016037188470363617,False,0.25,0.00016037188470363617,False,,False,True
branch_56068502db9e553107aa,g001_b7e43f1d75130653_0000,14,12.0,41.0,19.0,dike_hemisphere,12.76963488689288,13.064941899110902,11.841092833259154,g001_p000014_empty,0.0016647260636091232,0.0016647260636091232,True,0.25,0.0002246759831905365,False,0.25,0.0002246759831905365,False,,False,True
branch_e4d3f1f1e75fd65b20d2,g001_b7e43f1d75130653_0000,15,10.0,11.0,16.0,dike_hemisphere,13.51231806677529,14.991892940373162,7.180707363022235,g001_p000015_empty,0.0022216178476810455,0.0022216178476810455,True,0.25,0.00025855936110019684,False,0.25,0.00025855936110019684,False,,False,True
