step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,probability_entropy,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
85,1.0,0.9999999403953552,0.10357864946126938,11.131038665771484,0.4061219096183777,-26.40812155697543,0.0,-26.40812155697543,46889.5703125,0.6015455722808838,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
90,1.0,0.9999999403953552,0.10552501678466797,11.495431900024414,0.4061219096183777,-27.30537242087327,0.0,-27.30537242087327,48344.3125,0.6093393564224243,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
95,1.0,0.9999999403953552,0.10757274180650711,11.900958061218262,0.4061219096183777,-28.303905500693833,0.0,-28.303905500693833,49963.70703125,0.6175539493560791,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
100,1.0,0.9999999403953552,0.10966196656227112,12.34377384185791,0.4061219096183777,-29.394257363403607,0.0,-29.394257363403607,51731.9609375,0.6259771585464478,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
105,0.5,0.9999999403953552,0.16850194334983826,7.699114799499512,0.4061219096183777,-17.957644532731987,0.0,-17.957644532731987,32344.71875,0.4979995787143707,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
110,0.5,0.9999999403953552,0.18283390998840332,8.698304176330566,0.4061219096183777,-20.417963351211807,0.0,-20.417963351211807,36216.55859375,0.5284140706062317,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
115,0.5,0.45430833101272583,0.12919487059116364,9.919970512390137,0.24740289151668549,-23.426090485272457,0.39081619174606064,-23.81690667701852,40942.83203125,0.5608585476875305,321,1280,0,0.0,0.0,0.0,321,0.0,0.0
120,0.5,1.1257575750350952,0.11648290604352951,11.010601043701172,0.4775555729866028,-26.111566214311242,-0.1758921685248389,-25.935674045786403,45250.98046875,0.587005615234375,870,1280,0,0.0,0.0,0.0,870,0.0,0.0
125,0.5,0.9689702987670898,0.10574178397655487,11.548628807067871,0.34181883931159973,-27.43635995388631,0.158334403497713,-27.59469435738402,47564.484375,0.6009306907653809,644,1280,0,0.0,0.0,0.0,644,0.0,0.0
130,0.5,0.4140695631504059,0.13633593916893005,11.988527297973633,0.28559979796409607,-28.51952853082697,0.296763382619601,-28.816291913446573,49530.3671875,0.6121184229850769,179,1280,0,0.0,0.0,0.0,179,0.0,0.0
135,0.5,0.6941416263580322,0.19197653234004974,12.914872169494629,0.3329147398471832,-30.80048124374871,0.18025909963829667,-30.980740343387005,53348.5,0.6299389600753784,96,1280,0,0.0,0.0,0.0,96,0.0,0.0
140,0.5,0.2923707365989685,0.07378138601779938,14.281251907348633,0.30142879486083984,-34.16493833284778,0.25778740884951334,-34.4227257416973,58874.484375,0.6507403254508972,830,1280,0,0.0,0.0,0.0,830,0.0,0.0
145,0.5,1.369671106338501,0.14185261726379395,15.08299446105957,0.3040730059146881,-36.13908091103155,0.2512765287634501,-36.390357439795,62173.546875,0.6614648699760437,858,1280,0,0.0,0.0,0.0,858,0.0,0.0
150,0.5,0.6797037720680237,0.20158052444458008,15.674505233764648,0.26739469170570374,-37.595566657542754,0.3415900857036557,-37.93715674324641,64648.69921875,0.6688414216041565,224,1280,0,0.0,0.0,0.0,224,0.0,0.0
155,0.5,1.3314985036849976,0.20123308897018433,16.386117935180664,0.24825042486190796,-39.347781163981715,0.3887292978229554,-39.73651046180467,67646.9765625,0.6760989427566528,831,1280,0,0.0,0.0,0.0,831,0.0,0.0
160,0.5,0.41597989201545715,0.15471789240837097,16.790752410888672,0.2286156564950943,-40.34411863340865,0.4370762791155036,-40.78119491252415,69456.8671875,0.6800637245178223,339,1280,0,0.0,0.0,0.0,339,0.0,0.0
165,0.5,0.8296979665756226,0.15194635093212128,17.305322647094727,0.2185503989458084,-41.61115255602952,0.4618601120260303,-42.073012668055554,71644.875,0.6838494539260864,931,1280,0,0.0,0.0,0.0,931,0.0,0.0
170,0.5,0.32320311665534973,0.1279870718717575,17.59139060974121,0.22354377806186676,-42.31554194224928,0.449564840587091,-42.76510678283638,72897.875,0.6859660744667053,690,1280,0,0.0,0.0,0.0,690,0.0,0.0
175,0.5,0.3005176782608032,0.05552506446838379,17.91455078125,0.19821041822433472,-43.111264024351314,0.5119435481562964,-43.62320757250761,74333.0,0.6879346370697021,747,1280,0,0.0,0.0,0.0,747,0.0,0.0
180,0.5,0.21794608235359192,0.06675545126199722,18.193246841430664,0.21343040466308594,-43.79750146581944,0.47446714986728744,-44.271968615686724,75560.0,0.6893534660339355,400,1280,0,0.0,0.0,0.0,400,0.0,0.0
185,0.5,0.33447879552841187,0.06918603181838989,18.54935073852539,0.2869514524936676,-44.674341371918935,0.2934351836292002,-44.967776555548134,77122.171875,0.6908847689628601,1021,1280,0,0.0,0.0,0.0,1021,0.0,0.0
190,0.5,0.7535517811775208,0.21798716485500336,18.639530181884766,0.3231976330280304,-44.89639155247707,0.20418567584366254,-45.10057722832073,77551.9453125,0.6914136409759521,142,1280,0,0.0,0.0,0.0,142,0.0,0.0
195,0.5,0.5084969401359558,0.18159349262714386,18.75307273864746,0.24529460072517395,-45.17596907359478,0.3960074674235847,-45.571976541018365,78110.03125,0.6918619275093079,434,1280,0,0.0,0.0,0.0,434,0.0,0.0
200,0.5,1.6818900108337402,0.25964853167533875,18.897279739379883,0.27146032452583313,-45.53105210978933,0.33157921772573806,-45.86263132751507,78730.5859375,0.6922743320465088,262,1280,0,0.0,0.0,0.0,262,0.0,0.0
205,0.2,62.62350082397461,4.191980838775635,15.84118938446045,0.4061219096183777,-38.005995513381706,0.0,-38.005995513381706,66028.3828125,0.6743289232254028,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
210,0.2,0.9780483841896057,0.5187427401542664,12.629624366760254,0.406644731760025,-30.098111349441815,-0.0012873527117476247,-30.096823996730066,52237.25,0.612429141998291,305,1280,0,0.0,0.0,0.0,305,0.0,0.0
215,0.2,1.0555037260055542,0.3050213158130646,13.283978462219238,0.6423847675323486,-31.70933714140626,-0.5817535383303527,-31.127583603075905,54577.70703125,0.6173487305641174,1007,1280,0,0.0,0.0,0.0,1007,0.0,0.0
220,0.2,0.22027507424354553,0.16650746762752533,13.083606719970703,0.198791041970253,-31.21595882936981,0.5105138696972744,-31.726472699067084,54360.40625,0.6191321015357971,517,1280,0,0.0,0.0,0.0,517,0.0,0.0
225,0.2,0.20798422396183014,0.15800312161445618,13.443323135375977,0.19812476634979248,-32.10169389287153,0.5121544500370216,-32.613848342908554,56436.8515625,0.6281298995018005,442,1280,0,0.0,0.0,0.0,442,0.0,0.0
230,0.2,0.26421016454696655,0.16955643892288208,14.860982894897461,0.22217081487178802,-35.59241853969894,0.452945508208222,-36.045364047907164,62814.12890625,0.6487634181976318,626,1280,0,0.0,0.0,0.0,626,0.0,0.0
235,0.2,0.13246625661849976,0.11949887871742249,16.54226303100586,1.3906816244125366,-39.73225954874042,-2.4242959847187864,-37.307963564021634,70129.53125,0.6639558672904968,6301,1280,0,0.0,0.0,0.0,6301,0.0,0.0
240,0.2,1.5948443412780762,0.42290350794792175,16.063579559326172,0.9613726735115051,-38.5535901385392,-1.367202189152716,-37.186387949386486,67982.6796875,0.6624184250831604,3066,1280,59,0.019243313763861708,0.04609375,0.013762537905295079,3007,0.0,0.09218750149011612
245,0.2,0.5998163223266602,0.31729960441589355,15.737584114074707,0.5615054368972778,-37.75088671985934,-0.38260316323468,-37.36828355662466,66671.8984375,0.6598739624023438,2239,1280,340,0.15185350602947745,0.265625,0.10695187165775401,1899,0.0,0.53125
250,0.2,0.07433930039405823,0.09075310826301575,15.694692611694336,0.2074146568775177,-37.64527433755602,0.48927981484077054,-38.13455415239679,66690.2578125,0.6594247817993164,1527,1280,168,0.1100196463654224,0.13125,0.0636604774535809,1359,0.0,0.26250001788139343
255,0.2,0.13076229393482208,0.1992354840040207,15.384588241577148,0.10650074481964111,-36.881699748811016,0.7377616368451603,-37.61946138565617,65519.84375,0.6562519073486328,985,1280,139,0.14111675126903553,0.10859375,0.06538099717779869,846,0.0,0.21718750894069672
260,0.2,0.5919069647789001,0.4236600399017334,15.421964645385742,0.18707945942878723,-36.973732222123566,0.539351473047635,-37.513083695171204,65572.109375,0.6550979614257812,618,1280,33,0.05339805825242718,0.02578125,0.01769436997319035,585,0.0,0.05156249925494194
265,0.2,0.2103627622127533,0.22137567400932312,15.539942741394043,0.5978943705558777,-37.264231437295585,-0.4722041741547598,-36.792027263140824,65954.8046875,0.6544265747070312,2950,1280,361,0.1223728813559322,0.28203125,0.09330576376324631,2589,0.0,0.5640625357627869
270,0.2,0.8904046416282654,0.5457895398139954,14.08138370513916,0.38826224207878113,-33.672799894915975,0.04397612420462327,-33.7167760191206,59886.8828125,0.6398598551750183,22,1280,0,0.0,0.0,0.0,22,0.0,0.0
275,0.2,0.8744768500328064,0.534420907497406,13.989296913146973,0.3857888877391815,-33.446053221537234,0.050066301269740876,-33.49611952280698,59456.671875,0.6352313756942749,151,1280,0,0.0,0.0,0.0,151,0.0,0.0
280,0.2,0.42927709221839905,0.36739978194236755,14.998148918151855,3.2710084915161133,-35.93016447264623,-7.054252710940407,-28.875911761705826,63391.74609375,0.6447091102600098,11074,1280,431,0.03891999277587141,0.33671875,0.03614862031367944,10643,0.0,0.6734375357627869
285,0.2,0.9999999403953552,0.4628185033798218,8.687551498413086,0.4061219096183777,-20.39148687293565,0.0,-20.39148687293565,36982.3671875,0.5240985155105591,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
290,0.2,1.976401448249817,0.5430142879486084,10.411774635314941,1.5011749267578125,-24.637067069586614,-2.6963652814703547,-21.940701788116257,42979.515625,0.5454331040382385,3376,1280,628,0.18601895734597157,0.490625,0.15590863952333664,2748,0.0,0.981249988079071
295,0.2,0.7816756367683411,0.42175784707069397,9.745633125305176,0.3562670648097992,-22.996816951990837,0.12275832361624073,-23.11957527560708,41012.46875,0.5395893454551697,64,1280,0,0.0,0.0,0.0,64,0.0,0.0
300,0.2,1.2500412464141846,0.5363548398017883,11.133071899414062,0.2383715659379959,-26.413128018322194,0.4130541586343186,-26.82618217695651,47085.015625,0.5702700018882751,432,1280,36,0.08333333333333333,0.028125,0.021479713603818614,396,0.0,0.05625000223517418
