generation,state_id,parent_id,ranking_id,rank_index,center_x,center_y,center_z,predicted_first_order_mse_decrease,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,condition_violations,truth_used
1,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,4.0,4.0,6.0,0.0,0.0030355886556208134,0.0016801418969407678,0.0016801418969407678,0,False
1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,4.0,4.0,7.0,0.0,0.0024971370585262775,0.001141690299846232,0.001141690299846232,0,False
1,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,4.0,4.0,8.0,0.0,0.0017029406735673547,0.0003474939148873091,0.0003474939148873091,0,False
1,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,4.0,4.0,9.0,0.0,0.0021319712977856398,0.0007765245391055942,0.0007765245391055942,0,False
1,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,4.0,4.0,10.0,0.0,0.0019213896011933684,0.0005659428425133228,0.0005659428425133228,0,False
1,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,4.0,4.0,11.0,0.0,0.0019213896011933684,0.0005659428425133228,0.0005659428425133228,0,False
1,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,4.0,4.0,12.0,0.0,0.0027400129474699497,0.0013845661887899041,0.0013845661887899041,0,False
1,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,4.0,4.0,13.0,0.0,0.0029658698476850986,0.001610423089005053,0.001610423089005053,0,False
1,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,4.0,4.0,14.0,0.0,0.003045756136998534,0.0016903093783184886,0.0016903093783184886,0,False
1,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,4.0,4.0,15.0,0.0,0.002674151910468936,0.0013187051517888904,0.0013187051517888904,0,False
1,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,4.0,4.0,16.0,0.0,0.0017029406735673547,0.0003474939148873091,0.0003474939148873091,0,False
1,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,4.0,4.0,17.0,0.0,0.002582797547802329,0.0012273507891222835,0.0012273507891222835,0,False
1,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,4.0,4.0,18.0,0.0,0.003304833546280861,0.0019493867876008153,0.0019493867876008153,0,False
1,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,4.0,4.0,19.0,0.0,0.003045756136998534,0.0016903093783184886,0.0016903093783184886,0,False
1,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,4.0,4.0,20.0,0.0,0.0026424096431583166,0.001286962884478271,0.001286962884478271,0,False
1,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,4.0,4.0,21.0,0.0,0.00224177329801023,0.0008863265393301845,0.0008863265393301845,0,False
1,g001_p000016_empty,empty,g001_b7e43f1d75130653_0000,16,4.0,4.0,22.0,0.0,0.0033767102286219597,0.002021263469941914,0.002021263469941914,0,False
1,g001_p000017_empty,empty,g001_b7e43f1d75130653_0000,17,4.0,4.0,23.0,0.0,0.0030001613777130842,0.0016447146190330386,0.0016447146190330386,0,False
1,g001_p000018_empty,empty,g001_b7e43f1d75130653_0000,18,4.0,4.0,24.0,0.0,0.0021319726947695017,0.0007765259360894561,0.0007765259360894561,0,False
1,g001_p000019_empty,empty,g001_b7e43f1d75130653_0000,19,4.0,4.0,25.0,0.0,0.002891580108553171,0.0015361333498731256,0.0015361333498731256,0,False
1,g001_p000020_empty,empty,g001_b7e43f1d75130653_0000,20,4.0,4.0,26.0,0.0,0.002582797547802329,0.0012273507891222835,0.0012273507891222835,0,False
1,g001_p000021_empty,empty,g001_b7e43f1d75130653_0000,21,4.0,4.0,27.0,0.0,0.002497138222679496,0.0011416914639994502,0.0011416914639994502,0,False
1,g001_p000022_empty,empty,g001_b7e43f1d75130653_0000,22,4.0,4.0,28.0,0.0,0.002497138222679496,0.0011416914639994502,0.0011416914639994502,0,False
1,g001_p000023_empty,empty,g001_b7e43f1d75130653_0000,23,4.0,4.0,29.0,0.0,0.0026625669561326504,0.0013071201974526048,0.0013071201974526048,0,False
1,g001_p000024_empty,empty,g001_b7e43f1d75130653_0000,24,4.0,4.0,30.0,0.0,0.0028183020185679197,0.0014628552598878741,0.0014628552598878741,0,False
1,g001_p000025_empty,empty,g001_b7e43f1d75130653_0000,25,4.0,4.0,31.0,0.0,0.003045756136998534,0.0016903093783184886,0.0016903093783184886,0,False
1,g001_p000026_empty,empty,g001_b7e43f1d75130653_0000,26,4.0,4.0,32.0,0.0,0.0028915805742144585,0.0015361338155344129,0.0015361338155344129,0,False
1,g001_p000027_empty,empty,g001_b7e43f1d75130653_0000,27,4.0,4.0,33.0,0.0,0.003000156953930855,0.0016447101952508092,0.0016447101952508092,0,False
1,g001_p000028_empty,empty,g001_b7e43f1d75130653_0000,28,4.0,4.0,34.0,0.0,0.0027992664836347103,0.0014438197249546647,0.0014438197249546647,0,False
1,g001_p000029_empty,empty,g001_b7e43f1d75130653_0000,29,4.0,4.0,35.0,0.0,0.00224177329801023,0.0008863265393301845,0.0008863265393301845,0,False
1,g001_p000030_empty,empty,g001_b7e43f1d75130653_0000,30,4.0,4.0,36.0,0.0,0.002582797547802329,0.0012273507891222835,0.0012273507891222835,0,False
1,g001_p000031_empty,empty,g001_b7e43f1d75130653_0000,31,4.0,4.0,37.0,0.0,0.0015555579448118806,0.00020011118613183498,0.00020011118613183498,0,False
1,g001_p000032_empty,empty,g001_b7e43f1d75130653_0000,32,4.0,4.0,38.0,0.0,0.001921389251947403,0.0005659424932673573,0.0005659424932673573,0,False
1,g001_p000033_empty,empty,g001_b7e43f1d75130653_0000,33,4.0,4.0,39.0,0.0,0.002662565326318145,0.0013071185676380992,0.0013071185676380992,0,False
1,g001_p000034_empty,empty,g001_b7e43f1d75130653_0000,34,4.0,4.0,40.0,0.0,0.0018933593528345227,0.0005379125941544771,0.0005379125941544771,0,False
1,g001_p000035_empty,empty,g001_b7e43f1d75130653_0000,35,4.0,4.0,41.0,0.0,0.0028183008544147015,0.0014628540957346559,0.0014628540957346559,0,False
1,g001_p000036_empty,empty,g001_b7e43f1d75130653_0000,36,4.0,4.0,42.0,0.0,0.003000156953930855,0.0016447101952508092,0.0016447101952508092,0,False
1,g001_p000037_empty,empty,g001_b7e43f1d75130653_0000,37,4.0,4.0,43.0,0.0,0.001555558410473168,0.0002001116517931223,0.0002001116517931223,0,False
1,g001_p000038_empty,empty,g001_b7e43f1d75130653_0000,38,4.0,4.0,44.0,0.0,0.0030001553241163492,0.0016447085654363036,0.0016447085654363036,0,False
1,g001_p000039_empty,empty,g001_b7e43f1d75130653_0000,39,4.0,4.0,45.0,0.0,0.002662563929334283,0.0013071171706542373,0.0013071171706542373,0,False
1,g001_p000040_empty,empty,g001_b7e43f1d75130653_0000,40,4.0,4.0,46.0,0.0,0.001555558410473168,0.0002001116517931223,0.0002001116517931223,0,False
1,g001_p000041_empty,empty,g001_b7e43f1d75130653_0000,41,4.0,4.0,47.0,0.0,0.003376704640686512,0.0020212578820064664,0.0020212578820064664,0,False
1,g001_p000042_empty,empty,g001_b7e43f1d75130653_0000,42,4.0,4.0,48.0,0.0,0.0027992641553282738,0.0014438173966482282,0.0014438173966482282,0,False
1,g001_p000043_empty,empty,g001_b7e43f1d75130653_0000,43,4.0,4.0,49.0,0.0,0.0022279394324868917,0.0008724926738068461,0.0008724926738068461,0,False
1,g001_p000044_empty,empty,g001_b7e43f1d75130653_0000,44,4.0,4.0,50.0,0.0,0.0019213896011933684,0.0005659428425133228,0.0005659428425133228,0,False
1,g001_p000045_empty,empty,g001_b7e43f1d75130653_0000,45,4.0,5.0,6.0,0.0,0.0029658698476850986,0.001610423089005053,0.001610423089005053,0,False
1,g001_p000046_empty,empty,g001_b7e43f1d75130653_0000,46,4.0,5.0,7.0,0.0,0.003376709995791316,0.0020212632371112704,0.0020212632371112704,0,False
1,g001_p000047_empty,empty,g001_b7e43f1d75130653_0000,47,4.0,5.0,8.0,0.0,0.0029658698476850986,0.001610423089005053,0.001610423089005053,0,False
1,g001_p000048_empty,empty,g001_b7e43f1d75130653_0000,48,4.0,5.0,9.0,0.0,0.0027400129474699497,0.0013845661887899041,0.0013845661887899041,0,False
1,g001_p000049_empty,empty,g001_b7e43f1d75130653_0000,49,4.0,5.0,10.0,0.0,0.0022417735308408737,0.0008863267721608281,0.0008863267721608281,0,False
1,g001_p000050_empty,empty,g001_b7e43f1d75130653_0000,50,4.0,5.0,11.0,0.0,0.0022279396653175354,0.0008724929066374898,0.0008724929066374898,0,False
1,g001_p000051_empty,empty,g001_b7e43f1d75130653_0000,51,4.0,5.0,12.0,0.0,0.002411903813481331,0.0010564570548012853,0.0010564570548012853,0,False
1,g001_p000052_empty,empty,g001_b7e43f1d75130653_0000,52,4.0,5.0,13.0,0.0,0.0029658698476850986,0.001610423089005053,0.001610423089005053,0,False
1,g001_p000053_empty,empty,g001_b7e43f1d75130653_0000,53,4.0,5.0,14.0,0.0,0.002582797547802329,0.0012273507891222835,0.0012273507891222835,0,False
1,g001_p000054_empty,empty,g001_b7e43f1d75130653_0000,54,4.0,5.0,15.0,0.0,0.001555559691041708,0.0002001129323616624,0.0002001129323616624,0,False
1,g001_p000055_empty,empty,g001_b7e43f1d75130653_0000,55,4.0,5.0,16.0,0.0,0.002674151910468936,0.0013187051517888904,0.0013187051517888904,0,False
1,g001_p000056_empty,empty,g001_b7e43f1d75130653_0000,56,4.0,5.0,17.0,0.0,0.0029658698476850986,0.001610423089005053,0.001610423089005053,0,False
1,g001_p000057_empty,empty,g001_b7e43f1d75130653_0000,57,4.0,5.0,18.0,0.0,0.0026625660248100758,0.0013071192661300302,0.0013071192661300302,0,False
1,g001_p000058_empty,empty,g001_b7e43f1d75130653_0000,58,4.0,5.0,19.0,0.0,0.0021319712977856398,0.0007765245391055942,0.0007765245391055942,0,False
1,g001_p000059_empty,empty,g001_b7e43f1d75130653_0000,59,4.0,5.0,20.0,0.0,0.0024119035806506872,0.0010564568219706416,0.0010564568219706416,0,False
1,g001_p000060_empty,empty,g001_b7e43f1d75130653_0000,60,4.0,5.0,21.0,0.0,0.0026625660248100758,0.0013071192661300302,0.0013071192661300302,0,False
1,g001_p000061_empty,empty,g001_b7e43f1d75130653_0000,61,4.0,5.0,22.0,0.0,0.002411903813481331,0.0010564570548012853,0.0010564570548012853,0,False
1,g001_p000062_empty,empty,g001_b7e43f1d75130653_0000,62,4.0,5.0,23.0,0.0,0.002891580807045102,0.0015361340483650565,0.0015361340483650565,0,False
1,g001_p000063_empty,empty,g001_b7e43f1d75130653_0000,63,4.0,5.0,24.0,0.0,0.0028915810398757458,0.0015361342811957002,0.0015361342811957002,0,False
1,g001_p000064_empty,empty,g001_b7e43f1d75130653_0000,64,4.0,5.0,25.0,0.0,0.002674151910468936,0.0013187051517888904,0.0013187051517888904,0,False
1,g001_p000065_empty,empty,g001_b7e43f1d75130653_0000,65,4.0,5.0,26.0,0.0,0.002674151910468936,0.0013187051517888904,0.0013187051517888904,0,False
1,g001_p000066_empty,empty,g001_b7e43f1d75130653_0000,66,4.0,5.0,27.0,0.0,0.0019213909981772304,0.0005659442394971848,0.0005659442394971848,0,False
1,g001_p000067_empty,empty,g001_b7e43f1d75130653_0000,67,4.0,5.0,28.0,0.0,0.0017029406735673547,0.0003474939148873091,0.0003474939148873091,0,False
1,g001_p000068_empty,empty,g001_b7e43f1d75130653_0000,68,4.0,5.0,29.0,0.0,0.001555559691041708,0.0002001129323616624,0.0002001129323616624,0,False
1,g001_p000069_empty,empty,g001_b7e43f1d75130653_0000,69,4.0,5.0,30.0,0.0,0.0033767102286219597,0.002021263469941914,0.002021263469941914,0,False
1,g001_p000070_empty,empty,g001_b7e43f1d75130653_0000,70,4.0,5.0,31.0,0.0,0.0026625669561326504,0.0013071201974526048,0.0013071201974526048,0,False
1,g001_p000071_empty,empty,g001_b7e43f1d75130653_0000,71,4.0,5.0,32.0,0.0,0.0018933614483103156,0.00053791468963027,0.00053791468963027,0,False
1,g001_p000072_empty,empty,g001_b7e43f1d75130653_0000,72,4.0,5.0,33.0,0.0,0.0024971358943730593,0.0011416891356930137,0.0011416891356930137,0,False
1,g001_p000073_empty,empty,g001_b7e43f1d75130653_0000,73,4.0,5.0,34.0,0.0,0.0024971358943730593,0.0011416891356930137,0.0011416891356930137,0,False
1,g001_p000074_empty,empty,g001_b7e43f1d75130653_0000,74,4.0,5.0,35.0,0.0,0.003376709995791316,0.0020212632371112704,0.0020212632371112704,0,False
1,g001_p000075_empty,empty,g001_b7e43f1d75130653_0000,75,4.0,5.0,36.0,0.0,0.003000156953930855,0.0016447101952508092,0.0016447101952508092,0,False
1,g001_p000076_empty,empty,g001_b7e43f1d75130653_0000,76,4.0,5.0,37.0,0.0,0.0024971358943730593,0.0011416891356930137,0.0011416891356930137,0,False
1,g001_p000077_empty,empty,g001_b7e43f1d75130653_0000,77,4.0,5.0,38.0,0.0,0.0033767102286219597,0.002021263469941914,0.002021263469941914,0,False
