sample_id,changed_voxel_fraction
0,0.00063323974609375
1,0.000606536865234375
2,0.00107574462890625
3,0.000476837158203125
4,0.00074005126953125
5,0.0006561279296875
6,0.000263214111328125
7,0.000701904296875
8,0.001041412353515625
9,0.00054168701171875
10,0.000926971435546875
11,0.00115966796875
12,0.000308990478515625
13,0.000705718994140625
14,0.000762939453125
15,0.00054931640625
