sample_id,class_id,truth_present,baseline_iou,guided_iou,delta_iou,baseline_precision,guided_precision,delta_precision,baseline_recall,guided_recall,delta_recall,baseline_predicted_volume,guided_predicted_volume,delta_predicted_volume,baseline_absolute_volume_error_fraction,guided_absolute_volume_error_fraction,delta_absolute_volume_error_fraction
0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,586.0,574.0,-12.0,nan,nan,nan
0,1,True,0.42909802151508314,0.42596511295396056,-0.0031329085611225826,0.742829236529383,0.7567567567567568,0.013927520227373757,0.5039648355531995,0.49353919554701475,-0.010425640006184733,30715.0,29526.0,-1189.0,0.32156031188567136,0.3478232058843019,0.02626289399863052
0,2,True,0.7104930467762326,0.7137896269743474,0.0032965801981148513,0.8894888744064798,0.8942321186321748,0.0047432442256949425,0.7792822185970636,0.7796084828711256,0.00032626427406201586,21482.0,21377.0,-105.0,0.12389885807504078,0.1281810766721044,0.004282218597063625
0,3,True,0.24863844702076032,0.24957433953973746,0.0009358925189771328,0.5347326916386408,0.5529325870041373,0.018199895365496488,0.3172779192183307,0.31266772173673707,-0.004610197481593636,8623.0,8218.0,-405.0,0.4066607032271382,0.4345283148696071,0.02786761164246887
0,4,True,0.5336182311027133,0.5410793431664608,0.007461112063747444,0.6050134144876467,0.6213625649262604,0.016349150438613735,0.8189048928876302,0.8072383843037357,-0.011666508583894508,99892.0,95878.0,-4014.0,0.3535317949621279,0.2991422880448774,-0.054389506917250474
0,5,True,0.2543400385781207,0.2558875664725247,0.0015475278944039883,0.32572986846326596,0.32922816277327077,0.0034982943100048125,0.5371389270976616,0.5345995132790181,-0.0025394138186435322,31170.0,30693.0,-477.0,0.6490318484816422,0.6237964236588721,-0.02523542482277008
0,6,True,0.0057988575385148,0.005886936196000346,8.807865748554616e-05,0.8589743589743589,0.8947368421052632,0.03576248313090424,0.005804383609113749,0.005891016200294551,8.663259118080191e-05,78.0,76.0,-2.0,0.9932426578878975,0.993415923070259,0.00017326518236160382
0,7,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,2.0,2.0,0.0,nan,nan,nan
0,8,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1.0,1.0,0.0,nan,nan,nan
0,9,True,0.06715602061533656,0.2942591509004616,0.22710313028512508,0.18305661983822905,0.4137489715696133,0.23069235173138428,0.09589652096342552,0.5046833184656556,0.4087867975022301,4698.0,10939.0,6241.0,0.47613737734165923,0.21978144513826942,-0.2563559322033898
0,10,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,153.0,127.0,-26.0,nan,nan,nan
0,11,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,153.0,144.0,-9.0,nan,nan,nan
0,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
0,13,True,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
