sample_id,global_voxel_accuracy,global_mean_iou,target_iou,target_precision,target_recall,target_volume,predicted_target_volume,target_volume_error,target_volume_error_fraction,target_absolute_volume_error,target_absolute_volume_error_fraction,target_centroid_distance,target_connected_components,largest_component_fraction,selected_target_volume,predicted_target_volume_inside_roi,selected_volume_error,selected_volume_error_fraction,selected_absolute_volume_error,selected_absolute_volume_error_fraction,selected_roi_iou,selected_roi_precision,selected_roi_recall,selected_centroid_distance,selected_roi_connected_components,selected_roi_largest_component_fraction,inside_roi_voxel_accuracy,outside_roi_voxel_accuracy,outside_roi_target_iou,outside_roi_target_precision,outside_roi_target_recall,condition_violation_count,paired_hard_change_count,paired_hard_change_fraction,paired_hard_change_inside_roi,paired_hard_change_outside_roi,paired_target_to_other_count,paired_other_to_target_count,truth_present_mean_iou,target_tiny_component_mass_le_5,target_tiny_component_mass_fraction_le_5,target_top4_component_mass_fraction,target_top8_component_mass_fraction,target_components_ge_5,target_components_ge_10,target_components_ge_20,target_components_ge_100,target_component_1_voxels,target_component_2_voxels,target_component_3_voxels,target_component_4_voxels,target_component_5_voxels,target_component_6_voxels,target_component_7_voxels,target_component_8_voxels,hard_property_loss,hard_property_mae,property_confidence_fraction,paired_hard_change_inside_property_confidence,paired_hard_change_outside_property_confidence,hard_observation_loss,hard_observation_mae,path
0,0.6088329553604126,0.1912647783756256,0.2942591509004616,0.4137489715696133,0.5046833184656556,8968,10939,1971,0.21978144513826942,1971,0.21978144513826942,4.273141860961914,116,0.6317762135478563,8968,10481,1513,0.16871097234611954,1513,0.16871097234611954,0.30329022314548015,0.4318290239480966,0.5046833184656556,4.400794506072998,116,0.6193111344337372,0.5822551837311984,0.6424282014256573,0.0,0.0,nan,0,6829,0.026050567626953125,6744,85,68,6309,0.3108052611351013,129,0.011792668434043332,0.9516409178169851,0.9702897888289606,28,18,9,4,6911,3033,298,168,86,41,40,37,2.4859232902526855,0.22923657298088074,0.08468246459960938,4923,1906,111173615616.0,0.22234709560871124,experiments/stage15_binary_seismic_consensus/trace_boundary/flow_property_seed242_v4/guided/sample_0.pt
