branch_id,probe_kind,generation,proposal_index,child_state_id,parent_state_id,ranking_id,rank_index,canonical_center_score,center_x,center_y,center_z,shape,material_label,orientation_deg,full_size_x,full_size_y,full_size_z,scale_index,scale,probe_size_x,probe_size_y,probe_size_z,hard_rmse,delta_rmse_vs_parent,delta_rmse_vs_empty,hard_loss_improving_vs_parent,condition_violations,continuation_authorized,next_scale,termination,truth_used
branch_37c8282d678fe61663f0,new_center,1,0,g001_p000000_empty,empty,g001_b7e43f1d75130653_0000,0,7.275344978552312e-05,42.0,42.0,38.0,dike_hemisphere,9,105.06689500971473,11.130653605266843,13.26362719440826,10.740188329029966,0,0.25,2.782663401316711,3.315906798602065,2.6850470822574914,0.016433626413345337,0.00021718628704547882,0.00021718628704547882,False,0,False,,terminated_non_improving_hard_step,False
branch_aa067eee47e9a86b3979,new_center,1,1,g001_p000001_empty,empty,g001_b7e43f1d75130653_0000,1,6.44840401946567e-05,26.0,11.0,36.0,dike_hemisphere,9,35.82778729451044,9.362711293297336,15.281171323391032,13.709995396428752,0,0.25,2.340677823324334,3.820292830847758,3.427498849107188,0.01632518321275711,0.0001087430864572525,0.0001087430864572525,False,0,False,,terminated_non_improving_hard_step,False
branch_c6c6dca5965f9291bc7c,new_center,1,2,g001_p000002_empty,empty,g001_b7e43f1d75130653_0000,2,6.448401109082624e-05,26.0,9.0,36.0,dike_hemisphere,9,49.01488072582643,6.2415666988930445,11.77849865016452,6.968794592868026,0,0.25,1.5603916747232611,2.94462466254113,1.7421986482170064,0.016249220818281174,3.278069198131561e-05,3.278069198131561e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_e9cf69a8c90941f452fd,new_center,1,3,g001_p000003_empty,empty,g001_b7e43f1d75130653_0000,3,5.496812082128599e-05,12.0,41.0,21.0,ellipsoid,9,55.36908702751661,9.230824813544787,6.934960563263923,10.982392530275137,0,0.25,2.307706203386197,1.7337401408159807,2.745598132568784,0.01626988872885704,5.344860255718231e-05,5.344860255718231e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_9d653db830be1f6685ef,new_center,1,4,g001_p000004_empty,empty,g001_b7e43f1d75130653_0000,4,5.496812082128599e-05,12.0,43.0,21.0,dike_hemisphere,9,70.1575404132806,7.149146866812255,10.362288145253302,12.811821660156152,0,0.25,1.7872867167030637,2.5905720363133256,3.202955415039038,0.016246259212493896,2.981908619403839e-05,2.981908619403839e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_bc480fcc3e618da57d4a,new_center,1,5,g001_p000005_empty,empty,g001_b7e43f1d75130653_0000,5,5.410551239037886e-05,27.0,10.0,36.0,dike_hemisphere,9,14.96825065390393,7.0358743255990435,13.01048856687095,13.748950923758187,0,0.25,1.7589685813997609,3.2526221417177377,3.4372377309395468,0.016264626756310463,4.818663001060486e-05,4.818663001060486e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_6c7eddd80708bfc8263f,new_center,1,6,g001_p000006_empty,empty,g001_b7e43f1d75130653_0000,6,5.4105508752400056e-05,25.0,10.0,36.0,dike_hemisphere,9,87.60234051138478,12.873879228621735,13.892721441198542,11.103416575824955,0,0.25,3.218469807155434,3.4731803602996356,2.7758541439562388,0.016366051509976387,0.00014961138367652893,0.00014961138367652893,False,0,False,,terminated_non_improving_hard_step,False
branch_865b910ac95340153dd1,new_center,1,7,g001_p000007_empty,empty,g001_b7e43f1d75130653_0000,7,5.062896161689423e-05,42.0,42.0,36.0,ellipsoid,9,48.42125882648074,15.162418769794593,9.93638631247521,10.15382794628593,0,0.25,3.7906046924486483,2.4840965781188027,2.5384569865714823,0.016429610550403595,0.00021317042410373688,0.00021317042410373688,False,0,False,,terminated_non_improving_hard_step,False
branch_59c97cc247f266c741a7,new_center,1,8,g001_p000008_empty,empty,g001_b7e43f1d75130653_0000,8,4.993812763132155e-05,42.0,42.0,37.0,ellipsoid,9,57.00647101209065,8.200017659354108,12.237932925006314,7.288676725363943,0,0.25,2.050004414838527,3.0594832312515785,1.8221691813409857,0.016444219276309013,0.00022777915000915527,0.00022777915000915527,False,0,False,,terminated_non_improving_hard_step,False
branch_6fd6ad44442c5c2527e1,new_center,1,9,g001_p000009_empty,empty,g001_b7e43f1d75130653_0000,9,4.909671770292334e-05,41.0,42.0,38.0,dike_hemisphere,9,149.53207676896727,12.14389253980212,8.65579442964648,7.0254230294058955,0,0.25,3.03597313495053,2.16394860741162,1.7563557573514739,0.016381144523620605,0.00016470439732074738,0.00016470439732074738,False,0,False,,terminated_non_improving_hard_step,False
branch_eb5191c145354bd7bb22,new_center,1,10,g001_p000010_empty,empty,g001_b7e43f1d75130653_0000,10,4.909671042696573e-05,42.0,41.0,38.0,dike_hemisphere,9,126.25815346725797,7.42690749400205,10.353785693722177,6.45070448275783,0,0.25,1.8567268735005125,2.588446423430544,1.6126761206894575,0.016249220818281174,3.278069198131561e-05,3.278069198131561e-05,False,0,False,,terminated_non_improving_hard_step,False
branch_528dce552d7128146f41,new_center,1,11,g001_p000011_empty,empty,g001_b7e43f1d75130653_0000,11,4.909669951302931e-05,42.0,43.0,38.0,ellipsoid,9,124.8126669428701,8.968107635794954,8.204825298086925,9.035861568674108,0,0.25,2.2420269089487386,2.0512063245217314,2.258965392168527,0.01635603979229927,0.00013959966599941254,0.00013959966599941254,False,0,False,,terminated_non_improving_hard_step,False
branch_1712b5e71afddcfe87e5,new_center,1,12,g001_p000012_empty,empty,g001_b7e43f1d75130653_0000,12,4.909669223707169e-05,43.0,42.0,38.0,ellipsoid,9,86.79557662119535,10.356060506329875,15.467926449083457,8.725499684395878,0,0.25,2.589015126582469,3.8669816122708642,2.1813749210989695,0.016490008682012558,0.0002735685557126999,0.0002735685557126999,False,0,False,,terminated_non_improving_hard_step,False
branch_c51e5755ea37605523a1,new_center,1,13,g001_p000013_empty,empty,g001_b7e43f1d75130653_0000,13,4.901247666566633e-05,27.0,11.0,36.0,ellipsoid,9,73.75850051602781,10.884137235601543,11.961049378313037,7.76819714217686,0,0.25,2.7210343089003857,2.9902623445782592,1.942049285544215,0.016447436064481735,0.00023099593818187714,0.00023099593818187714,False,0,False,,terminated_non_improving_hard_step,False
branch_2ba3ff4a7a5f17bd127f,new_center,1,14,g001_p000014_empty,empty,g001_b7e43f1d75130653_0000,14,4.90124621137511e-05,25.0,9.0,36.0,dike_hemisphere,9,93.55253140655259,15.811950456976675,9.720428118243081,12.041065112878798,0,0.25,3.9529876142441687,2.4301070295607703,3.0102662782196994,0.01637226529419422,0.0001558251678943634,0.0001558251678943634,False,0,False,,terminated_non_improving_hard_step,False
branch_c08a60f591351a614f67,new_center,1,15,g001_p000015_empty,empty,g001_b7e43f1d75130653_0000,15,4.810038080904633e-05,25.0,10.0,37.0,dike_hemisphere,9,166.06891753022788,6.123542426805432,14.905920461874242,7.825407850893782,0,0.25,1.530885606701358,3.7264801154685605,1.9563519627234456,0.016282353550195694,6.591342389583588e-05,6.591342389583588e-05,False,0,False,,terminated_non_improving_hard_step,False
