branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_37c8282d678fe61663f0,g001_b7e43f1d75130653_0000,0,42.0,42.0,38.0,dike_hemisphere,11.130653605266843,13.26362719440826,10.740188329029966,g001_p000000_empty,0.0009310431778430939,0.0009310431778430939,True,0.25,0.00021718628704547882,False,0.25,0.00021718628704547882,False,,False,True
branch_aa067eee47e9a86b3979,g001_b7e43f1d75130653_0000,1,26.0,11.0,36.0,dike_hemisphere,9.362711293297336,15.281171323391032,13.709995396428752,g001_p000001_empty,0.0015696380287408829,0.0015696380287408829,True,0.25,0.0001087430864572525,False,0.25,0.0001087430864572525,False,,False,True
branch_c6c6dca5965f9291bc7c,g001_b7e43f1d75130653_0000,2,26.0,9.0,36.0,dike_hemisphere,6.2415666988930445,11.77849865016452,6.968794592868026,g001_p000002_empty,0.00105326808989048,0.00105326808989048,True,0.25,3.278069198131561e-05,False,0.25,3.278069198131561e-05,False,,False,True
branch_e9cf69a8c90941f452fd,g001_b7e43f1d75130653_0000,3,12.0,41.0,21.0,ellipsoid,9.230824813544787,6.934960563263923,10.982392530275137,g001_p000003_empty,0.000441940501332283,0.000441940501332283,True,0.25,5.344860255718231e-05,False,0.25,5.344860255718231e-05,False,,False,True
branch_9d653db830be1f6685ef,g001_b7e43f1d75130653_0000,4,12.0,43.0,21.0,dike_hemisphere,7.149146866812255,10.362288145253302,12.811821660156152,g001_p000004_empty,0.0006244685500860214,0.0006244685500860214,True,0.25,2.981908619403839e-05,False,0.25,2.981908619403839e-05,False,,False,True
branch_bc480fcc3e618da57d4a,g001_b7e43f1d75130653_0000,5,27.0,10.0,36.0,dike_hemisphere,7.0358743255990435,13.01048856687095,13.748950923758187,g001_p000005_empty,0.0012203715741634369,0.0012203715741634369,True,0.25,4.818663001060486e-05,False,0.25,4.818663001060486e-05,False,,False,True
branch_6c7eddd80708bfc8263f,g001_b7e43f1d75130653_0000,6,25.0,10.0,36.0,dike_hemisphere,12.873879228621735,13.892721441198542,11.103416575824955,g001_p000006_empty,0.0015672650188207626,0.0015672650188207626,True,0.25,0.00014961138367652893,False,0.25,0.00014961138367652893,False,,False,True
branch_865b910ac95340153dd1,g001_b7e43f1d75130653_0000,7,42.0,42.0,36.0,ellipsoid,15.162418769794593,9.93638631247521,10.15382794628593,g001_p000007_empty,0.0017950814217329025,0.0017950814217329025,True,0.25,0.00021317042410373688,False,0.25,0.00021317042410373688,False,,False,True
branch_59c97cc247f266c741a7,g001_b7e43f1d75130653_0000,8,42.0,42.0,37.0,ellipsoid,8.200017659354108,12.237932925006314,7.288676725363943,g001_p000008_empty,0.0013227201998233795,0.0013227201998233795,True,0.25,0.00022777915000915527,False,0.25,0.00022777915000915527,False,,False,True
branch_6fd6ad44442c5c2527e1,g001_b7e43f1d75130653_0000,9,41.0,42.0,38.0,dike_hemisphere,12.14389253980212,8.65579442964648,7.0254230294058955,g001_p000009_empty,0.0013040248304605484,0.0013040248304605484,True,0.25,0.00016470439732074738,False,0.25,0.00016470439732074738,False,,False,True
