candidate_id,candidate_index,source_seed,source_noise_sha256,hard_model_sha256,predicted_observation_sha256,condition_violations,model_chunk,prediction_chunk,chunk_offset,batch_seconds
candidate_000000,0,9801000,1624a8311302e717637062a33d42da505e21e419f8f164dd350c594e1dc02190,dca0a6fda9d4aaafb282263b5599532afd9c2b5c909a53e89d795b48f57c0121,8cf19ca0448726d86e29d352c7b4680a2e2485d158698e19ea386d8511fceeeb,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,0,12.020897938054986
candidate_000001,1,9801001,25305779d7f07bb86ae5b6f24577a9945f09e1d4bb9c1d95e5b2a055139f910c,6a194a6f49b37650bc34258cf9c1e63de16d2c0c7b926a8e95460dc42ff413cf,952e841bdef39b80e843110022c027278c90d6e305fefdda095cc6498078fc94,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,1,12.020897938054986
candidate_000002,2,9801002,1420186aa5ec6c165107cec6d7e4544767f6641016783c4d644f301fc42f7471,f679b75b3d5e413510b04b49053f4901dc813cdb1a524bdc1be3232fed36050f,22476f1e5720875bc6f746943c90be7ad5078682796b3ebd8d57c131c94ec8dd,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,2,12.020897938054986
candidate_000003,3,9801003,5b9b893add82b3b95032fee5e00ad85a3dabceb1e02acc6c7ef9c43fc0786b03,441dcd6d8c16b4ee2f516903ce47e607c08c41e0167642b23b41a729737b8ba9,e4a737cd26bfaa5d1fc1d4a9df5dd7f2cddeffa99947b729370a939995042ea4,0,cache/models_000000_000003.pt.gz,cache/predictions_000000_000003.pt.gz,3,12.020897938054986
