pass,seismic_rmse_before,seismic_rmse_after,score_mean_subsurface,score_max,normal_diagonal_mean,prior_lambda,smoothness_lambda,correction_abs_max_time,correction_rms_time
0.0,0.014049723744392395,0.013349059037864208,0.0010540687944740057,0.26825809478759766,0.5866422057151794,0.0005866422434337437,0.005866421852260828,0.4707896411418915,0.022590316832065582
1.0,0.013349059037864208,0.01463922206312418,0.0021752736065536737,0.48619094491004944,0.5866422057151794,0.0005866422434337437,0.005866421852260828,0.4868621528148651,0.016560643911361694
