sample_id,step,t,w_t,tau,scale_0_sigma,scale_0_loss,scale_0_target_std_mean,scale_1_sigma,scale_1_loss,scale_1_target_std_mean,scale_2_sigma,scale_2_loss,scale_2_target_std_mean,property_loss,property_mae_mean,confidence_fraction,soft_class_entropy_confident_mean,predicted_property_min,predicted_property_max,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy,case_id,arm,source_seed
0,10,0.328125,0.3214394653031616,0.4028205488386443,0.0,848660660224.0,9.999999974752427e-07,1.5,851713654784.0,9.999999974752427e-07,3.0,857364365312.0,9.999999974752427e-07,851317358592.0,0.9194996953010559,0.02618408203125,2.509031295776367,0.006975415162742138,0.5051895380020142,2588419840.0,1.0000001192092896,1770.538330078125,142.2802276611328,1778.674072265625,0.0803598663257904,0.08035987615585327,0.08035987615585327,0.0,1.0,1.0000001192092896,0.08035986870527267,55.56066131591797,1.5954740047454834,0.0,0,0,3249,0.012393951416015625,183,3066,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,11,0.359375,0.4422886902190013,0.3855110186860564,0.0,825298124800.0,9.999999974752427e-07,1.5,839256637440.0,9.999999974752427e-07,3.0,849549393920.0,9.999999974752427e-07,834335932416.0,0.9054138660430908,0.02618408203125,2.4870009422302246,0.006194119807332754,0.534989058971405,3114638848.0,0.9999999403953552,1768.5172119140625,195.5487823486328,1782.98486328125,0.11057217255475033,0.11057216674089432,0.11057216674089432,0.0,1.0,0.9999999403953552,0.11057216674089432,55.69423294067383,1.6366181373596191,0.0,0,0,3729,0.014225006103515625,243,3486,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,12,0.390625,0.5555702330196022,0.367377970678444,0.0,787121766400.0,9.999999974752427e-07,1.5,819147177984.0,9.999999974752427e-07,3.0,837226856448.0,9.999999974752427e-07,806750453760.0,0.8810835480690002,0.02618408203125,2.4513251781463623,0.005411356687545776,0.5688996315002441,3672859136.0,1.0,1765.9229736328125,245.2735595703125,1788.1453857421875,0.13889255825490054,0.13889256119728088,0.13889256119728088,0.0,1.0,1.0,0.13889256119728088,55.85398864746094,1.6897534132003784,0.0,0,0,4455,0.016994476318359375,290,4165,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,13,0.421875,0.6593458151000688,0.3485960359806528,0.0,732035678208.0,9.999999974752427e-07,1.5,788838612992.0,9.999999974752427e-07,3.0,818779193344.0,9.999999974752427e-07,766425300992.0,0.8433449864387512,0.02618408203125,2.3919498920440674,0.004643761552870274,0.6069469451904297,4134310144.0,1.0,1764.4085693359375,290.83880615234375,1795.7415771484375,0.1648364537750172,0.16483645141124725,0.16483645141124725,0.0,1.0,1.0,0.16483642160892487,56.08938980102539,1.7577406167984009,0.0,0,0,5250,0.02002716064453125,339,4911,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,14,0.453125,0.7518398074789773,0.32934609489107236,0.0,659472908288.0,9.999999974752427e-07,1.5,745836969984.0,9.999999974752427e-07,3.0,792284430336.0,9.999999974752427e-07,711944437760.0,0.7896640300750732,0.02618408203125,2.299053430557251,0.003909873776137829,0.6488853693008423,4479799808.0,1.0,1762.9703369140625,331.3677978515625,1803.9356689453125,0.18795995186974432,0.1879599541425705,0.1879599541425705,0.0,1.0,1.0,0.1879599392414093,56.34254455566406,1.8524527549743652,0.0,0,0,6234,0.02378082275390625,394,5840,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,15,0.484375,0.8314696123025452,0.3098135348654836,0.0,571599618048.0,9.999999974752427e-07,1.5,688439754752.0,9.999999974752427e-07,3.0,755963527168.0,9.999999974752427e-07,643524460544.0,0.7191248536109924,0.02618408203125,2.1635429859161377,0.0032254778780043125,0.6940759420394897,4723788800.0,1.0,1762.53173828125,366.3729248046875,1813.0928955078125,0.2078674030756363,0.20786739885807037,0.20786739885807037,0.0,1.0,1.0,0.20786741375923157,56.623470306396484,2.010514497756958,0.0,0,0,7380,0.0281524658203125,392,6988,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,16,0.515625,0.8968727415326884,0.2901864651345164,0.0,473716752384.0,9.999999974752427e-07,1.5,615812366336.0,9.999999974752427e-07,3.0,708108550144.0,9.999999974752427e-07,563223789568.0,0.6325823664665222,0.02618408203125,1.976699948310852,0.0026041262317448854,0.7413794994354248,4698293248.0,0.9999999403953552,1761.8297119140625,395.03424072265625,1821.38232421875,0.2242181853831721,0.22421817481517792,0.22421817481517792,0.0,1.0,0.9999999403953552,0.22421817481517792,56.8775749206543,2.1500566005706787,0.0,0,0,8752,0.03338623046875,487,8265,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,17,0.546875,0.9469301294951056,0.2706539051089276,0.0,375566991360.0,9.999999974752427e-07,1.5,530751324160.0,9.999999974752427e-07,3.0,648476884992.0,9.999999974752427e-07,476704276480.0,0.5353859066963196,0.02618408203125,1.741682767868042,0.002056293422356248,0.7891169190406799,4478622720.0,1.0,1759.85693359375,416.6153869628906,1827.406982421875,0.2367325323737764,0.23673252761363983,0.23673252761363983,0.0,1.0,1.0,0.23673252761363983,57.059078216552734,2.326104164123535,0.0,0,0,10515,0.040111541748046875,518,9997,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,18,0.578125,0.9807852804032304,0.2514039640193472,0.0,284659351552.0,9.999999974752427e-07,1.5,437665464320.0,9.999999974752427e-07,3.0,577715503104.0,9.999999974752427e-07,389172428800.0,0.4343704581260681,0.02618408203125,1.473223328590393,0.0015696597984060645,0.835170328617096,4152817920.0,1.0,1759.5775146484375,431.44195556640625,1833.5135498046875,0.2451963201008076,0.24519631266593933,0.24519631266593933,0.0,1.0,1.0,0.24519632756710052,57.24079513549805,2.5440640449523926,0.0,0,0,12156,0.0463714599609375,504,11652,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,19,0.609375,0.9978589232386035,0.232622029321556,0.0,205950042112.0,9.999999974752427e-07,1.5,342662152192.0,9.999999974752427e-07,3.0,498424840192.0,9.999999974752427e-07,305458642944.0,0.3358570337295532,0.02618408203125,1.18742835521698,0.0011213170364499092,0.8772691488265991,3751771904.0,1.0,1757.69091796875,438.4819030761719,1835.2412109375,0.24946473080965087,0.2494647353887558,0.2494647353887558,0.0,1.0,1.0,0.2494647353887558,57.285133361816406,2.7538833618164062,0.0,0,0,14366,0.05480194091796875,535,13831,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,20,0.640625,0.9978589232386035,0.21448898131394362,0.0,145930682368.0,9.999999974752427e-07,1.5,256481198080.0,9.999999974752427e-07,3.0,417921925120.0,9.999999974752427e-07,233494085632.0,0.2484409511089325,0.02618408203125,0.9055672287940979,0.0007699423003941774,0.9134263396263123,3082809088.0,0.9999998807907104,1756.6129150390625,438.21295166015625,1836.2789306640625,0.24946473080965087,0.2494647055864334,0.2494647055864334,0.0,1.0,0.9999998807907104,0.2494647204875946,57.30447769165039,3.014620542526245,0.0,0,0,16327,0.062282562255859375,535,15792,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,21,0.671875,0.9807852804032304,0.19717945116135566,0.0,103131414528.0,9.999999974752427e-07,1.5,182775250944.0,9.999999974752427e-07,3.0,339507642368.0,9.999999974752427e-07,174299807744.0,0.17781148850917816,0.02618408203125,0.6573374271392822,0.0005090556805953383,0.9423894286155701,2646856960.0,1.0,1756.58251953125,430.7075500488281,1834.4464111328125,0.2451963201008076,0.24519631266593933,0.24519631266593933,0.0,1.0,1.0,0.24519631266593933,57.23067092895508,3.31247878074646,0.0,0,0,18091,0.06901168823242188,561,17530,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,22,0.703125,0.9469301294951057,0.18086013910151333,0.0,71139835904.0,9.999999974752427e-07,1.5,125845733376.0,9.999999974752427e-07,3.0,269978533888.0,9.999999974752427e-07,127319351296.0,0.12155016511678696,0.02618408203125,0.44895076751708984,0.00032576650846749544,0.9639109969139099,2345423104.0,0.9999999403953552,1755.3875732421875,415.55731201171875,1826.6419677734375,0.23673253237377642,0.23673251271247864,0.23673251271247864,0.0,1.0,0.9999999403953552,0.23673251271247864,56.96426773071289,3.6729891300201416,0.0,0,0,18194,0.06940460205078125,468,17726,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,23,0.734375,0.8968727415326884,0.16568820903059628,0.0,47513427968.0,9.999999974752427e-07,1.5,87755833344.0,9.999999974752427e-07,3.0,215734255616.0,9.999999974752427e-07,93230317568.0,0.07883506268262863,0.02618408203125,0.2854594588279724,0.0002024802379310131,0.9786992073059082,2037937536.0,0.9999999403953552,1755.3873291015625,393.58978271484375,1817.1949462890625,0.2242181853831721,0.22421817481517792,0.22421817481517792,0.0,1.0,0.9999999403953552,0.2242182046175003,56.6432991027832,4.042115688323975,0.0,0,0,16834,0.06421661376953125,429,16405,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,24,0.765625,0.8314696123025455,0.1518097749290082,0.0,32567914496.0,9.999999974752427e-07,1.5,63077634048.0,9.999999974752427e-07,3.0,175353479168.0,9.999999974752427e-07,70277947392.0,0.05052536725997925,0.02618408203125,0.16911721229553223,0.00010310167272109538,0.9880927205085754,1673679232.0,1.0,1756.6475830078125,365.1497497558594,1808.429931640625,0.20786740307563636,0.20786739885807037,0.20786739885807037,0.0,1.0,1.0,0.20786738395690918,56.33309555053711,4.511207580566406,0.0,0,0,13170,0.05023956298828125,315,12855,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,25,0.796875,0.7518398074789774,0.139358493703871,0.0,23099482112.0,9.999999974752427e-07,1.5,47257272320.0,9.999999974752427e-07,3.0,146109202432.0,9.999999974752427e-07,54948765696.0,0.033083707094192505,0.02618408203125,0.09575621783733368,4.797835208592005e-05,0.9936268329620361,1486662528.0,1.0,1760.3907470703125,330.8829650878906,1800.136474609375,0.18795995186974435,0.1879599541425705,0.1879599541425705,0.0,1.0,1.0,0.1879599541425705,56.03139877319336,5.002488613128662,0.0,0,0,8469,0.032306671142578125,194,8275,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,26,0.828125,0.659345815100069,0.12845427799994558,0.0,17495973888.0,9.999999974752427e-07,1.5,38218645504.0,9.999999974752427e-07,3.0,127777267712.0,9.999999974752427e-07,45769031680.0,0.022458486258983612,0.02618408203125,0.04939188435673714,2.2730908312951215e-05,0.9966714382171631,1029437760.0,1.0,1765.266845703125,290.9803466796875,1793.244384765625,0.16483645377501724,0.16483645141124725,0.16483645141124725,0.0,1.0,1.0,0.16483646631240845,55.75927734375,5.591038227081299,0.0,0,0,4668,0.0178070068359375,114,4554,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,27,0.859375,0.5555702330196022,0.11920214137531127,0.0,14616590336.0,9.999999974752427e-07,1.5,32393111552.0,9.999999974752427e-07,3.0,115089367040.0,9.999999974752427e-07,40044101632.0,0.01733442209661007,0.02618408203125,0.026428747922182083,8.787698789092246e-06,0.99825519323349,1143672320.0,1.0,1771.0882568359375,245.99098205566406,1789.4151611328125,0.13889255825490054,0.13889256119728088,0.13889256119728088,0.0,1.0,1.0,0.13889256119728088,55.56580352783203,6.276988506317139,0.0,0,0,2343,0.008937835693359375,71,2272,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,28,0.890625,0.4422886902190013,0.11169118696339586,0.0,12623337472.0,9.999999974752427e-07,1.5,29269649408.0,9.999999974752427e-07,3.0,108650708992.0,9.999999974752427e-07,36822704128.0,0.01424106489866972,0.02618408203125,0.014590716920793056,4.769913175550755e-06,0.9990459084510803,1259742848.0,1.0,1779.86572265625,196.80360412597656,1790.5401611328125,0.11057217255475033,0.11057217419147491,0.11057217419147491,0.0,1.0,1.0,0.11057216674089432,55.51335525512695,7.011441230773926,0.0,0,0,1406,0.00536346435546875,41,1365,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,29,0.921875,0.32143946530316175,0.10599374936109118,0.0,11036304384.0,9.999999974752427e-07,1.5,27705352192.0,9.999999974752427e-07,3.0,105842917376.0,9.999999974752427e-07,34998341632.0,0.0118935601785779,0.02618408203125,0.0081663578748703,3.4079521356034093e-06,0.9994298815727234,773120320.0,1.0,1795.8385009765625,144.31333923339844,1798.9654541015625,0.08035986632579044,0.08035986870527267,0.08035986870527267,0.0,1.0,1.0,0.08035986125469208,55.68645095825195,7.710089206695557,0.0,0,0,916,0.0034942626953125,32,884,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,30,0.953125,0.1950903220161286,0.10216469800704375,0.0,10062706688.0,9.999999974752427e-07,1.5,26487195648.0,9.999999974752427e-07,3.0,103574970368.0,9.999999974752427e-07,33692506112.0,0.010674227960407734,0.02618408203125,0.0056270272471010685,4.218612957629375e-06,0.999609649181366,723711808.0,1.0,1835.5810546875,89.5260238647461,1834.8541259765625,0.04877258050403215,0.04877258092164993,0.04877258092164993,0.0,1.0,1.0,0.04877258092164993,56.71567916870117,8.432933807373047,0.0,0,0,809,0.003086090087890625,21,788,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
0,31,0.984375,0.06540312923014312,0.10024090875896552,0.0,9813581824.0,9.999999974752427e-07,1.5,27002083328.0,9.999999974752427e-07,3.0,105580322816.0,9.999999974752427e-07,34123481088.0,0.010374543257057667,0.02618408203125,0.004795461893081665,4.322319909988437e-06,0.9996809959411621,776514624.0,0.9999999403953552,1995.3975830078125,32.626304626464844,1993.304443359375,0.01635078230753578,0.016350779682397842,0.016350779682397842,0.0,1.0,0.9999999403953552,0.016350779682397842,61.51628875732422,9.792110443115234,0.0,0,0,943,0.003597259521484375,67,876,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,42
1,0,0.015625,0.0,0.49975909124103446,0.0,872173731840.0,9.999999974752427e-07,1.5,867498459136.0,9.999999974752427e-07,3.0,869145837568.0,9.999999974752427e-07,870165577728.0,0.9332506656646729,0.02618408203125,2.5782127380371094,0.010431102477014065,0.3786771595478058,0.0,0.0,1771.310302734375,0.0,1771.310302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33237075805664,1.5274556875228882,1051.4794921875,0,0,856,0.003265380859375,35,821,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,142
1,1,0.046875,0.0,0.4978353019929562,0.0,871739424768.0,9.999999974752427e-07,1.5,867113893888.0,9.999999974752427e-07,3.0,868854071296.0,9.999999974752427e-07,869774655488.0,0.9330100417137146,0.02618408203125,2.577234983444214,0.010369799099862576,0.3806283175945282,0.0,0.0,1770.0218505859375,0.0,1770.0218505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.290077209472656,1.5987308025360107,0.0,0,0,934,0.00356292724609375,39,895,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,142
1,2,0.078125,0.0,0.4940062506389088,0.0,871282638848.0,9.999999974752427e-07,1.5,866682798080.0,9.999999974752427e-07,3.0,868533796864.0,9.999999974752427e-07,869352931328.0,0.9327514171600342,0.02618408203125,2.5752580165863037,0.010235432535409927,0.3845687210559845,0.0,0.0,1769.8248291015625,0.0,1769.8248291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28362274169922,1.6087616682052612,0.0,0,0,1061,0.004047393798828125,40,1021,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,142
1,3,0.109375,0.0,0.4883088130366042,0.0,870730825728.0,9.999999974752427e-07,1.5,866138587136.0,9.999999974752427e-07,3.0,868125704192.0,9.999999974752427e-07,868832116736.0,0.932434618473053,0.02618408203125,2.572232961654663,0.0100293830037117,0.3905751705169678,0.0,0.0,1768.7786865234375,0.0,1768.7786865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25045394897461,1.624686598777771,0.0,0,0,1189,0.004535675048828125,42,1147,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,142
1,4,0.140625,0.0,0.48079785862468866,0.0,870054035456.0,9.999999974752427e-07,1.5,865452752896.0,9.999999974752427e-07,3.0,867600236544.0,9.999999974752427e-07,868182917120.0,0.9320424795150757,0.02618408203125,2.568085193634033,0.009749493561685085,0.3987639844417572,0.0,0.0,1768.9442138671875,0.0,1768.9442138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25546646118164,1.6302003860473633,0.0,0,0,1274,0.00485992431640625,42,1232,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,142
1,5,0.171875,0.0,0.4715457220000544,0.0,869220089856.0,9.999999974752427e-07,1.5,864599867392.0,9.999999974752427e-07,3.0,866940485632.0,9.999999974752427e-07,867378135040.0,0.9315561056137085,0.02618408203125,2.562709093093872,0.009396741166710854,0.40929174423217773,0.0,0.0,1769.4254150390625,0.0,1769.4254150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27062225341797,1.6263395547866821,0.0,0,0,1538,0.00586700439453125,51,1487,0.25,matched_multiscale_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1,FIVE_BODY,SEISMIC_GUIDED,142
