step,tau,total_loss,seismic_loss,seismic_rmse_amplitude,tv_loss,gradient_norm,target_voxels,condition_violations
0,1.0,163.82237243652344,163.822021484375,0.12799297273159027,0.03560503199696541,4.435391902923584,95915,0
1,0.9997035239602382,158.58154296875,158.5811309814453,0.12592898309230804,0.04168923944234848,4.49268102645874,95383,0
2,0.9988145646305109,133.9808349609375,133.98036193847656,0.11574988812208176,0.04769643396139145,3.9375483989715576,95659,0
3,0.99733452763824,111.3770980834961,111.37657165527344,0.1055351048707962,0.0529128760099411,3.3535830974578857,96141,0
4,0.995265753226125,100.194580078125,100.19400787353516,0.10009695589542389,0.05752187967300415,3.1576151847839355,96854,0
5,0.9926115125517385,92.63814544677734,92.63752746582031,0.09624838829040527,0.061650704592466354,2.9296724796295166,97622,0
6,0.9893760025151538,87.52159118652344,87.52093505859375,0.09355262666940689,0.06539125740528107,2.730961561203003,98415,0
7,0.9855643391227826,82.65625,82.65556335449219,0.09091509878635406,0.06889429688453674,2.507122039794922,99323,0
8,0.9811825493979185,79.28646850585938,79.2857437133789,0.0890425369143486,0.07230155169963837,2.3488214015960693,100183,0
9,0.9762375618507729,76.27495574951172,76.27420043945312,0.08733510226011276,0.07568091154098511,2.273906707763672,101052,0
10,0.9707371955230775,73.34693908691406,73.34614562988281,0.08564236015081406,0.07904458045959473,2.1456830501556396,101609,0
11,0.9646901476245713,70.78679656982422,70.78597259521484,0.08413439989089966,0.08238396793603897,2.0324618816375732,102063,0
12,0.9581059797809245,69.01177978515625,69.01092529296875,0.08307281881570816,0.08572074770927429,1.9509445428848267,102327,0
13,0.9509951029148435,67.1378402709961,67.13694763183594,0.08193713426589966,0.08905142545700073,1.9192754030227661,102527,0
14,0.9433687607842615,65.3885498046875,65.38762664794922,0.0808626115322113,0.09235729277133942,1.7512918710708618,102750,0
15,0.9352390122036465,63.40633010864258,63.405372619628906,0.07962749153375626,0.09563872963190079,1.6588261127471924,102869,0
16,0.9266187119765368,62.28629684448242,62.285308837890625,0.07892103493213654,0.09888424724340439,1.6234960556030273,103245,0
17,0.9175214905694545,61.03076934814453,61.029747009277344,0.07812154293060303,0.10208332538604736,1.5302373170852661,103504,0
18,0.9079617325593363,60.240806579589844,60.23975372314453,0.07761427760124207,0.10524245351552963,1.5300811529159546,103695,0
19,0.8979545538885603,58.80067443847656,58.799591064453125,0.07668089121580124,0.10836905241012573,1.4176270961761475,103991,0
20,0.8875157779635345,58.15312957763672,58.152015686035156,0.07625746726989746,0.11146893352270126,1.425370454788208,104233,0
21,0.8766619106346388,57.51388168334961,57.51273727416992,0.0758371576666832,0.11455199867486954,1.3995614051818848,104509,0
22,0.8654101140970826,56.824562072753906,56.823387145996094,0.07538129389286041,0.1176346018910408,1.359673023223877,104733,0
23,0.8537781797539467,56.20687484741211,56.20566940307617,0.07497043907642365,0.12072265893220901,1.389294981956482,104881,0
24,0.8417845000843182,55.874481201171875,55.87324142456055,0.07474840432405472,0.12381132692098618,1.3713668584823608,105176,0
25,0.8294480395610004,55.2079963684082,55.20672607421875,0.07430122792720795,0.12691116333007812,1.3250480890274048,105532,0
26,0.8167883046637834,55.281246185302734,55.279945373535156,0.07435048371553421,0.13002827763557434,1.358339786529541,105926,0
27,0.8038253130356898,54.76703643798828,54.76570510864258,0.07400385290384293,0.1331653594970703,1.3849070072174072,106237,0
28,0.790579561830967,54.4318733215332,54.430511474609375,0.07377703487873077,0.13633938133716583,1.3710849285125732,106263,0
29,0.7770719953048727,54.15882873535156,54.157432556152344,0.07359173148870468,0.13953368365764618,1.378982663154602,106510,0
30,0.763323971696503,53.759674072265625,53.75824737548828,0.07332001626491547,0.14275701344013214,1.3783247470855713,106821,0
31,0.7493572294570254,53.54041290283203,53.5389518737793,0.07317031174898148,0.146010622382164,1.3760496377944946,107049,0
32,0.7351938528767203,53.171024322509766,53.169532775878906,0.07291743904352188,0.14927548170089722,1.3885577917099,107200,0
33,0.720856237165178,53.06850051879883,53.06697463989258,0.07284708321094513,0.15257343649864197,1.3791813850402832,107349,0
34,0.7063670530398692,52.806331634521484,52.804771423339844,0.07266689091920853,0.15591423213481903,1.4244533777236938,107548,0
35,0.6917492108790815,52.37940216064453,52.3778076171875,0.07237251102924347,0.1592920422554016,1.416813850402832,107716,0
36,0.6770258244959007,52.18364715576172,52.1820182800293,0.07223711907863617,0.16270390152931213,1.4800397157669067,108085,0
37,0.6622201745905232,52.48756408691406,52.48590087890625,0.07244715094566345,0.1661379039287567,1.5232605934143066,108247,0
38,0.6473556719386825,52.50636672973633,52.504669189453125,0.0724601075053215,0.16959449648857117,1.5297719240188599,108352,0
39,0.6324558203744013,52.25181579589844,52.250083923339844,0.07228422164916992,0.17309258878231049,1.5050592422485352,108591,0
40,0.6175441796255987,51.994503021240234,51.99273681640625,0.07210598886013031,0.17663052678108215,1.5811206102371216,108757,0
41,0.6026443280613176,52.11191940307617,52.1101188659668,0.07218734174966812,0.1801922768354416,1.6179460287094116,109004,0
42,0.5877798254094769,51.83134460449219,51.829505920410156,0.07199271023273468,0.18379122018814087,1.6287590265274048,109182,0
43,0.5729741755040995,51.69185256958008,51.689979553222656,0.07189574092626572,0.1874198019504547,1.625081181526184,109278,0
44,0.5582507891209187,51.268733978271484,51.266822814941406,0.07160085439682007,0.191061332821846,1.6707087755203247,109494,0
45,0.5436329469601308,51.49973678588867,51.4977912902832,0.07176196575164795,0.19470083713531494,1.710146188735962,109640,0
46,0.5291437628348221,51.08843231201172,51.086448669433594,0.07147478312253952,0.19831931591033936,1.6750138998031616,109860,0
47,0.5148061471232797,50.98002243041992,50.978004455566406,0.07139887660741806,0.2019217163324356,1.8344112634658813,110044,0
48,0.5006427705429746,51.01660919189453,51.01455307006836,0.0714244693517685,0.20548085868358612,1.821713924407959,110341,0
49,0.4866760283034971,51.175052642822266,51.1729621887207,0.07153527438640594,0.20904254913330078,1.8576741218566895,110585,0
50,0.4729280046951273,50.68526077270508,50.683135986328125,0.07119208574295044,0.21259786188602448,1.9656935930252075,110692,0
51,0.4594204381690332,50.7486457824707,50.746482849121094,0.07123656570911407,0.21612776815891266,1.9268008470535278,110702,0
52,0.4461746869643104,50.49173355102539,50.48953628540039,0.07105599343776703,0.21959343552589417,1.9751631021499634,110892,0
53,0.43321169533621673,50.3953971862793,50.393165588378906,0.07098814100027084,0.22299788892269135,2.007755994796753,111193,0
54,0.4205519604389998,50.162715911865234,50.16045379638672,0.0708240419626236,0.22633054852485657,2.058711290359497,111405,0
55,0.40821549991568185,50.3919563293457,50.3896598815918,0.07098567485809326,0.22959208488464355,2.1049468517303467,111429,0
56,0.39622182024605346,50.18268585205078,50.18035888671875,0.0708380937576294,0.23275022208690643,2.124492645263672,111474,0
57,0.38458988590291754,50.22349548339844,50.22113800048828,0.07086687535047531,0.23579657077789307,2.1740970611572266,111694,0
58,0.37333808936536117,50.27305603027344,50.270668029785156,0.07090181112289429,0.23875726759433746,2.0916378498077393,111828,0
59,0.3624842220364656,50.02098083496094,50.0185661315918,0.07072380930185318,0.24159547686576843,2.214597463607788,112017,0
60,0.35204544611143973,49.84016418457031,49.83772277832031,0.07059583812952042,0.24430562555789948,2.2695724964141846,112169,0
61,0.3420382674406637,49.42470169067383,49.42223358154297,0.07030094414949417,0.2469366192817688,2.179211139678955,112371,0
62,0.33247850943054547,49.346763610839844,49.344268798828125,0.07024547457695007,0.24942819774150848,2.2255923748016357,112426,0
63,0.3233812880234632,49.267601013183594,49.26508331298828,0.07018909603357315,0.2518106997013092,2.238255262374878,112619,0
64,0.31476098779635364,49.0124397277832,49.0098991394043,0.0700070708990097,0.25405967235565186,2.2283856868743896,112697,0
65,0.3066312392157384,48.91304016113281,48.91048049926758,0.06993602961301804,0.25612926483154297,2.3251845836639404,112827,0
66,0.29900489708515654,48.644676208496094,48.64209747314453,0.06974388659000397,0.2580396234989166,2.2929885387420654,112903,0
67,0.2918940202190756,48.76328659057617,48.76068878173828,0.06982885301113129,0.25979840755462646,2.318422794342041,112995,0
68,0.2853098523754287,48.82966995239258,48.827056884765625,0.06987635791301727,0.2613676190376282,2.33547306060791,113219,0
69,0.27926280447692253,48.59577941894531,48.5931510925293,0.06970878690481186,0.26280051469802856,2.361741065979004,113342,0
70,0.2737624381492272,48.583396911621094,48.58075714111328,0.06969989836215973,0.2640678286552429,2.413656234741211,113412,0
71,0.2688174506020815,48.10230255126953,48.09965133666992,0.06935391575098038,0.26522359251976013,2.527599573135376,113596,0
72,0.26443566087721737,48.19044494628906,48.187782287597656,0.06941741704940796,0.26626577973365784,2.449187755584717,113616,0
73,0.2606239974848463,47.86872863769531,47.866058349609375,0.0691853016614914,0.26718902587890625,2.3915860652923584,113649,0
74,0.2573884874482615,47.864990234375,47.86231231689453,0.06918258965015411,0.2679818570613861,2.464000701904297,113799,0
75,0.254734246773875,47.8297233581543,47.8270378112793,0.06915709376335144,0.268646240234375,2.42584490776062,113851,0
76,0.25266547236176007,47.38466262817383,47.3819694519043,0.0688345655798912,0.26923519372940063,2.5424001216888428,113789,0
77,0.2511854353694891,47.28582000732422,47.28312301635742,0.06876272708177567,0.2697243094444275,2.325617551803589,113967,0
78,0.2502964760397619,47.196956634521484,47.19425582885742,0.06869807839393616,0.2701123356819153,2.3696444034576416,114079,0
79,0.25,47.40371322631836,47.40100860595703,0.0688483938574791,0.2703964114189148,2.3329341411590576,114220,0
