level_id,sample_id,step,t,w_t,tau,seismic_loss,seismic_rmse_amplitude,seismic_mae_amplitude,valid_seismic_sample_count,raw_grad_norm,used_grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,requested_guidance_ratio,used_guidance_ratio,uncapped_guidance_ratio,guidance_cap_fraction,guidance_gradient_reference_norm,guidance_gradient_reference_ratio,effective_guidance_ratio,continuous_step_norm,condition_projection_norm,initial_condition_projection_norm,pre_projection_condition_violations,post_projection_condition_violations,hard_change_count,hard_change_fraction,hard_change_inside_confidence,hard_change_outside_confidence,alpha,property_loss_mode,guidance_scaling_mode,guidance_reference_policy
ratio050,0,10,0.328125,0.3214394653031616,0.4028205488386443,13.657501220703125,0.0369560569524765,0.016940589994192123,1310720.0,0.07479395717382431,0.07479395717382431,1774.3714599609375,332.56353759765625,1807.2393798828125,0.1607197326515808,0.1874261200428009,0.1874261200428009,0.0,0.0641365572810173,1.1661673784255981,0.1874261051416397,56.453575134277344,1.5994762182235718,0.0,0,0,5236,0.0199737548828125,5236,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,11,0.359375,0.4422886902190013,0.3855110186860564,13.25329303741455,0.03640507161617279,0.016782794147729874,1310720.0,0.07761891186237335,0.07761891186237335,1772.658203125,474.4197082519531,1837.5609130859375,0.22114434510950065,0.2676318287849426,0.2676318287849426,0.0,0.0641365572810173,1.210213303565979,0.26763179898262024,57.400333404541016,1.6407668590545654,0.0,0,0,6984,0.026641845703125,6984,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,12,0.390625,0.5555702330196022,0.367377970678444,12.537552833557129,0.03540840372443199,0.01637112721800804,1310720.0,0.08004862815141678,0.08004862815141678,1770.97021484375,614.0000610351562,1877.8377685546875,0.2777851165098011,0.3467026948928833,0.3467026948928833,0.0,0.0641365572810173,1.2480967044830322,0.3467026352882385,58.65796661376953,1.6944218873977661,0.0,0,0,8689,0.033145904541015625,8689,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,13,0.421875,0.6593458151000688,0.3485960359806528,11.579721450805664,0.03402898833155632,0.01569920964539051,1310720.0,0.08739790320396423,0.08739790320396423,1770.2490234375,795.2669067382812,1944.2791748046875,0.3296729075500344,0.44924017786979675,0.44924017786979675,0.0,0.0641365572810173,1.3626846075057983,0.449240118265152,60.73314666748047,1.7628833055496216,0.0,0,0,11097,0.042331695556640625,11097,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,14,0.453125,0.7518398074789773,0.32934609489107236,10.622113227844238,0.03259158134460449,0.014853021129965782,1310720.0,0.10838493704795837,0.10838493704795837,1769.8626708984375,884.9312744140625,1982.091552734375,0.37591990373948864,0.5,0.635270357131958,1.0,0.0641365572810173,1.6899088621139526,0.4999999701976776,61.91252136230469,1.8569056987762451,0.0,0,0,12396,0.0472869873046875,12396,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,15,0.484375,0.8314696123025452,0.3098135348654836,10.076059341430664,0.03174280747771263,0.014187881723046303,1310720.0,0.13502109050750732,0.13502109050750732,1770.5035400390625,885.2516479492188,1980.1583251953125,0.4157348061512726,0.5,0.875210165977478,1.0,0.0641365572810173,2.105212688446045,0.4999999403953552,61.847164154052734,2.014025926589966,0.0,0,0,13376,0.051025390625,13376,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,16,0.515625,0.8968727415326884,0.2901864651345164,9.72265911102295,0.031181175261735916,0.01371532492339611,1310720.0,0.15731573104858398,0.15731573104858398,1771.0445556640625,885.5221557617188,1979.7073974609375,0.4484363707663442,0.5,1.09993577003479,1.0,0.0641365572810173,2.452824592590332,0.4999999403953552,61.82844161987305,2.1512703895568848,0.0,0,0,14855,0.056667327880859375,14855,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,17,0.546875,0.9469301294951056,0.2706539051089276,9.49793529510498,0.030818719416856766,0.013363800942897797,1310720.0,0.18806849420070648,0.18806849420070648,1770.642578125,885.3212280273438,1977.4417724609375,0.4734650647475528,0.5,1.3883479833602905,1.0,0.0641365572810173,2.9323134422302246,0.4999999701976776,61.751304626464844,2.324883222579956,0.0,0,0,16580,0.0632476806640625,16580,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,18,0.578125,0.9807852804032304,0.2514039640193472,9.563752174377441,0.030925314873456955,0.013193018734455109,1310720.0,0.2226964235305786,0.2226964235305786,1772.22509765625,886.1124877929688,1978.6715087890625,0.4903926402016152,0.5,1.7027524709701538,1.0,0.0641365572810173,3.4722228050231934,0.4999999701976776,61.78121566772461,2.5418848991394043,0.0,0,0,18662,0.07118988037109375,18662,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,19,0.609375,0.9978589232386035,0.232622029321556,9.732637405395508,0.03119717538356781,0.013140368275344372,1310720.0,0.2589080035686493,0.2589080035686493,1772.630615234375,886.3153076171875,1974.515380859375,0.49892946161930174,0.5,2.0140905380249023,1.0,0.0641365572810173,4.0368242263793945,0.5,61.64229965209961,2.749847412109375,0.0,0,0,20418,0.07788848876953125,20418,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,20,0.640625,0.9978589232386035,0.21448898131394362,9.980222702026367,0.03159148991107941,0.013180551119148731,1310720.0,0.2943357527256012,0.2943357527256012,1774.4110107421875,887.2055053710938,1971.7247314453125,0.49892946161930174,0.5,2.289689302444458,1.0,0.0641365572810173,4.58920431137085,0.5,61.54296875,3.0073115825653076,0.0,0,0,22204,0.0847015380859375,22204,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,21,0.671875,0.9807852804032304,0.19717945116135566,10.151347160339355,0.03186118230223656,0.013215452432632446,1310720.0,0.32816722989082336,0.32816722989082336,1778.4459228515625,889.2229614257812,1970.7655029296875,0.4903926402016152,0.5,2.5091896057128906,1.0,0.0641365572810173,5.116695404052734,0.5,61.49768829345703,3.3047714233398438,0.0,0,0,23297,0.08887100219726562,23297,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,22,0.703125,0.9469301294951057,0.18086013910151333,10.495122909545898,0.03239617869257927,0.013307077810168266,1310720.0,0.36152729392051697,0.36152729392051697,1781.9307861328125,890.9653930664062,1972.7926025390625,0.47346506474755284,0.5,2.6688451766967773,1.0,0.0641365572810173,5.636836528778076,0.5,61.540958404541016,3.6611979007720947,0.0,0,0,22841,0.08713150024414062,22841,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,23,0.734375,0.8968727415326884,0.16568820903059628,10.919931411743164,0.033045317977666855,0.013248294591903687,1310720.0,0.4260152578353882,0.4260152578353882,1787.5396728515625,893.7698364257812,1978.20263671875,0.4484363707663442,0.5,2.978656053543091,1.0,0.0641365572810173,6.642315864562988,0.5,61.68722915649414,4.031570911407471,0.0,0,0,20270,0.07732391357421875,20270,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,24,0.765625,0.8314696123025455,0.1518097749290082,11.189255714416504,0.03345034271478653,0.01293785311281681,1310720.0,0.4810671806335449,0.4810671806335449,1794.414794921875,897.2073974609375,1983.6116943359375,0.41573480615127273,0.5,3.1182897090911865,1.0,0.0641365572810173,7.500670433044434,0.5,61.8240966796875,4.50296688079834,0.0,0,0,15613,0.059558868408203125,15613,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,25,0.796875,0.7518398074789774,0.139358493703871,11.679425239562988,0.034175172448158264,0.012527922168374062,1310720.0,0.5130882859230042,0.5130882859230042,1803.9114990234375,901.9557495117188,1992.5751953125,0.3759199037394887,0.5,3.0073349475860596,1.0,0.0641365572810173,7.999935150146484,0.5,62.06644058227539,5.005769729614258,0.0,0,0,10967,0.041835784912109375,10967,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,26,0.828125,0.659345815100069,0.12845427799994558,12.410430908203125,0.035228438675403595,0.012146297842264175,1310720.0,0.6099066734313965,0.6099066734313965,1814.2318115234375,907.115966796875,2004.6793212890625,0.3296729075500345,0.5,3.1350250244140625,1.0,0.0641365572810173,9.509501457214355,0.5000000596046448,62.39470672607422,5.608048915863037,0.0,0,0,7134,0.02721405029296875,7134,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,27,0.859375,0.5555702330196022,0.11920214137531127,13.021716117858887,0.03608561307191849,0.01187923550605774,1310720.0,0.6351757645606995,0.6351757645606995,1824.7398681640625,912.3699340820312,2021.2027587890625,0.2777851165098011,0.5,2.751042127609253,1.0,0.0641365572810173,9.90349006652832,0.5,62.84607696533203,6.315277576446533,0.0,0,0,4973,0.018970489501953125,4973,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,28,0.890625,0.4422886902190013,0.11169118696339586,13.610372543334961,0.03689223527908325,0.011801764369010925,1310720.0,0.6089348196983337,0.6089348196983337,1836.4283447265625,918.2141723632812,2037.835205078125,0.22114434510950065,0.5,2.099621534347534,1.0,0.0641365572810173,9.494348526000977,0.5,63.288551330566406,7.071105003356934,0.0,0,0,3486,0.01329803466796875,3486,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,29,0.921875,0.32143946530316175,0.10599374936109118,13.883526802062988,0.03726060315966606,0.01177345309406519,1310720.0,0.5447330474853516,0.5447330474853516,1855.6982421875,927.8491821289062,2057.1474609375,0.16071973265158088,0.5,1.3650460243225098,1.0,0.0641365572810173,8.493331909179688,0.5000000596046448,63.81197738647461,7.79120397567749,0.0,0,0,2553,0.009738922119140625,2553,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,30,0.953125,0.1950903220161286,0.10216469800704375,14.1130952835083,0.037567395716905594,0.011785087175667286,1310720.0,0.4910762310028076,0.4910762310028076,1898.1014404296875,949.0507202148438,2111.128173828125,0.0975451610080643,0.5,0.7468768358230591,1.0,0.0641365572810173,7.656728744506836,0.5,65.41767120361328,8.5400390625,0.0,0,0,1870,0.00713348388671875,1870,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio050,0,31,0.984375,0.06540312923014312,0.10024090875896552,14.137537002563477,0.03759991377592087,0.011765747331082821,1310720.0,0.44037267565727234,0.44037267565727234,2045.7974853515625,459.352294921875,2089.775634765625,0.03270156461507156,0.22453458607196808,0.22453458607196808,0.0,0.0641365572810173,6.866172790527344,0.22453458607196808,64.53144073486328,10.024935722351074,0.0,0,0,943,0.003597259521484375,943,0,0.5,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,0,0.015625,0.0,0.49975909124103446,12.571235656738281,0.035455938428640366,0.015569865703582764,1310720.0,0.0,0.0,1773.5841064453125,0.0,1773.5841064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4033317565918,1.5318021774291992,1051.72021484375,0,0,904,0.003448486328125,904,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,1,0.046875,0.0,0.4978353019929562,12.593080520629883,0.03548672795295715,0.01559509802609682,1310720.0,0.0,0.0,1772.2952880859375,0.0,1772.2952880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.361026763916016,1.6029452085494995,0.0,0,0,996,0.0037994384765625,996,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,2,0.078125,0.0,0.4940062506389088,12.64046859741211,0.03555343672633171,0.015650002285838127,1310720.0,0.0,0.0,1772.0030517578125,0.0,1772.0030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.351600646972656,1.6130620241165161,0.0,0,0,1100,0.0041961669921875,1100,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,3,0.109375,0.0,0.4883088130366042,12.714372634887695,0.03565721586346626,0.015735015273094177,1310720.0,0.0,0.0,1770.676513671875,0.0,1770.676513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30962371826172,1.6300691366195679,0.0,0,0,1133,0.004322052001953125,1133,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,4,0.140625,0.0,0.48079785862468866,12.816598892211914,0.035800278186798096,0.015851521864533424,1310720.0,0.0,0.0,1770.586669921875,0.0,1770.586669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.306617736816406,1.6368591785430908,0.0,0,0,1412,0.0053863525390625,1412,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,5,0.171875,0.0,0.4715457220000544,12.949859619140625,0.03598591312766075,0.016000967472791672,1310720.0,0.0,0.0,1770.6107177734375,0.0,1770.6107177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.307491302490234,1.6327883005142212,0.0,0,0,1580,0.0060272216796875,1580,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,6,0.203125,0.0,0.460641506296129,13.117523193359375,0.03621812164783478,0.016185149550437927,1310720.0,0.0,0.0,1769.9136962890625,0.0,1769.9136962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28583908081055,1.6279182434082031,0.0,0,0,1690,0.00644683837890625,1690,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,7,0.234375,0.0,0.4481902250709918,13.324070930480957,0.03650214895606041,0.016406569629907608,1310720.0,0.0,0.0,1771.181640625,0.0,1771.181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.326419830322266,1.595818281173706,0.0,0,0,1974,0.00753021240234375,1974,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,8,0.265625,0.06540312923014306,0.43431179096940364,13.57526683807373,0.03684462606906891,0.016667742282152176,1310720.0,0.0641365572810173,0.0641365572810173,1774.704345703125,116.07119750976562,1779.1571044921875,0.06540312923014306,0.06540312618017197,0.06540312618017197,0.0,0.0641365572810173,1.0,0.06540311872959137,55.576454162597656,1.5711978673934937,0.0,0,0,2834,0.01081085205078125,2834,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,9,0.296875,0.19509032201612825,0.4191398608984867,13.626818656921387,0.03691451996564865,0.016805950552225113,1310720.0,0.06942659616470337,0.06942659616470337,1774.933349609375,374.8331604003906,1816.2681884765625,0.19509032201612825,0.21118155121803284,0.21118155121803284,0.0,0.0641365572810173,1.0824809074401855,0.21118153631687164,56.73711013793945,1.5537492036819458,0.0,0,0,4828,0.0184173583984375,4828,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,10,0.328125,0.3214394653031616,0.4028205488386443,13.149587631225586,0.03626235947012901,0.016592012718319893,1310720.0,0.06997253745794296,0.06997253745794296,1774.4384765625,622.274658203125,1883.7822265625,0.3214394653031616,0.35068821907043457,0.35068821907043457,0.0,0.0641365572810173,1.090993046760559,0.35068821907043457,58.84646224975586,1.5993800163269043,0.0,0,0,7282,0.02777862548828125,7282,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,11,0.359375,0.4422886902190013,0.3855110186860564,12.210230827331543,0.03494314104318619,0.016003495082259178,1310720.0,0.06991512328386307,0.06991512328386307,1772.88525390625,854.7752075195312,1972.8985595703125,0.4422886902190013,0.4821379780769348,0.4821379780769348,0.0,0.0641365572810173,1.0900979042053223,0.48213791847229004,61.6312370300293,1.641054391860962,0.0,0,0,9771,0.037273406982421875,9771,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,12,0.390625,0.5555702330196022,0.367377970678444,10.971010208129883,0.03312251344323158,0.0150531604886055,1310720.0,0.0760502964258194,0.0760502964258194,1771.492431640625,1167.0072021484375,2127.3193359375,0.5555702330196022,0.6587706804275513,0.6587706804275513,0.0,0.0641365572810173,1.1857558488845825,0.6587706208229065,66.45712280273438,1.6951428651809692,0.0,0,0,12825,0.048923492431640625,12825,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,13,0.421875,0.6593458151000688,0.3485960359806528,9.95271110534668,0.031547918915748596,0.013971254229545593,1310720.0,0.09545475244522095,0.09545475244522095,1771.3438720703125,1738.23291015625,2486.876953125,0.6593458151000688,0.9813075661659241,0.9813075661659241,0.0,0.0641365572810173,1.488304853439331,0.9813074469566345,77.69486999511719,1.7646052837371826,0.0,0,0,17092,0.0652008056640625,17092,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,14,0.453125,0.7518398074789773,0.32934609489107236,9.672508239746094,0.03110065497457981,0.013122506439685822,1310720.0,0.12396126985549927,0.12396126985549927,1772.7679443359375,1772.7679443359375,2512.43896484375,0.7518398074789773,1.0,1.4531340599060059,1.0,0.0641365572810173,1.932770848274231,1.0,78.49169921875,1.8592300415039062,0.0,0,0,17969,0.06854629516601562,17969,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,15,0.484375,0.8314696123025452,0.3098135348654836,9.55771255493164,0.030915549024939537,0.012682601809501648,1310720.0,0.13859954476356506,0.13859954476356506,1775.3863525390625,1775.3861083984375,2516.7548828125,0.8314696123025452,1.0,1.796811580657959,1.0,0.0641365572810173,2.1610069274902344,0.9999998807907104,78.62271118164062,2.0173184871673584,0.0,0,0,19205,0.07326126098632812,19205,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,16,0.515625,0.8968727415326884,0.2901864651345164,9.535359382629395,0.030879376456141472,0.01238494273275137,1310720.0,0.15402549505233765,0.15402549505233765,1777.886962890625,1777.8868408203125,2519.1416015625,0.8968727415326884,1.0,2.1538617610931396,1.0,0.0641365572810173,2.401524305343628,0.9999999403953552,78.69359588623047,2.1576247215270996,0.0,0,0,21013,0.08015823364257812,21013,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,17,0.546875,0.9469301294951056,0.2706539051089276,9.59740161895752,0.030979672446846962,0.012247933074831963,1310720.0,0.17591996490955353,0.17591996490955353,1779.8817138671875,1779.8817138671875,2524.557861328125,0.9469301294951056,1.0,2.5973315238952637,1.0,0.0641365572810173,2.742896795272827,1.0,78.85794067382812,2.332825183868408,0.0,0,0,22843,0.08713912963867188,22843,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,18,0.578125,0.9807852804032304,0.2514039640193472,9.678377151489258,0.031110087409615517,0.012173464521765709,1310720.0,0.19767607748508453,0.19767607748508453,1783.7554931640625,1783.7552490234375,2525.895263671875,0.9807852804032304,1.0,3.022890329360962,1.0,0.0641365572810173,3.0821123123168945,0.9999998807907104,78.89295959472656,2.5520317554473877,0.0,0,0,24586,0.09378814697265625,24586,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,19,0.609375,0.9978589232386035,0.232622029321556,10.003527641296387,0.031628355383872986,0.012287985533475876,1310720.0,0.22619950771331787,0.22619950771331787,1787.1702880859375,1787.170166015625,2531.21484375,0.9978589232386035,1.0,3.5192909240722656,1.0,0.0641365572810173,3.5268421173095703,0.9999999403953552,79.05223083496094,2.7618467807769775,0.0,0,0,26585,0.10141372680664062,26585,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,20,0.640625,0.9978589232386035,0.21448898131394362,10.14607048034668,0.03185289725661278,0.012379040010273457,1310720.0,0.2505004107952118,0.2505004107952118,1791.791748046875,1791.791748046875,2536.4736328125,0.9978589232386035,1.0,3.8973729610443115,1.0,0.0641365572810173,3.9057352542877197,1.0,79.20718383789062,3.021869421005249,0.0,0,0,27767,0.10592269897460938,27767,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,21,0.671875,0.9807852804032304,0.19717945116135566,10.540083885192871,0.03246549516916275,0.012626461684703827,1310720.0,0.29973170161247253,0.29973170161247253,1799.115234375,1799.1153564453125,2545.304931640625,0.9807852804032304,1.0,4.5835394859313965,1.0,0.0641365572810173,4.673336505889893,1.0000001192092896,79.4714126586914,3.32124924659729,0.0,0,0,28379,0.10825729370117188,28379,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,22,0.703125,0.9469301294951057,0.18086013910151333,11.078961372375488,0.033285073935985565,0.012925425544381142,1310720.0,0.346650630235672,0.346650630235672,1805.8118896484375,1805.8118896484375,2554.2578125,0.9469301294951057,1.0,5.11804723739624,1.0,0.0641365572810173,5.404883861541748,1.0,79.73552703857422,3.6833794116973877,0.0,0,0,27610,0.10532379150390625,27610,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,23,0.734375,0.8968727415326884,0.16568820903059628,11.815884590148926,0.034374237060546875,0.013243535533547401,1310720.0,0.4260633885860443,0.4260633885860443,1814.860107421875,1814.860107421875,2570.831298828125,0.8968727415326884,1.0,5.957984924316406,1.0,0.0641365572810173,6.643065929412842,1.0,80.23577880859375,4.0607500076293945,0.0,0,0,24711,0.09426498413085938,24711,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,24,0.765625,0.8314696123025455,0.1518097749290082,12.36479663848877,0.03516361117362976,0.01325669139623642,1310720.0,0.49769219756126404,0.49769219756126404,1824.3770751953125,1824.3770751953125,2573.224853515625,0.8314696123025455,1.0,6.452106952667236,1.0,0.0641365572810173,7.759883403778076,1.0,80.28504180908203,4.539490222930908,0.0,0,0,20027,0.07639694213867188,20027,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,25,0.796875,0.7518398074789774,0.139358493703871,12.8679780960083,0.0358719639480114,0.013020326383411884,1310720.0,0.551030695438385,0.551030695438385,1837.3505859375,1837.3505859375,2580.622314453125,0.7518398074789774,1.0,6.459449291229248,1.0,0.0641365572810173,8.591523170471191,1.0,80.48606872558594,5.051631450653076,0.0,0,0,14909,0.056873321533203125,14909,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,26,0.828125,0.659345815100069,0.12845427799994558,13.390600204467773,0.03659316897392273,0.012693211436271667,1310720.0,0.5773120522499084,0.5773120522499084,1851.31494140625,1851.3148193359375,2596.1259765625,0.659345815100069,1.0,5.934966087341309,1.0,0.0641365572810173,9.00129508972168,0.9999999403953552,80.93107604980469,5.662599086761475,0.0,0,0,10717,0.040882110595703125,10717,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,27,0.859375,0.5555702330196022,0.11920214137531127,13.722824096679688,0.037044327706098557,0.012361088767647743,1310720.0,0.5709245204925537,0.5709245204925537,1866.3648681640625,1866.3648681640625,2630.456787109375,0.5555702330196022,1.0,4.945520877838135,1.0,0.0641365572810173,8.901701927185059,1.0,81.953857421875,6.379448413848877,0.0,0,0,7847,0.029933929443359375,7847,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,28,0.890625,0.4422886902190013,0.11169118696339586,13.917218208312988,0.037305787205696106,0.012120415456593037,1310720.0,0.531709611415863,0.531709611415863,1884.7528076171875,1884.7528076171875,2639.710693359375,0.4422886902190013,1.0,3.666694402694702,1.0,0.0641365572810173,8.290273666381836,1.0,82.18136596679688,7.14011812210083,0.0,0,0,5581,0.021289825439453125,5581,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,29,0.921875,0.32143946530316175,0.10599374936109118,14.069696426391602,0.03750959411263466,0.01203756034374237,1310720.0,0.45721501111984253,0.45721501111984253,1915.6663818359375,1915.6663818359375,2690.111083984375,0.32143946530316175,1.0,2.2914693355560303,1.0,0.0641365572810173,7.1287736892700195,1.0,83.69782257080078,7.8588690757751465,0.0,0,0,4250,0.01621246337890625,4250,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
ratio100,0,30,0.953125,0.1950903220161286,0.10216469800704375,14.15497875213623,0.03762310370802879,0.011970865540206432,1310720.0,0.4265207350254059,0.4265207350254059,1972.869140625,1972.869140625,2780.47998046875,0.1950903220161286,1.0,1.2973891496658325,1.0,0.0641365572810173,6.6501970291137695,1.0,86.46002960205078,8.633421897888184,0.0,0,0,2851,0.010875701904296875,2851,0,1.0,diagonal_uncertainty_normalized_mse_v1,reference_norm_relative_v2,first_nonzero_active_used_gradient_norm_per_sample_v1
