step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,categorical_entropy,hard_air_voxels_in_search,hard_background_voxels_in_search,hard_target_voxels_in_search,hard_distinct_categories_in_search,max_state_voxel_norm,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
105,0.1,1.0000005960464478,9.829580704945329e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.0550765991210938,0.0004876361053902656,0,161920,0,1,1.4191604852676392,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
110,0.1,1.0000005960464478,9.628804420458437e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.054936408996582,0.00048744879313744605,0,161920,0,1,1.4199657440185547,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
115,0.1,1.0000005960464478,9.588348781619516e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.054861545562744,0.0004873358993791044,0,161920,0,1,1.4204559326171875,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
120,0.1,1.0000005960464478,9.57124424161293e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.0548207759857178,0.0004872692807111889,0,161920,0,1,1.4207531213760376,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
125,0.1,1.0000005960464478,9.54506429451385e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.0548009872436523,0.0004872316203545779,0,161920,0,1,1.4209331274032593,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
130,0.1,1.0000005960464478,9.53987999707806e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.05479097366333,0.00048720824997872114,0,161920,0,1,1.4210418462753296,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
135,0.1,1.0000005960464478,9.536903711193645e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.0547866821289062,0.00048719061305746436,0,161920,0,1,1.4211077690124512,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
140,0.1,1.0000005960464478,9.51810896765437e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.0547873973846436,0.000487176381284371,0,161920,0,1,1.4211475849151611,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
145,0.1,1.0000005960464478,9.497493458354711e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.054788827896118,0.0004871712008025497,0,161920,0,1,1.42117178440094,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
150,0.1,1.0000005960464478,9.501884612461708e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.054793357849121,0.00048716290621086955,0,161920,0,1,1.4211864471435547,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
155,0.1,1.0000005960464478,9.491697205987748e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.054797887802124,0.00048715632874518633,0,161920,0,1,1.421195387840271,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
160,0.1,1.0000005960464478,9.485780161355706e-09,0.010882880538702011,0.010882876813411713,-3.423074947939142e-07,0.0,-3.423074947939142e-07,3.0548038482666016,0.0004871522542089224,0,161920,0,1,1.4212009906768799,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
165,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.92607757425867e-05,1.4840126823401079e-05,0,161920,0,1,1.4212042093276978,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
170,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.92608776059933e-05,1.4840126823401079e-05,0,161920,0,1,1.4212063550949097,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
175,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.926094308961183e-05,1.4840126823401079e-05,0,161920,0,1,1.4212074279785156,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
180,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.926100129727274e-05,1.4840126823401079e-05,0,161920,0,1,1.421208143234253,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
185,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.926103767706081e-05,1.4840126823401079e-05,0,161920,0,1,1.4212086200714111,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
190,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.926105222897604e-05,1.4840126823401079e-05,0,161920,0,1,1.4212090969085693,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
195,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.926105222897604e-05,1.4840126823401079e-05,0,161920,0,1,1.4212089776992798,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
200,0.05,1.0,0.0,0.010882876813411713,0.010882876813411713,0.0,0.0,0.0,5.926106314291246e-05,1.4840126823401079e-05,0,161920,0,1,1.4212088584899902,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
