step,temperature,objective,gradient_norm_before_clip,soft_rmse,hard_rmse,soft_attainment,hard_attainment,soft_hard_attainment_gap,soft_target_mass_in_search,probability_entropy,predicted_hidden_voxels,truth_hidden_voxels,hidden_true_positive_voxels,hidden_precision,hidden_recall,hidden_iou,hidden_false_positive_voxels,hidden_body_0_recall,hidden_body_1_recall
0,1.0,,,0.008887686766684055,0.008885824121534824,-0.00020961985334788658,0.0,-0.00020961985334788658,400.36712646484375,0.01731143891811371,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
1,1.0,1.0,0.0007884196238592267,0.008875960484147072,0.008885824121534824,0.0011100419334035827,0.0,0.0011100419334035827,400.39508056640625,0.017312299460172653,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
5,1.0,1.0,0.0010554456384852529,0.008823343552649021,0.008885824121534824,0.007031488360700444,0.0,0.007031488360700444,401.1204833984375,0.017334366217255592,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
10,1.0,1.0,0.0021485977340489626,0.008716587908565998,0.008885824121534824,0.01904564063547931,0.0,0.01904564063547931,403.882080078125,0.01741250418126583,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
15,1.0,1.0,0.004612928722053766,0.008484630845487118,0.008885824121534824,0.045149810592741035,0.0,0.045149810592741035,410.5519714355469,0.01757560297846794,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
20,1.0,1.0,0.00999978743493557,0.007914331741631031,0.008885824121534824,0.109330588431227,0.0,0.109330588431227,425.9666748046875,0.017879530787467957,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
25,1.0,1.0,0.021125158295035362,0.00751446932554245,0.008885824121534824,0.154330625638751,0.0,0.154330625638751,460.8642272949219,0.018385374918580055,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
30,1.0,1.0,0.03972487896680832,0.008534964174032211,0.008885824121534824,0.03948535810564857,0.0,0.03948535810564857,533.3157958984375,0.019032256677746773,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
35,1.0,1.0,0.05558684468269348,0.007196647115051746,0.008885824121534824,0.1900979564055687,0.0,0.1900979564055687,651.8121948242188,0.01939639076590538,0,1280,0,0.0,0.0,0.0,0,0.0,0.0
40,1.0,0.8053807616233826,0.04050930589437485,0.008297836408019066,0.007974405772984028,0.06617143277580395,0.10256992892105199,-0.03639849614524804,771.0662231445312,0.019229773432016373,512,1280,512,1.0,0.4,0.4,0,0.4000000059604645,0.4000000059604645
45,1.0,0.8053807616233826,0.024341635406017303,0.009957248345017433,0.007974405772984028,-0.12057679837326618,0.10256992892105199,-0.22314672729431817,864.1196899414062,0.019116565585136414,512,1280,512,1.0,0.4,0.4,0,0.4000000059604645,0.4000000059604645
50,1.0,0.8053807616233826,0.015718653798103333,0.01205476000905037,0.007974405772984028,-0.35662824788931147,0.10256992892105199,-0.45919817681036346,954.2213745117188,0.019939662888646126,512,1280,512,1.0,0.4,0.4,0,0.4000000059604645,0.4000000059604645
55,1.0,0.8053807616233826,0.02920990251004696,0.014425339177250862,0.007974405772984028,-0.623410387145859,0.10256992892105199,-0.7259803160669109,1135.7259521484375,0.022466856986284256,512,1280,512,1.0,0.4,0.4,0,0.4000000059604645,0.4000000059604645
60,1.0,0.8053807616233826,0.0682206004858017,0.013132940046489239,0.007974405772984028,-0.47796533747067027,0.10256992892105199,-0.5805352663917223,1585.1378173828125,0.026498310267925262,512,1280,512,1.0,0.4,0.4,0,0.4000000059604645,0.4000000059604645
65,1.0,4.129820346832275,0.6837149858474731,0.015156470239162445,0.01749665103852749,-0.7056910008415189,-0.9690521440914295,0.26336114324991056,2327.460693359375,0.028031498193740845,3072,1280,768,0.25,0.6,0.21428571428571427,2304,0.6000000238418579,0.6000000238418579
70,1.0,3.877166509628296,0.3807550072669983,0.016552897170186043,0.01659126952290535,-0.8628432145162588,-0.8671615931150778,0.004318378598819006,2853.81201171875,0.02557138167321682,2944,1280,640,0.21739130434782608,0.5,0.17857142857142858,2304,0.4000000059604645,0.6000000238418579
75,1.0,3.486292600631714,0.19080938398838043,0.016108637675642967,0.01659126952290535,-0.8128467832942619,-0.8671615931150778,0.054314809820815935,3116.103271484375,0.02261875756084919,2944,1280,640,0.21739130434782608,0.5,0.17857142857142858,2304,0.4000000059604645,0.6000000238418579
80,1.0,3.486295461654663,0.18928615748882294,0.016433216631412506,0.01659126952290535,-0.849374510079099,-0.8671615931150778,0.017787083035978757,3202.37451171875,0.021456684917211533,2944,1280,640,0.21739130434782608,0.5,0.17857142857142858,2304,0.4000000059604645,0.6000000238418579
85,1.0,3.486292600631714,0.12918038666248322,0.017292477190494537,0.01659126952290535,-0.9460746638667044,-0.8671615931150778,-0.07891307075162657,3284.864990234375,0.021328924223780632,2944,1280,640,0.21739130434782608,0.5,0.17857142857142858,2304,0.4000000059604645,0.6000000238418579
